codgeo,ze2020,bpe_facilities_2024_total
04097,9307,14
04094,9311,253
02621,3214,8
02591,3214,3
03295,8432,2
03290,8424,29
05018,9310,19
05028,9310,7
02773,3221,2
02770,3221,50
04161,9307,35
04160,9311,86
03244,8423,5
04226,9307,101
04236,9307,6
05065,9302,224
05071,9310,27
05102,9310,7
02354,3214,5
02338,3214,7
03089,8432,5
03091,8432,21
02303,3220,89
02267,3221,8
03189,8423,22
02264,3214,29
03064,8424,4
03049,8432,12
02720,3214,94
03031,8423,10
03035,8432,11
03032,8423,3
03012,8424,16
02507,3209,1
04143,9311,290
04150,9310,5
03204,8432,19
02532,3220,46
02573,3214,1
04070,9307,942
03155,8424,93
02626,3214,9
02286,3217,15
03106,8423,33
03241,8424,15
03254,8432,292
02337,3217,2
04152,9311,145
04176,9311,29
04234,9310,11
02780,3221,34
03173,8424,26
02688,3217,1
03101,8423,314
03093,8432,41
02487,3221,18
02718,3221,5
02698,3221,4
02547,3214,1
02546,3220,4
02232,3221,18
04120,9307,12
04005,9307,6
02410,3221,6
05013,9310,6
04085,9307,4
03283,8424,30
02304,3220,163
02293,3220,11
02619,3214,13
03140,8423,21
03264,8432,139
02472,3214,12
02789,3217,134
02744,3209,2
02767,3221,7
02775,3220,14
03077,8432,2
02312,3217,35
03069,8424,7
03105,8432,10
05126,9310,49
03179,8432,11
02639,3220,9
02644,3221,7
02685,3214,2
02648,3220,91
02711,3221,6
03233,8423,5
02548,3217,6
02832,3220,2
02802,3214,4
02391,3217,2
02263,3221,1
02237,3214,70
02220,3209,20
03288,8423,29
04046,9307,30
04028,9307,10
04197,9311,188
03100,8424,38
02305,3209,132
02282,3214,13
02294,3214,7
05052,9302,75
05054,9310,43
02183,3214,4
03245,8424,2
03261,8423,11
03110,8432,28
02513,3214,9
02514,3221,24
02498,3214,26
02350,3214,3
02754,3220,2
05133,9302,157
05107,9302,23
02429,3214,1
03195,8423,128
02596,3209,19
02579,3209,3
02633,3221,3
03217,8423,17
05085,9302,122
03021,8432,5
02798,3209,53
04076,9315,87
02172,3221,13
03320,8424,32
05029,9310,56
03251,8424,21
04219,9307,29
02587,3214,4
02585,3221,9
02620,3221,11
02586,3214,5
02289,3209,6
03135,8432,16
02407,3214,3
02415,3221,9
03062,8432,23
02358,3220,9
03197,8424,77
05091,9310,5
03298,8432,193
03213,8423,10
02189,3214,11
02205,3214,4
02653,3209,13
02649,3209,7
02660,3214,3
02818,3209,33
02828,3221,2
04135,9311,121
05026,9302,60
04210,9307,11
02595,3209,4
02634,3214,2
02608,3217,16
03142,8432,13
03150,8424,8
03130,8424,9
02302,3221,14
02298,3220,52
02379,3220,8
02421,3221,1
03200,8424,54
03302,8432,4
03279,8423,15
03277,8432,13
02499,3214,1
02496,3221,2
02520,3221,22
05076,9310,5
02706,3221,18
02717,3220,15
02710,3220,21
02830,3220,35
02819,3214,7
04231,9307,9
04237,9307,11
02756,3220,25
04051,9307,4
04050,9307,1
04034,9311,74
03019,8424,49
04122,9307,19
02590,3209,6
02636,3220,3
02258,3221,11
02209,3209,49
03308,8423,3
03297,8423,85
02659,3220,16
05009,9310,12
02473,3220,3
02439,3221,33
03097,8423,8
02310,3220,5
03180,8424,12
03181,8424,12
02533,3221,3
02564,3221,20
02556,3214,1
05127,9310,30
02406,3221,2
02384,3217,1
02392,3220,9
05044,9310,21
03120,8424,25
02508,3214,2
02351,3209,1
03207,8424,20
02729,3221,2
02715,3221,1
04187,9307,1
04178,9311,86
04179,9307,7
04128,9311,12
02174,3214,25
02269,3217,1
03188,8432,5
03198,8424,5
04017,9307,8
02377,3220,2
02374,3220,23
05115,9310,25
02559,3214,11
03050,8432,10
03145,8423,17
05066,9310,3
03263,8424,5
03117,8424,16
02516,3214,2
02349,3214,2
03304,8432,56
02622,3209,1
02635,3220,3
02703,3220,17
02726,3220,7
02637,3220,2
02650,3217,11
02687,3221,8
04047,9307,42
02534,3214,1
02565,3214,6
03166,8432,9
02184,3214,7
02199,3220,18
03215,8432,14
02813,3220,7
03119,8424,22
03045,8432,23
05099,9310,6
05072,9310,15
05031,9302,21
05040,9310,256
02747,3220,5
02629,3220,9
02602,3214,70
02592,3220,5
02632,3214,1
02735,3221,1
03027,8423,23
05128,9310,25
03149,8432,14
03136,8423,6
03231,8423,3
03219,8423,2
02173,3220,531
02292,3209,39
02273,3220,2
02306,3214,17
02309,3214,15
03268,8432,12
03131,8432,25
04139,9307,26
02221,3209,3
02236,3221,11
05053,9310,63
05057,9310,10
03041,8424,11
03053,8432,60
02359,3220,19
02313,3220,8
02339,3209,24
02522,3214,2
03186,8423,118
02731,3220,3
02574,3217,42
03037,8424,7
05136,9302,67
02760,3220,4
03095,8432,555
03103,8424,82
04019,9307,298
05068,9310,28
02212,3220,29
02168,3209,766
03128,8423,82
02295,3217,37
02413,3214,6
05038,9302,45
04207,9307,6
04218,9307,18
02356,3209,8
02332,3209,7
03248,8432,9
05103,9307,33
02378,3217,7
02380,3220,1
02397,3220,30
02741,3220,12
02724,3209,1
02738,3220,310
02694,3220,23
02524,3209,15
02761,3214,14
03172,8423,4
03192,8432,7
03036,8424,149
05094,9310,3
05084,9310,25
03159,8423,43
03310,8432,1472
03316,8424,34
04182,9311,11
04190,9311,8
04065,9311,22
02268,3209,17
02571,3220,16
02670,3217,7
02665,3209,7
02680,3214,81
02651,3214,1
04118,9307,9
02239,3209,47
02464,3221,11
02607,3221,6
04230,9311,164
02723,3214,3
02742,3214,5
02346,3214,13
02357,3217,1
02368,3221,14
02402,3220,1
02808,3220,6
02804,3221,5
05124,9310,18
04057,9307,15
04032,9315,6
02784,3220,2
02481,3220,14
02506,3221,3
03017,8432,4
03030,8432,17
03137,8432,7
02284,3217,2
02307,3221,81
04126,9307,51
04140,9311,9
04023,9307,8
02601,3214,5
02224,3221,11
02242,3209,11
04193,9307,29
03134,8432,3
03109,8432,27
02188,3220,3
02196,3214,13
03044,8432,40
05021,9310,5
02342,3217,3
03226,8424,6
02460,3214,4
02459,3220,4
02430,3214,55
05132,9310,156
02831,3217,6
02815,3220,9
02730,3221,6
02381,3217,297
02545,3214,5
04033,9307,61
04053,9307,17
04040,9307,5
03274,8432,13
03246,8423,19
03158,8423,27
02274,3214,4
02627,3214,3
02616,3221,2
02641,3214,2
02673,3221,13
02177,3214,1
02194,3214,3
02169,3214,1
04180,9307,7
04181,9311,1
02231,3214,20
03058,8423,9
03065,8424,27
03300,8424,13
03227,8432,12
04205,9307,102
05025,9310,7
02714,3221,11
02728,3217,4
02551,3221,2
02549,3220,20
02594,3221,6
04109,9307,10
04095,9307,8
04059,9307,9
02423,3221,11
02448,3214,4
02456,3220,9
02778,3214,3
05063,9302,78
05051,9310,2
04132,9306,8
02204,3217,2
02215,3214,41
02180,3214,14
03164,8432,6
02223,3209,7
03055,8423,33
03124,8424,5
04159,9311,4
04162,9311,14
02495,3217,24
05112,9310,6
04203,9307,44
05006,9302,205
05008,9310,16
05001,9302,62
02817,3221,3
02732,3220,2
02722,3221,1227
02554,3209,22
05093,9302,54
04031,9307,24
02461,3220,12
02451,3220,2
02683,3220,3
03015,8424,4
02193,3209,1
03240,8424,22
02782,3220,4
04115,9315,12
03289,8432,16
03281,8432,16
02355,3220,23
02321,3217,39
03098,8423,144
03147,8432,4
02484,3209,17
05109,9302,14
03072,8423,13
02807,3220,18
03209,8432,6
03212,8423,39
03230,8432,13
02582,3214,2
03104,8423,41
05023,9302,793
04088,9311,349
02529,3214,2
02385,3220,1
02411,3209,8
02181,3214,4
02666,3214,54
02675,3214,2
03022,8432,85
02427,3221,5
02465,3209,14
04027,9307,9
04045,9311,84
05061,9310,2254
02353,3214,7
02317,3220,6
02794,3209,7
05123,9310,80
04156,9311,8
03121,8424,13
02783,3220,2
02788,3214,15
02260,3220,6
03311,8432,11
05016,9310,17
03009,8424,4
02612,3221,5
02605,3220,4
03225,8423,21
02536,3221,2
02553,3214,9
02414,3220,4
02454,3214,10
05100,9310,40
02200,3214,2
02322,3220,11
02689,3214,1
02276,3220,1
04037,9307,6
03309,8424,28
04101,9311,8
03265,8424,30
04184,9311,10
04154,9310,7
04166,9311,153
02251,3214,2
02792,3209,5
02796,3209,2
02809,3209,6
04127,9307,10
04007,9307,4
05027,9302,36
02515,3209,1
02702,3220,11
02704,3221,7
02707,3214,5
02739,3221,8
02580,3209,46
02388,3214,8
02369,3217,4
05097,9310,36
02277,3221,7
02271,3209,4
02420,3220,24
02468,3214,91
02658,3220,6
03236,8432,128
02331,3217,3
02393,3221,6
02213,3209,11
04075,9307,14
03275,8424,65
02769,3220,18
02829,3221,1
02822,3221,15
05059,9310,39
02261,3214,7
04144,9311,63
02399,3214,11
02615,3220,9
02297,3209,7
02290,3209,84
03047,8423,13
03054,8424,8
02176,3221,8
02192,3221,12
03260,8424,6
05082,9302,17
02827,3214,10
02600,3214,12
97607,0601,374
97614,0601,296
02625,3220,2
97422,0404,2983
07236,8433,90
05135,9310,6
02599,3220,7
97603,0601,277
97606,0601,348
97605,0601,235
97421,0401,266
07147,8402,9
97604,0601,238
05182,9310,9
97416,0404,4042
97609,0601,175
97423,0402,310
05130,9310,9
05153,9310,36
05117,9310,6
06085,9304,1507
05095,9310,18
05070,9310,241
06155,9304,1613
97617,0601,384
97610,0601,635
07063,8431,9
07049,8420,2
06019,9315,107
06028,9304,35
07113,8402,17
06002,9304,2
97424,0404,230
97611,0601,1871
97419,0401,206
97602,0601,349
06107,9315,7
07200,8402,7
06091,9314,89
06094,9315,90
08328,4403,145
07216,8420,15
08452,4413,5
07008,8402,67
07028,8402,32
08211,4421,21
06087,9304,4
06068,9304,37
07324,8431,504
08161,4421,2
08166,4403,7
07176,8402,9
07045,8402,41
97616,0601,341
08008,4413,29
07039,8433,8
07036,8433,6
06127,9315,110
08385,4403,46
06001,9315,12
97420,0403,803
08502,4421,2
07222,8420,8
07209,8420,4
06109,9315,47
06100,9315,16
07286,8402,28
08058,4403,11
08131,4421,5
06021,9315,44
05079,9302,154
05078,9310,14
05121,9310,16
07010,8433,709
07015,8433,14
07019,8402,897
07175,8402,2
07195,8419,3
08190,4403,310
08208,4403,2
08226,4403,11
08323,4413,6
09041,7622,10
06160,9315,3
08304,4403,1
08277,4403,3
05174,9302,28
08099,4403,5
09096,7612,1
08372,4403,1
08386,4413,10
08061,4421,1
08067,4421,34
07126,8402,57
07112,8402,16
08134,4421,3
07285,8433,6
05090,9310,11
07199,8402,102
06020,9315,44
09047,7612,49
09021,7612,2
07318,8402,6
07330,8402,289
08192,4413,2
08478,4403,9
08481,4421,5
08297,4403,17
07054,8420,7
07064,8420,210
07037,8419,11
06158,9315,40
06145,9315,14
06143,9315,65
07018,8402,6
06044,9315,403
08451,4413,4
97612,0601,281
08125,4403,14
06136,9314,206
05155,9307,6
05163,9310,21
08049,4421,4
08022,4403,10
06104,9314,593
09075,7612,23
09087,7612,4
07295,8402,83
07198,8402,33
08399,4421,1
08400,4403,7
08360,4413,4
08175,4403,7
08199,4403,20
08223,4421,1
06074,9315,65
05184,9310,12
08412,4421,2
08406,4421,14
08273,4403,4
08301,4421,4
08487,4403,45
08016,4403,4
07348,8402,93
05154,9310,15
05168,9310,24
08056,4421,1
06123,9315,2069
08098,4421,3
08335,4403,1
06106,9315,42
06099,9315,145
07148,8402,10
07137,8419,2
07109,8402,12
07100,8402,25
07107,8402,66
09150,7612,11
08370,4403,42
07229,8402,88
07218,8420,11
08207,4403,6
08222,4403,72
06088,9315,22763
07258,8433,6
08156,4403,12
07041,8433,76
07311,8402,5
09198,7622,4
09162,7612,4
08262,4413,33
08034,4421,9
08055,4421,15
09061,7612,38
07153,8402,11
07146,8402,16
09109,7612,8
07129,8420,171
07105,8419,4
09019,7612,26
06112,9304,186
07273,8402,12
08409,4421,668
08444,4421,2
06032,9314,194
08246,4421,1
08303,4421,25
08255,4421,3
07313,8433,66
07325,8402,80
08048,4413,7
08043,4421,48
08019,4421,4
06050,9315,36
09116,7612,15
09111,7622,13
05170,9310,193
09020,7608,5
08497,4403,78
09004,7612,7
08498,4403,12
07300,8422,26
07174,8433,15
08353,4403,19
08197,4421,1
07098,8402,3
07087,8402,12
07048,8431,24
07053,8402,21
08151,4403,10
08171,4421,3
08158,4403,10
07234,8433,4
07207,8402,56
08244,4403,3
08295,4403,6
06026,9304,87
06151,9315,61
07251,8402,8
07249,8420,4
07254,8402,22
07012,8420,11
08436,4403,10
08405,4421,11
08421,4421,3
08070,4413,10
07323,8431,56
05173,9310,18
09139,7612,21
08387,4403,8
07347,8433,14
06133,9315,7
08469,4403,18
07073,8420,20
07108,8420,4
08242,4403,13
07210,8402,16
07223,8402,4
08325,4421,2
08348,4403,2
06031,9315,52
06017,9315,13
08429,4403,22
08403,4413,66
07009,8433,67
08031,4421,2
08038,4413,11
07250,8433,17
09174,7612,10
09166,7612,7
09199,7612,20
09022,7612,7
06071,9315,75
07344,8433,8
08464,4421,2
08238,4403,3
07183,8402,20
07197,8433,82
08269,4421,2
08298,4403,32
08278,4403,2
06135,9315,14
06125,9315,18
08332,4421,1
07215,8420,7
09122,7612,627
08367,4403,106
07317,8433,24
07314,8431,18
07014,8431,20
08028,4403,24
08065,4421,1
07349,8431,217
08015,4403,3
06014,9315,42
06051,9315,7
07154,8402,5
07145,8402,48
08486,4403,77
09186,7612,4
08317,4421,8
09024,7612,29
09044,7612,11
07059,8431,14
09192,7612,11
09179,7612,2
08154,4403,1
08183,4403,35
06075,9315,247
07090,8402,52
07201,8402,229
07228,8433,27
08381,4413,45
08362,4413,492
07104,8402,2
08057,4421,16
08024,4413,74
07283,8422,1
06005,9315,16
05146,9310,17
08128,4421,4
08084,4413,11
07132,8402,116
07144,8402,7
08214,4403,16
08217,4403,6
08004,4413,8
07333,8433,21
07261,8431,55
07243,8433,8
08160,4403,5
08145,4421,99
08187,4403,12
06034,9315,97
07066,8402,119
07058,8402,25
07091,8402,9
07068,8431,28
09043,7612,35
09039,7612,18
08322,4403,24
08395,4403,6
09130,7612,23
09131,7612,6
06082,9315,14
09008,7622,5
07203,8419,14
07227,8433,46
08111,4413,19
08082,4421,1
08110,4403,8
09102,7612,3
06039,9315,28
08420,4403,75
08424,4421,4
07284,8402,10
08340,4413,8
08291,4421,6
08189,4403,6
08188,4403,30
05181,9302,52
06138,9304,155
07259,0055,64
07168,8402,38
07156,8402,65
07151,8420,8
08052,4421,2
08044,4413,4
08185,4403,117
09046,7622,5
07013,8433,31
07005,8422,72
07011,8402,47
06095,9304,420
06079,9304,1600
06084,9304,703
07204,8420,136
08251,4403,6
08275,4421,4
08279,4421,6
08296,4421,5
08245,4421,1
08365,4403,68
08449,4403,31
08228,4403,3
06117,9315,43
06030,9304,2377
07190,8402,14
07172,8433,80
08308,4421,3
09069,7622,3
09059,7622,9
06052,9315,8
08164,4421,8
08349,4421,12
07269,8420,73
09118,7622,8
08032,4413,5
07030,8402,15
08288,4413,3
07121,8419,13
08107,4413,57
08392,4421,9
06101,9315,16
08448,4403,34
07334,8402,267
08001,4413,18
08006,4421,7
07188,8433,53
08311,4421,103
05139,9310,178
05145,9310,103
09173,7612,13
09157,7612,125
07076,8422,107
06053,9315,15
09032,7612,172
09040,7612,5
07143,8433,23
09081,7612,8
09085,7622,56
08040,4403,29
08069,4403,3
07297,8431,16
08376,4421,3
08390,4421,2
06006,9315,84
09006,7612,7
07102,8431,563
07319,8422,370
06113,9314,41
06092,9315,52
06024,9304,10
07208,8402,8
07065,8402,12
08010,4413,3
08135,4421,3
08144,4413,4
08314,4413,23
09160,7612,310
09143,7612,2
09155,7612,4
09025,7622,3
09023,7612,8
09091,7622,15
07241,8402,23
08078,4403,30
08388,4403,10
07346,8422,160
07040,8431,16
07305,8402,8
08168,4421,5
06140,9304,200
09026,7622,5
09051,7612,6
07272,8402,28
08233,4421,1
08437,4421,2
08408,4403,9
09065,7622,5
08076,4403,46
06013,9315,33
06061,9315,7
08088,4421,2
07119,8419,32
07341,8402,158
08339,4413,7
08138,4421,1
06025,9315,71
07315,8402,20
07322,8402,78
07326,8402,7
07214,8431,6
08393,4413,2
08216,4403,10
08210,4413,5
08204,4403,2
07131,8402,25
09101,7612,7
09077,7612,8
09071,7612,13
08407,4421,3
08417,4403,6
09175,7612,2
09042,7612,81
09126,7612,3
09117,7612,3
08018,4421,5
08102,4413,3
08293,4421,3
08289,4421,18
08284,4403,48
07265,8433,31
06097,9315,19
08350,4421,7
07093,8402,11
07033,8402,11
07191,8422,88
07110,8402,165
06029,9304,6148
08179,4421,11
09049,7612,4
09014,7622,15
09048,7612,4
08418,4413,8
08434,4421,2
08205,4403,1
08225,4413,7
09110,7622,8
09167,7625,145
05171,9310,17
08026,4403,18
08027,4413,5
08248,4403,32
06150,9314,141
06157,9315,1098
07031,8402,69
07050,8402,45
08329,4413,31
06069,9304,2701
09054,7622,11
07225,8433,43
07233,8402,11
07321,8433,11
06132,9314,24
07116,8402,73
07099,0055,23
07117,8402,92
09007,7612,5
08186,4421,2
07138,8402,135
08100,4403,3
09100,7622,10
09089,7612,2
08450,4403,6
08460,4403,6
06010,9304,110
08283,4403,3
08254,4403,38
08263,4403,27
08280,4421,5
06163,9314,146
09180,7612,4
06072,9315,13
09016,7612,6
07034,0055,15
07328,8402,43
06149,9315,533
07224,8402,37
07205,8433,41
07092,8402,4
07083,8431,16
08184,4421,2
08180,4403,63
08046,4413,5
08077,4421,1
08470,4421,1
08089,4421,40
08087,4403,3
06038,9304,217
06046,9315,217
07166,8420,11
08198,4421,49
08237,4403,18
08212,4403,13
08200,4421,5
08369,4403,6
07002,8402,20
07001,8420,10
09103,7612,24
07275,8402,8
09188,7612,54
09012,7612,3
05176,9310,16
08344,4403,3
08146,4413,3
08176,4421,1
07206,8402,4
07088,8402,7
07078,8433,273
08473,4413,7
08472,4403,9
08106,4403,2
08080,4403,4
07194,8402,8
08023,4421,2
08021,4413,2
05172,9310,20
06033,9315,676
08013,4421,12
07342,8433,44
08368,4413,8
07101,8402,49
07114,8420,12
08272,4403,2
08240,4413,3
08271,4421,9
09064,7612,5
09062,7622,15
06015,9315,52
08427,4413,6
07070,8431,54
06161,9315,1026
07025,8402,10
07007,8431,58
07006,8402,10
08123,4421,7
08116,4421,75
08124,4403,12
05151,9302,74
05140,9310,17
08377,4421,3
06122,9315,227
09147,7612,7
07127,8402,90
07130,8419,24
08163,4403,7
06027,9315,3333
08302,4403,95
06152,9304,942
08454,4403,1
06004,9304,5072
07029,8402,10
07080,8420,20
08319,4403,10
08306,4413,3
07329,8402,38
07304,8402,61
08467,4403,3
08482,4403,3
08503,4403,5
07106,8419,5
07115,8402,30
05142,9310,74
05156,9310,19
08401,4421,7
08073,4403,3
07266,8402,2
06148,9315,219
07278,8402,17
08235,4421,11
07345,8431,28
07202,8402,9
09099,7612,15
09088,7612,4
09104,7612,19
06093,9315,10
09196,7612,3
08085,4421,12
09030,7612,77
07069,8431,35
06067,9314,65
08496,4403,6
08466,4421,2
07306,8402,19
06141,9315,16
06154,9304,49
08307,4403,2
08215,4421,2
07298,8402,20
08003,4403,57
08165,4413,3
08133,4413,17
08162,4403,12
08140,4403,36
07161,8402,39
07134,8402,45
05183,9302,49
08074,4421,3
06103,9315,138
09080,7612,11
09090,7612,1
09078,7608,6
09095,7622,9
09052,7612,4
09027,7622,5
09057,7622,23
06073,9315,133
07035,8431,28
09001,7612,2
08468,4403,7
08491,4421,131
08438,4413,9
08404,4413,9
08415,4413,11
08327,4403,59
08351,4421,1
06016,9315,46
08236,4403,9
07193,8402,7
08063,4421,4
08047,4403,2
08053,4421,107
08092,4413,3
08117,4403,4
08119,4421,10
09185,7612,194
08150,4413,5
08141,4403,2
06070,9304,57
07340,8402,38
06040,9315,5
07060,8431,11
08274,4421,2
09114,7622,6
09076,7612,8
09070,7612,34
08313,4413,5
08347,4421,6
08338,4421,4
07287,8402,15
07279,0055,59
07152,8431,54
07163,8402,11
07142,8419,7
07159,8402,14
07071,8419,76
08426,4413,1
08121,4403,3
06159,9315,370
07181,8402,148
07173,8402,4
08196,4403,6
08220,4413,6
08229,4413,5
09151,7612,2
06111,9315,11
08363,4403,204
08364,4421,3
06116,9304,28
09194,7612,222
07051,8433,23
07061,8402,28
08149,4403,7
08256,4421,1
08260,4403,17
07316,8431,100
06043,9315,41
06063,9304,5
05167,9310,8
08342,4421,3
08326,4421,2
07299,8433,6
09163,7612,1
07150,8420,27
07003,8402,7
07020,8422,18
09055,7622,6
08384,4421,2
08394,4421,1
07084,8433,31
07062,8402,8
07303,8402,9
07219,8402,10
08101,4421,6
08097,4421,16
09197,7612,4
08341,4403,66
08268,4421,2
07332,8422,25
08011,4403,5
06041,9304,26
06056,9315,15
06064,9315,194
09060,7612,29
