codgeo,ze2020,active_15_64_2021_total,employed_15_64_2021_total,unemployed_15_64_2021_total,unemployment_rate_est_2021,jobs_lt_2021_total
69245,8421,357.736056,337.35793,20.378125,0.056964,143.310559
69246,8421,647.966783,625.318916,22.647867,0.034952,299.527704
69248,8430,2487.171624,2215.045304,272.12632,0.109412,2758.454303
69249,8421,1659.964353,1589.628264,70.336088,0.042372,608.878662
69250,8421,1830.041214,1694.499766,135.541448,0.074065,1433.184699
69252,8421,384.984725,368.249051,16.735674,0.043471,55.436728
69253,8421,321.915344,308.210144,13.7052,0.042574,109.763493
69254,8430,506.613357,477.812031,28.801326,0.056851,148.545659
69255,8421,2939.174481,2752.746286,186.428195,0.063429,1774.005972
69256,8421,21758.498316,17312.818714,4445.679602,0.204319,20818.079446
69257,8434,605.606804,574.170201,31.436603,0.051909,124.798424
69258,8434,153.60825,148.631007,4.977243,0.032402,48.790949
69259,8421,27937.003678,22253.780871,5683.222807,0.20343,28136.06719
69260,8421,2365.997412,2167.466074,198.531338,0.08391,996.58441
69261,8434,38.736337,36.458993,2.277345,0.058791,51.186477
69263,8421,455.246964,435.916831,19.330133,0.042461,215.620581
69264,8434,15800.653198,13285.869997,2514.783201,0.159157,20178.405878
69265,8434,405.57043,392.855416,12.715014,0.031351,89.506616
69266,8421,78952.10583,68480.53366,10471.57217,0.132632,63371.402683
69267,8434,1036.304569,985.512213,50.792355,0.049013,624.409468
69268,8421,1584.581581,1490.310442,94.271139,0.059493,2146.478599
69269,8421,498.685614,478.33832,20.347294,0.040802,165.644638
69270,8421,2113.383711,2018.578075,94.805636,0.04486,3921.840447
69271,8421,5344.045799,4880.567668,463.478131,0.086728,9733.487793
69272,8421,2161.069338,2003.727163,157.342175,0.072808,973.900901
69273,8421,4703.885571,4240.665322,463.22025,0.098476,9588.355821
69275,8421,13924.259674,12104.153649,1820.106025,0.130715,11176.189288
69276,8421,4500.415479,3891.825217,608.590262,0.13523,4840.300973
69277,8421,6549.275214,6152.892104,396.383109,0.060523,8370.439559
69278,8421,2652.825131,2418.879448,233.945682,0.088187,3534.106913
69279,8421,3004.027562,2804.323184,199.704378,0.066479,2973.303553
69280,8421,788.118967,732.468819,55.650148,0.070611,312.282853
69281,8421,941.683443,890.099939,51.583504,0.054778,455.861495
69282,8421,16744.552531,14774.605674,1969.946857,0.117647,13942.505507
69283,8421,6460.577867,5833.28437,627.293497,0.097096,4940.413501
69284,8421,1572.225259,1480.598945,91.626314,0.058278,674.093013
69285,8421,2070.630825,1934.815317,135.815509,0.065591,3129.4794
69286,8421,12904.82497,10814.57644,2090.24853,0.161974,11341.342895
69287,8421,3342.353444,3077.805213,264.548231,0.07915,3629.108265
69288,8421,2742.01712,2568.287205,173.729915,0.063358,2196.411722
69289,8421,2277.78819,2140.624123,137.164067,0.060218,2102.105513
69290,8421,22930.577194,20062.959998,2867.617197,0.125056,40732.979535
69291,8421,3001.727918,2799.661064,202.066854,0.067317,2215.178529
69292,8421,3735.221369,3442.453102,292.768267,0.07838,1663.856029
69293,8421,1178.437339,1108.689245,69.748093,0.059187,269.813262
69294,8421,1511.338012,1393.961184,117.376828,0.077664,833.001666
69295,8421,932.779375,884.350703,48.428672,0.051919,169.274151
69296,8421,1487.525586,1416.622996,70.902591,0.047665,2106.38148
69297,8421,2591.555185,2373.136524,218.418661,0.084281,1150.663601
69298,8421,1610.781783,1542.915312,67.866472,0.042133,1229.679552
69299,8421,1399.576982,1311.23739,88.339592,0.063119,5621.635298
70001,2718,152.40271,129.996579,22.406131,0.147019,8.97407
70002,2718,112.958569,103.065546,9.893023,0.087581,143.545952
70003,2706,31.449275,29.42029,2.028986,0.064516,8.114899
70004,2718,149.800594,140.858707,8.941887,0.059692,23.001986
70005,2718,55.402985,50.626866,4.776119,0.086207,13.477383
70006,2718,662.074868,540.148806,121.926062,0.184158,334.967736
70007,2718,132.435539,114.370828,18.064711,0.136404,21.082745
70008,2718,51.0,47.0,4.0,0.078431,9.091082
70009,2718,41.414141,37.373737,4.040404,0.097561,23.294764
70010,2718,41.884615,32.365385,9.519231,0.227273,9.540044
70011,2718,134.83956,122.406008,12.433552,0.09221,17.651747
70012,2718,299.481016,280.551525,18.929492,0.063208,141.249606
70013,2718,23.928571,19.142857,4.785714,0.2,13.616545
70014,2705,192.246137,173.62342,18.622717,0.096869,53.809965
70015,2718,123.414111,117.495328,5.918783,0.047959,199.471184
70016,2718,58.358025,51.314815,7.04321,0.12069,19.816611
70017,2718,101.608298,91.042778,10.565521,0.103983,20.080975
70018,2706,224.550993,215.713895,8.837099,0.039355,74.353858
70019,2718,73.477124,67.751634,5.72549,0.077922,3.926594
70020,2718,109.8,105.733333,4.066667,0.037037,39.064924
70021,2705,101.212291,96.100559,5.111732,0.050505,12.268156
70022,2706,79.102041,66.612245,12.489796,0.157895,11.245137
70023,2718,66.62069,62.758621,3.862069,0.057971,18.662167
70024,2706,197.643369,178.157558,19.48581,0.098591,52.351706
70025,2718,109.418777,95.387832,14.030945,0.128232,11.010466
70026,2706,982.750557,857.400672,125.349885,0.12755,1997.95857
70027,2706,34.0,32.0,2.0,0.058824,10.017825
70028,2718,63.555556,61.569444,1.986111,0.03125,11.001984
70029,2718,116.464735,108.722608,7.742127,0.066476,22.466433
70030,2706,19.285714,18.214286,1.071429,0.055556,3.214286
70031,2718,282.603825,251.853306,30.750519,0.108811,71.347013
70032,2711,18.0,14.0,4.0,0.222222,2.0
70035,2718,67.783626,55.643275,12.140351,0.179104,34.218372
70036,2706,75.483871,67.432258,8.051613,0.106667,6.03871
70037,2706,97.88466,85.874921,12.009739,0.122693,115.292824
70038,2718,166.057069,159.012276,7.044794,0.042424,37.918719
70039,2706,184.57199,175.065827,9.506163,0.051504,21.587982
70040,2718,111.0,107.0,4.0,0.036036,11.037344
70041,2706,194.906528,170.284718,24.62181,0.126326,85.478798
70042,2718,38.608696,36.521739,2.086957,0.054054,12.666666
70043,2706,105.840256,96.72244,9.117816,0.086147,17.318758
70044,2718,192.030128,180.918019,11.112109,0.057866,35.787617
70045,2706,187.102892,171.849641,15.253251,0.081523,22.230239
70046,2705,157.376397,136.229938,21.146459,0.134369,122.842107
70047,2718,53.211009,51.376147,1.834862,0.034483,19.138821
70048,2706,72.463235,70.477941,1.985294,0.027397,6.939463
70049,2718,46.588235,42.705882,3.882353,0.083333,16.606416
70050,2706,41.571429,39.591837,1.979592,0.047619,15.908016
70051,2718,17.061224,16.285714,0.77551,0.045455,6.952777
70052,2718,52.229508,43.52459,8.704918,0.166667,0.967213
70053,2718,38.0,33.0,5.0,0.131579,12.935026
70054,2706,123.80198,118.133699,5.668281,0.045785,12.057606
70055,2718,212.437056,185.767616,26.66944,0.12554,27.577665
70056,2718,132.857203,114.750171,18.107032,0.136289,17.501997
70057,2706,88.421053,82.105263,6.315789,0.071429,15.719482
70058,2706,402.840128,372.475102,30.365026,0.075377,171.507635
70059,2706,232.06008,212.807619,19.25246,0.082963,98.027775
70060,2706,123.159781,114.23769,8.922091,0.072443,9.109921
70061,2705,38.001589,32.001788,5.999801,0.157883,9.02046
70062,2705,60.264286,55.157143,5.107143,0.084746,14.07323
70063,2705,103.756823,91.773972,11.982851,0.11549,9.952232
70064,2705,74.666667,67.407407,7.259259,0.097222,10.221857
70065,2718,41.0,38.0,3.0,0.073171,6.0
70066,2718,76.998588,59.999241,16.999347,0.220775,25.839926
70067,2718,57.964912,53.824561,4.140351,0.071429,8.237155
70069,2718,17.590909,15.636364,1.954545,0.111111,3.909091
70070,2718,4.16,4.16,0.0,0.0,1.04
70071,2718,17.409836,15.47541,1.934426,0.111111,7.737705
70072,2718,31.632184,26.689655,4.942529,0.15625,9.887661
70074,2718,87.786448,79.040274,8.746174,0.09963,21.76427
70075,2706,105.0,100.0,5.0,0.047619,22.033276
70076,2706,192.447777,181.438965,11.008811,0.057204,29.527982
70077,2718,81.714469,68.691058,13.023411,0.159377,16.966048
70078,2718,37.804348,36.782609,1.021739,0.027027,20.651
70079,2718,247.84231,227.28002,20.56229,0.082965,63.709756
70080,2706,121.680894,118.657733,3.023162,0.024845,15.018852
70081,2718,142.671333,130.98327,11.688063,0.081923,22.850244
70082,2718,65.0,59.0,6.0,0.092308,7.99285
70083,2718,172.226868,149.226584,23.000284,0.133546,50.469312
70084,2706,295.238327,277.054426,18.183901,0.061591,82.320303
70085,2706,375.124175,351.518143,23.606032,0.062929,69.143406
70086,2718,39.52,36.48,3.04,0.076923,5.96494
70087,2718,69.837209,64.294574,5.542636,0.079365,12.863046
70088,2718,48.444444,45.141414,3.30303,0.068182,9.576784
70089,2718,12.717391,10.76087,1.956522,0.153846,12.871436
70090,2718,32.467742,29.516129,2.951613,0.090909,6.997035
70091,2718,17.617021,15.659574,1.957447,0.111111,14.806736
70092,2706,92.028249,88.99435,3.033898,0.032967,12.067711
70093,2718,300.557766,257.297485,43.260281,0.143933,355.62869
70094,2718,149.629169,129.514143,20.115025,0.134433,17.948056
70095,2718,276.066656,260.761833,15.304823,0.055439,40.602472
70096,2705,278.209341,251.095126,27.114215,0.09746,102.018499
70097,2718,106.52453,96.042727,10.481802,0.098398,18.263715
70098,2718,94.878788,84.676768,10.20202,0.107527,11.21868
70099,2706,25.967213,24.786885,1.180328,0.045455,4.721311
70100,2706,58.921739,49.452174,9.469565,0.160714,9.385256
70101,2706,224.755622,218.751003,6.004619,0.026716,33.301013
70102,2706,134.353239,120.144031,14.209208,0.10576,19.067711
70103,2718,93.550296,90.248521,3.301775,0.035294,31.47976
70104,2706,269.713955,245.517517,24.196438,0.089711,178.916408
70105,2718,63.919708,55.80292,8.116788,0.126984,4.058394
70106,2718,56.023617,51.461087,4.56253,0.081439,9.305436
70107,2706,226.623368,218.874552,7.748817,0.034192,18.538212
70109,2706,168.91404,157.620537,11.293503,0.066859,11.665038
70111,2718,138.760533,131.526341,7.234192,0.052134,19.126678
70112,2718,65.77381,62.738095,3.035714,0.046154,9.968233
70113,2706,64.484848,60.454545,4.030303,0.0625,19.130687
70114,2718,93.082927,85.160976,7.921951,0.085106,12.896625
70115,2718,114.516807,110.533613,3.983193,0.034783,26.579709
70116,2705,273.453306,250.936804,22.516502,0.082341,20.855581
70117,2705,582.321133,535.239593,47.08154,0.080852,100.662075
70118,2706,99.222222,90.777778,8.444444,0.085106,6.199831
70119,2706,170.436798,159.188639,11.248159,0.065996,31.29915
70120,2705,1663.584621,1479.566781,184.01784,0.110615,711.353473
70121,2705,382.331103,338.703516,43.627587,0.114109,35.250427
70122,2706,669.364685,608.945457,60.419228,0.090264,573.778448
70124,2706,32.827586,30.896552,1.931034,0.058824,3.862069
70125,2706,69.396552,61.350575,8.045977,0.115942,7.839054
70126,2706,97.005076,93.045685,3.959391,0.040816,12.028865
70127,2718,44.415094,38.358491,6.056604,0.136364,12.062406
70128,2718,169.959426,150.308407,19.651019,0.115622,44.732257
70129,2706,69.294521,66.191781,3.10274,0.044776,16.475141
70130,2706,162.77558,153.09576,9.679819,0.059467,417.797398
70132,2706,296.201163,272.729314,23.471849,0.079243,89.367599
70133,2718,113.432258,99.531615,13.900643,0.122546,29.465914
70134,2718,101.799378,92.496207,9.303171,0.091387,13.302504
70135,2718,14.0,14.0,0.0,0.0,6.996556
70136,2718,237.914307,218.600384,19.313923,0.08118,56.043159
70137,2718,110.524731,104.666542,5.858189,0.053003,18.941031
70138,2718,61.5,58.524194,2.975806,0.048387,208.319446
70140,2718,30.8,30.8,0.0,0.0,5.126164
70141,2718,43.0,40.0,3.0,0.069767,4.001373
70142,2706,90.0,77.0,13.0,0.144444,19.942807
70143,2718,45.853211,43.669725,2.183486,0.047619,25.740086
70144,2718,8.75,8.75,0.0,0.0,2.5
70145,2706,252.911369,233.288961,19.622409,0.077586,74.188246
70146,2718,78.886076,70.582278,8.303797,0.105263,9.057862
70147,2714,117.927928,108.018018,9.90991,0.084034,15.973314
70148,2718,46.576577,44.036036,2.540541,0.054545,44.006313
70149,2705,317.971653,292.101119,25.870535,0.081361,41.511182
70150,2706,157.958641,140.905741,17.0529,0.107958,25.611966
70151,2706,10.421053,9.473684,0.947368,0.090909,16.954124
70152,2706,225.170211,214.084975,11.085236,0.04923,66.248668
70153,2718,32.659794,24.742268,7.917526,0.242424,35.077462
70154,2706,177.143725,162.237802,14.905923,0.084146,71.024957
70155,2718,371.398886,342.943354,28.455531,0.076617,104.182562
70156,2706,56.0,53.886792,2.113208,0.037736,11.32614
70157,2705,184.225194,164.451086,19.774108,0.107337,55.046025
70158,2718,50.0,47.0,3.0,0.06,9.961764
70159,2718,41.728972,37.28972,4.439252,0.106383,15.564424
70160,2705,177.324865,165.49033,11.834535,0.066739,37.753584
70162,2718,233.38846,217.231501,16.156959,0.069228,54.416244
70163,2718,205.844607,181.054994,24.789613,0.120429,63.629516
70164,2718,29.820896,28.716418,1.104478,0.037037,9.882588
70165,2718,249.140457,225.677307,23.46315,0.094176,205.745553
70166,2718,66.723404,60.468085,6.255319,0.09375,4.006615
70167,2718,163.880452,153.254576,10.625875,0.064839,108.406274
70168,2718,266.466823,231.58166,34.885163,0.130917,251.286108
70169,2718,98.328767,90.219178,8.109589,0.082474,22.817626
70170,2718,60.566372,59.539823,1.026549,0.016949,11.219427
70171,2718,548.428146,482.02041,66.407736,0.121087,553.48201
70172,2718,55.0,47.0,8.0,0.145455,9.021303
70174,2706,79.106383,73.021277,6.085106,0.076923,10.101421
70175,2718,56.720588,49.875,6.845588,0.12069,22.610047
70176,2718,65.424114,58.03752,7.386594,0.112903,63.967371
70177,2718,262.017725,221.729235,40.28849,0.153762,225.859238
70178,2705,241.179357,212.069744,29.109614,0.120697,230.113615
70179,2718,66.255682,62.414773,3.840909,0.057971,18.583917
70180,2718,195.506985,180.582892,14.924093,0.076335,41.571755
70181,2706,65.432836,61.343284,4.089552,0.0625,17.263573
70182,2714,52.916667,50.8,2.116667,0.04,1.058333
70183,2706,27.465517,24.413793,3.051724,0.111111,5.060799
70184,2705,322.971288,280.191865,42.779423,0.132456,60.795787
70185,2706,88.480874,80.437158,8.043716,0.090909,19.05607
70186,2718,34.540541,29.743243,4.797297,0.138889,32.357462
70187,2714,117.700796,105.798208,11.902588,0.101126,19.139348
70188,2718,16.981128,16.044023,0.937105,0.055185,9.665589
70189,2706,116.369403,112.326655,4.042748,0.034741,11.143283
70190,2718,101.657459,97.59116,4.066298,0.04,42.97505
70192,2706,92.0,88.0,4.0,0.043478,27.868042
70193,2706,118.012987,111.961039,6.051948,0.051282,20.94775
70194,2718,61.945736,58.899225,3.046512,0.04918,3.046512
70195,2718,123.805118,104.662847,19.142271,0.154616,15.133494
70196,2718,117.679179,110.977097,6.702082,0.056952,27.181503
70197,2718,356.026431,328.865598,27.160833,0.076289,91.799343
70198,2706,495.512278,442.494024,53.018254,0.106997,936.006671
70199,2718,56.896552,52.758621,4.137931,0.072727,22.571133
70200,2718,22.52381,19.452381,3.071429,0.136364,2.047619
70201,2706,87.684211,85.621053,2.063158,0.023529,18.133264
70202,2718,99.521996,91.275813,8.246183,0.082858,26.752457
70203,2718,75.490196,70.457516,5.03268,0.066667,12.122824
70204,2706,81.17931,77.068966,4.110345,0.050633,12.182954
70205,2705,80.40201,78.39196,2.01005,0.025,17.993445
70206,2705,267.190276,248.854262,18.336013,0.068625,44.094794
70207,2718,1513.492616,1345.763252,167.729364,0.110823,306.349292
70208,2718,144.386869,127.520773,16.866095,0.116812,11.826317
70210,2705,62.832215,56.751678,6.080537,0.096774,18.24181
70211,2706,29.61194,24.985075,4.626866,0.15625,14.32228
70213,2718,118.439808,110.586278,7.85353,0.066308,43.062299
70214,2718,56.466667,51.425,5.041667,0.089286,15.189853
70215,2705,114.567766,108.702658,5.865107,0.051193,13.059788
70216,2718,220.498864,208.482776,12.016088,0.054495,27.316383
70217,2718,39.402062,34.350515,5.051546,0.128205,17.154171
70218,2706,71.09375,70.078125,1.015625,0.014286,3.07677
70219,2718,341.824725,309.499344,32.325381,0.094567,116.006026
70220,2706,196.969553,177.69944,19.270112,0.097833,13.442187
70221,2705,131.548364,124.722625,6.825739,0.051888,10.94791
70222,2706,50.22,44.64,5.58,0.111111,5.674038
70224,2706,348.668322,322.123795,26.544527,0.076131,91.419181
70225,2706,54.88,47.04,7.84,0.142857,13.911065
70226,2718,114.064282,103.970218,10.094064,0.088495,27.995295
70227,2718,193.675697,167.603958,26.071739,0.134615,261.165941
70228,2718,411.268427,354.145663,57.122764,0.138894,261.238921
70229,2705,108.57989,101.673774,6.906116,0.063604,23.114579
70230,2718,31.989796,24.234694,7.755102,0.242424,9.961277
70231,2706,17.472222,15.416667,2.055556,0.117647,8.102994
70232,2718,60.075758,58.106061,1.969697,0.032787,17.077478
70233,2718,59.261905,56.142857,3.119048,0.052632,4.15873
70234,2718,114.0,110.0,4.0,0.035088,17.027258
70235,2718,64.064748,58.151079,5.913669,0.092308,17.873737
70236,2718,213.075359,199.978611,13.096748,0.061465,33.922996
70237,2718,34.666667,29.851852,4.814815,0.138889,11.67782
70238,2718,54.242188,51.171875,3.070312,0.056604,7.188128
70239,2706,97.512438,92.537313,4.975124,0.05102,11.909444
70240,2718,603.521467,548.547378,54.974089,0.091089,207.426712
70242,2718,58.208955,49.477612,8.731343,0.15,30.39788
70243,2718,157.278592,143.530793,13.747799,0.08741,31.561845
70244,2718,59.464349,54.590222,4.874127,0.081967,9.793156
70245,2718,1692.570534,1539.261329,153.309205,0.090578,1256.390437
70247,2706,57.987831,54.13818,3.849651,0.066387,19.947418
70248,2705,636.610913,596.547191,40.063722,0.062933,137.872282
