codgeo,ze2020,filosofi_measure,obs_value
69285,8421,S_HH_TAX,66
69291,8421,S_DIR_TAX_DI,-17.1
68300,4411,S_HH_TAX,62
69140,8421,S_HH_TAX,71
69272,8421,S_DIR_TAX_DI,-18.3
68309,4418,S_HH_TAX,71
69034,8421,S_HH_TAX,66
69043,8421,S_HH_TAX,72
70310,2705,S_HH_TAX,40
69289,8421,S_HH_TAX,69
69013,8434,S_DIR_TAX_DI,-16
69278,8421,S_DIR_TAX_DI,-17.8
69227,8421,S_DIR_TAX_DI,-15.7
69190,8421,S_DIR_TAX_DI,-21.8
69086,8421,S_DIR_TAX_DI,-20.1
69003,8421,S_DIR_TAX_DI,-20.8
69199,8421,S_HH_TAX,35
69141,8421,S_HH_TAX,65
69249,8421,S_HH_TAX,63
69276,8421,S_DIR_TAX_DI,-12.9
69296,8421,S_DIR_TAX_DI,-18.8
69100,8421,S_DIR_TAX_DI,-17.1
69087,8421,S_HH_TAX,73
69010,8421,S_HH_TAX,55
68343,4411,S_HH_TAX,68
69157,8430,S_DIR_TAX_DI,-15.8
69176,8421,S_DIR_TAX_DI,-17.4
68315,4411,S_HH_TAX,55
69056,8421,S_DIR_TAX_DI,-15.7
68331,4405,S_HH_TAX,67
68374,4405,S_HH_TAX,59
69040,8421,S_DIR_TAX_DI,-20
69202,8421,S_DIR_TAX_DI,-23.1
69009,8421,S_HH_TAX,59
69271,8421,S_DIR_TAX_DI,-20.5
70026,2706,S_HH_TAX,43
68318,4405,S_DIR_TAX_DI,-17.5
69290,8421,S_HH_TAX,53
68315,4411,S_DIR_TAX_DI,-16.1
69268,8421,S_DIR_TAX_DI,-23
69191,8421,S_DIR_TAX_DI,-29.1
69033,8421,S_HH_TAX,80
69285,8421,S_DIR_TAX_DI,-18.9
69264,8434,S_DIR_TAX_DI,-13.6
69052,8421,S_DIR_TAX_DI,-19.6
69238,8428,S_HH_TAX,43
72124,5212,S_DIR_TAX_DI,-13.5
71059,2710,S_DIR_TAX_DI,-14.9
71221,2707,S_HH_TAX,67
72025,5209,S_DIR_TAX_DI,-13.8
71215,2707,S_HH_TAX,57
72003,5212,S_DIR_TAX_DI,-10.9
72124,5212,S_HH_TAX,46
71445,2707,S_DIR_TAX_DI,-13.6
71120,2708,S_HH_TAX,37
71445,2707,S_HH_TAX,51
71336,2707,S_DIR_TAX_DI,-14
71154,2707,S_DIR_TAX_DI,-15.6
72013,5209,S_DIR_TAX_DI,-11.7
71475,2707,S_HH_TAX,55
72071,5212,S_DIR_TAX_DI,-12.2
70513,2718,S_DIR_TAX_DI,-14.9
71263,2713,S_DIR_TAX_DI,-13.9
71528,2713,S_HH_TAX,47
71512,2707,S_DIR_TAX_DI,-13.2
71270,0059,S_DIR_TAX_DI,-14.1
72042,5208,S_DIR_TAX_DI,-11.5
72054,5212,S_HH_TAX,55
71081,2707,S_DIR_TAX_DI,-12.3
72023,5212,S_HH_TAX,45
71047,2708,S_DIR_TAX_DI,-12.4
72065,5212,S_DIR_TAX_DI,-16.6
71153,2710,S_HH_TAX,43
72039,5208,S_HH_TAX,39
71310,2710,S_HH_TAX,44
72042,5208,S_HH_TAX,42
71070,2707,S_DIR_TAX_DI,-15.9
71073,2707,S_HH_TAX,46
71154,2707,S_HH_TAX,61
71040,2710,S_HH_TAX,47
72051,5212,S_HH_TAX,50
71081,2707,S_HH_TAX,48
71047,2708,S_HH_TAX,48
72008,5212,S_DIR_TAX_DI,-14.2
72024,5212,S_DIR_TAX_DI,-15.7
71475,2707,S_DIR_TAX_DI,-15.1
72008,5212,S_HH_TAX,56
71106,2708,S_HH_TAX,44
72051,5212,S_DIR_TAX_DI,-12.9
71230,2708,S_DIR_TAX_DI,-12.1
71070,2707,S_HH_TAX,53
72090,5208,S_HH_TAX,43
71056,2713,S_HH_TAX,48
71309,2710,S_HH_TAX,58
71543,0059,S_HH_TAX,45
71014,2701,S_HH_TAX,43
72047,5212,S_HH_TAX,55
71076,2707,S_DIR_TAX_DI,-14.2
72080,5208,S_HH_TAX,58
71090,0059,S_DIR_TAX_DI,-14.4
71076,2707,S_HH_TAX,45
71309,2710,S_DIR_TAX_DI,-17.3
71499,2710,S_HH_TAX,45
71499,2710,S_DIR_TAX_DI,-12.7
71073,2707,S_DIR_TAX_DI,-13.2
71014,2701,S_DIR_TAX_DI,-14
70550,2718,S_HH_TAX,41
71420,2707,S_HH_TAX,56
71342,2708,S_HH_TAX,42
72058,5212,S_HH_TAX,62
72095,5212,S_HH_TAX,42
71306,2710,S_HH_TAX,37
72024,5212,S_HH_TAX,61
71486,2710,S_HH_TAX,49
71176,2708,S_HH_TAX,35
71150,0059,S_HH_TAX,56
72025,5209,S_HH_TAX,49
71497,0059,S_DIR_TAX_DI,-17.1
71342,2708,S_DIR_TAX_DI,-13.8
72146,5212,S_HH_TAX,60
71221,2707,S_DIR_TAX_DI,-20.8
72137,0051,S_DIR_TAX_DI,-13.5
71120,2708,S_DIR_TAX_DI,-11.5
72023,5212,S_DIR_TAX_DI,-12.8
72154,5209,S_HH_TAX,45
72080,5208,S_DIR_TAX_DI,-14.7
71132,2710,S_HH_TAX,43
72137,0051,S_HH_TAX,53
71310,2710,S_DIR_TAX_DI,-12.5
71153,2710,S_DIR_TAX_DI,-12.9
71420,2707,S_DIR_TAX_DI,-15.4
72065,5212,S_HH_TAX,68
72155,5212,S_DIR_TAX_DI,-14.6
71118,2707,S_DIR_TAX_DI,-14.3
72138,0051,S_HH_TAX,40
72154,5209,S_DIR_TAX_DI,-13.5
71512,2707,S_HH_TAX,46
71215,2707,S_DIR_TAX_DI,-14.9
71118,2707,S_HH_TAX,53
72132,5208,S_HH_TAX,44
71306,2710,S_DIR_TAX_DI,-11.7
71263,2713,S_HH_TAX,44
71137,0059,S_DIR_TAX_DI,-16.1
71540,2710,S_DIR_TAX_DI,-12.2
72058,5212,S_DIR_TAX_DI,-18.3
72138,0051,S_DIR_TAX_DI,-12
71056,2713,S_DIR_TAX_DI,-13.5
72095,5212,S_DIR_TAX_DI,-13.9
72054,5212,S_DIR_TAX_DI,-13.4
71540,2710,S_HH_TAX,46
71106,2708,S_DIR_TAX_DI,-13.9
71270,0059,S_HH_TAX,44
70550,2718,S_DIR_TAX_DI,-13.6
71150,0059,S_DIR_TAX_DI,-15
72039,5208,S_DIR_TAX_DI,-11.8
71543,0059,S_DIR_TAX_DI,-13.3
71105,0059,S_DIR_TAX_DI,-17
72013,5209,S_HH_TAX,41
72090,5208,S_DIR_TAX_DI,-12.4
71497,0059,S_HH_TAX,67
71190,2701,S_HH_TAX,38
71336,2707,S_HH_TAX,55
71059,2710,S_HH_TAX,58
71486,2710,S_DIR_TAX_DI,-13.7
71090,0059,S_HH_TAX,55
71176,2708,S_DIR_TAX_DI,-11.3
71230,2708,S_HH_TAX,43
72035,5208,S_HH_TAX,47
72035,5208,S_DIR_TAX_DI,-11.5
71528,2713,S_DIR_TAX_DI,-12.4
71132,2710,S_DIR_TAX_DI,-11.8
72071,5212,S_HH_TAX,40
71105,0059,S_HH_TAX,61
72003,5212,S_HH_TAX,38
70513,2718,S_HH_TAX,56
72155,5212,S_HH_TAX,61
72047,5212,S_DIR_TAX_DI,-14.1
71137,0059,S_HH_TAX,53
72146,5212,S_DIR_TAX_DI,-14.8
71190,2701,S_DIR_TAX_DI,-11.8
72132,5208,S_DIR_TAX_DI,-13.6
71040,2710,S_DIR_TAX_DI,-12.3
76034,2807,S_HH_TAX,42
72191,5212,S_DIR_TAX_DI,-11.8
72300,5212,S_DIR_TAX_DI,-13.7
72320,5212,S_HH_TAX,66
74200,8415,S_DIR_TAX_DI,-22.6
74242,8401,S_DIR_TAX_DI,-21.7
74255,8401,S_HH_TAX,68
73043,8407,S_HH_TAX,61
73032,8413,S_HH_TAX,57
74298,8416,S_HH_TAX,49
74250,8416,S_DIR_TAX_DI,-15.2
72308,0051,S_HH_TAX,55
74213,8401,S_DIR_TAX_DI,-17.1
73215,8407,S_HH_TAX,54
72329,5212,S_HH_TAX,60
73179,8407,S_DIR_TAX_DI,-16.9
73187,8413,S_HH_TAX,51
74293,8416,S_DIR_TAX_DI,-14.4
74243,8416,S_DIR_TAX_DI,-14.4
72299,5212,S_HH_TAX,49
73248,8411,S_HH_TAX,52
74007,8416,S_DIR_TAX_DI,-15.8
74019,8401,S_HH_TAX,69
74309,8416,S_DIR_TAX_DI,-14.6
72223,5218,S_DIR_TAX_DI,-12.4
74083,8418,S_DIR_TAX_DI,-20.1
72168,5218,S_DIR_TAX_DI,-12.3
74096,8416,S_DIR_TAX_DI,-15.4
74224,8416,S_DIR_TAX_DI,-15.1
74042,8414,S_HH_TAX,57
73030,8407,S_DIR_TAX_DI,-15
73300,8407,S_DIR_TAX_DI,-23.9
74236,8418,S_DIR_TAX_DI,-17.1
72191,5212,S_HH_TAX,43
72299,5212,S_DIR_TAX_DI,-13.4
72320,5212,S_DIR_TAX_DI,-18.3
73029,8407,S_DIR_TAX_DI,-17.6
74263,8415,S_DIR_TAX_DI,-16.3
73227,8413,S_HH_TAX,60
74154,8415,S_HH_TAX,67
73257,8413,S_DIR_TAX_DI,-17.9
73330,8404,S_HH_TAX,49
73227,8413,S_DIR_TAX_DI,-19.6
74218,8415,S_DIR_TAX_DI,-19.6
74173,8418,S_HH_TAX,58
74056,8418,S_DIR_TAX_DI,-19.1
74067,8401,S_HH_TAX,71
73236,8406,S_DIR_TAX_DI,-15.2
74242,8401,S_HH_TAX,69
74241,8414,S_HH_TAX,55
74094,8416,S_DIR_TAX_DI,-16.3
73182,8407,S_HH_TAX,73
73222,8407,S_DIR_TAX_DI,-17.5
74298,8416,S_DIR_TAX_DI,-15.8
74163,8415,S_HH_TAX,61
74173,8418,S_DIR_TAX_DI,-22.7
74133,8416,S_DIR_TAX_DI,-13.9
73124,8413,S_HH_TAX,66
72241,5212,S_DIR_TAX_DI,-13.1
74281,8415,S_DIR_TAX_DI,-16.6
73137,8407,S_DIR_TAX_DI,-18.2
74289,8401,S_DIR_TAX_DI,-15.7
74309,8416,S_HH_TAX,45
74211,8416,S_HH_TAX,58
72310,5212,S_HH_TAX,74
72373,5208,S_HH_TAX,48
74116,8416,S_HH_TAX,65
74229,8416,S_DIR_TAX_DI,-14.5
73065,8407,S_DIR_TAX_DI,-15.9
73100,8406,S_DIR_TAX_DI,-15.8
74096,8416,S_HH_TAX,56
74224,8416,S_HH_TAX,56
74236,8418,S_HH_TAX,59
74264,8414,S_HH_TAX,56
73249,8407,S_HH_TAX,66
73103,8407,S_HH_TAX,69
74094,8416,S_HH_TAX,55
72260,5212,S_DIR_TAX_DI,-16
74005,8415,S_DIR_TAX_DI,-17.2
73181,8413,S_HH_TAX,45
74112,8401,S_DIR_TAX_DI,-16.9
74200,8415,S_HH_TAX,73
73171,8407,S_DIR_TAX_DI,-13
72257,5212,S_DIR_TAX_DI,-19.1
73270,8407,S_DIR_TAX_DI,-15.4
73157,8411,S_HH_TAX,55
72328,5212,S_HH_TAX,66
72168,5218,S_HH_TAX,41
73100,8406,S_HH_TAX,59
72198,5212,S_HH_TAX,65
73032,8413,S_DIR_TAX_DI,-14.1
73006,8413,S_DIR_TAX_DI,-15.6
73326,8407,S_HH_TAX,68
73248,8411,S_DIR_TAX_DI,-14.8
72217,5212,S_DIR_TAX_DI,-18.3
74169,8414,S_DIR_TAX_DI,-14.9
73191,8407,S_DIR_TAX_DI,-16.9
74299,8401,S_HH_TAX,74
74137,8401,S_DIR_TAX_DI,-16.8
74128,8416,S_HH_TAX,59
73064,8407,S_DIR_TAX_DI,-18
73030,8407,S_HH_TAX,54
73290,8411,S_DIR_TAX_DI,-14.5
73249,8407,S_DIR_TAX_DI,-18.4
74119,8415,S_HH_TAX,62
74043,8416,S_HH_TAX,55
74303,8401,S_HH_TAX,73
74218,8415,S_HH_TAX,64
74249,8415,S_DIR_TAX_DI,-19.3
72269,5208,S_HH_TAX,41
74278,8414,S_HH_TAX,62
74008,8416,S_DIR_TAX_DI,-14.2
73008,8407,S_HH_TAX,56
74258,8414,S_HH_TAX,62
74008,8416,S_HH_TAX,41
73215,8407,S_DIR_TAX_DI,-14.2
74082,8416,S_DIR_TAX_DI,-15.1
73128,8407,S_HH_TAX,62
73222,8407,S_HH_TAX,66
72264,5218,S_HH_TAX,41
74123,8401,S_DIR_TAX_DI,-14.4
74154,8415,S_DIR_TAX_DI,-19.8
73087,8407,S_HH_TAX,54
74305,8416,S_DIR_TAX_DI,-14.3
74103,8418,S_HH_TAX,67
74081,8414,S_HH_TAX,51
72176,5209,S_DIR_TAX_DI,-11.5
74233,8401,S_HH_TAX,63
74276,8414,S_HH_TAX,60
74275,8401,S_HH_TAX,69
74040,8416,S_DIR_TAX_DI,-16.1
74282,8401,S_HH_TAX,67
72300,5212,S_HH_TAX,56
73328,8407,S_DIR_TAX_DI,-18.9
81120,7610,S_HH_TAX,43
81227,7610,S_HH_TAX,40
82025,7615,S_DIR_TAX_DI,-14.7
83087,9303,S_HH_TAX,62
83136,9303,S_HH_TAX,55
83097,9301,S_DIR_TAX_DI,-17.7
82112,7609,S_DIR_TAX_DI,-12.9
84001,0053,S_HH_TAX,55
81271,7602,S_HH_TAX,58
83071,9318,S_HH_TAX,56
82002,7615,S_HH_TAX,45
81204,7610,S_HH_TAX,49
83009,9318,S_HH_TAX,60
83144,9318,S_DIR_TAX_DI,-16.1
82075,7615,S_HH_TAX,52
83153,9318,S_DIR_TAX_DI,-16.1
81099,7602,S_DIR_TAX_DI,-13.3
83138,9304,S_HH_TAX,53
83125,9303,S_DIR_TAX_DI,-15.8
82087,7615,S_DIR_TAX_DI,-13.3
84047,9306,S_DIR_TAX_DI,-14.1
83115,9317,S_HH_TAX,56
83123,9318,S_DIR_TAX_DI,-20.4
83001,9304,S_HH_TAX,64
82079,7615,S_DIR_TAX_DI,-13.9
81145,7602,S_DIR_TAX_DI,-13.9
81325,7610,S_DIR_TAX_DI,-14
82179,7615,S_HH_TAX,41
83130,9318,S_DIR_TAX_DI,-15.6
84026,9301,S_HH_TAX,50
81325,7610,S_HH_TAX,55
83073,9303,S_DIR_TAX_DI,-13.3
83104,9301,S_HH_TAX,51
81219,7610,S_HH_TAX,45
83106,9303,S_DIR_TAX_DI,-15.3
83059,9303,S_DIR_TAX_DI,-14.6
83007,9308,S_HH_TAX,43
82075,7615,S_DIR_TAX_DI,-14.4
84065,9301,S_HH_TAX,54
83086,9308,S_HH_TAX,46
83131,9318,S_HH_TAX,60
83057,9303,S_HH_TAX,51
83104,9301,S_DIR_TAX_DI,-14.5
83081,9304,S_HH_TAX,59
84027,9316,S_DIR_TAX_DI,-15.5
84074,9306,S_DIR_TAX_DI,-15.7
83042,9317,S_DIR_TAX_DI,-16
81244,7602,S_DIR_TAX_DI,-10
83012,9303,S_HH_TAX,42
84004,9305,S_HH_TAX,50
83004,9308,S_HH_TAX,49
83127,9318,S_DIR_TAX_DI,-15.1
81124,7610,S_DIR_TAX_DI,-14.1
83153,9318,S_HH_TAX,56
82179,7615,S_DIR_TAX_DI,-12.5
83107,9309,S_DIR_TAX_DI,-18.7
83047,9318,S_HH_TAX,61
83099,9309,S_DIR_TAX_DI,-16
82013,7609,S_HH_TAX,41
83120,9312,S_HH_TAX,58
82025,7615,S_HH_TAX,56
83016,9318,S_DIR_TAX_DI,-18.2
84069,0064,S_HH_TAX,46
81052,7602,S_HH_TAX,64
81163,7610,S_HH_TAX,37
82161,7615,S_HH_TAX,54
83103,9318,S_HH_TAX,66
83071,9318,S_DIR_TAX_DI,-16.8
81070,7602,S_DIR_TAX_DI,-14.9
83102,9308,S_DIR_TAX_DI,-12.9
83116,9303,S_HH_TAX,54
83019,9318,S_HH_TAX,57
84003,9306,S_DIR_TAX_DI,-13.4
84019,0055,S_HH_TAX,44
83093,9312,S_HH_TAX,60
84054,9306,S_DIR_TAX_DI,-16.6
82125,7615,S_HH_TAX,49
83061,9309,S_HH_TAX,51
83130,9318,S_HH_TAX,53
83029,9304,S_HH_TAX,61
84026,9301,S_DIR_TAX_DI,-14.7
83049,9318,S_HH_TAX,53
83123,9318,S_HH_TAX,60
84047,9306,S_HH_TAX,50
81219,7610,S_DIR_TAX_DI,-13.6
84067,9305,S_DIR_TAX_DI,-16.9
83140,9303,S_DIR_TAX_DI,-15.6
81156,7602,S_DIR_TAX_DI,-14.2
81065,7610,S_HH_TAX,43
83111,9303,S_DIR_TAX_DI,-15
81222,7602,S_HH_TAX,40
84081,0053,S_HH_TAX,56
83004,9308,S_DIR_TAX_DI,-15.7
83021,9303,S_HH_TAX,49
83099,9309,S_HH_TAX,55
83098,9318,S_HH_TAX,61
84035,9306,S_HH_TAX,38
81131,7602,S_DIR_TAX_DI,-16
81070,7602,S_HH_TAX,53
83018,9303,S_HH_TAX,54
82096,7615,S_DIR_TAX_DI,-12
83023,9303,S_DIR_TAX_DI,-13.8
82079,7615,S_HH_TAX,46
82121,7615,S_HH_TAX,48
81065,7610,S_DIR_TAX_DI,-14.5
83072,9308,S_HH_TAX,52
83068,9317,S_DIR_TAX_DI,-24.1
81140,7602,S_HH_TAX,48
81105,7602,S_HH_TAX,33
84017,9305,S_HH_TAX,49
84054,9306,S_HH_TAX,51
81033,7602,S_DIR_TAX_DI,-10.4
84019,0055,S_DIR_TAX_DI,-12.9
83057,9303,S_DIR_TAX_DI,-16
83047,9318,S_DIR_TAX_DI,-16.6
81048,7602,S_DIR_TAX_DI,-12.6
81042,7610,S_HH_TAX,51
84080,9305,S_HH_TAX,45
83019,9318,S_DIR_TAX_DI,-19.1
84031,9305,S_HH_TAX,39
82169,7609,S_DIR_TAX_DI,-13.9
83070,9318,S_DIR_TAX_DI,-17.7
81244,7602,S_HH_TAX,31
84001,0053,S_DIR_TAX_DI,-15.8
83111,9303,S_HH_TAX,55
81182,7610,S_HH_TAX,34
84031,9305,S_DIR_TAX_DI,-13.8
83119,9317,S_HH_TAX,59
81140,7602,S_DIR_TAX_DI,-14.9
82002,7615,S_DIR_TAX_DI,-13.4
83032,9303,S_HH_TAX,46
82134,7615,S_HH_TAX,43
81220,7602,S_DIR_TAX_DI,-15.2
82161,7615,S_DIR_TAX_DI,-14.2
84081,0053,S_DIR_TAX_DI,-15.7
81052,7602,S_DIR_TAX_DI,-15.1
81218,7602,S_DIR_TAX_DI,-18.8
83054,9318,S_HH_TAX,59
83097,9301,S_HH_TAX,62
84064,0055,S_DIR_TAX_DI,-13
81116,7602,S_HH_TAX,55
81131,7602,S_HH_TAX,57
83113,9311,S_HH_TAX,49
83150,9311,S_DIR_TAX_DI,-14.7
84056,9316,S_DIR_TAX_DI,-14.3
83065,9317,S_HH_TAX,59
83058,9308,S_HH_TAX,55
83150,9311,S_HH_TAX,54
83053,9318,S_DIR_TAX_DI,-17.3
83143,9303,S_HH_TAX,53
83148,9308,S_HH_TAX,47
84067,9305,S_HH_TAX,59
83106,9303,S_HH_TAX,59
82033,7609,S_DIR_TAX_DI,-12.4
82033,7609,S_HH_TAX,40
83027,9318,S_HH_TAX,66
83090,9318,S_DIR_TAX_DI,-18.3
83048,9317,S_DIR_TAX_DI,-20.3
81289,7610,S_DIR_TAX_DI,-13.5
82124,7615,S_DIR_TAX_DI,-14.2
81257,7602,S_HH_TAX,42
81288,7610,S_HH_TAX,45
83021,9303,S_DIR_TAX_DI,-15.4
83008,9309,S_DIR_TAX_DI,-16.6
84007,0053,S_DIR_TAX_DI,-13.8
82087,7615,S_HH_TAX,42
82096,7615,S_HH_TAX,45
83092,9303,S_HH_TAX,45
83132,9318,S_HH_TAX,62
80799,3202,S_DIR_TAX_DI,-14.9
82037,7615,S_DIR_TAX_DI,-13.1
83093,9312,S_DIR_TAX_DI,-16.2
83058,9308,S_DIR_TAX_DI,-16.9
81156,7602,S_HH_TAX,52
81209,7610,S_DIR_TAX_DI,-14.8
83126,9318,S_DIR_TAX_DI,-14.6
83070,9318,S_HH_TAX,53
83116,9303,S_DIR_TAX_DI,-16.3
81273,7610,S_HH_TAX,55
83059,9303,S_HH_TAX,51
83056,9308,S_DIR_TAX_DI,-15.3
83046,9303,S_HH_TAX,47
83103,9318,S_DIR_TAX_DI,-18.2
83007,9308,S_DIR_TAX_DI,-14.8
83035,9318,S_DIR_TAX_DI,-18.8
83077,9318,S_HH_TAX,57
83081,9304,S_DIR_TAX_DI,-18.1
83009,9318,S_DIR_TAX_DI,-21.1
84039,9316,S_HH_TAX,48
81004,7602,S_HH_TAX,47
83085,9308,S_DIR_TAX_DI,-18
81204,7610,S_DIR_TAX_DI,-13.2
83121,9308,S_DIR_TAX_DI,-14.3
81227,7610,S_DIR_TAX_DI,-12
81271,7602,S_DIR_TAX_DI,-15.1
83077,9318,S_DIR_TAX_DI,-16.4
83140,9303,S_HH_TAX,48
83018,9303,S_DIR_TAX_DI,-15.3
84083,9316,S_DIR_TAX_DI,-14.7
84029,9316,S_DIR_TAX_DI,-15
83119,9317,S_DIR_TAX_DI,-27.3
83127,9318,S_HH_TAX,54
82186,7609,S_HH_TAX,41
81288,7610,S_DIR_TAX_DI,-13.8
81004,7602,S_DIR_TAX_DI,-15.5
81018,7602,S_DIR_TAX_DI,-15.5
83131,9318,S_DIR_TAX_DI,-16.4
81002,7610,S_HH_TAX,42
84043,0053,S_HH_TAX,51
83129,9318,S_DIR_TAX_DI,-17.1
83054,9318,S_DIR_TAX_DI,-17
81145,7602,S_HH_TAX,47
84030,9305,S_HH_TAX,48
84072,9305,S_HH_TAX,52
81021,7610,S_HH_TAX,35
84003,9306,S_HH_TAX,39
83012,9303,S_DIR_TAX_DI,-13.4
82134,7615,S_DIR_TAX_DI,-12.7
84034,0053,S_HH_TAX,57
83032,9303,S_DIR_TAX_DI,-14
81048,7602,S_HH_TAX,44
84064,0055,S_HH_TAX,47
83091,9318,S_HH_TAX,61
83064,9303,S_HH_TAX,58
83121,9308,S_HH_TAX,44
84004,9305,S_DIR_TAX_DI,-15.3
84074,9306,S_HH_TAX,52
84043,0053,S_DIR_TAX_DI,-14.5
80793,3202,S_HH_TAX,55
83035,9318,S_HH_TAX,56
84056,9316,S_HH_TAX,48
83049,9318,S_DIR_TAX_DI,-15.6
81042,7610,S_DIR_TAX_DI,-14.7
82112,7609,S_HH_TAX,38
83061,9309,S_DIR_TAX_DI,-16.2
84036,0053,S_DIR_TAX_DI,-19
83118,9309,S_DIR_TAX_DI,-19.8
83148,9308,S_DIR_TAX_DI,-13.9
82190,7615,S_DIR_TAX_DI,-14
81018,7602,S_HH_TAX,56
83055,9304,S_HH_TAX,52
81060,7602,S_HH_TAX,34
84072,9305,S_DIR_TAX_DI,-16.1
83031,9303,S_HH_TAX,51
84007,0053,S_HH_TAX,39
83029,9304,S_DIR_TAX_DI,-18.3
84080,9305,S_DIR_TAX_DI,-14.9
81038,7602,S_DIR_TAX_DI,-15.7
80793,3202,S_DIR_TAX_DI,-15.4
81116,7602,S_DIR_TAX_DI,-14.8
81222,7602,S_DIR_TAX_DI,-12.5
81163,7610,S_DIR_TAX_DI,-13
84034,0053,S_DIR_TAX_DI,-16.7
83064,9303,S_DIR_TAX_DI,-15.5
82037,7615,S_HH_TAX,39
84016,0053,S_DIR_TAX_DI,-15
83144,9318,S_HH_TAX,56
84029,9316,S_HH_TAX,56
82013,7609,S_DIR_TAX_DI,-12.8
81289,7610,S_HH_TAX,43
83108,9303,S_DIR_TAX_DI,-15.5
83065,9317,S_DIR_TAX_DI,-24.3
83137,9318,S_HH_TAX,47
83023,9303,S_HH_TAX,42
83112,9312,S_HH_TAX,62
83088,9303,S_DIR_TAX_DI,-16
81038,7602,S_HH_TAX,54
81002,7610,S_DIR_TAX_DI,-12.2
84078,0055,S_HH_TAX,49
83068,9317,S_HH_TAX,59
83053,9318,S_HH_TAX,60
83034,9318,S_DIR_TAX_DI,-22.7
83137,9318,S_DIR_TAX_DI,-15.6
83046,9303,S_DIR_TAX_DI,-16.6
81105,7602,S_DIR_TAX_DI,-11.1
81144,7602,S_HH_TAX,51
83141,9308,S_HH_TAX,58
82124,7615,S_HH_TAX,53
84069,0064,S_DIR_TAX_DI,-13.6
84035,9306,S_DIR_TAX_DI,-14
83086,9308,S_DIR_TAX_DI,-14.4
81120,7610,S_DIR_TAX_DI,-12.6
81209,7610,S_HH_TAX,50
82190,7615,S_HH_TAX,50
81273,7610,S_DIR_TAX_DI,-14.7
80799,3202,S_HH_TAX,56
83129,9318,S_HH_TAX,57
83036,9317,S_HH_TAX,58
83100,9318,S_DIR_TAX_DI,-15.3
84036,0053,S_HH_TAX,64
83138,9304,S_DIR_TAX_DI,-16.2
84030,9305,S_DIR_TAX_DI,-15
83042,9317,S_HH_TAX,51
83088,9303,S_HH_TAX,53
81144,7602,S_DIR_TAX_DI,-13.6
82125,7615,S_DIR_TAX_DI,-13.7
83050,9308,S_DIR_TAX_DI,-15.4
83143,9303,S_DIR_TAX_DI,-15.9
83073,9303,S_HH_TAX,44
83090,9318,S_HH_TAX,57
83085,9308,S_HH_TAX,56
84027,9316,S_HH_TAX,54
84083,9316,S_HH_TAX,53
83016,9318,S_HH_TAX,59
82121,7615,S_DIR_TAX_DI,-15.9
83141,9308,S_DIR_TAX_DI,-15.9
83055,9304,S_DIR_TAX_DI,-16.4
84012,9305,S_DIR_TAX_DI,-15.8
83100,9318,S_HH_TAX,52
83091,9318,S_DIR_TAX_DI,-15.3
83115,9317,S_DIR_TAX_DI,-19.5
81099,7602,S_HH_TAX,43
83102,9308,S_HH_TAX,47
83067,9303,S_DIR_TAX_DI,-13.2
83036,9317,S_DIR_TAX_DI,-18.5
83031,9303,S_DIR_TAX_DI,-15.4
83062,9318,S_HH_TAX,54
83108,9303,S_HH_TAX,52
84017,9305,S_DIR_TAX_DI,-15.3
83136,9303,S_DIR_TAX_DI,-16.3
83124,9304,S_HH_TAX,49
83056,9308,S_HH_TAX,55
83033,9318,S_DIR_TAX_DI,-13.6
82186,7609,S_DIR_TAX_DI,-12.5
84012,9305,S_HH_TAX,48
83125,9303,S_HH_TAX,56
81257,7602,S_DIR_TAX_DI,-12.1
83033,9318,S_HH_TAX,47
84065,9301,S_DIR_TAX_DI,-16
83001,9304,S_DIR_TAX_DI,-20.1
83113,9311,S_DIR_TAX_DI,-13.3
83120,9312,S_DIR_TAX_DI,-17.5
81124,7610,S_HH_TAX,48
84038,9306,S_DIR_TAX_DI,-16.2
83017,9318,S_DIR_TAX_DI,-16
83112,9312,S_DIR_TAX_DI,-20.1
83094,9317,S_DIR_TAX_DI,-19
83124,9304,S_DIR_TAX_DI,-16.8
84078,0055,S_DIR_TAX_DI,-14.9
84016,0053,S_HH_TAX,52
83118,9309,S_HH_TAX,60
84087,9316,S_HH_TAX,44
83069,9318,S_DIR_TAX_DI,-17.4
83094,9317,S_HH_TAX,53
83087,9303,S_DIR_TAX_DI,-16.5
84039,9316,S_DIR_TAX_DI,-14.7
81033,7602,S_HH_TAX,34
82169,7609,S_HH_TAX,45
81218,7602,S_HH_TAX,62
83072,9308,S_DIR_TAX_DI,-17.1
83067,9303,S_HH_TAX,45
83017,9318,S_HH_TAX,58
83034,9318,S_HH_TAX,64
83050,9308,S_HH_TAX,49
83107,9309,S_HH_TAX,59
83062,9318,S_DIR_TAX_DI,-16.4
83132,9318,S_DIR_TAX_DI,-18.5
81220,7602,S_HH_TAX,49
81281,7610,S_HH_TAX,49
83092,9303,S_DIR_TAX_DI,-14.3
83069,9318,S_HH_TAX,54
81060,7602,S_DIR_TAX_DI,-11.1
83008,9309,S_HH_TAX,58
83098,9318,S_DIR_TAX_DI,-18.1
83126,9318,S_HH_TAX,48
83027,9318,S_DIR_TAX_DI,-22.8
84087,9316,S_DIR_TAX_DI,-14.2
81021,7610,S_DIR_TAX_DI,-11.8
83048,9317,S_HH_TAX,58
