codgeo,ze2020,jobs_lt_2022_total
39317,2713,46.56727
26032,8431,69.46779
32306,7604,89.73449
24086,7529,205.25776
34016,7616,77.58558
31363,7622,33.04053
47223,7532,36.75228
27568,2808,26.21206
60254,3210,107.02561
67125,4422,638.33143
86268,7524,85.55845
81018,7602,244.82327
70504,2718,45.21948
01347,8434,220.71107
86070,7524,2292.50822
73312,8413,86.91167
79102,7530,51.93985
23021,7511,373.74937
74180,8416,278.06467
81036,7610,723.63105
08205,4403,22.78305
01236,8405,94.20452
18156,2402,71.09656
23238,7511,58.7518
02031,3217,174.7543
80266,3202,33.77753
58122,0056,79.95863
39156,2713,38.46528
74294,8414,214.87082
03113,8432,89.95251
08119,4421,26.81963
85104,5207,135.72197
57232,4416,161.72048
61075,2809,278.14146
52197,4404,670.18872
89254,2702,144.36182
58036,0056,75.5797
82026,7615,131.70753
72158,5208,89.50403
57204,4410,39.57879
70546,2706,54.44237
70351,2718,41.15572
88328,4417,69.66924
68239,4411,50.5398
62269,3205,90.96234
08461,4421,25.58865
60518,0054,21.80586
02688,3217,5.88419
80054,3220,43.26233
79200,7520,82.09225
79349,7520,40.95081
32443,7624,37.24061
76441,0058,60.88736
02693,3221,26.19568
10139,4425,61.80409
19240,7531,36.53628
05114,9310,103.68319
60298,0054,57.29488
19027,0063,29.5865
08352,4403,26.93847
02743,3214,24.66638
14714,2804,71.80286
10180,4427,5
61072,2814,25.0643
18020,0056,86.36692
60134,3211,643.73267
59035,3217,1169.6739
52023,4404,107.88969
54148,4412,31.36405
54039,4417,2069.57057
52182,4427,191.90947
58217,2703,48.15628
60215,3211,99.61373
62199,3203,83.04094
63213,8408,298.83995
22242,5307,278.13539
54029,4424,450.85009
23070,7511,84.76584
09030,7612,167.65461
21301,2704,24.31125
89077,2702,390.44187
80337,3202,28.42319
55501,4401,41.12655
51291,4413,211.70688
90015,2705,176.87622
76388,2819,45.43899
35264,5319,329.34928
36040,2405,21.79688
32037,7604,20.63162
62123,3204,96.63355
29081,5303,550.74488
28056,0057,162.68369
27295,2803,80.19775
10353,4425,96.55822
21549,2711,10.0224
28014,0057,39.43307
37066,2408,185.92695
66069,7620,655.34084
71545,0059,306.59799
67066,4423,501.13889
66026,7620,144.82354
77237,1106,2452.10025
01138,8404,1621.68843
77130,1107,75.73645
84103,9306,120.67885
74266,8418,191.80824
78296,1114,258.57142
74090,8416,204.60571
80390,3202,35.61457
46043,7619,22.763
51646,4402,12.04139
47070,7532,174.26222
02486,3214,15.95143
24207,7529,141.15175
18099,0060,32.87645
38035,8406,180.73998
80788,3201,16.41891
40098,7519,50.8492
60474,3210,21.79187
54427,4417,41.42574
52400,4404,16.90166
40206,7510,39.01207
66075,7620,49.9037
42047,8417,95.73169
59060,3208,30.58639
43123,8410,90.49482
88293,4404,24.02947
90091,2705,72.66113
70283,2705,79.44211
19157,0063,40.51019
63378,8408,74.24067
30045,7603,25.55806
59524,3216,685.7009
52421,4404,82.15039
40292,7503,261.09014
53039,5211,453.95845
65031,7624,581.69773
06119,9307,28.69468
57283,4410,4102.41112
62400,3205,515.21894
64035,7503,744.28203
67342,4423,200.89269
80359,3202,89.91623
65110,7624,14.14335
64338,7522,19.14853
77444,1110,40.89723
71022,2708,152.34329
46176,7611,170.94802
79313,7520,65.90135
33176,7514,63.19577
62213,3215,38.02951
76749,2807,70.39081
25264,2714,14.84296
27466,2808,39.10776
52247,4404,562.48684
30097,7603,54.87786
16133,7502,22.00057
36043,2405,55.14886
38335,8433,193.90599
26380,8431,113.0542
24414,7504,57.79189
39385,2712,35.96618
32118,7604,23.74464
17159,7528,39.02495
17026,7528,68.22771
09233,7612,2.09337
21428,2704,50.16008
10327,4425,33.75068
06041,9304,62.66852
17071,7509,87.55275
21602,2709,12.36977
02084,3209,29.28612
49272,5220,195.70686
15143,8403,10.98832
89265,2702,81.96049
41146,2401,383.92766
09157,7612,741.16279
24341,7529,125.68622
23124,7511,181.67072
71238,2708,240.49612
01065,8405,212.46947
2B121,9403,121.7581
63061,8408,55.42783
42079,8430,136.36083
90067,2705,221.96833
80746,3202,154.08995
76624,2807,1374.3175
69234,8430,520.48384
31563,7625,220.99112
89446,2703,338.15137
77221,1106,138.87381
77430,1107,549.89619
77435,1105,115.26221
70388,2718,1895.54988
67001,4423,531.44432
69153,8421,523.44571
61151,2812,47.19483
78505,1115,36.07781
10156,4425,106.43353
72185,5209,50.94381
2B328,9405,16.5
76113,2815,32.99257
47262,7501,66.99961
70340,2706,57.47885
38279,8409,62.96952
52131,4427,11.922
77341,1110,47.63954
64185,7521,9.70901
80629,3220,6.79975
80093,3202,121.17191
06116,9304,90.1773
41293,2414,18.27996
80701,3220,28.0602
46183,7611,58.81466
02120,3221,39.02436
01054,8405,97.87436
51128,4406,19.53551
86187,7524,56.05454
89134,2703,91.67926
70011,2718,20.59796
54441,4410,25.83274
50429,2806,88.59323
43092,8420,124.67497
46296,7607,55.29623
46001,7607,98.84191
52088,4427,132.6987
66015,7620,199.91469
49090,5202,112.97825
41188,2401,32.93577
04062,9307,38.81853
14091,2811,35.08971
14528,2811,118.94925
14036,2804,30.97976
15156,8403,72.77538
46053,7611,22.4111
19245,7531,10.92642
16063,7502,22.72642
10439,4425,40.14844
19284,0063,24.1559
12212,7614,17.80164
03106,8423,133.26814
17486,7526,194.99474
47108,7518,139.56474
76082,2819,84.58788
08139,4403,162.65237
57456,4420,118.02852
69074,8434,187.93283
22086,5308,144.57705
06078,9315,42.93918
95270,1101,85.52115
53122,5215,125.84723
59194,3222,240.90274
62412,3206,273.39198
56182,5303,313.87309
52140,4404,277.34394
60034,3211,79.8835
51141,4402,141.46336
51611,4406,156.5076
02495,3217,172.04049
59172,3222,7806.11676
62045,3203,986.22819
80011,3202,411.59855
08263,4403,209.65156
27597,2811,50.78061
38543,8406,426.48921
27427,2812,160.31283
61375,2801,126.80602
25231,2706,24.34487
31521,7622,55.95353
30317,7618,176.09734
25354,2706,24.575
28028,2404,57.59651
39353,2713,24.42196
57022,4424,94.55261
26287,8422,107.48323
70190,2718,44.82518
62890,3204,30.8852
31442,7625,39.25419
68098,4411,128.90617
67517,4423,103.79928
63369,8423,14.06248
67221,4409,21.88751
70481,2706,62.34431
63362,8408,95.81353
21118,2711,8.05543
69119,8421,121.42236
17260,7509,65.05755
18215,0060,20.24332
28192,0061,30.77702
10208,4415,42.70717
89451,2717,28.6682
02813,3220,36.15318
85291,5210,128.66057
88475,4407,40.7871
08274,4421,15.88845
56019,5312,37.73837
86295,7502,36.189
21538,2709,9.94667
52044,4404,107.56929
86025,7524,124.22657
40106,7510,31.92471
72103,5212,96.02281
50215,2806,707.88264
85181,5207,58.84766
57579,4419,113.46902
59132,3208,139.88247
64487,7521,43.19454
80262,3201,54.07545
71384,2707,175.62065
67411,4423,2254.50352
79066,7520,886.68168
83128,9308,248.24176
87190,7517,181.32796
95014,1112,1167.6112
80415,3202,253.21343
80308,0058,2625.50435
68162,4405,2219.75964
11345,7617,28.37462
14516,2804,430.96969
24055,7523,284.40231
70198,2706,931.12732
22337,5304,183.35814
97314,0301,57.67301
95295,1101,29.353
06151,9315,78.60584
23130,7511,52.22878
19231,7531,27.73625
19042,7531,61.47054
12195,7614,135.74227
17379,7528,54.04331
67096,4423,57.33255
12003,7611,55.21724
21567,2704,36.24844
02020,3217,61.78687
16227,7523,44.201
04231,9307,44.93388
23071,7511,24.23653
09111,7622,92.92942
10147,4425,10.1277
34119,7606,243.06216
47283,7532,207.22182
64346,7522,40.75528
48131,7613,37.38136
67058,4423,26.82116
09177,7612,47.21116
14246,2804,52.81569
63425,8408,215.64864
62013,3203,120.71735
68281,4411,42.21299
61146,2809,84.8166
32253,7604,122.95076
25109,2706,12.62177
34002,7601,178.80499
25149,2706,55.19983
2B137,9404,2.73913
33294,7514,95.58671
35192,5319,32.19193
35259,5317,186.18369
30285,7618,206.37498
26192,0064,66.98358
25335,2714,27.35017
52058,4404,1075.17513
63265,8417,272.26878
60088,0054,969.82629
59185,3212,240.99429
65375,7624,506.57228
80016,3202,4524.61342
59193,3216,300.72021
15149,8429,136.82164
65024,7624,133.45665
57596,4408,109.12648
63469,8417,108.69828
62672,3203,57.22434
18013,2402,27.44741
21202,2709,36.41349
02169,3214,8.07887
08132,4413,39.48271
80272,3220,11.10291
07105,8419,15.50034
04086,9307,47.62706
04072,9307,14.34718
27696,2808,84.87036
34218,7606,49.1047
66021,7620,1300.98572
95394,1101,2103.46575
74033,8415,321.11755
80013,3201,711.28649
77278,1102,111.25534
79137,7520,661.55965
34284,7606,1179.83255
80368,0058,2515.52784
76439,2819,125.72189
72198,5212,515.75378
87205,7517,495.34385
01255,8405,60.52179
85239,5203,96.27948
01170,8425,193.33793
60190,3221,52.9363
01130,8405,439.65533
15213,8429,64.20756
50525,2818,92.76495
12071,7611,47.30718
71174,2704,44.10541
21397,2704,12.59271
38190,8421,267.04307
58263,0056,21.01269
15254,0063,19.10962
03266,8432,32.85291
09071,7612,49.58219
08126,4413,11.90679
16181,7527,96.03187
18162,2402,39.98988
21466,2711,14.64135
14455,2804,25.96256
22249,5306,98.43869
07184,8402,67.85892
51134,4427,18.81348
51375,4413,25.58225
43071,8419,66.93159
80666,3202,3.79641
65049,7624,35.13902
53176,5215,101.10947
60701,0054,114.53331
49011,5220,11.01844
17045,7525,189.3453
17349,7512,493.12305
41252,2401,188.50602
47083,7532,23.49537
83051,9308,191.70582
76650,2813,116.29483
66097,7620,20.99378
39160,2713,154.57211
21092,2704,28.39572
80770,0058,78.29102
60421,3211,41.88707
62185,3203,36.03027
62266,3203,12.09522
60288,0054,81.76826
57096,4424,146.49207
57119,4419,461.48551
63308,8408,835.01873
50046,2816,54.51312
95430,1112,1491.39349
64128,7521,28.50159
52449,4404,1195.92344
54542,4410,343.55051
63054,8410,188.79011
63069,8408,1008.96026
51199,4406,120.70035
23090,7511,198.65457
24407,7504,40.59367
36208,2405,361.72225
34102,7616,52.17898
60324,3210,53.7719
23205,7511,29.08126
47241,7532,148.15457
08034,4421,25.5488
33189,7514,134.46759
24273,7504,76.50146
31426,7622,117.74688
39073,2713,25.49651
24444,7523,12.20519
03009,8424,78.02763
86009,7508,128.08912
53263,5215,33.84499
02711,3221,21.84276
02579,3209,5.99754
58166,2703,30.42315
81198,7602,37.34764
34072,7616,10.62323
15037,0063,112.81838
03198,8424,22.09912
09309,7612,18.05549
24537,7523,56.54299
19253,7507,32.44118
24215,7529,52.16289
74079,8401,79.40834
15054,0063,393.6849
52446,4404,36.55698
17459,7528,129.69437
02698,3221,2.91089
17357,7509,73.05324
33054,7514,33.26329
14026,2804,98.64045
21325,2704,40.88329
85093,5210,281.93127
17058,7526,1085.64153
61424,0051,54.47071
39138,2712,51.14661
21160,2709,20.83566
89363,2702,11.14422
05149,9310,188.27328
63052,8410,218.30018
73186,8418,256.18269
77072,1110,64.49358
26345,0055,501.7887
67430,4422,75.32502
87096,7517,131.47973
76690,2807,43.59827
68094,4418,107.52812
68273,4418,256.44785
82096,7615,338.68957
71330,2708,186.64048
77508,1106,438.48021
68215,4411,91.17012
78548,1115,33.16384
29089,5303,104.1671
64363,7522,67.14578
89408,0056,45.74141
33024,7514,33.03493
79046,7520,64.98878
61436,2809,43.66219
70402,2706,51.18838
39502,2712,39.27772
68050,4411,78.84354
15016,8403,67.44553
88498,4414,230.75059
68373,4418,54.19932
53173,5215,36.43748
76534,2813,175.79827
85171,5207,71.57068
81005,7610,97.92207
88128,4417,46.47743
02236,3221,37.56132
86104,7524,40.66582
21679,2711,7.60642
60053,3210,107.86764
51647,4427,156.16385
54111,4412,224.67058
95351,1112,3279.27017
57026,4424,102.47584
59156,3212,575.69705
62480,3205,702.94663
56252,5318,196.94677
61386,2812,71.98377
58280,0060,252.62892
60635,3211,171.68798
09229,7612,58.01569
11195,7608,20.56137
10383,4415,22.95883
17180,7509,23.26218
08176,4421,12.12015
17083,7525,110.05753
40173,7510,22.48085
11148,7617,75.20803
12193,7621,48.55936
02480,3214,25.30811
72160,5212,105.43701
19173,7531,131.55814
07211,8402,58.03755
97234,0204,652.43035
14009,2804,140.32678
02736,3221,19.79775
39328,2716,78.18205
97203,0203,1028.98207
42276,8426,141.0273
28049,2403,18.8622
45225,2411,40.31007
42151,8412,114.18641
27542,2811,167.01281
78558,1114,86.32883
58023,2703,50.30815
08445,4421,113.61032
61479,2801,22.73079
30349,7618,78.90644
32059,7604,15.05419
31330,7625,45.69743
60521,0054,71.53969
34089,7606,198.96345
22380,5304,63.03678
40235,7510,58.67218
89014,2717,118.69722
80030,3201,62.74457
32244,7624,31.91146
88266,4407,119.79724
04187,9307,14.97542
03029,8432,103.12118
36185,2412,46.29306
02705,3214,24.09586
81237,7610,33.50277
02111,3214,53.03999
70482,2718,596.96571
88150,4407,213.4691
76517,2815,595.07406
88292,4407,427.39243
77241,1112,361.42344
77104,1106,1164.54488
67283,4423,1317.26321
80622,3202,254.26095
68227,4405,320.26712
87075,7517,2076.75868
66050,7620,1856.71793
52320,4404,49.70622
51639,4406,9.61242
54224,4412,33.74072
51437,4413,57.41937
89094,2717,84.74398
52371,4404,26.44417
47172,7501,39.84504
43038,8410,123.44557
85015,5210,176.17929
50442,2805,48.55665
43013,8419,44.61646
53156,5211,70.34722
11044,7608,26.67798
89346,2702,795.0293
79156,7530,120.67085
89478,2702,212.00386
12182,7621,114.44083
23192,7511,274.77073
23041,7511,39.06646
15261,0063,163.92691
14120,2804,218.44713
12105,7611,368.80067
23011,7511,47.97086
70548,2718,14.06989
76651,2807,9.69129
65231,7624,30.74999
70331,2706,66.95659
61248,2809,148.43534
64021,7522,56.91618
65471,7624,127.9686
60530,0054,40.55089
76697,2807,74.16244
79165,7506,26.54286
50431,2816,293.57013
62489,3205,367.58099
53063,5204,76.19344
59379,3212,61.7405
63417,8408,593.44846
14627,2804,78.79488
62403,3219,106.73483
51595,4402,532.3698
60060,0054,120.33364
52125,4404,220.1834
53007,5211,447.97666
09296,7612,38.65241
35026,5315,10.56863
10255,4425,37.98611
04120,9307,39.47687
21180,2711,6.13409
17187,7528,48.50451
16249,7527,65.0765
12065,7621,100.72245
09270,7612,36.03829
02351,3209,3.86167
12252,7611,69.57022
33287,7514,138.38321
24428,7523,206.63119
31553,7625,86.82658
41222,2412,34.60826
25425,2715,65.3596
31554,7622,17.99379
32223,7604,45.03034
27136,2808,97.54909
16170,7502,52.77395
37204,2413,202.90049
53259,5221,138.27939
14053,2804,24.61827
71235,0059,489.0663
81034,7610,44.33485
69080,8421,254.74224
95002,1101,99.92601
88134,4407,388.84123
67301,4409,1333.71744
73050,8407,106.04546
88178,4407,305.5306
18185,2407,51.16871
79148,7520,772.43391
15050,0063,54.69794
16095,7502,108.21876
85087,5207,40.79363
50455,2816,364.7834
21600,2711,55.61678
76347,2819,29.66955
02573,3214,10.7051
16302,7516,60.23196
78050,1115,148.58204
27099,2808,74.16065
59181,3217,150.13413
02347,3209,80.12384
48071,7613,19.04252
03311,8432,44.90774
15185,0063,72.31934
46175,7611,96.18564
23234,7511,53.10634
08325,4421,0.92308
88343,4407,9.64847
40143,7519,52.05315
40198,7519,21.47843
89412,2703,54.32762
53036,5204,200.61228
55389,4426,46.62531
72006,0051,1145.7636
95199,1112,4124.54935
59302,3222,378.84557
63261,8410,85.54792
57668,4416,162.93539
08286,4413,21.54113
64147,7503,642.93698
54574,4424,24.36976
59511,3222,704.38227
45069,2411,182.50786
27592,2803,61.9948
65267,7624,148.91026
71167,2707,39.68297
62898,3219,124.68207
57360,4408,91.00613
42078,8426,29.4244
82189,7615,164.82187
53249,5215,197.01776
87122,7517,173.9497
53240,5221,34.2156
10098,4425,43.8237
14252,2804,20.40538
04025,9307,71.17623
51266,4406,45.47387
18075,0060,87.06624
10177,4425,22.89487
08424,4421,15.23784
12277,7621,137.09976
08018,4421,15.24236
21468,2711,14.87818
35156,5315,49.347
60081,0054,37.98362
74038,8416,150.87354
70444,2706,16.82822
21446,2709,94.32352
28001,0057,358.85207
34047,7616,76.35352
2B260,9404,28.01843
62229,3219,84.24143
33396,7516,195.42511
65052,7624,4.00546
49076,5202,50.90146
35331,5315,238.12829
24324,7507,69.08618
58208,2703,42.64174
53257,5211,96.92811
24292,7516,59.62255
48043,7613,312.58113
57390,4420,244.85539
11435,7608,26.85347
58151,0060,631.4662
70353,2706,146.20918
36084,2405,54.49216
87191,7517,221.29466
74150,8416,246.59802
57315,4419,60.51543
73001,8407,33.69479
77141,1107,221.36589
68084,4411,106.55364
84115,9305,162.59858
77432,1102,248.90045
67104,4409,110.83749
68174,4418,260.43514
80285,3202,148.48746
39388,2713,24.77642
19258,7531,313.12885
88095,4407,926.86908
01286,8404,67.07098
02280,3209,15.07122
40080,7519,229.48498
71567,0059,99.95355
61079,0061,422.96203
47058,7518,66.27102
76304,2813,38.10516
23155,7511,111.45668
65318,7624,97.88107
18208,0056,102.94607
60432,3211,270.90659
54027,4412,1107.42641
64038,7503,940.85155
50081,2810,171.09753
62060,3204,856.94546
88402,4407,193.73834
59559,3222,283.3065
54150,4412,1411.00092
54235,4412,57.73849
60278,3210,128.19836
80461,3202,63.6309
07278,8402,56.99932
07051,8433,271.05683
03042,8432,82.87872
54379,4412,5.90995
86211,7524,179.84838
80634,3202,51.56866
12058,7621,34.15731
39574,2713,116.1836
08369,4403,15.9218
11290,7612,52.01194
09116,7612,49.95491
16306,7527,56.04285
08020,4421,14.19338
17458,7509,31.53191
01352,0059,58.25847
10158,4425,74.7389
12269,7614,35.01114
61418,0051,91.19249
14082,2814,43.55434
33124,7516,43.08909
46120,7607,63.46042
43143,8419,18.48419
54510,4412,43.91938
50161,2816,120.77317
64389,7522,43.26041
59164,3222,25.82933
51163,4406,118.35303
39032,2716,18.37911
50372,2806,34.48339
67117,4419,56.08743
53135,5204,121.06179
52074,4404,269.93558
34082,7616,188.31205
26223,8427,45.84985
73226,8406,250.26207
25121,2716,91.36464
54059,4412,90.19799
45240,2411,283.61031
33223,7504,271.84453
56228,5311,752.20132
38338,8435,113.90253
23223,7511,31.2019
65176,7624,24.63246
76460,0058,68.80759
26117,8427,11.99075
87087,7527,98.86652
64307,7522,16.44427
73004,8407,195.73796
03170,8424,29.88322
60366,0054,29.70659
10232,4425,77.83127
66204,7620,43.36106
76511,2807,29.37725
80184,3202,53.53143
74138,8401,208.13511
55246,4401,14.60233
76499,2819,295.44864
64484,7503,383.32235
67523,4409,256.2657
73154,8413,253.34921
87014,7517,1250.43222
72191,5212,855.93971
95308,1101,99.20771
76581,2815,59.18579
