codgeo,ze2020,empsta_enq,obs_value
33318,7505,1T2,31615.61994
35317,5315,1T2,293.4813
33391,7514,1T2,159.74648
33483,7505,1T2,2219.72532
32142,7604,1T2,95.17241
34230,7614,1T2,87.67742
33061,7505,1T2,547.5425
33059,7516,1T2,176.54017
33280,7505,1T2,243.89572
32321,7604,1T2,148.25125
39299,2712,1T2,264.4298
39452,2706,1T2,274.2914
38128,8409,1T2,159.94293
39385,2712,1T2,218.67191
41091,2401,1T2,535.66937
37212,2413,1T2,423.73264
39430,2706,1T2,45
37095,2413,1T2,170.03627
39182,2712,1T2,283.45755
39163,2716,1T2,45.78261
41276,2401,1T2,1253.67547
31189,7625,1T2,118.36364
28124,0057,1T2,328.44371
28344,2403,1T2,98.40782
2B220,9404,1T2,58.77439
28177,2403,1T2,395.65095
27453,2815,1T2,839.62136
27415,2811,1T2,160.11991
29146,5313,1T2,1488.57047
27467,2811,1T2,4270.53776
28331,0061,1T2,366.84409
28374,0057,1T2,256.35037
10373,4425,1T2,170.84498
10290,4425,1T2,94.28571
10352,4425,1T2,860.04653
08049,4421,1T2,62.4
09232,7612,1T2,16.72727
07149,8402,1T2,100.54903
10135,4425,1T2,20.47059
10329,4425,1T2,262.40385
09178,7612,1T2,29.6
07310,8433,1T2,471.20796
09199,7612,1T2,352.43362
24058,7523,1T2,123.21417
27348,2815,1T2,800.33025
24175,7529,1T2,156.12526
27129,2803,1T2,278.69748
23261,7511,1T2,121.86641
26244,0064,1T2,42.54545
24212,7504,1T2,311.568
24493,7523,1T2,24.73684
27083,2815,1T2,160.61538
23040,7511,1T2,67.575
26207,8427,1T2,292.53285
47148,7518,1T2,74.90909
42295,8417,1T2,238.43437
44075,5205,1T2,926.11296
45143,2407,1T2,12
44109,5216,1T2,169129.87145
44044,0062,1T2,476.22084
45105,2409,1T2,41
43026,8419,1T2,198.23472
47301,7518,1T2,492.31058
43187,8419,1T2,159.85097
44185,0062,1T2,1445.87384
08156,4403,1T2,232.08247
05050,9310,1T2,294.38165
10393,4425,1T2,106.28571
09271,7612,1T2,42.82353
10371,4425,1T2,158.18263
08328,4403,1T2,2452.12861
08065,4421,1T2,27.6
06106,9315,1T2,246.98442
09153,7612,1T2,65.45455
07138,8402,1T2,1089.18584
06023,9314,1T2,1077.90986
17111,7528,1T2,367.37349
22353,5308,1T2,831.52656
19174,7531,1T2,42.33333
18266,2402,1T2,103.32802
17417,7509,1T2,76.53333
22210,5308,1T2,994.45684
21052,2711,1T2,13.5
19281,7531,1T2,31.71429
21274,2704,1T2,79.32083
19009,7531,1T2,74.66667
19170,7531,1T2,100.1875
13026,9313,1T2,8563.65186
15002,8429,1T2,136.95652
14522,2814,1T2,190.43685
14520,2814,1T2,445.90198
14223,2804,1T2,29.05263
13118,9301,1T2,2008.12638
15182,8403,1T2,67.16667
11186,7608,1T2,5.2
12061,7621,1T2,249.25069
11437,7608,1T2,455
11193,7608,1T2,103.22034
28229,2403,1T2,5151.08761
30336,0052,1T2,644.13964
29155,5302,1T2,335.07773
30004,7618,1T2,1460.1729
27535,2808,1T2,204.62338
2A146,9407,1T2,12.51064
27601,2811,1T2,182.82206
27664,2815,1T2,249.94545
2A200,9401,1T2,41.68657
2B153,9403,1T2,51.88696
31273,7625,1T2,1499.25633
32300,7604,1T2,137.36842
31552,7622,1T2,72.28
31562,7622,1T2,69.6
32394,7604,1T2,180.40834
33419,7514,1T2,48
33345,7514,1T2,189.7037
35338,5319,1T2,648.20053
34271,7606,1T2,89.91031
35305,5315,1T2,231.13958
33099,7505,1T2,2025.30593
35160,5311,1T2,96.48743
41171,2401,1T2,623.06542
40217,7513,1T2,3387.19851
37045,2408,1T2,426.27208
42043,8428,1T2,811.85952
38084,8435,1T2,729.39208
40311,7510,1T2,418.25887
41251,2412,1T2,238.31618
38238,8421,1T2,1004.00768
42039,8412,1T2,153.12744
40040,7510,1T2,148.35714
38100,8409,1T2,1213.23591
25479,2714,1T2,134.53363
27227,2811,1T2,302.89236
26347,8431,1T2,2852.96296
27233,2811,1T2,335.20427
24403,7523,1T2,40
26136,8431,1T2,15.07692
26217,8427,1T2,106.48649
25164,2706,1T2,101.07692
24450,7529,1T2,239.50389
24531,7529,1T2,108.04146
26010,8433,1T2,2018.93491
49283,5202,1T2,1822.41797
42110,8428,1T2,2199.60526
45054,2411,1T2,318.63462
42335,8428,1T2,219.12904
46320,7607,1T2,149.70379
48094,7613,1T2,482.96268
45347,2411,1T2,397.24904
42165,8412,1T2,1303.28016
46309,7619,1T2,1198.056
47320,7518,1T2,168.61538
43085,8419,1T2,12
07204,8420,1T2,878.04933
08236,4403,1T2,133.1743
07115,8402,1T2,244.22074
10218,4425,1T2,90.66667
07088,8402,1T2,54.04348
08057,4421,1T2,115.97076
08301,4421,1T2,11.83333
08367,4403,1T2,945.15139
07272,8402,1T2,173.72603
06085,9304,1T2,9094.93238
10331,4425,1T2,311.75365
17112,7528,1T2,398.95693
23003,7511,1T2,61.6875
22313,5316,1T2,134.6129
21412,2704,1T2,636.84896
21694,2709,1T2,17.25
21514,2709,1T2,54.28571
23015,7511,1T2,193.91228
21715,2701,1T2,64.33333
18243,2407,1T2,182.08989
21554,2711,1T2,390.84524
18006,2402,1T2,114.93527
08384,4421,1T2,45.21739
08101,4421,1T2,40.75
08245,4421,1T2,5.16667
08140,4403,1T2,505.91908
09223,7622,1T2,256.28584
11057,7612,1T2,10
05053,9310,1T2,205.14488
08041,4403,1T2,108.72727
07183,8402,1T2,232.12264
08394,4421,1T2,38.23077
08393,4413,1T2,24.75
11135,7612,1T2,6.5
14168,2816,1T2,63.7619
14385,2804,1T2,72.25806
16237,7502,1T2,117.14158
16392,7502,1T2,79.89928
14639,2814,1T2,127.90075
14273,2814,1T2,67.58621
11085,7608,1T2,494.26881
11167,7608,1T2,74.66667
14009,2804,1T2,655.51113
11426,7608,1T2,510.86826
28255,2403,1T2,82.28571
31148,7625,1T2,243.85019
31001,7622,1T2,47.86364
27699,2815,1T2,66.13043
27643,2808,1T2,400.77295
2A139,9406,1T2,1063.91297
31180,7610,1T2,60.2963
29136,5314,1T2,539.30514
28068,2403,1T2,232.81568
27458,2815,1T2,1109.39265
27594,2811,1T2,127.5
40153,7519,1T2,96.48836
38497,8409,1T2,59.07407
41158,2414,1T2,1019.00906
38307,8433,1T2,285.13981
40006,7519,1T2,295.87484
41121,2401,1T2,10.66667
38338,8435,1T2,350.65123
40165,7519,1T2,117.32472
39305,2712,1T2,210.4383
37112,2406,1T2,190.90701
39335,2712,1T2,264.64157
34240,7616,1T2,2183.98586
32178,7604,1T2,30
31527,7625,1T2,54.63333
34305,7610,1T2,61.75
35120,5315,1T2,2975.59314
35331,5315,1T2,1273.56773
32084,7609,1T2,23.11111
31457,7622,1T2,386.88712
32277,7604,1T2,61.6087
36053,2405,1T2,231.86908
35186,5317,1T2,456.0772
43126,8419,1T2,371.52441
46038,7619,1T2,515.5373
47180,7501,1T2,285.97748
47121,7518,1T2,113.92188
44126,5217,1T2,1788.35726
43090,8419,1T2,71.12
42305,8428,1T2,2869.03211
45026,2409,1T2,415.69477
44015,5216,1T2,4581.77349
49064,5221,1T2,181.26472
45300,2410,1T2,2016.44563
24012,7529,1T2,223.28973
23229,7511,1T2,115.00618
24299,7523,1T2,932.75305
25367,2714,1T2,1964.34164
26060,8422,1T2,82.2069
25008,2714,1T2,228.25735
24296,7504,1T2,458.9738
27022,2817,1T2,2392.12757
25210,2714,1T2,54.33333
24067,7529,1T2,970.99953
25102,2715,1T2,20
19108,0063,1T2,45.14286
18084,2407,1T2,49.72832
21670,2711,1T2,134.73846
21562,2711,1T2,110.51163
18071,2402,1T2,13.6
21057,2711,1T2,161.32857
21431,2709,1T2,88.3125
17233,7509,1T2,123.4544
22005,5306,1T2,469.52062
22235,5308,1T2,85.85
17348,7525,1T2,329.26316
08122,4403,1T2,338.11667
05134,9302,1T2,172.83248
07129,8420,1T2,908.53824
07296,8402,1T2,863.03019
08433,4421,1T2,18.66667
07090,8402,1T2,506.97976
08403,4413,1T2,790.09962
08097,4421,1T2,201.66279
06047,9315,1T2,22.5
05065,9302,1T2,1061.84841
08333,4421,1T2,91.28261
37037,2413,1T2,111.62305
39290,2713,1T2,204.59308
39392,2712,1T2,69.64103
39084,2713,1T2,82.45161
39070,2713,1T2,37.47368
39283,2716,1T2,316.19804
39565,2712,1T2,56.47059
40184,7513,1T2,2868.89212
38545,8409,1T2,4097.15863
40089,7519,1T2,404.6648
40141,7510,1T2,138.95482
47063,7532,1T2,50.78571
47029,7532,1T2,202.52181
46126,7607,1T2,91.62879
47107,7518,1T2,153.08333
46229,7619,1T2,485.00952
43267,8419,1T2,537.46996
48016,7613,1T2,321.6354
47097,7501,1T2,413.99876
46113,7607,1T2,134.71346
42143,8412,1T2,234.40443
49036,5221,1T2,372.34453
14407,2804,1T2,973.16093
13101,9301,1T2,1723.88606
11132,7617,1T2,533.37818
15156,8403,1T2,375.07914
16419,7502,1T2,135.13749
15242,8403,1T2,61.25
11151,7608,1T2,240.34701
16137,7502,1T2,131.85714
13004,0052,1T2,21219.38163
14184,2804,1T2,95.82609
16103,7502,1T2,51.33333
2B350,9402,1T2,92.93075
31292,7622,1T2,43.52941
31144,7622,1T2,281.3617
31310,7625,1T2,140.39803
27674,2808,1T2,159.41176
27425,2803,1T2,1010.4447
31065,7625,1T2,1582.40806
30121,7618,1T2,132.07888
2B347,9404,1T2,96.98334
2A272,9407,1T2,1649
30058,7603,1T2,134.41304
33443,7514,1T2,67.87879
32258,7604,1T2,100.89334
32464,7624,1T2,299.48566
33181,7516,1T2,154.84372
34202,7616,1T2,3912.0387
31429,7625,1T2,1159.1543
35030,5315,1T2,355.75417
31474,7622,1T2,98.59197
31565,7622,1T2,377.74968
32180,7604,1T2,279.32346
34069,7606,1T2,2226.26143
19271,7531,1T2,141.14286
22025,5303,1T2,701.14197
21577,2711,1T2,594.87883
21266,2711,1T2,94.5
17115,7528,1T2,142.57562
22029,5303,1T2,138.69595
17353,7525,1T2,1001.97694
17143,7528,1T2,323.88735
22018,5306,1T2,173.2523
21384,2704,1T2,32.66667
17328,7528,1T2,308.92696
24045,7504,1T2,118.95985
24054,7504,1T2,294.0687
25522,2715,1T2,93.6
24015,7529,1T2,86.341
25497,2714,1T2,281.30385
26007,8431,1T2,44.34783
26139,8427,1T2,946.31333
25188,2714,1T2,374.00978
24383,7504,1T2,83.39394
25229,2715,1T2,190.04406
25106,2706,1T2,35.2
40007,7519,1T2,83.45455
40318,7519,1T2,188.29688
39337,2713,1T2,33
40023,7510,1T2,130.11513
38418,8409,1T2,114.76093
41019,2401,1T2,76.86957
38150,8409,1T2,3458.67292
40227,7513,1T2,640.79519
39512,2712,1T2,20.72727
38036,8435,1T2,56.4
38529,8409,1T2,1854.46154
10004,4425,1T2,93.8737
11012,7617,1T2,850.60664
05174,9302,1T2,292.50338
10146,4415,1T2,39.2
05123,9310,1T2,834.01208
10225,4415,1T2,133.48522
07034,0055,1T2,110.61023
08028,4403,1T2,392.56447
06116,9304,1T2,61.2
11044,7608,1T2,25.75
10257,4425,1T2,10.875
14438,2804,1T2,333.71429
11292,7610,1T2,68.34286
11344,7608,1T2,297.0069
12134,7611,1T2,135.96721
11371,7608,1T2,328.09612
11122,7608,1T2,305.95196
12161,7621,1T2,247.49209
14227,2804,1T2,91.28261
15214,8403,1T2,67.35135
16352,7509,1T2,111.38799
13019,9301,1T2,4803.57583
45238,2407,1T2,326.16124
45201,2409,1T2,81.69444
45029,2407,1T2,850.59052
48190,7613,1T2,120.42913
47172,7501,1T2,348.23715
45305,2410,1T2,80.11458
42137,8412,1T2,396.0577
43262,8410,1T2,642.58065
48140,7613,1T2,1715.57216
47062,7501,1T2,218.5124
45229,2409,1T2,965.53497
21041,2711,1T2,99.225
17386,7516,1T2,125.52565
21541,2704,1T2,110.67568
21084,2711,1T2,30
22296,5307,1T2,342.41098
19259,7531,1T2,92.87506
22221,5308,1T2,652.16264
18229,2402,1T2,332.37674
21033,2711,1T2,59.72973
17218,7512,1T2,1915.02897
22069,5304,1T2,89.64145
28057,2403,1T2,326.87916
28237,0061,1T2,75.73171
31397,7622,1T2,11.11111
28192,0061,1T2,163.99777
29220,5313,1T2,3572.13763
2B169,9404,1T2,396.07615
27580,2815,1T2,1174.68457
29007,5303,1T2,397.56312
31106,7625,1T2,1192.19512
31389,7625,1T2,2233.69326
28187,0057,1T2,339.81137
35260,5319,1T2,264.33184
36118,2405,1T2,166.88998
34238,7616,1T2,18.8
33071,7516,1T2,569.49802
33089,7505,1T2,237.98754
35025,5305,1T2,492.1448
34181,7601,1T2,346.73895
32301,7604,1T2,405.02416
34133,7616,1T2,24.44444
35329,5317,1T2,226.42274
31507,7625,1T2,1023.98239
25601,2706,1T2,891.43413
24441,7504,1T2,52.14286
23217,7517,1T2,137.07692
27278,0057,1T2,973.20353
23059,7511,1T2,48.5
25483,2715,1T2,25.625
25238,2715,1T2,57.81818
23174,7511,1T2,298.72947
24150,7529,1T2,226.22354
27388,2811,1T2,225.61791
26342,0055,1T2,141.74946
42328,8412,1T2,328.18912
45216,2409,1T2,70.93333
43087,8420,1T2,1114.49165
45153,2410,1T2,373.68421
47106,7532,1T2,1435.13087
42267,8426,1T2,722.76255
49063,5201,1T2,2970.2073
44101,5216,1T2,3103.75044
45285,2410,1T2,7441.38157
48168,7613,1T2,94
48036,7613,1T2,36.45833
38309,8409,1T2,754.72182
37231,2413,1T2,761.428
38358,8406,1T2,373.31507
41090,2414,1T2,134.153
40034,7510,1T2,287.19355
37277,2408,1T2,194.51475
38490,8435,1T2,1005.08247
39520,2712,1T2,262.01942
40156,7513,1T2,311.99185
40171,7505,1T2,52.77273
38235,8409,1T2,249.0375
16212,7527,1T2,177.62145
14512,2809,1T2,32.27273
16102,7509,1T2,8670.77127
11356,7608,1T2,501.32877
14492,2811,1T2,139.26774
14466,2814,1T2,162.88592
17051,7512,1T2,826.33199
13029,9313,1T2,797.90171
12080,7602,1T2,116.15188
15091,8429,1T2,38.7
15013,8429,1T2,62.48
10221,4425,1T2,63.15789
09139,7612,1T2,58.46154
04228,9307,1T2,9.75
09078,7608,1T2,5.2
08492,4403,1T2,189.56955
07329,8402,1T2,158.73474
06018,9304,1T2,4940.98112
06141,9315,1T2,185.23349
10229,4425,1T2,46.89474
08305,4403,1T2,125
08459,4421,1T2,54
21143,2702,1T2,29.5
18050,2402,1T2,1658.40171
22347,5308,1T2,427.33188
21327,2704,1T2,114.03456
22256,5308,1T2,433.92652
17096,7509,1T2,16.15385
18117,0056,1T2,243.01257
19083,0063,1T2,53.56522
19272,7531,1T2,6263.60105
21291,2709,1T2,150.11204
17431,7528,1T2,382.28951
33415,7505,1T2,978.34369
34289,7601,1T2,1473.75896
35232,5319,1T2,198.69712
36164,2405,1T2,113.29424
31532,7622,1T2,28.42105
31446,7625,1T2,7257.33811
34225,7606,1T2,1343.57668
34343,7616,1T2,707.30852
33272,7505,1T2,602.85768
35339,5317,1T2,301.136
36029,2412,1T2,107.80488
48070,7613,1T2,328.74065
45277,2407,1T2,193.61603
46222,7607,1T2,77.94872
47300,7501,1T2,587.05748
43066,8420,1T2,59.07692
47035,7518,1T2,135.43396
49010,5221,1T2,146.12705
42259,8428,1T2,1921.52988
45205,2409,1T2,139.10682
43124,8419,1T2,493.48588
46263,7607,1T2,283.39437
29217,5313,1T2,1089.80588
30308,7618,1T2,323.83234
31221,7622,1T2,23.42857
31099,7625,1T2,199.23849
31319,7612,1T2,55
31149,7625,1T2,20027.26041
29272,5313,1T2,1558.90643
31266,7625,1T2,130.24161
2B302,9402,1T2,44.69608
31113,7625,1T2,7921.18232
2A163,9406,1T2,220.95191
40125,7510,1T2,663.20943
39535,2713,1T2,199.18295
41012,2414,1T2,118.75742
40167,7519,1T2,241.82266
39193,2712,1T2,452.26371
38393,8435,1T2,702.16469
39238,2712,1T2,72.52632
38414,8409,1T2,20.5
40185,7519,1T2,143.36267
39368,2716,1T2,2370.18142
40319,7513,1T2,127.23214
25132,2706,1T2,95.67857
24541,7523,1T2,37.09091
24088,7504,1T2,150.35748
23243,7511,1T2,49
27017,2808,1T2,679.56589
25457,2715,1T2,38.66667
26103,0064,1T2,204.70282
24137,7523,1T2,338.76483
27212,2808,1T2,77.72727
26038,8431,1T2,603.38874
23232,7511,1T2,59.78862
11242,7608,1T2,92.50798
16073,7502,1T2,580.25623
12259,7611,1T2,285.00275
14180,2804,1T2,66.3
11365,7612,1T2,18.66667
16304,7509,1T2,459
11301,7608,1T2,516.87013
12229,7614,1T2,116.56818
11215,7608,1T2,401.4558
14630,2804,1T2,295.42667
12044,7614,1T2,409.3386
11027,7608,1T2,355.34182
08456,4403,1T2,113.7907
04176,9311,1T2,50.6
09315,7612,1T2,52.5
05008,9310,1T2,125.64789
08410,4421,1T2,66.14706
10011,4425,1T2,72.72222
04235,9307,1T2,18
10301,4415,1T2,101.14706
08130,4421,1T2,36.42857
06130,9304,1T2,1834.71629
19167,0063,1T2,18.63636
19105,7507,1T2,244.32558
18245,2402,1T2,190.26392
21238,2711,1T2,48.21429
17394,7512,1T2,456.13418
18215,0060,1T2,63.14286
17358,7520,1T2,139.85525
22269,5308,1T2,146.54312
21490,2709,1T2,66.42857
18197,2402,1T2,3502.91847
18070,2407,1T2,92.55556
46282,7619,1T2,28.82353
47049,7532,1T2,953.30222
42186,8428,1T2,6343.48216
46100,7611,1T2,287.9884
49302,5220,1T2,236.54435
49368,5220,1T2,828.61059
42103,8428,1T2,2157.2584
48082,7613,1T2,30.6
49183,5202,1T2,2322.31748
49271,5202,1T2,1142.09645
44050,5219,1T2,1452.68528
32001,7604,1T2,277.23647
32294,7604,1T2,30
32360,7604,1T2,50.23333
34055,7606,1T2,82.41171
33006,7505,1T2,359.21774
32136,7624,1T2,64.64865
34057,7616,1T2,13212.83481
34048,7616,1T2,131.90274
34077,7616,1T2,2778.5852
33465,7514,1T2,557.24279
33442,7516,1T2,286.33962
30259,7603,1T2,1957.02369
2A070,9401,1T2,210.77105
29233,5314,1T2,5731.95923
2A092,9406,1T2,500.63972
2B003,9404,1T2,5.8
29120,5302,1T2,961.8368
28056,0057,1T2,905.82059
30135,7618,1T2,1690.04975
29167,5313,1T2,1046.43002
29017,5302,1T2,465.80681
27486,2808,1T2,296.13261
40019,7513,1T2,462.03115
37187,2413,1T2,139.8035
41093,2401,1T2,155.27207
38205,8409,1T2,1357.16753
38505,8435,1T2,377.3312
41219,2410,1T2,186.93248
37175,2413,1T2,637.65722
39550,2713,1T2,114.53488
39462,2712,1T2,307.09998
38133,8435,1T2,2502.89449
36241,2405,1T2,1219.15776
27168,2817,1T2,78.05093
26064,8431,1T2,3118.47862
24457,7523,1T2,85.80645
23240,7511,1T2,161.44871
26382,8431,1T2,300.59927
24510,7529,1T2,158.4
26197,8431,1T2,1958.96949
24108,7523,1T2,492.89504
25015,2706,1T2,332.13041
24412,7529,1T2,436.65501
25330,2706,1T2,109.2
10217,4425,1T2,29.16667
10111,4425,1T2,47.36842
11035,7608,1T2,82.69646
10187,4425,1T2,166.97842
07077,8402,1T2,133.50133
10193,4425,1T2,155.68966
08339,4413,1T2,171.06244
09008,7622,1T2,64.96
10238,4425,1T2,216.61607
10065,4425,1T2,29
08304,4403,1T2,38.5
21222,2704,1T2,46.15385
21454,2702,1T2,32.86957
23018,7511,1T2,97.42487
17262,7528,1T2,557.73076
19004,7531,1T2,319.69593
19254,7531,1T2,56.9667
17286,7512,1T2,233.05726
21418,2711,1T2,18.33333
17104,7509,1T2,479.77526
21203,2709,1T2,54.81481
17106,7509,1T2,146.38798
15113,8403,1T2,72.5
16078,7502,1T2,2350.18606
12200,7614,1T2,469.2766
14278,2804,1T2,569.33586
13061,0052,1T2,96.26667
14511,2818,1T2,48
14651,2804,1T2,173.57895
11083,7617,1T2,22.4
11209,7608,1T2,91.0107
11165,7608,1T2,106.73866
13032,9301,1T2,4070.62115
31533,7625,1T2,1202.76271
31513,7622,1T2,136.54321
33230,7516,1T2,248.16964
36165,2405,1T2,499.60024
34096,7606,1T2,211.12562
35039,5315,1T2,1163.61694
36163,2405,1T2,276.31114
34079,7616,1T2,3941.28447
35019,5305,1T2,758.57162
33547,7514,1T2,550.36878
35314,5317,1T2,415.31484
46323,7607,1T2,35.36842
46083,7619,1T2,478.75325
49076,5202,1T2,467.85276
44154,5217,1T2,5940.32454
47013,7518,1T2,127.45418
42129,8433,1T2,773.68315
48037,7613,1T2,53.68
45321,2409,1T2,357.43428
44028,5216,1T2,1920.15896
43204,8420,1T2,77
46069,7607,1T2,103.05263
24465,7523,1T2,85.7886
25239,2714,1T2,85.5
26225,8427,1T2,360.23892
26021,8431,1T2,66.5
24246,7504,1T2,218.93867
26247,8433,1T2,238.64151
25510,2706,1T2,183.01917
24193,7504,1T2,211.48928
25364,2706,1T2,836.30824
24454,7516,1T2,340.99152
27218,2811,1T2,656.66228
41108,2401,1T2,71.5
39567,2713,1T2,135.15377
40169,7514,1T2,66.78261
39274,2716,1T2,175.58802
40086,7519,1T2,233.65387
38185,8409,1T2,77229.35052
37054,2413,1T2,1743.592
40143,7519,1T2,162.5368
39097,2713,1T2,3424.7418
41143,2414,1T2,430.3444
38484,8421,1T2,1019.51208
28195,2403,1T2,405.40541
2A324,9401,1T2,194.83778
31126,7625,1T2,257.93103
28221,2410,1T2,79.03846
29246,5302,1T2,109.40536
29206,5310,1T2,1055.29888
30076,7605,1T2,364.03718
30027,7603,1T2,1030.50462
27463,2803,1T2,286.84354
27695,2803,1T2,102.95349
2B293,9402,1T2,68.60778
09082,7622,1T2,199.78696
08391,4421,1T2,380.29527
05025,9310,1T2,102.38889
10041,4425,1T2,23.11111
05116,9302,1T2,116.50473
10355,4415,1T2,35.29412
07349,8431,1T2,1976.43148
09220,7612,1T2,65.88235
05070,9310,1T2,1414.18208
09320,7612,1T2,15.42857
08424,4421,1T2,32.75
17146,7525,1T2,1624.34961
22099,5316,1T2,606.13577
18018,2402,1T2,1692.84371
21104,2709,1T2,19.55556
17425,7526,1T2,1056.8294
18037,2407,1T2,471.83138
17414,7512,1T2,2655.01246
18118,0060,1T2,526.27069
17219,7526,1T2,2270.42039
22278,5316,1T2,19507.22778
18014,0056,1T2,67.05882
33275,7514,1T2,47.34783
32372,7625,1T2,142.45468
33400,7514,1T2,159.41458
32438,7604,1T2,58.66667
32106,7604,1T2,369.24973
36155,2405,1T2,252.42188
32034,7604,1T2,36.16667
32297,7604,1T2,203.50463
32104,7604,1T2,90.85714
32132,7604,1T2,2422.35443
32410,7604,1T2,1070.77778
14034,2804,1T2,288.23262
13053,9313,1T2,2906.09055
11392,7617,1T2,134.2302
11387,7608,1T2,50.69565
16113,7502,1T2,3589.94893
12295,7614,1T2,50.28571
16387,7509,1T2,243.55814
11157,7617,1T2,87.4308
12294,7614,1T2,280.53632
15087,8403,1T2,182.1248
15009,0063,1T2,85.92491
48104,7613,1T2,242.78326
44024,5216,1T2,1451.49225
43219,8419,1T2,55
49002,5220,1T2,1349.95019
43084,8419,1T2,750.59633
48095,7613,1T2,5863.16966
43031,8419,1T2,61.92
46151,7607,1T2,54.24
44192,5217,1T2,1459.70787
47067,7501,1T2,194.81371
42214,8428,1T2,601.78575
24179,7507,1T2,424.69778
25088,2706,1T2,52.2
25151,2706,1T2,82.96296
25153,2706,1T2,67.2
24161,7504,1T2,46.92308
24339,7523,1T2,75.72727
25096,2715,1T2,105.29412
25328,2706,1T2,303.91689
25524,2714,1T2,423.09057
26084,8431,1T2,2145.03243
27104,2815,1T2,377.03489
39117,2712,1T2,55.55556
39086,2716,1T2,136.52349
41045,2401,1T2,570
40186,7510,1T2,438.08475
37001,2408,1T2,465
39010,2713,1T2,32.11765
38301,8409,1T2,88.41176
40225,7519,1T2,94.5
37221,2408,1T2,230.47299
38471,8409,1T2,593.67843
39572,2713,1T2,178.61694
08429,4403,1T2,285.80413
09037,7622,1T2,6.14286
07301,8433,1T2,432.196
04192,9311,1T2,527.41096
08319,4403,1T2,155.46221
10149,4425,1T2,144.64956
10199,4425,1T2,182.33029
07050,8402,1T2,373.70063
07247,8402,1T2,452.27137
09185,7612,1T2,1817.25053
04160,9311,1T2,740.86297
21107,2711,1T2,424.00435
19171,7531,1T2,85.47222
19193,7531,1T2,56.53051
21053,2711,1T2,88.57895
18026,0056,1T2,470.78566
17312,7528,1T2,277.48843
18226,2402,1T2,244.83267
19235,7531,1T2,78.26161
18216,2402,1T2,196.4504
21498,2709,1T2,20.83333
21466,2711,1T2,22.85714
35146,5315,1T2,300.66399
36077,2412,1T2,92.2925
32423,7604,1T2,11.33333
32185,7622,1T2,77.06897
35145,0062,1T2,719.01567
32385,7604,1T2,81.61765
31566,7625,1T2,263.09746
32364,7604,1T2,45.64706
32030,7604,1T2,32.14815
33486,7505,1T2,173.78243
33356,7516,1T2,179.34118
29139,5303,1T2,376.67654
31220,7625,1T2,181.61226
28098,0057,1T2,904.22215
27552,2803,1T2,67.85366
27641,2808,1T2,149.36364
30302,7605,1T2,1030.46217
28372,0057,1T2,287.67857
27565,2808,1T2,281.63072
30243,7603,1T2,2882.55929
