codgeo,ze2020,filosofi_measure,weight_households_2020,obs_value
08362,4413,S_DIR_TAX_DI,3687.0,-13.2
08363,4403,S_HH_TAX,2616.0,54.4
08363,4403,S_DIR_TAX_DI,2616.0,-10.5
08367,4403,S_HH_TAX,980.0,62.3
08367,4403,S_DIR_TAX_DI,980.0,-11.1
08409,4421,S_HH_TAX,8120.0,54.6
08409,4421,S_DIR_TAX_DI,8120.0,-10.7
08480,4403,S_HH_TAX,1528.0,64.0
08480,4403,S_DIR_TAX_DI,1528.0,-13.0
08488,4421,S_HH_TAX,1134.0,67.5
08488,4421,S_DIR_TAX_DI,1134.0,-14.2
08490,4421,S_HH_TAX,2013.0,56.1
08490,4421,S_DIR_TAX_DI,2013.0,-12.3
08491,4421,S_HH_TAX,1566.0,64.8
08491,4421,S_DIR_TAX_DI,1566.0,-12.7
09122,7612,S_HH_TAX,4946.0,57.9
09122,7612,S_DIR_TAX_DI,4946.0,-14.0
09157,7612,S_HH_TAX,1197.0,47.9
09157,7612,S_DIR_TAX_DI,1197.0,-10.2
09160,7612,S_HH_TAX,2947.0,47.9
09160,7612,S_DIR_TAX_DI,2947.0,-10.3
09167,7625,S_HH_TAX,983.0,64.4
09167,7625,S_DIR_TAX_DI,983.0,-12.2
09185,7612,S_HH_TAX,1672.0,70.6
09185,7612,S_DIR_TAX_DI,1672.0,-12.7
09194,7612,S_HH_TAX,1593.0,52.3
09194,7612,S_DIR_TAX_DI,1593.0,-13.4
09225,7612,S_HH_TAX,7191.0,61.8
09225,7612,S_DIR_TAX_DI,7191.0,-12.5
09261,7622,S_HH_TAX,3320.0,53.3
09261,7622,S_DIR_TAX_DI,3320.0,-12.4
09265,7612,S_HH_TAX,1255.0,61.1
09265,7612,S_DIR_TAX_DI,1255.0,-13.7
09282,7612,S_HH_TAX,2082.0,68.3
09282,7612,S_DIR_TAX_DI,2082.0,-13.4
09306,7612,S_HH_TAX,1362.0,50.4
09306,7612,S_DIR_TAX_DI,1362.0,-11.0
09312,7612,S_HH_TAX,1318.0,68.1
09312,7612,S_DIR_TAX_DI,1318.0,-13.4
09324,7612,S_HH_TAX,1602.0,65.8
09324,7612,S_DIR_TAX_DI,1602.0,-14.1
09332,7612,S_HH_TAX,995.0,65.9
09332,7612,S_DIR_TAX_DI,995.0,-14.4
10003,4425,S_HH_TAX,1577.0,58.8
10003,4425,S_DIR_TAX_DI,1577.0,-13.7
10006,4425,S_HH_TAX,1250.0,60.1
10006,4425,S_DIR_TAX_DI,1250.0,-12.7
10033,4425,S_HH_TAX,2221.0,54.2
10033,4425,S_DIR_TAX_DI,2221.0,-12.6
10034,4425,S_HH_TAX,1221.0,58.0
10034,4425,S_DIR_TAX_DI,1221.0,-14.3
10060,4425,S_HH_TAX,1254.0,72.4
10060,4425,S_DIR_TAX_DI,1254.0,-14.9
10064,4425,S_HH_TAX,1243.0,52.7
10064,4425,S_DIR_TAX_DI,1243.0,-12.5
10081,4425,S_HH_TAX,4937.0,56.5
10081,4425,S_DIR_TAX_DI,4937.0,-10.2
10115,4425,S_HH_TAX,854.0,66.8
10115,4425,S_DIR_TAX_DI,854.0,-15.0
10209,4425,S_HH_TAX,819.0,72.6
10209,4425,S_DIR_TAX_DI,819.0,-15.5
10265,4425,S_HH_TAX,1490.0,57.4
10265,4425,S_DIR_TAX_DI,1490.0,-11.0
10268,4415,S_HH_TAX,2569.0,70.6
10268,4415,S_DIR_TAX_DI,2569.0,-15.0
10297,4425,S_HH_TAX,2068.0,62.6
10297,4425,S_DIR_TAX_DI,2068.0,-13.5
10321,4425,S_HH_TAX,1527.0,70.1
10321,4425,S_DIR_TAX_DI,1527.0,-16.8
10323,4415,S_HH_TAX,6565.0,57.0
10323,4415,S_DIR_TAX_DI,6565.0,-10.7
10325,4425,S_HH_TAX,1667.0,78.6
10325,4425,S_DIR_TAX_DI,1667.0,-16.4
10333,4425,S_HH_TAX,5739.0,66.6
10333,4425,S_DIR_TAX_DI,5739.0,-14.8
10340,4425,S_HH_TAX,948.0,71.5
10340,4425,S_DIR_TAX_DI,948.0,-16.0
10343,4425,S_HH_TAX,3041.0,68.3
10343,4425,S_DIR_TAX_DI,3041.0,-15.8
10349,4425,S_HH_TAX,1207.0,70.6
10349,4425,S_DIR_TAX_DI,1207.0,-16.0
10357,4425,S_HH_TAX,1284.0,68.4
10357,4425,S_DIR_TAX_DI,1284.0,-16.0
10362,4425,S_HH_TAX,5267.0,67.3
10362,4425,S_DIR_TAX_DI,5267.0,-15.0
10387,4425,S_HH_TAX,26614.0,63.4
10387,4425,S_DIR_TAX_DI,26614.0,-13.8
10401,4425,S_HH_TAX,977.0,61.9
10401,4425,S_DIR_TAX_DI,977.0,-11.2
10420,4415,S_HH_TAX,1021.0,65.7
10420,4415,S_DIR_TAX_DI,1021.0,-14.1
11049,7608,S_HH_TAX,1466.0,57.4
11049,7608,S_DIR_TAX_DI,1466.0,-12.1
11069,7608,S_HH_TAX,22010.0,59.6
11069,7608,S_DIR_TAX_DI,22010.0,-13.8
11076,7608,S_HH_TAX,4833.0,60.3
11076,7608,S_DIR_TAX_DI,4833.0,-12.3
11099,7608,S_HH_TAX,1039.0,65.4
11099,7608,S_DIR_TAX_DI,1039.0,-13.2
11106,7617,S_HH_TAX,2553.0,57.3
11106,7617,S_DIR_TAX_DI,2553.0,-12.2
11116,7617,S_HH_TAX,1767.0,55.6
11116,7617,S_DIR_TAX_DI,1767.0,-13.1
11145,7617,S_HH_TAX,2234.0,48.1
11145,7617,S_DIR_TAX_DI,2234.0,-13.2
11170,7617,S_HH_TAX,3019.0,48.1
11170,7617,S_DIR_TAX_DI,3019.0,-13.5
11202,7620,S_HH_TAX,2811.0,42.5
11202,7620,S_DIR_TAX_DI,2811.0,-14.3
11203,7617,S_HH_TAX,4449.0,51.2
11203,7617,S_DIR_TAX_DI,4449.0,-11.8
11206,7608,S_HH_TAX,4559.0,53.2
11206,7608,S_DIR_TAX_DI,4559.0,-11.8
11258,7617,S_HH_TAX,856.0,74.3
11258,7617,S_DIR_TAX_DI,856.0,-14.7
11262,7617,S_HH_TAX,26472.0,56.3
11262,7617,S_DIR_TAX_DI,26472.0,-14.0
11266,7617,S_HH_TAX,2992.0,44.8
11266,7617,S_DIR_TAX_DI,2992.0,-11.3
11269,7617,S_HH_TAX,1048.0,61.7
11269,7617,S_DIR_TAX_DI,1048.0,-12.5
11272,7608,S_HH_TAX,1084.0,70.8
11272,7608,S_DIR_TAX_DI,1084.0,-16.2
11279,7608,S_HH_TAX,1093.0,69.3
11279,7608,S_DIR_TAX_DI,1093.0,-14.0
11304,7608,S_HH_TAX,1617.0,43.4
11304,7608,S_DIR_TAX_DI,1617.0,-11.0
11369,7617,S_HH_TAX,1206.0,63.9
11369,7617,S_DIR_TAX_DI,1206.0,-12.7
11370,7617,S_HH_TAX,1397.0,59.0
11370,7617,S_DIR_TAX_DI,1397.0,-13.8
11379,7617,S_HH_TAX,2561.0,54.6
11379,7617,S_DIR_TAX_DI,2561.0,-12.0
11397,7608,S_HH_TAX,2410.0,52.5
11397,7608,S_DIR_TAX_DI,2410.0,-11.4
11429,7608,S_HH_TAX,1886.0,67.1
11429,7608,S_DIR_TAX_DI,1886.0,-15.7
11441,7617,S_HH_TAX,1116.0,67.6
11441,7617,S_DIR_TAX_DI,1116.0,-14.6
12013,7611,S_HH_TAX,1737.0,50.5
12013,7611,S_DIR_TAX_DI,1737.0,-11.2
12033,7621,S_HH_TAX,1306.0,64.3
12033,7621,S_DIR_TAX_DI,1306.0,-13.1
12052,7611,S_HH_TAX,2210.0,59.0
12052,7611,S_DIR_TAX_DI,2210.0,-11.8
12056,7621,S_HH_TAX,1328.0,70.0
12056,7621,S_DIR_TAX_DI,1328.0,-13.3
12089,7611,S_HH_TAX,2480.0,45.1
12089,7611,S_DIR_TAX_DI,2480.0,-10.8
12090,7621,S_HH_TAX,1213.0,78.1
12090,7621,S_DIR_TAX_DI,1213.0,-14.7
12096,7621,S_HH_TAX,2216.0,56.3
12096,7621,S_DIR_TAX_DI,2216.0,-14.4
12100,7611,S_HH_TAX,1130.0,55.7
12100,7611,S_DIR_TAX_DI,1130.0,-12.1
12102,7621,S_HH_TAX,999.0,72.8
12102,7621,S_DIR_TAX_DI,999.0,-14.5
12133,7621,S_HH_TAX,2735.0,68.0
12133,7621,S_DIR_TAX_DI,2735.0,-14.3
12145,7614,S_HH_TAX,11038.0,61.0
12145,7614,S_DIR_TAX_DI,11038.0,-13.5
12146,7621,S_HH_TAX,1018.0,79.0
12146,7621,S_DIR_TAX_DI,1018.0,-14.6
12174,7621,S_HH_TAX,1500.0,70.2
12174,7621,S_DIR_TAX_DI,1500.0,-15.2
12176,7621,S_HH_TAX,5230.0,64.8
12176,7621,S_DIR_TAX_DI,5230.0,-15.6
12202,7621,S_HH_TAX,11941.0,66.4
12202,7621,S_DIR_TAX_DI,11941.0,-16.6
12208,7614,S_HH_TAX,3887.0,59.0
12208,7614,S_DIR_TAX_DI,3887.0,-12.5
12254,7621,S_HH_TAX,927.0,70.5
12254,7621,S_DIR_TAX_DI,927.0,-16.7
12264,7621,S_HH_TAX,1282.0,66.3
12264,7621,S_DIR_TAX_DI,1282.0,-15.7
12270,7614,S_HH_TAX,1897.0,58.4
12270,7614,S_DIR_TAX_DI,1897.0,-11.7
12300,7611,S_HH_TAX,5478.0,53.4
12300,7611,S_DIR_TAX_DI,5478.0,-14.2
13001,9301,S_HH_TAX,63461.0,73.2
13001,9301,S_DIR_TAX_DI,63461.0,-20.7
13002,9312,S_HH_TAX,8832.0,75.1
13002,9312,S_DIR_TAX_DI,8832.0,-19.9
13003,9313,S_HH_TAX,1089.0,81.8
13003,9313,S_DIR_TAX_DI,1089.0,-18.0
13004,0052,S_HH_TAX,23755.0,64.6
13004,0052,S_DIR_TAX_DI,23755.0,-14.0
13005,9312,S_HH_TAX,20097.0,69.2
13005,9312,S_DIR_TAX_DI,20097.0,-16.1
13007,9312,S_HH_TAX,4979.0,77.0
13007,9312,S_DIR_TAX_DI,4979.0,-17.9
13010,0053,S_HH_TAX,1875.0,72.7
13010,0053,S_DIR_TAX_DI,1875.0,-17.2
13014,9313,S_HH_TAX,5354.0,69.9
13014,9313,S_DIR_TAX_DI,5354.0,-12.3
13015,9301,S_HH_TAX,5799.0,80.8
13015,9301,S_DIR_TAX_DI,5799.0,-21.4
13016,9312,S_HH_TAX,2423.0,76.0
13016,9312,S_DIR_TAX_DI,2423.0,-17.9
13018,0053,S_HH_TAX,1884.0,71.8
13018,0053,S_DIR_TAX_DI,1884.0,-14.3
13019,9301,S_HH_TAX,3868.0,82.4
13019,9301,S_DIR_TAX_DI,3868.0,-23.4
13020,9312,S_HH_TAX,905.0,77.4
13020,9312,S_DIR_TAX_DI,905.0,-16.5
13021,9312,S_HH_TAX,3074.0,71.0
13021,9312,S_DIR_TAX_DI,3074.0,-24.7
13022,9312,S_HH_TAX,3463.0,65.6
13022,9312,S_DIR_TAX_DI,3463.0,-26.5
13023,9312,S_HH_TAX,2056.0,74.3
13023,9312,S_DIR_TAX_DI,2056.0,-20.2
13024,9313,S_HH_TAX,1121.0,71.1
13024,9313,S_DIR_TAX_DI,1121.0,-14.0
13025,9301,S_HH_TAX,913.0,77.0
13025,9301,S_DIR_TAX_DI,913.0,-22.0
13026,9313,S_HH_TAX,7264.0,77.7
13026,9313,S_DIR_TAX_DI,7264.0,-14.5
13027,0053,S_HH_TAX,7422.0,72.4
13027,0053,S_DIR_TAX_DI,7422.0,-15.1
13028,9312,S_HH_TAX,19643.0,65.9
13028,9312,S_DIR_TAX_DI,19643.0,-17.4
13030,9312,S_HH_TAX,2199.0,78.8
13030,9312,S_DIR_TAX_DI,2199.0,-16.7
13031,9312,S_HH_TAX,1512.0,73.1
13031,9312,S_DIR_TAX_DI,1512.0,-16.1
13032,9301,S_HH_TAX,3427.0,80.2
13032,9301,S_DIR_TAX_DI,3427.0,-23.4
13033,9312,S_HH_TAX,2487.0,83.2
13033,9312,S_DIR_TAX_DI,2487.0,-20.8
13035,9313,S_HH_TAX,3061.0,75.6
13035,9313,S_DIR_TAX_DI,3061.0,-17.9
13036,0053,S_HH_TAX,1901.0,71.0
13036,0053,S_DIR_TAX_DI,1901.0,-16.7
13037,9301,S_HH_TAX,3590.0,80.5
13037,9301,S_DIR_TAX_DI,3590.0,-16.7
13038,0052,S_HH_TAX,1686.0,60.3
13038,0052,S_DIR_TAX_DI,1686.0,-19.7
13039,9313,S_HH_TAX,6557.0,75.6
13039,9313,S_DIR_TAX_DI,6557.0,-13.9
13040,9301,S_HH_TAX,4077.0,83.1
13040,9301,S_DIR_TAX_DI,4077.0,-18.6
13041,9301,S_HH_TAX,9359.0,73.0
13041,9301,S_DIR_TAX_DI,9359.0,-14.2
13042,9312,S_HH_TAX,2702.0,72.3
13042,9312,S_DIR_TAX_DI,2702.0,-21.7
13043,9312,S_HH_TAX,4296.0,77.7
13043,9312,S_DIR_TAX_DI,4296.0,-15.2
13044,9313,S_HH_TAX,2203.0,78.0
13044,9313,S_DIR_TAX_DI,2203.0,-18.3
13045,0053,S_HH_TAX,2075.0,76.7
13045,0053,S_DIR_TAX_DI,2075.0,-16.9
13046,9301,S_HH_TAX,1739.0,80.3
13046,9301,S_DIR_TAX_DI,1739.0,-17.4
13047,9313,S_HH_TAX,18899.0,74.2
13047,9313,S_DIR_TAX_DI,18899.0,-14.9
13048,9301,S_HH_TAX,1808.0,70.0
13048,9301,S_DIR_TAX_DI,1808.0,-17.3
13049,9313,S_HH_TAX,852.0,75.8
13049,9313,S_DIR_TAX_DI,852.0,-17.5
13050,9301,S_HH_TAX,4085.0,73.3
13050,9301,S_DIR_TAX_DI,4085.0,-18.3
13051,9313,S_HH_TAX,3728.0,83.8
13051,9313,S_DIR_TAX_DI,3728.0,-17.3
13052,0052,S_HH_TAX,1109.0,77.5
13052,0052,S_DIR_TAX_DI,1109.0,-16.9
13053,9313,S_HH_TAX,2810.0,74.6
13053,9313,S_DIR_TAX_DI,2810.0,-16.7
13054,9312,S_HH_TAX,14446.0,72.3
13054,9312,S_DIR_TAX_DI,14446.0,-14.2
13055,9312,S_HH_TAX,371026.0,72.0
13055,9312,S_DIR_TAX_DI,371026.0,-17.1
13056,9313,S_HH_TAX,22172.0,68.3
13056,9313,S_DIR_TAX_DI,22172.0,-15.2
13058,0052,S_HH_TAX,1146.0,62.6
13058,0052,S_DIR_TAX_DI,1146.0,-20.2
13059,9301,S_HH_TAX,1499.0,78.8
13059,9301,S_DIR_TAX_DI,1499.0,-17.6
13060,9301,S_HH_TAX,2324.0,79.5
13060,9301,S_DIR_TAX_DI,2324.0,-19.9
13062,9301,S_HH_TAX,1741.0,77.2
13062,9301,S_DIR_TAX_DI,1741.0,-18.7
13063,9313,S_HH_TAX,10404.0,68.4
13063,9313,S_DIR_TAX_DI,10404.0,-12.1
13064,9306,S_HH_TAX,1096.0,70.9
13064,9306,S_DIR_TAX_DI,1096.0,-16.3
13065,0052,S_HH_TAX,1552.0,66.6
13065,0052,S_DIR_TAX_DI,1552.0,-16.4
13066,0053,S_HH_TAX,2339.0,72.9
13066,0053,S_DIR_TAX_DI,2339.0,-15.8
13067,9306,S_HH_TAX,1195.0,71.3
13067,9306,S_DIR_TAX_DI,1195.0,-15.9
13068,0052,S_HH_TAX,899.0,73.0
13068,0052,S_DIR_TAX_DI,899.0,-20.5
13069,9313,S_HH_TAX,4463.0,76.8
13069,9313,S_DIR_TAX_DI,4463.0,-18.5
13070,9312,S_HH_TAX,2649.0,73.9
13070,9312,S_DIR_TAX_DI,2649.0,-15.9
13071,9312,S_HH_TAX,9005.0,74.0
13071,9312,S_DIR_TAX_DI,9005.0,-16.5
13072,9301,S_HH_TAX,1401.0,79.1
13072,9301,S_DIR_TAX_DI,1401.0,-20.4
13073,9312,S_HH_TAX,2342.0,78.5
13073,9312,S_DIR_TAX_DI,2342.0,-17.2
13074,9301,S_HH_TAX,2101.0,78.7
13074,9301,S_DIR_TAX_DI,2101.0,-15.3
13075,9312,S_HH_TAX,4951.0,68.8
13075,9312,S_DIR_TAX_DI,4951.0,-17.0
13076,9306,S_HH_TAX,1398.0,76.6
13076,9306,S_DIR_TAX_DI,1398.0,-14.8
13077,9313,S_HH_TAX,7234.0,65.0
13077,9313,S_DIR_TAX_DI,7234.0,-12.3
13078,9313,S_HH_TAX,3834.0,72.4
13078,9313,S_DIR_TAX_DI,3834.0,-13.6
13080,9301,S_HH_TAX,2114.0,73.6
13080,9301,S_DIR_TAX_DI,2114.0,-18.0
13081,9312,S_HH_TAX,5142.0,75.8
13081,9312,S_DIR_TAX_DI,5142.0,-15.4
13082,9301,S_HH_TAX,1861.0,72.1
13082,9301,S_DIR_TAX_DI,1861.0,-21.4
13083,0053,S_HH_TAX,1900.0,70.1
13083,0053,S_DIR_TAX_DI,1900.0,-16.5
13084,9301,S_HH_TAX,1940.0,74.0
13084,9301,S_DIR_TAX_DI,1940.0,-14.1
13085,9312,S_HH_TAX,2397.0,77.2
13085,9312,S_DIR_TAX_DI,2397.0,-18.2
13086,9312,S_HH_TAX,3948.0,74.8
13086,9312,S_DIR_TAX_DI,3948.0,-19.9
13087,9301,S_HH_TAX,2017.0,80.9
13087,9301,S_DIR_TAX_DI,2017.0,-17.6
13088,9312,S_HH_TAX,2260.0,76.1
13088,9312,S_DIR_TAX_DI,2260.0,-16.9
13089,9306,S_HH_TAX,1345.0,71.3
13089,9306,S_DIR_TAX_DI,1345.0,-15.5
13091,9301,S_HH_TAX,2397.0,77.1
13091,9301,S_DIR_TAX_DI,2397.0,-19.2
13092,9313,S_HH_TAX,3670.0,78.2
13092,9313,S_DIR_TAX_DI,3670.0,-15.8
13094,0052,S_HH_TAX,1029.0,71.7
13094,0052,S_DIR_TAX_DI,1029.0,-18.1
13096,0052,S_HH_TAX,1410.0,52.6
13096,0052,S_DIR_TAX_DI,1410.0,-16.2
13097,0052,S_HH_TAX,5843.0,70.5
13097,0052,S_DIR_TAX_DI,5843.0,-14.7
13098,9313,S_HH_TAX,2548.0,72.1
13098,9313,S_DIR_TAX_DI,2548.0,-17.4
13100,0052,S_HH_TAX,4744.0,61.2
13100,0052,S_DIR_TAX_DI,4744.0,-19.9
13101,9301,S_HH_TAX,1387.0,82.0
13101,9301,S_DIR_TAX_DI,1387.0,-18.3
13102,9312,S_HH_TAX,2590.0,71.9
13102,9312,S_DIR_TAX_DI,2590.0,-14.2
13103,9313,S_HH_TAX,19621.0,73.0
13103,9313,S_DIR_TAX_DI,19621.0,-15.9
13104,9313,S_HH_TAX,4021.0,65.9
13104,9313,S_DIR_TAX_DI,4021.0,-19.8
13105,9313,S_HH_TAX,2866.0,74.2
13105,9313,S_DIR_TAX_DI,2866.0,-14.4
13106,9312,S_HH_TAX,4596.0,73.3
13106,9312,S_DIR_TAX_DI,4596.0,-14.2
13107,9301,S_HH_TAX,2289.0,79.3
13107,9301,S_DIR_TAX_DI,2289.0,-19.7
13108,0052,S_HH_TAX,5902.0,62.6
13108,0052,S_DIR_TAX_DI,5902.0,-12.6
13109,9301,S_HH_TAX,993.0,72.3
13109,9301,S_DIR_TAX_DI,993.0,-28.9
13110,9301,S_HH_TAX,4502.0,75.7
13110,9301,S_DIR_TAX_DI,4502.0,-17.1
13112,9301,S_HH_TAX,3643.0,78.9
13112,9301,S_DIR_TAX_DI,3643.0,-19.0
13113,9301,S_HH_TAX,3659.0,73.1
13113,9301,S_DIR_TAX_DI,3659.0,-19.8
13114,9301,S_HH_TAX,2343.0,81.8
13114,9301,S_DIR_TAX_DI,2343.0,-24.1
13115,9313,S_HH_TAX,741.0,86.9
13115,9313,S_DIR_TAX_DI,741.0,-15.8
13117,9312,S_HH_TAX,14820.0,75.1
13117,9312,S_DIR_TAX_DI,14820.0,-13.5
13118,9301,S_HH_TAX,1461.0,84.4
13118,9301,S_DIR_TAX_DI,1461.0,-18.6
13119,9312,S_HH_TAX,2791.0,69.9
13119,9312,S_DIR_TAX_DI,2791.0,-18.1
14020,2804,S_HH_TAX,1578.0,64.4
14020,2804,S_DIR_TAX_DI,1578.0,-12.4
14027,2804,S_HH_TAX,1970.0,72.0
14027,2804,S_DIR_TAX_DI,1970.0,-11.7
14047,2804,S_HH_TAX,6791.0,58.7
14047,2804,S_DIR_TAX_DI,6791.0,-14.5
14060,2804,S_HH_TAX,858.0,67.8
14060,2804,S_DIR_TAX_DI,858.0,-17.1
14061,2818,S_HH_TAX,3657.0,68.7
14061,2818,S_DIR_TAX_DI,3657.0,-11.7
14066,2804,S_HH_TAX,1146.0,65.0
14066,2804,S_DIR_TAX_DI,1146.0,-15.6
14068,2804,S_HH_TAX,1502.0,75.8
14068,2804,S_DIR_TAX_DI,1502.0,-19.7
14076,2804,S_HH_TAX,2678.0,71.8
14076,2804,S_DIR_TAX_DI,2678.0,-12.7
14092,2804,S_HH_TAX,836.0,90.3
14092,2804,S_DIR_TAX_DI,836.0,-14.0
14098,2804,S_HH_TAX,2438.0,80.6
14098,2804,S_DIR_TAX_DI,2438.0,-14.8
14101,2804,S_HH_TAX,1872.0,68.2
14101,2804,S_DIR_TAX_DI,1872.0,-18.0
14117,2804,S_HH_TAX,2175.0,42.5
14117,2804,S_DIR_TAX_DI,2175.0,-16.1
14118,2804,S_HH_TAX,48826.0,69.7
14118,2804,S_DIR_TAX_DI,48826.0,-17.1
14123,2804,S_HH_TAX,766.0,81.0
14123,2804,S_DIR_TAX_DI,766.0,-19.2
14137,2804,S_HH_TAX,1329.0,75.6
14137,2804,S_DIR_TAX_DI,1329.0,-12.9
14143,2804,S_HH_TAX,1005.0,70.3
14143,2804,S_DIR_TAX_DI,1005.0,-11.0
14166,2804,S_HH_TAX,1104.0,65.0
14166,2804,S_DIR_TAX_DI,1104.0,-17.1
14167,2804,S_HH_TAX,2960.0,67.2
14167,2804,S_DIR_TAX_DI,2960.0,-11.4
14174,2809,S_HH_TAX,2901.0,56.8
14174,2809,S_DIR_TAX_DI,2901.0,-11.3
14181,2804,S_HH_TAX,2118.0,64.5
14181,2804,S_DIR_TAX_DI,2118.0,-14.0
14191,2804,S_HH_TAX,2453.0,43.2
14191,2804,S_DIR_TAX_DI,2453.0,-14.5
14200,2804,S_HH_TAX,861.0,70.4
14200,2804,S_DIR_TAX_DI,861.0,-14.3
14215,2804,S_HH_TAX,858.0,77.4
14215,2804,S_DIR_TAX_DI,858.0,-13.3
14220,2811,S_HH_TAX,2193.0,41.3
14220,2811,S_DIR_TAX_DI,2193.0,-21.8
14221,2804,S_HH_TAX,1328.0,66.8
14221,2804,S_DIR_TAX_DI,1328.0,-13.0
14225,2804,S_HH_TAX,2508.0,52.6
14225,2804,S_DIR_TAX_DI,2508.0,-12.1
14228,2804,S_HH_TAX,2157.0,69.8
14228,2804,S_DIR_TAX_DI,2157.0,-16.4
14229,2804,S_HH_TAX,882.0,64.6
14229,2804,S_DIR_TAX_DI,882.0,-11.6
14258,2804,S_HH_TAX,3712.0,60.1
14258,2804,S_DIR_TAX_DI,3712.0,-12.1
14271,2804,S_HH_TAX,2252.0,72.3
14271,2804,S_DIR_TAX_DI,2252.0,-14.6
14274,2804,S_HH_TAX,1094.0,84.2
14274,2804,S_DIR_TAX_DI,1094.0,-17.4
14301,2804,S_HH_TAX,2031.0,67.5
14301,2804,S_DIR_TAX_DI,2031.0,-11.9
14325,2804,S_HH_TAX,1417.0,69.6
14325,2804,S_DIR_TAX_DI,1417.0,-17.1
14327,2804,S_HH_TAX,9529.0,66.1
14327,2804,S_DIR_TAX_DI,9529.0,-12.6
14333,2811,S_HH_TAX,3650.0,62.9
14333,2811,S_DIR_TAX_DI,3650.0,-15.4
14338,2804,S_HH_TAX,1150.0,43.6
14338,2804,S_DIR_TAX_DI,1150.0,-16.6
14341,2804,S_HH_TAX,4671.0,70.6
14341,2804,S_DIR_TAX_DI,4671.0,-13.8
14342,2816,S_HH_TAX,1668.0,57.1
14342,2816,S_DIR_TAX_DI,1668.0,-11.9
14349,2804,S_HH_TAX,764.0,77.7
14349,2804,S_DIR_TAX_DI,764.0,-14.8
14354,2804,S_HH_TAX,982.0,62.0
14354,2804,S_DIR_TAX_DI,982.0,-15.6
14365,2804,S_HH_TAX,1248.0,64.8
14365,2804,S_DIR_TAX_DI,1248.0,-16.1
14366,2814,S_HH_TAX,9898.0,57.8
14366,2814,S_DIR_TAX_DI,9898.0,-11.9
14370,2804,S_HH_TAX,1307.0,61.7
14370,2804,S_DIR_TAX_DI,1307.0,-11.7
14371,2814,S_HH_TAX,2621.0,63.3
14371,2814,S_DIR_TAX_DI,2621.0,-12.8
14383,2804,S_HH_TAX,1099.0,73.0
14383,2804,S_DIR_TAX_DI,1099.0,-16.5
14384,2804,S_HH_TAX,1625.0,59.6
14384,2804,S_DIR_TAX_DI,1625.0,-17.0
14407,2804,S_HH_TAX,954.0,73.1
14407,2804,S_DIR_TAX_DI,954.0,-23.1
14409,2804,S_HH_TAX,1167.0,55.6
14409,2804,S_DIR_TAX_DI,1167.0,-17.1
14431,2804,S_HH_TAX,3882.0,68.0
14431,2804,S_DIR_TAX_DI,3882.0,-12.0
14437,2804,S_HH_TAX,4661.0,67.2
14437,2804,S_DIR_TAX_DI,4661.0,-12.4
14456,2804,S_HH_TAX,1212.0,78.2
14456,2804,S_DIR_TAX_DI,1212.0,-12.5
14475,2804,S_HH_TAX,917.0,75.8
14475,2804,S_DIR_TAX_DI,917.0,-14.1
14488,2804,S_HH_TAX,4860.0,53.0
14488,2804,S_DIR_TAX_DI,4860.0,-15.5
14514,2814,S_HH_TAX,2313.0,67.1
14514,2814,S_DIR_TAX_DI,2313.0,-13.7
14516,2804,S_HH_TAX,910.0,68.0
14516,2804,S_DIR_TAX_DI,910.0,-11.2
14530,2804,S_HH_TAX,850.0,68.9
14530,2804,S_DIR_TAX_DI,850.0,-15.4
14536,2811,S_HH_TAX,1230.0,74.6
14536,2811,S_DIR_TAX_DI,1230.0,-15.8
14543,2804,S_HH_TAX,987.0,77.2
14543,2804,S_DIR_TAX_DI,987.0,-17.7
14562,2804,S_HH_TAX,1207.0,61.5
14562,2804,S_DIR_TAX_DI,1207.0,-17.6
14566,2804,S_HH_TAX,957.0,70.0
14566,2804,S_DIR_TAX_DI,957.0,-19.8
14570,2814,S_HH_TAX,957.0,69.6
14570,2814,S_DIR_TAX_DI,957.0,-12.7
14587,2804,S_HH_TAX,1002.0,70.4
14587,2804,S_DIR_TAX_DI,1002.0,-13.0
14610,2804,S_HH_TAX,807.0,76.8
14610,2804,S_DIR_TAX_DI,807.0,-16.6
14654,2804,S_HH_TAX,3160.0,62.0
14654,2804,S_DIR_TAX_DI,3160.0,-11.9
14658,2818,S_HH_TAX,1904.0,60.5
14658,2818,S_DIR_TAX_DI,1904.0,-11.4
14663,2804,S_HH_TAX,1023.0,61.9
14663,2804,S_DIR_TAX_DI,1023.0,-14.6
14675,2804,S_HH_TAX,834.0,74.8
14675,2804,S_DIR_TAX_DI,834.0,-14.1
14689,2804,S_HH_TAX,1546.0,68.6
14689,2804,S_DIR_TAX_DI,1546.0,-12.2
14699,2811,S_HH_TAX,2081.0,59.5
14699,2811,S_DIR_TAX_DI,2081.0,-15.9
14712,2804,S_HH_TAX,1392.0,70.1
14712,2804,S_DIR_TAX_DI,1392.0,-13.9
14715,2811,S_HH_TAX,2646.0,53.0
14715,2811,S_DIR_TAX_DI,2646.0,-18.6
14726,2818,S_HH_TAX,2486.0,68.4
14726,2818,S_DIR_TAX_DI,2486.0,-11.3
14738,2804,S_HH_TAX,1576.0,70.3
14738,2804,S_DIR_TAX_DI,1576.0,-16.2
14752,2804,S_HH_TAX,1389.0,64.5
14752,2804,S_DIR_TAX_DI,1389.0,-12.2
