codgeo,ze2020,libze2020,population_2022_total
70433,2718,Vesoul,1359
55514,4401,Bar-le-Duc,571
60585,3210,Compiègne,270
77292,1107,Meaux,1204
38345,8435,Voiron,613
68018,4411,Mulhouse,736
22099,5316,Saint-Brieuc,1091
19243,7531,Tulle,846
39159,2713,Lons-le-Saunier,258
34343,7616,Montpellier,1223
64134,7503,Bayonne,371
85008,5210,La Roche-sur-Yon,7129
78325,1114,Seine-Yvelinoise,624
49284,5202,Angers,1396
11199,7608,Carcassonne-Limoux,1572
73312,8413,La Tarentaise,958
34071,7606,Béziers,247
35056,5315,Rennes,825
90084,2705,Belfort,324
67227,4422,Sélestat,218
80597,0058,La Vallée de la Bresle-Vimeu,828
62661,3204,Berck,511
64039,7521,Oloron-Sainte-Marie,246
80736,3201,Abbeville,233
08196,4403,Charleville-Mézières,89
38268,8409,Grenoble,254
50044,2806,Coutances,334
68128,4418,Saint-Louis,651
72256,5212,Le Mans,808
65279,7624,Tarbes-Lourdes,210
29074,5310,Morlaix,1000
09117,7612,Foix-Pamiers,105
67511,4409,Haguenau,926
27435,2811,Honfleur Pont-Audemer,251
56021,5309,Lorient,1480
97126,0103,Marie-Galante,2594
11201,7608,Carcassonne-Limoux,823
26259,8433,Vienne-Annonay,275
67075,4409,Haguenau,474
36058,2405,Châteauroux,595
26115,8431,Valence,687
26191,8422,Montélimar,2559
54208,4412,Nancy,295
14614,2816,Saint-Lô,755
27348,2815,Rouen,1701
05110,9302,Briançon,270
59297,3222,Valenciennes,1905
40127,7519,Mont-de-Marsan,611
01017,8405,Bourg-en-Bresse,420
33120,7514,Langon,2131
07104,8402,Aubenas,105
33134,7515,Lesparre-Médoc,268
01419,8416,Le Genevois Français,6356
62657,3207,Calais,530
62062,3204,Berck,49
60234,3211,Creil,2546
25152,2706,Besançon,143
83036,9317,Sainte-Maxime,7895
64322,7503,Bayonne,337
66004,7620,Perpignan,584
11312,7608,Carcassonne-Limoux,101
2B242,9402,Bastia,823
63238,8408,Clermont-Ferrand,226
12170,7611,Figeac-Villefranche,414
62363,3203,Arras,393
16412,7502,Angoulême,367
23097,7511,Guéret,292
21072,2711,Dijon,202
03021,8432,Vichy,229
19190,0063,Ussel,188
14024,2804,Caen,603
77412,1105,Fontainebleau-Nemours,371
19086,7531,Tulle,327
19184,7531,Tulle,137
21308,2709,Châtillon-Montbard,191
78291,1114,Seine-Yvelinoise,2088
16270,7527,Saint-Junien,379
70100,2706,Besançon,115
34196,7616,Montpellier,152
46315,7619,Nord-du-Lot,163
80677,3220,Saint-Quentin,1609
77139,1106,Marne-la-Vallée,7107
65133,7624,Tarbes-Lourdes,225
48117,7603,Alès-Le Vigan,128
80271,3220,Saint-Quentin,1108
79216,7520,Niort,2249
70214,2718,Vesoul,120
36068,2412,Romorantin-Lanthenay,437
57734,4419,Sarrebourg,449
60355,0054,Beauvais,1133
68335,4405,Colmar,457
40139,7519,Mont-de-Marsan,603
61382,0051,Alençon,1078
61211,2809,Flers,2104
52397,4404,Chaumont,71
32359,7604,Auch,155
51141,4402,Châlons-en-Champagne,764
04073,9307,Digne-les-Bains,397
77493,1108,Melun,3211
28124,0057,Dreux,763
71106,2708,Charolais,2789
17060,7526,Royan,230
60198,3210,Compiègne,376
77233,1107,Meaux,610
84108,9305,Carpentras,2192
65198,7624,Tarbes-Lourdes,1194
58243,0060,Nevers,115
78668,1114,Seine-Yvelinoise,662
16093,7502,Angoulême,1550
25240,2715,Pontarlier,3062
84126,0064,Valréas,773
51500,4402,Châlons-en-Champagne,114
87166,7517,Limoges,878
59204,3222,Valenciennes,478
70129,2706,Besançon,146
65462,7624,Tarbes-Lourdes,230
71045,2713,Lons-le-Saunier,176
39479,2712,Dole,246
45275,2409,Montargis,498
33509,7516,Libourne,603
48021,7613,Mende,178
08071,4403,Charleville-Mézières,130
59439,3217,Maubeuge,282
46307,7607,Cahors,638
80396,3201,Abbeville,368
85058,5207,Fontenay-le-Comte,792
81232,7602,Albi,632
60122,0054,Beauvais,485
42226,8412,La Plaine du Forez,452
76624,2807,Dieppe-Caux maritime,3707
50615,2805,Cherbourg-en-Cotentin,6896
10066,4425,Troyes,433
73247,8407,Chambéry,977
69183,8430,Tarare,311
85029,5203,Challans,2169
03282,8424,Moulins,340
02142,3220,Saint-Quentin,247
17161,7512,La Rochelle,3131
12113,7621,Rodez,539
27230,0057,Dreux,3653
44138,5205,Châteaubriant,1124
18187,2405,Châteauroux,522
63420,8408,Clermont-Ferrand,787
51172,4413,Reims,6454
60494,3211,Creil,1791
33004,7505,Bordeaux,3291
07212,8420,Les Sources de la Loire,211
73193,8404,Belley,92
04200,9307,Digne-les-Bains,679
21708,2704,Beaune,330
07332,8422,Montélimar,438
33101,7505,Bordeaux,1297
62208,3203,Arras,68
12189,7621,Rodez,359
02517,3214,Laon,299
62209,3219,Saint-Omer,163
04152,9311,Manosque,3943
43225,8419,Le Puy-en-Velay,60
31437,7625,Toulouse,87
27154,2808,Évreux,580
10164,4415,Romilly-sur-Seine,704
62666,3215,Lens,3099
38323,8406,Bourgoin-Jallieu,1181
21532,2711,Dijon,1254
10403,4425,Troyes,57
07014,8431,Valence,361
24341,7529,Sarlat-la-Canéda,1086
09247,7622,Saint-Gaudens,192
31508,7622,Saint-Gaudens,42
58027,0060,Nevers,119
25157,2715,Pontarlier,1317
42157,8426,Roanne,814
35156,5315,Rennes,598
58251,0056,Cosne-Cours-sur-Loire,463
42015,8430,Tarare,1429
79253,7520,Niort,685
76459,2807,Dieppe-Caux maritime,331
57434,4419,Sarrebourg,470
36191,2405,Châteauroux,508
42125,8412,La Plaine du Forez,137
67508,4420,Sarreguemines,419
57645,4410,Metz,1023
38355,8409,Grenoble,119
65436,7624,Tarbes-Lourdes,300
65195,7624,Tarbes-Lourdes,132
15027,8403,Aurillac,724
85186,5213,Les Herbiers-Montaigu,1018
83028,9308,Draguignan,2069
54531,4412,Nancy,62
73182,8407,Chambéry,2291
88382,4407,Épinal,63
2B245,9402,Bastia,44
07343,8402,Aubenas,1388
35037,5315,Rennes,6430
40209,7503,Bayonne,6194
35214,5305,Fougères,652
59207,3222,Valenciennes,4174
91111,1113,Saclay,3375
31495,7625,Toulouse,1284
21267,2704,Beaune,494
34242,7616,Montpellier,1212
31234,7625,Toulouse,464
25556,2718,Vesoul,47
62545,3204,Berck,150
25161,2715,Pontarlier,24
25339,2715,Pontarlier,244
88515,4407,Épinal,153
31585,7622,Saint-Gaudens,1732
40320,7519,Mont-de-Marsan,610
74168,8416,Le Genevois Français,1052
53125,5211,Laval,1100
02702,3220,Saint-Quentin,612
40025,7519,Mont-de-Marsan,868
44196,5219,Saint-Nazaire,1693
28269,2403,Chartres,1927
31224,7622,Saint-Gaudens,1177
25623,2706,Besançon,142
33157,7516,Libourne,748
03124,8424,Moulins,220
59059,3208,Cambrai,457
46232,7619,Nord-du-Lot,955
82014,7615,Montauban,274
76163,2815,Rouen,697
46193,7619,Nord-du-Lot,448
47235,7518,Marmande,474
87079,7517,Limoges,802
47192,7532,Villeneuve-sur-Lot,77
58013,0056,Cosne-Cours-sur-Loire,90
62903,3206,Boulogne-sur-Mer,588
55421,4401,Bar-le-Duc,72
38051,8433,Vienne-Annonay,1469
15152,8429,Saint-Flour,891
35169,5311,Ploërmel,1457
38377,8406,Bourgoin-Jallieu,3526
78125,1111,Rambouillet,832
53119,5211,Laval,4554
43114,8420,Les Sources de la Loire,1774
72165,5212,Le Mans,1937
60042,3211,Creil,1477
02678,3214,Laon,70
41134,2401,Blois,620
73268,8413,La Tarentaise,533
42163,8426,Roanne,1070
32455,7604,Auch,162
15212,8403,Aurillac,365
59331,3217,Maubeuge,3414
76041,2819,Yvetot-Vallée du Commerce,1342
10075,4415,Romilly-sur-Seine,109
60020,3221,Soissons,271
68008,4405,Colmar,585
62192,3203,Arras,422
77075,1106,Marne-la-Vallée,1581
77458,1105,Fontainebleau-Nemours,4974
70121,2705,Belfort,798
77516,1105,Fontainebleau-Nemours,811
71044,2713,Lons-le-Saunier,311
37088,2406,Chinon,117
51552,4427,Vitry-le-François Saint-Dizier,267
54473,4412,Nancy,290
57676,4410,Metz,88
52219,4427,Vitry-le-François Saint-Dizier,17
57649,4410,Metz,467
63363,8408,Clermont-Ferrand,291
21682,2711,Dijon,252
71581,2708,Charolais,246
41247,2412,Romorantin-Lanthenay,1570
51254,4415,Romilly-sur-Seine,235
12120,7621,Rodez,2148
09096,7612,Foix-Pamiers,41
28267,0057,Dreux,530
33059,7516,Libourne,311
11268,7612,Foix-Pamiers,97
07323,8431,Valence,1701
28057,2403,Chartres,553
14160,2804,Caen,176
07086,8431,Valence,979
24311,7523,Périgueux,3049
28034,2403,Chartres,898
02169,3214,Laon,83
63180,8408,Clermont-Ferrand,1171
23006,7511,Guéret,205
38116,8409,Grenoble,36
85005,5207,Fontenay-le-Comte,1035
85133,5207,Fontenay-le-Comte,895
54552,4412,Nancy,70
76349,2807,Dieppe-Caux maritime,1879
22202,5303,Carhaix-Plouguer,754
88187,4407,Épinal,49
88316,4407,Épinal,42
31150,7625,Toulouse,8571
33535,7505,Bordeaux,5188
05148,9310,Gap,575
11348,7608,Carcassonne-Limoux,80
38091,8406,Bourgoin-Jallieu,744
38349,8433,Vienne-Annonay,2306
07018,8402,Aubenas,57
24007,7523,Périgueux,543
56166,5309,Lorient,5779
15142,8429,Saint-Flour,1689
37086,2413,Tours,480
45248,2410,Orléans,2341
30059,7618,Nîmes,2566
11077,7617,Narbonne,494
83114,9303,Brignoles,271
46222,7607,Cahors,190
32035,7604,Auch,246
62114,3204,Berck,167
55312,4426,Verdun,159
65328,7624,Tarbes-Lourdes,94
11305,7617,Narbonne,57
32321,7604,Auch,269
32325,7624,Tarbes-Lourdes,123
79349,7520,Niort,151
33483,7505,Bordeaux,4879
82049,7609,Castelsarrasin-Moissac,1039
81284,7602,Albi,2025
57274,4416,Saint-Avold,870
08019,4421,Sedan,54
64167,7522,Pau,217
60327,0054,Beauvais,1067
90089,2705,Belfort,1481
10271,4415,Romilly-sur-Seine,603
91685,1113,Saclay,4576
53075,5211,Laval,298
27138,2803,Bernay,359
84116,0064,Valréas,860
45251,2407,Gien,286
60115,0054,Beauvais,851
13016,9312,Marseille,6447
35163,5305,Fougères,1844
60617,3210,Compiègne,273
73261,8411,La Maurienne,2432
60581,3211,Creil,5940
37165,2413,Tours,424
68145,4405,Colmar,6247
55389,4426,Verdun,249
44168,5219,Saint-Nazaire,4125
69038,8428,Saint-Étienne,923
22128,5303,Carhaix-Plouguer,421
46283,7619,Nord-du-Lot,341
60257,0054,Beauvais,440
62184,3208,Cambrai,287
47293,7501,Agen,385
62154,3203,Arras,667
40158,7519,Mont-de-Marsan,282
40303,7513,La Teste-de-Buch,361
57150,4410,Metz,722
51267,4413,Reims,184
49036,5221,Segré-en-Anjou Bleu,775
40033,7519,Mont-de-Marsan,164
36160,2405,Châteauroux,228
61012,2812,L'Aigle,197
87112,7517,Limoges,639
09072,7612,Foix-Pamiers,45
72282,0051,Alençon,519
54346,4412,Nancy,254
52506,4404,Chaumont,83
70533,2706,Besançon,112
88421,4407,Épinal,103
79074,7520,Niort,171
45309,2410,Orléans,680
80613,0058,La Vallée de la Bresle-Vimeu,612
89324,0056,Cosne-Cours-sur-Loire,699
50086,2805,Cherbourg-en-Cotentin,321
80299,3202,Amiens,215
84125,0064,Valréas,74
77480,1108,Melun,1023
88460,4404,Chaumont,653
30287,7605,Bagnols-sur-Cèze,719
35197,5315,Rennes,1728
73300,8407,Chambéry,2927
62860,3203,Arras,136
72353,5208,La Ferté-Bernard,215
69285,8421,Lyon,4145
74298,8416,Le Genevois Français,10412
74090,8416,Le Genevois Français,1468
77281,1102,Coulommiers,487
60106,3211,Creil,2526
27564,2803,Bernay,344
41065,2414,Vendôme,575
29204,5302,Brest,2212
22244,5303,Carhaix-Plouguer,507
67127,4423,Strasbourg,1467
21297,2711,Dijon,729
26320,8427,Romans-sur-Isère,821
95604,1112,Roissy,4154
05013,9310,Gap,140
05129,9310,Gap,158
16317,7502,Angoulême,429
21323,2711,Dijon,153
35033,5315,Rennes,3388
34217,7616,Montpellier,6207
26345,0055,Bollène-Pierrelatte,2067
38347,8435,Voiron,1103
73201,8413,La Tarentaise,441
11386,7617,Narbonne,436
07160,8433,Vienne-Annonay,59
25071,2714,Montbéliard,481
08491,4421,Sedan,3524
33030,7514,Langon,2061
05155,9307,Digne-les-Bains,33
89250,2702,Auxerre,168
67118,4423,Strasbourg,7237
87011,7527,Saint-Junien,3569
70143,2718,Vesoul,114
29275,5303,Carhaix-Plouguer,781
77095,1107,Meaux,1584
31192,7625,Toulouse,808
34327,7616,Montpellier,7157
40148,7519,Mont-de-Marsan,78
26134,8422,Montélimar,84
11225,7608,Carcassonne-Limoux,937
63395,8408,Clermont-Ferrand,996
88011,4407,Épinal,1614
77349,1112,Roissy,6741
76392,2807,Dieppe-Caux maritime,1233
41128,2401,Blois,721
74165,8401,Annecy,701
18252,2405,Châteauroux,295
24001,7523,Périgueux,635
19249,0063,Ussel,329
82176,7615,Montauban,967
57356,4424,Thionville,1234
37073,2413,Tours,590
87067,7517,Limoges,443
89177,2702,Auxerre,81
59522,3218,Roubaix-Tourcoing,1936
21183,2711,Dijon,1067
24196,7507,Brive-la-Gaillarde,508
17056,7528,Saintes,632
17298,7528,Saintes,977
85020,5207,Fontenay-le-Comte,4059
51328,4427,Vitry-le-François Saint-Dizier,1114
62755,3206,Boulogne-sur-Mer,3346
24482,7523,Périgueux,277
74033,8415,Le Chablais,1450
61178,2812,L'Aigle,51
17136,7512,La Rochelle,1377
12151,7621,Rodez,226
88532,4407,Épinal,76
77217,1108,Melun,2848
77256,1110,Provins,178
91534,1113,Saclay,4380
33285,7505,Bordeaux,465
65299,7624,Tarbes-Lourdes,230
31032,7625,Toulouse,7731
57516,4416,Saint-Avold,332
38131,8433,Vienne-Annonay,2023
51291,4413,Reims,1409
47186,7501,Agen,744
57624,4410,Metz,605
58236,0056,Cosne-Cours-sur-Loire,139
51276,4415,Romilly-sur-Seine,146
76590,2807,Dieppe-Caux maritime,362
46144,7619,Nord-du-Lot,264
25038,2706,Besançon,153
47312,7532,Villeneuve-sur-Lot,742
79209,7530,Thouars,323
67423,4423,Strasbourg,602
21481,2711,Dijon,2321
38354,8406,Bourgoin-Jallieu,421
65021,7624,Tarbes-Lourdes,392
02116,3217,Maubeuge,133
33065,7505,Bordeaux,3806
2B175,9403,Calvi,124
30096,7605,Bagnols-sur-Cèze,908
47151,7504,Bergerac,409
29193,5310,Morlaix,1486
24571,7523,Périgueux,1750
47152,7532,Villeneuve-sur-Lot,422
22238,5308,Lannion,533
31365,7612,Foix-Pamiers,581
54447,4412,Nancy,70
89360,2702,Auxerre,372
32357,7604,Auch,125
60097,0054,Beauvais,215
81019,7602,Albi,151
17341,7509,Cognac,186
79078,7520,Niort,993
58309,2701,Autun,411
50062,2802,Avranches,100
78236,1115,Versailles-Saint-Quentin,572
33244,7514,Langon,403
86003,7524,Poitiers,329
29184,5310,Morlaix,2588
64441,7521,Oloron-Sainte-Marie,251
01447,8405,Bourg-en-Bresse,1391
17023,7509,Cognac,373
2A127,9407,Propriano,101
86015,7527,Saint-Junien,1287
70099,2706,Besançon,66
51589,4427,Vitry-le-François Saint-Dizier,164
15217,8403,Aurillac,96
34058,7616,Montpellier,6722
91038,1103,Étampes,1250
10007,4425,Troyes,107
10397,4425,Troyes,172
42249,8426,Roanne,1644
01010,8416,Le Genevois Français,1150
23143,7511,Guéret,495
16134,7527,Saint-Junien,1028
09149,7622,Saint-Gaudens,201
15055,8429,Saint-Flour,445
32356,7604,Auch,126
27013,2815,Rouen,517
10372,4425,Troyes,419
37242,2406,Chinon,1539
79032,7520,Niort,760
57317,4419,Sarrebourg,104
39122,2713,Lons-le-Saunier,123
09103,7612,Foix-Pamiers,952
45346,2410,Orléans,2212
43232,8419,Le Puy-en-Velay,333
72279,5212,Le Mans,171
15202,8403,Aurillac,713
28401,0061,Nogent-le-Rotrou,461
63196,8408,Clermont-Ferrand,729
78442,1115,Versailles-Saint-Quentin,3295
54106,4412,Nancy,65
42053,8428,Saint-Étienne,1700
67386,4419,Sarrebourg,224
40183,7510,Dax,992
53132,5215,Mayenne,274
64446,7522,Pau,146
52355,4404,Chaumont,162
50360,2805,Cherbourg-en-Cotentin,278
45261,2410,Orléans,1396
52130,4404,Chaumont,183
54504,4424,Thionville,674
50540,2810,Granville,621
50004,2816,Saint-Lô,527
72160,5212,Le Mans,585
62443,3205,Béthune,6098
49120,5202,Angers,1448
30226,7605,Bagnols-sur-Cèze,1250
91412,1104,Évry-Courcouronnes,724
21358,2709,Châtillon-Montbard,197
79034,7520,Niort,1882
14677,2804,Caen,250
71543,0059,Mâcon,5702
14400,2804,Caen,200
21440,2711,Dijon,205
77376,1107,Meaux,760
39492,2713,Lons-le-Saunier,214
02445,3217,Maubeuge,267
39068,2716,Saint-Claude,313
14119,2804,Caen,2075
05180,9302,Briançon,515
03035,8432,Vichy,193
29130,5302,Brest,5160
27189,2808,Évreux,409
05011,9310,Gap,418
48080,7613,Mende,2860
12002,7614,Millau,924
38533,8409,Grenoble,836
62117,3203,Arras,918
47328,7532,Villeneuve-sur-Lot,510
03234,8424,Moulins,395
06103,9315,Nice,1816
22328,5303,Carhaix-Plouguer,427
08384,4421,Sedan,130
19182,7507,Brive-la-Gaillarde,769
32091,7604,Auch,345
18278,2402,Bourges,544
25482,2706,Besançon,716
15163,8403,Aurillac,1104
71526,0059,Mâcon,342
47028,7518,Marmande,831
43024,8420,Les Sources de la Loire,865
61399,2801,Argentan,71
69120,8421,Lyon,592
54275,4410,Metz,200
03074,8424,Moulins,635
71244,0059,Mâcon,454
28021,2403,Chartres,1645
71120,2708,Charolais,3656
88291,4407,Épinal,126
79215,7506,Bressuire,360
85262,5216,Nantes,3622
2A158,9407,Propriano,34
22025,5303,Carhaix-Plouguer,2274
59239,3212,Douai,5677
55163,4426,Verdun,67
38509,8406,Bourgoin-Jallieu,8123
62424,3203,Arras,297
70571,2718,Vesoul,37
43173,8419,Le Puy-en-Velay,86
64058,7522,Pau,458
89131,2702,Auxerre,224
86125,7508,Châtellerault,565
87008,7527,Saint-Junien,144
35200,5319,Vitré,905
89034,2702,Auxerre,444
62067,3219,Saint-Omer,541
21280,2709,Châtillon-Montbard,157
76189,2807,Dieppe-Caux maritime,189
55365,4421,Sedan,138
79161,7530,Thouars,621
65409,7624,Tarbes-Lourdes,273
62729,3219,Saint-Omer,239
87170,7517,Limoges,367
73263,8407,Chambéry,1163
73154,8413,La Tarentaise,3471
13049,9313,Martigues-Salon,2069
38494,8406,Bourgoin-Jallieu,849
70116,2705,Belfort,604
60364,3211,Creil,708
50332,2805,Cherbourg-en-Cotentin,730
58007,0056,Cosne-Cours-sur-Loire,345
72005,0051,Alençon,917
79246,7520,Niort,592
68362,4418,Saint-Louis,781
60050,3211,Creil,370
42199,8426,Roanne,1942
88189,4404,Chaumont,132
62889,3206,Boulogne-sur-Mer,845
56259,5318,Vannes,1699
47218,7518,Marmande,256
59587,3213,Dunkerque,518
54150,4412,Nancy,3095
52497,4427,Vitry-le-François Saint-Dizier,432
59436,3219,Saint-Omer,812
58011,0056,Cosne-Cours-sur-Loire,272
67060,4423,Strasbourg,643
54148,4412,Nancy,632
36021,2405,Châteauroux,824
90044,2705,Belfort,228
04031,9307,Digne-les-Bains,559
2B157,9404,Corte,25
32297,7604,Auch,391
73106,8401,Annecy,307
80482,3201,Abbeville,141
23266,7511,Guéret,166
12162,7621,Rodez,1085
11283,7608,Carcassonne-Limoux,76
64380,7522,Pau,234
89053,2702,Auxerre,435
13048,9301,Aix-en-Provence,4478
33307,7514,Langon,1698
03202,8424,Moulins,599
31045,7622,Saint-Gaudens,507
10063,4425,Troyes,386
07301,8433,Vienne-Annonay,961
24039,7529,Sarlat-la-Canéda,153
14598,2804,Caen,280
05111,9310,Gap,281
21281,2711,Dijon,169
07170,8433,Vienne-Annonay,288
30221,0053,Avignon,5528
34297,7616,Montpellier,435
12159,7611,Figeac-Villefranche,555
70469,2718,Vesoul,209
54411,4412,Nancy,221
62606,3216,Lille,1404
62831,3205,Béthune,288
18211,2402,Bourges,722
61288,2801,Argentan,555
54428,4424,Thionville,827
88483,4407,Épinal,2249
27038,2808,Évreux,270
62861,3215,Lens,4281
91629,1103,Étampes,621
88198,4417,Saint-Dié-des-Vosges,537
21451,2709,Châtillon-Montbard,79
63161,8417,Le Livradois,316
57181,4419,Sarrebourg,97
74083,8418,Le Mont Blanc,2094
21674,2709,Châtillon-Montbard,210
42091,8428,Saint-Étienne,709
71116,2708,Charolais,168
19139,0063,Ussel,77
70166,2718,Vesoul,144
88073,4407,Épinal,200
13083,0053,Avignon,4186
42048,8426,Roanne,1440
38068,8409,Grenoble,1506
47158,7501,Agen,165
49080,5202,Angers,8712
11281,7608,Carcassonne-Limoux,1264
26129,8427,Romans-sur-Isère,1083
62204,3204,Berck,1944
29069,5302,Brest,8221
30039,7618,Nîmes,2341
01273,8405,Bourg-en-Bresse,1798
21337,2711,Dijon,1375
23058,7511,Guéret,105
28330,2404,Châteaudun,1300
47320,7518,Marmande,411
32053,7604,Auch,185
32222,7604,Auch,231
50513,2806,Coutances,206
15103,8403,Aurillac,244
62836,3205,Béthune,1129
66068,7620,Perpignan,127
71331,2708,Charolais,101
47114,7518,Marmande,403
71529,2708,Charolais,274
62615,3207,Calais,281
54562,4419,Sarrebourg,124
22122,5307,Lamballe-Armor,742
28118,0057,Dreux,423
21495,2711,Dijon,158
32464,7624,Tarbes-Lourdes,833
28410,2404,Châteaudun,298
14707,2804,Caen,1140
07052,8431,Valence,659
81261,7602,Albi,1232
33480,7516,Libourne,1331
08264,4421,Sedan,492
18048,0060,Nevers,385
09023,7612,Foix-Pamiers,115
32448,7604,Auch,501
25501,2715,Pontarlier,38
85125,5207,Fontenay-le-Comte,383
02503,3220,Saint-Quentin,832
88357,4407,Épinal,660
52350,4404,Chaumont,67
58257,0060,Nevers,54
32043,7604,Auch,150
63251,8423,Montluçon,320
14710,2804,Caen,109
80297,3201,Abbeville,41
64175,7521,Oloron-Sainte-Marie,141
58090,0056,Cosne-Cours-sur-Loire,228
69174,8430,Tarare,621
50482,2806,Coutances,174
45297,2407,Gien,1030
74086,8416,Le Genevois Français,737
56123,0062,Redon,2292
46240,7619,Nord-du-Lot,604
68109,4405,Colmar,682
65192,7624,Tarbes-Lourdes,341
80810,3201,Abbeville,135
38332,8435,Voiron,3361
54517,4412,Nancy,201
76683,2807,Dieppe-Caux maritime,394
88078,4407,Épinal,2935
61397,0051,Alençon,3648
47127,7518,Marmande,814
24167,7504,Bergerac,2553
02011,3221,Soissons,1203
03073,8424,Moulins,588
33261,7516,Libourne,1146
02406,3221,Soissons,129
84053,0064,Valréas,1724
80605,3220,Saint-Quentin,199
45051,2407,Gien,1774
16253,7502,Angoulême,351
54373,4412,Nancy,612
72100,5209,La Flèche,403
79326,7506,Bressuire,1398
83056,9308,Draguignan,2683
53211,5211,Laval,1440
16181,7527,Saint-Junien,534
54410,4410,Metz,509
