ZE2020,year,month,sitadel_monthly_surface_autorisee,sitadel_monthly_surface_commencee
7615,2018,1,18626,120802
7616,2018,1,50646,34963
7617,2018,1,5521,2057
7618,2018,1,10165,9857
7619,2018,1,2825,2953
7620,2018,1,16471,6692
7621,2018,1,11145,6602
7622,2018,1,4715,2010
7623,2018,1,3245,1557
7624,2018,1,14440,8180
7625,2018,1,57934,44016
8401,2018,1,17710,5726
8402,2018,1,2832,3878
8403,2018,1,10118,2144
8404,2018,1,3456,254
8405,2018,1,15487,22601
8406,2018,1,22364,9146
8407,2018,1,13949,10262
8408,2018,1,12327,22260
8409,2018,1,11099,7666
8410,2018,1,7052,5706
8411,2018,1,2816,2547
8412,2018,1,2401,1046
8413,2018,1,24019,3824
8414,2018,1,1906,1016
8415,2018,1,8820,80
8416,2018,1,7675,7521
8417,2018,1,4058,2465
8418,2018,1,1741,36
8419,2018,1,14303,11575
8420,2018,1,2223,1834
8421,2018,1,152815,51103
8422,2018,1,5047,2800
8423,2018,1,606,1717
8424,2018,1,966,1306
8425,2018,1,5569,540
8426,2018,1,4899,2658
8427,2018,1,1415,2822
8428,2018,1,14860,10755
8429,2018,1,11871,5326
8430,2018,1,3081,728
8431,2018,1,15764,12129
8432,2018,1,3593,6076
8433,2018,1,19755,4506
8434,2018,1,2785,2074
8435,2018,1,9322,4711
9301,2018,1,18662,1878
9302,2018,1,381,184
9303,2018,1,5088,4122
9304,2018,1,32598,14656
9305,2018,1,6562,7436
9306,2018,1,1106,1055
9307,2018,1,4555,1011
9308,2018,1,953,1433
9309,2018,1,1378,3405
9310,2018,1,4103,2454
9311,2018,1,1536,532
9312,2018,1,33581,9530
9313,2018,1,21097,6019
9314,2018,1,1350,34
9315,2018,1,3211,9934
9316,2018,1,1221,936
9317,2018,1,1401,6291
9318,2018,1,6879,4049
9401,2018,1,211,60
9402,2018,1,3888,470
9403,2018,1,885,380
9404,2018,1,332,0
9405,2018,1,0,503
9406,2018,1,386,587
9407,2018,1,0,0
0051,2018,2,7389,3204
0052,2018,2,1618,14365
0053,2018,2,4655,1379
0054,2018,2,5689,10996
0055,2018,2,8863,1925
0056,2018,2,4764,880
0057,2018,2,492,1740
0058,2018,2,56,60
0059,2018,2,9534,8901
0060,2018,2,1569,2480
0061,2018,2,4654,309
0062,2018,2,3025,7076
0063,2018,2,9733,2367
0064,2018,2,3465,1588
0101,2018,2,0,0
0102,2018,2,175,0
0103,2018,2,0,0
0104,2018,2,2377,4457
0105,2018,2,292,533
0201,2018,2,213,0
0202,2018,2,5977,2817
0203,2018,2,0,0
0204,2018,2,0,0
0205,2018,2,744,0
0206,2018,2,320,105
0301,2018,2,492,0
0302,2018,2,0,0
0303,2018,2,0,0
0401,2018,2,294,448
0402,2018,2,4997,3709
0403,2018,2,9118,667
0404,2018,2,13149,1795
0601,2018,2,2020,0
1101,2018,2,26226,2293
1102,2018,2,4475,74
1103,2018,2,0,72
1104,2018,2,43891,4481
1105,2018,2,3494,0
1106,2018,2,37000,11364
1107,2018,2,2239,363
1108,2018,2,49,1465
1109,2018,2,265554,261211
1110,2018,2,0,3604
1111,2018,2,4208,1254
1112,2018,2,19625,24308
1113,2018,2,89049,55863
1114,2018,2,48526,14809
1115,2018,2,16970,15553
2401,2018,2,3800,437
2402,2018,2,4143,2802
2403,2018,2,3239,6186
2404,2018,2,0,210
2405,2018,2,3383,3983
2406,2018,2,240,42467
2407,2018,2,13723,1303
2408,2018,2,881,535
2409,2018,2,152,4341
2410,2018,2,6052,32646
2411,2018,2,1174,4282
2412,2018,2,3570,2027
2413,2018,2,18899,7617
2414,2018,2,3504,2387
2415,2018,2,11655,91
2701,2018,2,396,2041
2702,2018,2,5333,3592
2703,2018,2,2233,0
2704,2018,2,6303,619
2705,2018,2,5563,2114
2706,2018,2,17899,8057
2707,2018,2,11487,8077
2708,2018,2,2380,5045
2709,2018,2,2184,4530
2710,2018,2,8725,1281
2711,2018,2,18480,9817
2712,2018,2,3090,11420
2713,2018,2,6881,3815
2714,2018,2,4563,2874
2715,2018,2,11427,29109
2716,2018,2,288,232
2717,2018,2,2555,3981
2718,2018,2,10747,3339
2801,2018,2,3032,269
2802,2018,2,1916,8322
2803,2018,2,226,152
2804,2018,2,10167,14573
2805,2018,2,3794,7142
2806,2018,2,5285,1254
2807,2018,2,7122,6687
2808,2018,2,1083,1783
2809,2018,2,11520,5208
2810,2018,2,4916,0
2811,2018,2,5310,4982
2812,2018,2,3578,1123
2813,2018,2,3434,3704
2814,2018,2,31477,974
2815,2018,2,9690,4793
2816,2018,2,4212,2638
2817,2018,2,1599,0
2818,2018,2,609,3003
2819,2018,2,3880,1193
3201,2018,2,1320,136
3202,2018,2,9130,17365
3203,2018,2,592,8277
3204,2018,2,4602,6006
3205,2018,2,8903,16170
3206,2018,2,11883,7692
3207,2018,2,2838,99
3208,2018,2,4592,925
3209,2018,2,2865,4016
3210,2018,2,3216,2439
3211,2018,2,1034,147
3212,2018,2,12256,14464
3213,2018,2,12289,7234
3214,2018,2,11,1301
3215,2018,2,65947,38171
3216,2018,2,37912,18124
3217,2018,2,8594,4058
3218,2018,2,4530,14525
3219,2018,2,2012,4408
3220,2018,2,5801,1980
3221,2018,2,1606,478
3222,2018,2,4784,10610
4401,2018,2,346,1005
4402,2018,2,937,3269
4403,2018,2,1938,3023
4404,2018,2,9917,6101
4405,2018,2,2486,9070
4406,2018,2,2921,5543
4407,2018,2,16926,4940
4408,2018,2,194,2803
4409,2018,2,10624,4864
4410,2018,2,10959,8905
4411,2018,2,18873,11209
4412,2018,2,22724,2820
4413,2018,2,13215,3664
4414,2018,2,26,804
4415,2018,2,28776,343
4416,2018,2,4594,4410
4417,2018,2,8585,588
4418,2018,2,2553,845
4419,2018,2,3847,7362
4420,2018,2,7412,6376
4421,2018,2,2359,2559
4422,2018,2,4334,34657
4423,2018,2,19208,20677
4424,2018,2,3957,10095
4425,2018,2,2325,2330
4426,2018,2,1868,1538
4427,2018,2,2566,1140
5201,2018,2,10924,5439
5202,2018,2,10030,6293
5203,2018,2,5528,3489
5204,2018,2,1014,1114
5205,2018,2,17238,14000
5206,2018,2,8857,11194
5207,2018,2,5139,1457
5208,2018,2,4193,8799
5209,2018,2,452,8593
5210,2018,2,20788,9197
5211,2018,2,4136,21488
5212,2018,2,3812,5517
5213,2018,2,8428,12163
5214,2018,2,3724,2938
5215,2018,2,12810,6898
5216,2018,2,59402,74554
5217,2018,2,49898,1768
5218,2018,2,4674,2079
5219,2018,2,2331,4009
5220,2018,2,24050,741
5221,2018,2,2813,1276
5301,2018,2,1325,1115
5302,2018,2,4293,31173
5303,2018,2,5809,3070
5304,2018,2,3119,2428
5305,2018,2,1960,1114
5306,2018,2,4182,1270
5307,2018,2,11972,4765
5308,2018,2,4056,6262
5309,2018,2,5882,7584
5310,2018,2,8149,7876
5311,2018,2,8027,3576
5312,2018,2,14750,7683
5313,2018,2,9815,6704
5314,2018,2,1274,3076
5315,2018,2,31643,19921
5316,2018,2,16151,6721
5317,2018,2,3758,6812
5318,2018,2,19624,28399
5319,2018,2,9683,4547
7501,2018,2,3728,24512
7502,2018,2,2040,2003
7503,2018,2,4479,13071
7504,2018,2,2866,1816
7505,2018,2,74556,35954
7506,2018,2,6566,2456
7507,2018,2,4149,11219
7508,2018,2,443,4597
7509,2018,2,5049,7924
7510,2018,2,7949,1028
7511,2018,2,4877,6737
7512,2018,2,6465,20605
7513,2018,2,5879,4061
7514,2018,2,2627,3316
7515,2018,2,1353,6365
7516,2018,2,16376,5015
7517,2018,2,11954,7620
7518,2018,2,1307,34103
7519,2018,2,7420,5357
7520,2018,2,3095,8631
7521,2018,2,6633,2257
7522,2018,2,4297,2970
7523,2018,2,1792,4316
7524,2018,2,10461,2744
7525,2018,2,4136,0
7526,2018,2,4349,2096
7527,2018,2,1353,1854
7528,2018,2,3663,7161
7529,2018,2,2640,544
7530,2018,2,3347,3792
7531,2018,2,6465,3403
7532,2018,2,9398,286
7601,2018,2,1714,899
7602,2018,2,21303,20284
7603,2018,2,3681,716
7604,2018,2,7826,7901
7605,2018,2,243,182
7606,2018,2,4788,3495
7607,2018,2,4991,8431
7608,2018,2,9152,1397
7609,2018,2,3110,146
7610,2018,2,11779,4272
7611,2018,2,4410,5678
7612,2018,2,4563,3024
7613,2018,2,8720,10121
7614,2018,2,3455,5388
7615,2018,2,6788,5609
7616,2018,2,36245,7881
7617,2018,2,1419,815
7618,2018,2,6809,3523
7619,2018,2,8300,921
7620,2018,2,8129,11977
7621,2018,2,8705,18364
7622,2018,2,2410,1040
7623,2018,2,1070,706
7624,2018,2,6915,9595
7625,2018,2,40016,42342
8401,2018,2,7358,3427
8402,2018,2,6431,5675
8403,2018,2,7799,6115
8404,2018,2,24313,80
8405,2018,2,18116,10916
8406,2018,2,15264,6043
8407,2018,2,4770,9554
8408,2018,2,26116,10983
8409,2018,2,36066,14206
8410,2018,2,3862,179
8411,2018,2,1083,636
8412,2018,2,8323,1610
8413,2018,2,10259,2188
8414,2018,2,15335,651
8415,2018,2,2278,2476
8416,2018,2,12932,4681
8417,2018,2,4482,2566
8418,2018,2,1599,2921
8419,2018,2,10602,5586
8420,2018,2,2820,1155
8421,2018,2,167827,110391
8422,2018,2,4994,3711
8423,2018,2,4606,2215
8424,2018,2,15580,7652
8425,2018,2,9727,3005
8426,2018,2,6472,3527
8427,2018,2,5666,1593
8428,2018,2,29042,12287
8429,2018,2,5081,6198
8430,2018,2,4071,1436
8431,2018,2,26766,16976
8432,2018,2,5311,3589
8433,2018,2,8052,3064
8434,2018,2,37431,13245
8435,2018,2,15526,34353
9301,2018,2,15604,5528
9302,2018,2,149,531
9303,2018,2,13414,617
9304,2018,2,50717,176
9305,2018,2,1711,4429
9306,2018,2,4378,1374
9307,2018,2,769,2339
9308,2018,2,243,0
9309,2018,2,4779,2754
9310,2018,2,3138,5636
9311,2018,2,11555,4691
9312,2018,2,21544,13364
9313,2018,2,19211,5986
9314,2018,2,1208,0
9315,2018,2,8043,41101
9316,2018,2,1876,228
9317,2018,2,370,158
9318,2018,2,9283,6634
9401,2018,2,1375,1398
9402,2018,2,6162,117
9403,2018,2,1391,191
9404,2018,2,694,72
9405,2018,2,4194,0
9406,2018,2,3507,0
9407,2018,2,786,0
0051,2018,3,10985,6541
0052,2018,3,7698,7929
0053,2018,3,17870,23958
0054,2018,3,15576,6673
0055,2018,3,4356,4507
0056,2018,3,2081,893
0057,2018,3,536,167
0058,2018,3,822,1074
0059,2018,3,6109,3065
0060,2018,3,1028,2783
0061,2018,3,2013,1163
0062,2018,3,13155,7015
0063,2018,3,7908,6846
0064,2018,3,4758,3712
0101,2018,3,144,0
0102,2018,3,147,0
0103,2018,3,0,0
0104,2018,3,2115,754
0105,2018,3,195,634
0201,2018,3,2632,785
0202,2018,3,18377,3131
0203,2018,3,41,0
0204,2018,3,0,0
0205,2018,3,159,0
0206,2018,3,145,0
0301,2018,3,26815,20378
0302,2018,3,147,150
0303,2018,3,0,0
0401,2018,3,1737,1009
0402,2018,3,20424,1781
0403,2018,3,798,2325
0404,2018,3,9378,12343
0601,2018,3,3033,45
1101,2018,3,10469,14835
1102,2018,3,4244,3902
1103,2018,3,4482,0
1104,2018,3,92376,70304
1105,2018,3,4237,1056
1106,2018,3,53184,8085
1107,2018,3,6813,498
1108,2018,3,8376,696
1109,2018,3,381492,280341
1110,2018,3,260,426
1111,2018,3,887,2846
1112,2018,3,33953,30966
1113,2018,3,48595,2356
1114,2018,3,33936,2318
1115,2018,3,9531,7800
2401,2018,3,1285,75425
2402,2018,3,18350,8646
2403,2018,3,3883,2442
2404,2018,3,0,2296
2405,2018,3,4357,4324
2406,2018,3,0,1926
2407,2018,3,12101,1096
2408,2018,3,2683,3015
2409,2018,3,7168,1999
2410,2018,3,16144,367
2411,2018,3,10,378
2412,2018,3,5620,545
2413,2018,3,14615,7578
2414,2018,3,481,480
2415,2018,3,1219,212
2701,2018,3,994,712
2702,2018,3,2158,4726
2703,2018,3,181,1366
2704,2018,3,2845,2087
2705,2018,3,5533,4049
2706,2018,3,13639,12338
2707,2018,3,92785,8596
2708,2018,3,8464,7456
2709,2018,3,3185,2795
2710,2018,3,3915,2753
2711,2018,3,11609,19244
2712,2018,3,3664,1224
2713,2018,3,8986,8893
2714,2018,3,9812,3104
2715,2018,3,6445,5662
2716,2018,3,3479,75
2717,2018,3,7550,1709
2718,2018,3,3965,1270
2801,2018,3,2244,144
2802,2018,3,12886,2068
2803,2018,3,38,190
2804,2018,3,24617,20034
2805,2018,3,6449,5687
2806,2018,3,4063,1532
2807,2018,3,1255,660
2808,2018,3,2928,3320
2809,2018,3,6563,5290
2810,2018,3,2661,5922
2811,2018,3,7110,1303
2812,2018,3,2232,1314
2813,2018,3,956,5414
2814,2018,3,8104,1893
2815,2018,3,37998,24733
2816,2018,3,3111,1273
2817,2018,3,5487,908
2818,2018,3,3308,14832
2819,2018,3,53963,940
3201,2018,3,7454,3460
3202,2018,3,15173,9226
3203,2018,3,10937,10315
3204,2018,3,1602,1602
3205,2018,3,2132,2671
3206,2018,3,1249,459
3207,2018,3,11366,1112
3208,2018,3,1554,7463
3209,2018,3,2682,432
3210,2018,3,16629,3113
3211,2018,3,4577,2738
3212,2018,3,2534,4129
3213,2018,3,17411,12755
3214,2018,3,12306,3371
3215,2018,3,37641,8239
3216,2018,3,103750,40911
3217,2018,3,9817,34535
3218,2018,3,21902,14399
3219,2018,3,15121,2076
3220,2018,3,8159,10846
3221,2018,3,13422,7114
3222,2018,3,22021,14494
4401,2018,3,1100,800
4402,2018,3,4106,9641
4403,2018,3,3380,18855
4404,2018,3,12986,8867
4405,2018,3,4669,2349
4406,2018,3,5762,3578
4407,2018,3,5444,14243
4408,2018,3,2698,4414
4409,2018,3,45296,10360
4410,2018,3,5119,17377
4411,2018,3,40192,25015
4412,2018,3,30062,13629
4413,2018,3,54413,14900
4414,2018,3,1592,2403
4415,2018,3,8365,9394
4416,2018,3,19360,0
4417,2018,3,581,2636
4418,2018,3,8079,1781
4419,2018,3,4839,10853
4420,2018,3,3963,4937
4421,2018,3,6465,2650
4422,2018,3,14714,5722
4423,2018,3,42570,19953
4424,2018,3,460,6607
4425,2018,3,42773,10526
4426,2018,3,388,4485
4427,2018,3,454,1176
5201,2018,3,9597,5349
5202,2018,3,14066,11279
5203,2018,3,10546,4873
5204,2018,3,1004,358
5205,2018,3,2160,1065
5206,2018,3,31480,18698
5207,2018,3,3875,15453
5208,2018,3,3143,0
5209,2018,3,9960,1754
5210,2018,3,18980,12700
5211,2018,3,8863,7467
5212,2018,3,24582,10924
5213,2018,3,24745,14101
5214,2018,3,7142,1861
5215,2018,3,12220,5446
5216,2018,3,72054,126149
5217,2018,3,482,1064
5218,2018,3,4066,1024
5219,2018,3,17782,6235
5220,2018,3,2343,10665
5221,2018,3,5639,1207
5301,2018,3,3340,2691
5302,2018,3,23003,16739
5303,2018,3,7986,5199
5304,2018,3,8069,4080
5305,2018,3,936,829
5306,2018,3,704,3332
5307,2018,3,12441,5324
5308,2018,3,5409,10957
5309,2018,3,12146,7721
5310,2018,3,10122,47011
5311,2018,3,6527,5715
5312,2018,3,21543,13036
5313,2018,3,12258,25320
5314,2018,3,622,671
5315,2018,3,24811,20379
5316,2018,3,8025,5438
5317,2018,3,3292,2953
5318,2018,3,8276,6868
5319,2018,3,5681,4821
7501,2018,3,23659,3512
7502,2018,3,6476,7707
7503,2018,3,13371,17434
7504,2018,3,1173,1247
7505,2018,3,62628,18723
7506,2018,3,10021,9143
7507,2018,3,11170,828
7508,2018,3,2016,107
7509,2018,3,4242,6309
7510,2018,3,9596,8157
7511,2018,3,6855,3231
7512,2018,3,542,5321
7513,2018,3,21565,4141
7514,2018,3,4497,5868
7515,2018,3,2183,188
7516,2018,3,2589,12231
7517,2018,3,15702,14342
7518,2018,3,16324,34053
7519,2018,3,2515,5690
7520,2018,3,11419,7556
7521,2018,3,4393,1624
7522,2018,3,13868,6239
7523,2018,3,2528,194
7524,2018,3,1924,3086
7525,2018,3,1322,703
7526,2018,3,2734,1982
7527,2018,3,2736,3034
7528,2018,3,3497,2908
7529,2018,3,5807,508
7530,2018,3,2444,409
7531,2018,3,8764,3141
7532,2018,3,2772,2430
7601,2018,3,1366,260
7602,2018,3,8271,9786
7603,2018,3,4797,3308
7604,2018,3,16835,11359
7605,2018,3,4,228
7606,2018,3,6704,4486
7607,2018,3,3897,2345
7608,2018,3,4918,3481
7609,2018,3,412,1701
7610,2018,3,6638,7948
7611,2018,3,17041,8568
7612,2018,3,2972,2145
7613,2018,3,10248,11930
7614,2018,3,3135,9080
7615,2018,3,2613,18786
7616,2018,3,38058,9798
7617,2018,3,8064,3915
7618,2018,3,16048,6422
7619,2018,3,3519,23312
7620,2018,3,65463,16136
7621,2018,3,7753,15288
7622,2018,3,2618,1929
7623,2018,3,2585,1132
7624,2018,3,10830,6947
7625,2018,3,76520,42537
8401,2018,3,6562,3118
8402,2018,3,5195,1828
8403,2018,3,1041,6648
8404,2018,3,32755,1281
8405,2018,3,13675,9173
8406,2018,3,14212,6169
8407,2018,3,18109,8912
8408,2018,3,7618,12312
8409,2018,3,4276,6666
8410,2018,3,3493,2763
8411,2018,3,5634,12
8412,2018,3,6472,1812
8413,2018,3,16078,7825
8414,2018,3,9994,932
8415,2018,3,4054,1398
8416,2018,3,31851,9390
8417,2018,3,1602,384
8418,2018,3,3805,645
8419,2018,3,8521,2692
8420,2018,3,10374,7080
8421,2018,3,106430,64835
8422,2018,3,1265,3952
8423,2018,3,1916,4555
8424,2018,3,7125,2437
8425,2018,3,4851,5818
8426,2018,3,3242,2576
8427,2018,3,2040,6402
8428,2018,3,88448,21945
8429,2018,3,1165,4105
8430,2018,3,1960,1596
8431,2018,3,22308,13575
8432,2018,3,413,2218
8433,2018,3,20016,3348
8434,2018,3,3695,2374
8435,2018,3,2932,5251
9301,2018,3,10616,7181
9302,2018,3,289,226
9303,2018,3,6351,1405
9304,2018,3,4673,5268
9305,2018,3,4102,5487
9306,2018,3,1942,3593
9307,2018,3,11203,1684
9308,2018,3,1028,987
9309,2018,3,4146,1964
9310,2018,3,6748,4068
9311,2018,3,1133,965
9312,2018,3,21543,30769
9313,2018,3,4940,5207
9314,2018,3,721,101
9315,2018,3,15224,9845
9316,2018,3,1792,535
9317,2018,3,3471,78
9318,2018,3,14220,12832
9401,2018,3,893,628
9402,2018,3,2359,222
9403,2018,3,3030,0
9404,2018,3,510,0
9405,2018,3,1241,0
9406,2018,3,341,468
9407,2018,3,195,82
0051,2018,4,6104,2794
0052,2018,4,5523,3318
0053,2018,4,9578,716
0054,2018,4,6079,13548
0055,2018,4,6021,433
0056,2018,4,2095,270
0057,2018,4,811,1632
0058,2018,4,5519,2764
0059,2018,4,4228,1152
0060,2018,4,1156,2442
0061,2018,4,5424,1334
0062,2018,4,5552,2612
0063,2018,4,4951,5176
0064,2018,4,1506,1054
0101,2018,4,34,0
0102,2018,4,2584,350
0103,2018,4,151,0
0104,2018,4,9428,7582
0105,2018,4,1435,2631
0201,2018,4,1135,0
0202,2018,4,3040,327
0203,2018,4,9,0
0204,2018,4,0,0
0205,2018,4,61,978
0206,2018,4,399,1341
0301,2018,4,406,0
0302,2018,4,185,0
0303,2018,4,0,0
0401,2018,4,1019,1191
0402,2018,4,1737,1286
0403,2018,4,4564,0
0404,2018,4,12251,6742
0601,2018,4,4148,2822
1101,2018,4,29804,24339
1102,2018,4,0,135
1103,2018,4,409,0
1104,2018,4,4870,11289
1105,2018,4,2234,4765
1106,2018,4,39492,13826
1107,2018,4,1665,126
1108,2018,4,1508,3342
1109,2018,4,98775,201418
1110,2018,4,1143,460
1111,2018,4,9479,2216
1112,2018,4,9227,6845
1113,2018,4,4824,2286
1114,2018,4,23940,6547
1115,2018,4,3955,4955
2401,2018,4,3211,753
2402,2018,4,15277,1228
2403,2018,4,21876,2671
2404,2018,4,263,798
2405,2018,4,7415,1182
2406,2018,4,1710,0
2407,2018,4,443,1159
2408,2018,4,3664,729
2409,2018,4,3872,2185
2410,2018,4,4183,625
2411,2018,4,263,517
2412,2018,4,471,287
2413,2018,4,11122,4371
2414,2018,4,252,790
2415,2018,4,4446,594
2701,2018,4,1504,0
2702,2018,4,4468,3118
2703,2018,4,660,103
2704,2018,4,4117,7982
2705,2018,4,4982,2682
2706,2018,4,17070,10224
2707,2018,4,4178,765
2708,2018,4,4152,3055
2709,2018,4,1559,2140
2710,2018,4,2493,5403
2711,2018,4,13481,3472
2712,2018,4,4844,791
2713,2018,4,15460,8042
2714,2018,4,7605,7645
2715,2018,4,15137,7004
2716,2018,4,2806,247
2717,2018,4,874,5068
2718,2018,4,6375,3453
2801,2018,4,4904,584
2802,2018,4,3538,3273
2803,2018,4,1663,1404
2804,2018,4,18225,9307
2805,2018,4,17686,7009
2806,2018,4,3293,1569
2807,2018,4,4452,1047
2808,2018,4,669,0
2809,2018,4,7382,5262
2810,2018,4,1287,100
2811,2018,4,1520,16184
2812,2018,4,3253,1855
2813,2018,4,6615,1558
2814,2018,4,2856,85
2815,2018,4,48676,6216
2816,2018,4,8323,5276
2817,2018,4,987,6528
2818,2018,4,9,5268
2819,2018,4,4566,3139
3201,2018,4,290,0
3202,2018,4,28720,4748
3203,2018,4,6808,3212
3204,2018,4,13094,3000
3205,2018,4,9823,4006
3206,2018,4,7130,2055
3207,2018,4,5148,0
3208,2018,4,1176,6948
3209,2018,4,215,0
3210,2018,4,279,1571
3211,2018,4,3611,417
3212,2018,4,3162,5244
3213,2018,4,4961,1084
3214,2018,4,1810,0
3215,2018,4,9640,6651
3216,2018,4,89691,52816
3217,2018,4,8210,1021
3218,2018,4,2749,5960
3219,2018,4,6351,9246
3220,2018,4,8068,1575
3221,2018,4,6777,4287
3222,2018,4,9970,3422
4401,2018,4,1581,384
4402,2018,4,5280,1956
4403,2018,4,9289,7232
4404,2018,4,8025,1266
4405,2018,4,11084,5210
4406,2018,4,2143,2396
4407,2018,4,4596,5543
4408,2018,4,583,0
4409,2018,4,7748,4646
4410,2018,4,5058,8662
4411,2018,4,15632,4244
4412,2018,4,50685,3604
4413,2018,4,19620,2103
4414,2018,4,4060,225
4415,2018,4,3069,2294
4416,2018,4,998,1858
4417,2018,4,1373,272
4418,2018,4,3937,2046
4419,2018,4,655,2924
4420,2018,4,5995,4776
4421,2018,4,4816,2710
4422,2018,4,5092,1758
4423,2018,4,14256,42858
4424,2018,4,9046,2913
4425,2018,4,4867,2922
4426,2018,4,3412,2227
4427,2018,4,12168,832
5201,2018,4,5412,4690
5202,2018,4,23515,10236
5203,2018,4,4014,2657
5204,2018,4,103,286
5205,2018,4,701,3959
5206,2018,4,12684,13443
5207,2018,4,12224,5203
5208,2018,4,1548,8304
5209,2018,4,9665,2227
5210,2018,4,12507,1475
5211,2018,4,13348,344
5212,2018,4,40647,9799
5213,2018,4,4494,3043
5214,2018,4,13678,422
5215,2018,4,9140,8489
5216,2018,4,65501,32220
5217,2018,4,6421,8183
5218,2018,4,932,0
5219,2018,4,9978,20499
5220,2018,4,2910,538
5221,2018,4,5564,20
5301,2018,4,3367,1558
5302,2018,4,13711,5896
5303,2018,4,5335,5067
5304,2018,4,2556,465
5305,2018,4,0,2546
5306,2018,4,3790,1435
5307,2018,4,4022,9479
5308,2018,4,367,979
5309,2018,4,8107,9699
5310,2018,4,29649,4810
5311,2018,4,1452,3597
5312,2018,4,5216,11880
5313,2018,4,16775,8805
5314,2018,4,6421,287
5315,2018,4,70309,18821
5316,2018,4,17948,6098
5317,2018,4,7574,8214
5318,2018,4,12683,5289
5319,2018,4,4595,2687
7501,2018,4,3907,1842
7502,2018,4,17130,6120
7503,2018,4,11796,8511
7504,2018,4,852,2334
7505,2018,4,56492,21437
7506,2018,4,5979,8180
7507,2018,4,12046,1901
7508,2018,4,14588,260
7509,2018,4,19898,14489
7510,2018,4,2294,15540
7511,2018,4,3683,3799
7512,2018,4,15766,7550
7513,2018,4,5653,3026
7514,2018,4,5071,1265
7515,2018,4,2011,772
7516,2018,4,4016,783
7517,2018,4,6444,1690
7518,2018,4,2434,7318
7519,2018,4,3745,1222
7520,2018,4,4519,5415
7521,2018,4,2100,1664
7522,2018,4,8097,5013
7523,2018,4,9100,1275
7524,2018,4,4117,416
7525,2018,4,1644,302
7526,2018,4,3700,4128
7527,2018,4,4790,904
7528,2018,4,2103,842
7529,2018,4,1669,824
7530,2018,4,4213,2903
7531,2018,4,6022,232
7532,2018,4,2783,3408
7601,2018,4,3629,1575
7602,2018,4,9135,11526
7603,2018,4,5112,2196
7604,2018,4,7000,5347
7605,2018,4,2862,0
7606,2018,4,6667,4043
7607,2018,4,17331,962
7608,2018,4,15244,1889
7609,2018,4,2054,2606
7610,2018,4,8994,5095
7611,2018,4,4301,10783
7612,2018,4,3410,1305
7613,2018,4,7075,6098
7614,2018,4,6436,2195
7615,2018,4,2561,8349
7616,2018,4,25289,15278
7617,2018,4,2988,517
7618,2018,4,9242,9628
7619,2018,4,1117,3531
7620,2018,4,8781,3421
7621,2018,4,7627,7812
7622,2018,4,6999,1984
7623,2018,4,49,98
7624,2018,4,6731,3868
7625,2018,4,48668,28788
8401,2018,4,10737,3031
8402,2018,4,4786,2316
8403,2018,4,12229,6355
8404,2018,4,1676,0
8405,2018,4,8999,1393
8406,2018,4,8510,19500
8407,2018,4,6705,5412
8408,2018,4,4470,1447
8409,2018,4,9323,39130
8410,2018,4,2657,3911
8411,2018,4,6592,30
8412,2018,4,3943,2285
8413,2018,4,11939,5793
8414,2018,4,14382,676
8415,2018,4,1322,2251
8416,2018,4,11013,4070
8417,2018,4,5903,1399
8418,2018,4,2464,1529
8419,2018,4,20441,5156
8420,2018,4,2275,7865
8421,2018,4,118060,36279
8422,2018,4,3010,1403
8423,2018,4,4843,1686
8424,2018,4,8019,7517
8425,2018,4,685,9119
8426,2018,4,3,148
8427,2018,4,7217,619
8428,2018,4,30297,4882
8429,2018,4,6805,8850
8430,2018,4,3697,4340
8431,2018,4,22637,25165
8432,2018,4,3527,3395
8433,2018,4,13188,6547
8434,2018,4,3939,3408
8435,2018,4,2986,2522
9301,2018,4,23464,19454
9302,2018,4,518,434
9303,2018,4,9214,4062
9304,2018,4,7920,937
9305,2018,4,4335,871
9306,2018,4,1618,726
9307,2018,4,3468,537
9308,2018,4,3041,1614
9309,2018,4,2316,2475
9310,2018,4,1317,1984
9311,2018,4,4569,2492
9312,2018,4,22383,13314
9313,2018,4,3645,14641
9314,2018,4,0,0
9315,2018,4,26784,759
9316,2018,4,1916,1132
9317,2018,4,2181,203
9318,2018,4,8762,3266
9401,2018,4,10971,1328
9402,2018,4,2416,1276
9403,2018,4,2560,348
9404,2018,4,2131,175
9405,2018,4,1590,0
9406,2018,4,556,0
9407,2018,4,568,0
0051,2018,5,12652,6150
0052,2018,5,13655,5703
0053,2018,5,6637,11493
0054,2018,5,2202,7088
0055,2018,5,5361,1863
0056,2018,5,2815,2610
