codgeo,ze2020,active_15_64_2022_total,employed_15_64_2022_total,unemployed_15_64_2022_est,unemployment_rate_est_2022
84147,9301,1712.05473,1545.46517,166.58956,0.097304
84148,9305,578.47618,515.53636,62.93982,0.108803
84149,9316,774.95294,705.40588,69.54706,0.089744
84150,0064,790.0,695.0,95.0,0.120253
84151,9301,99.5,76.80318,22.69682,0.228109
85001,5207,715.40107,617.16495,98.23612,0.137316
85002,5203,970.45477,888.13609,82.31868,0.084825
85003,5210,5107.10121,4705.68824,401.41297,0.078599
85004,5207,788.32419,604.82241,183.50178,0.232775
85005,5207,449.44946,418.64869,30.80077,0.06853
85006,5210,911.95899,812.39802,99.56097,0.109173
85008,5210,3541.03612,3327.42588,213.61024,0.060324
85009,5207,474.15179,444.20536,29.94643,0.063158
85010,5214,548.22503,508.44937,39.77566,0.072554
85011,5203,581.80524,497.4325,84.37274,0.145019
85012,5203,929.33613,840.35714,88.97899,0.095745
85013,5213,822.69455,791.44324,31.25131,0.037987
85014,5207,510.54609,472.02775,38.51834,0.075445
85015,5210,838.89712,772.20654,66.69058,0.079498
85016,5210,1222.89095,1146.88298,76.00797,0.062154
85017,5213,1303.87167,1248.00466,55.86701,0.042847
85018,5203,1377.0501,1218.17189,158.87821,0.115376
85019,5210,3238.00205,3009.13749,228.86456,0.070681
85020,5207,1840.47581,1726.25908,114.21673,0.062058
85022,5214,514.1573,449.88764,64.26966,0.125
85023,5207,200.45724,184.70995,15.74729,0.078557
85024,5203,1031.70023,937.00458,94.69565,0.091786
85025,5213,1233.45308,1188.95758,44.4955,0.036074
85026,5210,697.69846,611.32208,86.37638,0.123802
85028,5207,316.94001,287.97424,28.96577,0.091392
85029,5203,907.80704,838.84634,68.9607,0.075964
85031,5213,1456.24437,1381.4373,74.80707,0.05137
85033,5207,310.80869,292.09863,18.71006,0.060198
85034,5210,1646.14684,1521.44053,124.70631,0.075756
85035,5203,1564.6304,1317.19521,247.43519,0.158143
85036,5207,283.37931,263.13793,20.24138,0.071429
85038,5213,1548.05293,1484.40202,63.65091,0.041117
85039,5213,2053.69978,1973.90107,79.79871,0.038856
85040,5207,447.63054,402.36453,45.26601,0.101124
85042,5207,876.96036,779.84269,97.11767,0.110744
85045,5203,447.10159,397.73517,49.36642,0.110414
85046,5210,1940.94956,1812.39845,128.55111,0.066231
85047,5203,9218.22208,8237.32806,980.89402,0.106408
85049,5207,768.25,683.44318,84.80682,0.11039
85050,5210,861.91314,780.51421,81.39893,0.09444
85051,5213,3721.62812,3282.80535,438.82277,0.117912
85054,5203,551.52778,481.33333,70.19445,0.127273
85055,5210,574.81982,540.13514,34.68468,0.06034
85056,5207,136.17027,126.51027,9.66,0.070941
85058,5207,398.53608,379.04221,19.49387,0.048914
85059,5207,937.33449,807.02303,130.31146,0.139023
85061,5210,722.26532,693.61586,28.64946,0.039666
85062,5203,541.41448,495.8843,45.53018,0.084095
85064,5213,1299.96059,1237.95599,62.0046,0.047697
85065,5213,1746.28271,1654.77085,91.51186,0.052404
85066,5213,429.75086,390.45726,39.2936,0.091433
85067,5207,498.38408,473.12837,25.25571,0.050675
85070,5203,1521.69503,1316.27353,205.4215,0.134995
85071,5203,1706.18749,1502.88011,203.30738,0.119159
85072,5213,567.57914,552.11554,15.4636,0.027245
85073,5207,553.07048,528.67166,24.39882,0.044115
85074,5207,94.58696,84.63043,9.95653,0.105263
85076,5216,2882.23339,2724.62699,157.6064,0.054682
85077,5207,190.77551,150.61224,40.16327,0.210526
85078,5207,306.60638,281.32911,25.27727,0.082442
85080,5207,764.308,713.13224,51.17576,0.066957
85081,5210,2225.75388,2091.16267,134.59121,0.06047
85082,5213,1565.2452,1476.95719,88.28801,0.056405
85083,5203,605.00972,579.24958,25.76014,0.042578
85084,5213,3408.76747,3217.89309,190.87438,0.055995
85086,5210,805.58665,732.61998,72.96667,0.090576
85087,5207,92.51593,77.86123,14.6547,0.158402
85088,5203,1868.49799,1693.63855,174.85944,0.093583
85089,5210,2561.29986,2381.84259,179.45727,0.070065
85090,5213,3312.66115,3145.26232,167.39883,0.050533
85092,5207,5203.50363,4538.6607,664.84293,0.127768
85093,5210,695.52,665.712,29.808,0.042857
85094,5207,515.8144,465.8019,50.0125,0.096958
85095,5203,1016.00583,953.65517,62.35066,0.061368
85096,5203,2657.48588,2476.9774,180.50848,0.067925
85097,5213,1661.22135,1593.21736,68.00399,0.040936
85098,5210,1004.25653,954.60255,49.65398,0.049444
85099,5214,579.89896,537.36046,42.5385,0.073355
85100,5203,892.60965,800.65612,91.95353,0.103017
85101,5210,216.60687,170.79996,45.80691,0.211475
85102,5210,402.60209,376.84109,25.761,0.063986
85103,5214,1206.7,1121.93182,84.76818,0.070248
85104,5207,304.21569,258.35677,45.85892,0.150745
85105,5207,235.50299,191.91691,43.58608,0.185077
85106,5203,556.89762,480.88962,76.008,0.136485
85108,5210,1840.77508,1757.8198,82.95528,0.045065
85109,5213,8353.72444,7811.06065,542.66379,0.064961
85110,5207,357.78804,324.5314,33.25664,0.092951
85111,5207,711.53876,612.5456,98.99316,0.139125
85112,5214,1327.85078,1204.6022,123.24858,0.092818
85113,5203,1999.20261,1797.40771,201.7949,0.100938
85114,5214,745.51583,647.28739,98.22844,0.131759
85115,5207,266.99737,252.7681,14.22927,0.053294
85116,5210,211.72957,196.62863,15.10094,0.071322
85117,5207,263.9661,238.58475,25.38135,0.096154
85118,5210,1190.41943,1124.84547,65.57396,0.055085
85119,5213,1301.71201,1223.06261,78.6494,0.06042
85120,5203,643.15785,555.45053,87.70732,0.13637
85121,5207,485.0,445.0,40.0,0.082474
85123,5207,163.09841,133.45678,29.64163,0.181741
85125,5207,156.19864,156.19864,0.0,0.0
85126,5207,612.65346,577.22161,35.43185,0.057833
85127,5214,722.03351,671.41248,50.62103,0.070109
85128,5207,3431.52598,3060.80389,370.72209,0.108034
85129,5210,1825.20272,1719.2545,105.94822,0.058047
85130,5210,901.3081,776.13601,125.17209,0.138878
85131,5207,662.87758,633.82748,29.0501,0.043824
85132,5207,317.35534,276.49598,40.85936,0.12875
85133,5207,402.58881,366.88479,35.70402,0.088686
85134,5213,110.09353,96.24838,13.84515,0.125758
85135,5207,1138.0345,979.54536,158.48914,0.139266
85136,5207,44.64,39.68,4.96,0.111111
85137,5207,240.05012,216.64092,23.4092,0.097518
85138,5210,643.66238,555.98274,87.67964,0.13622
85139,5207,195.07266,185.94504,9.12762,0.046791
85140,5213,686.84512,641.72391,45.12121,0.065693
85141,5207,350.09155,321.3169,28.77465,0.082192
85142,5213,533.19797,517.81726,15.38071,0.028846
85143,5207,441.52153,410.7177,30.80383,0.069767
85144,5213,828.18225,773.07767,55.10458,0.066537
85145,5213,479.04306,437.52198,41.52108,0.086675
85146,5213,10619.49894,9981.97599,637.52295,0.060033
85147,5213,817.39477,724.17902,93.21575,0.11404
85148,5207,400.03565,336.61722,63.41843,0.158532
85149,5207,209.50944,184.40971,25.09973,0.119802
85151,5206,3000.22951,2800.86885,199.36066,0.066448
85152,5214,2663.50704,2448.62817,214.87887,0.080675
85153,5213,1448.19987,1389.00638,59.19349,0.040874
85154,5207,791.8292,728.02867,63.80053,0.080574
85155,5210,2396.01939,2253.06467,142.95472,0.059663
85156,5210,1110.14223,1025.51422,84.62801,0.076232
85157,5207,433.46451,413.99536,19.46915,0.044915
85158,5207,554.42842,499.50276,54.92566,0.099067
85159,5207,1017.02609,871.01739,146.0087,0.143564
85160,5210,1390.72619,1331.42541,59.30078,0.04264
85161,5210,1191.986,1112.85,79.136,0.06639
85162,5207,1020.25381,964.69543,55.55838,0.054455
85163,5203,1740.22882,1565.73085,174.49797,0.100273
85164,5203,907.71522,811.16429,96.55093,0.106367
85165,5213,704.73615,668.7931,35.94305,0.051002
85167,5207,300.55889,276.00952,24.54937,0.081679
85169,5210,555.35689,484.24526,71.11163,0.128047
85171,5207,312.18602,286.60817,25.57785,0.081931
85172,5203,1061.34461,967.57917,93.76544,0.088346
85174,5207,333.39322,298.85848,34.53474,0.103586
85175,5210,326.19657,306.4065,19.79007,0.060669
85176,5207,478.29205,467.53959,10.75246,0.022481
85177,5207,571.23636,471.89091,99.34545,0.173913
85178,5210,4268.52709,4029.15018,239.37691,0.05608
85179,5214,601.36105,570.28701,31.07404,0.051673
85181,5207,270.68131,244.62394,26.05737,0.096266
85182,5213,2664.29787,2410.04669,254.25118,0.095429
85184,5207,146.7962,142.04252,4.75368,0.032383
85185,5207,333.51537,293.57895,39.93642,0.119744
85186,5213,506.66223,487.09502,19.56721,0.03862
85187,5213,442.55837,417.25893,25.29944,0.057166
85188,5207,553.27039,493.99142,59.27897,0.107143
85189,5203,999.76599,895.10607,104.65992,0.104684
85190,5210,1720.0481,1634.37026,85.67784,0.049811
85191,5210,24800.88873,21988.93704,2811.95169,0.113381
85192,5213,470.20202,450.40404,19.79798,0.042105
85193,5207,355.46467,324.87035,30.59432,0.086069
85194,5214,17680.88759,15854.34833,1826.53926,0.103306
85196,5213,972.01693,952.27113,19.7458,0.020314
85197,5210,1961.859,1879.57807,82.28093,0.04194
85198,5213,673.57324,658.92959,14.64365,0.02174
85199,5207,273.69364,248.434,25.25964,0.092292
85200,5210,478.42503,428.8993,49.52573,0.103518
85201,5207,213.93597,184.18944,29.74653,0.139044
85202,5213,771.49595,697.2262,74.26975,0.096267
85204,5203,1255.53224,1152.21618,103.31606,0.082289
85205,5207,266.48449,246.37858,20.10591,0.075449
85206,5207,189.03082,173.76649,15.26433,0.08075
85207,5207,158.40376,133.94489,24.45887,0.154408
85208,5210,1278.51931,1222.92918,55.59013,0.04348
85209,5207,335.23438,320.86719,14.36719,0.042857
85210,5210,1065.57797,989.27039,76.30758,0.071611
85211,5210,1266.53404,1161.12354,105.4105,0.083228
85212,5213,661.8952,610.00802,51.88718,0.078392
85213,5210,2075.57419,1922.87667,152.69752,0.073569
85214,5214,1356.6739,1261.1909,95.483,0.07038
85215,5213,1897.47293,1769.40855,128.06438,0.067492
85216,5207,1050.98171,990.74499,60.23672,0.057315
85218,5214,979.42803,910.19102,69.23701,0.070691
85220,5213,737.91026,691.95301,45.95725,0.06228
85221,5203,1275.34431,1175.14813,100.19618,0.078564
85222,5203,2559.92482,2184.24141,375.68341,0.146756
85223,5207,1626.63751,1506.04763,120.58988,0.074134
85226,5203,4341.2416,3828.20098,513.04062,0.118178
85227,5207,878.36417,772.7613,105.60287,0.120227
85229,5207,272.03722,261.62375,10.41347,0.03828
85231,5214,301.09522,262.39863,38.69659,0.128519
85232,5213,559.40817,512.42446,46.98371,0.083988
85234,5203,2962.1718,2545.6434,416.5284,0.140616
85235,5207,226.2617,210.80346,15.45824,0.06832
85236,5214,931.30667,865.59198,65.71469,0.070562
85237,5207,180.98771,135.02983,45.95788,0.253928
85238,5206,1654.2162,1546.3064,107.9098,0.065233
85239,5203,616.99542,536.38798,80.60744,0.130645
85240,5206,824.49074,774.5216,49.96914,0.060606
85242,5213,526.6491,485.76287,40.88623,0.077635
85243,5203,1050.07306,915.78058,134.29248,0.127889
85244,5207,374.57255,343.7323,30.84025,0.082335
85245,5207,56.33333,51.21212,5.12121,0.090909
85246,5213,1238.90717,1167.37595,71.53122,0.057737
85247,5213,581.79061,571.32514,10.46547,0.017988
85248,5207,159.47005,154.48488,4.98517,0.031261
85250,5214,1258.01118,1179.56096,78.45022,0.062361
85251,5207,261.82566,232.62608,29.19958,0.111523
85252,5207,248.93746,238.96245,9.97501,0.04007
85254,5213,788.53883,737.62032,50.91851,0.064573
85255,5207,773.38038,664.39456,108.98582,0.140921
85256,5207,510.25398,480.21414,30.03984,0.058872
85259,5213,727.55139,690.57098,36.98041,0.050829
85260,5210,440.22485,388.61154,51.61331,0.117243
85261,5207,168.26808,138.4653,29.80278,0.177115
85262,5216,1970.16357,1844.11036,126.05321,0.063981
85264,5207,583.41816,548.77451,34.64365,0.05938
85265,5207,507.72644,413.25947,94.46697,0.186059
85266,5213,826.34751,770.94959,55.39792,0.067039
85267,5207,506.10566,443.78565,62.32001,0.123136
85268,5203,761.73716,720.13772,41.59944,0.054611
85269,5207,188.36817,157.20655,31.16162,0.165429
85273,5203,987.62841,889.91647,97.71194,0.098936
85274,5207,272.3281,236.13957,36.18853,0.132886
85276,5213,369.31492,353.56025,15.75467,0.042659
85277,5210,786.46448,719.27632,67.18816,0.085431
85278,5214,537.64925,486.19538,51.45387,0.095702
85280,5203,1639.74101,1490.94979,148.79122,0.090741
85281,5207,612.43322,583.52071,28.91251,0.047209
85282,5213,493.61338,464.43473,29.17865,0.059112
85284,5203,1815.66428,1644.75266,170.91162,0.094132
85285,5210,387.76814,359.31971,28.44843,0.073365
85286,5207,263.87944,233.73835,30.14109,0.114223
85287,5213,241.63787,220.99308,20.64479,0.085437
85288,5214,3408.13742,3108.92089,299.21653,0.087795
85289,5207,951.6855,877.32865,74.35685,0.078132
85290,5207,262.14206,241.19933,20.94273,0.079891
85291,5210,637.87443,556.28182,81.59261,0.127913
85292,5207,736.7804,681.69278,55.08762,0.074768
85293,5206,773.76861,749.00097,24.76764,0.032009
85294,5207,925.06919,769.20099,155.8682,0.168494
85295,5213,1752.61467,1598.84914,153.76553,0.087735
85296,5206,546.52209,492.12222,54.39987,0.099538
85297,5207,409.24286,383.98095,25.26191,0.061728
85298,5214,832.88601,793.46632,39.41969,0.047329
85300,5210,2295.27734,2123.46711,171.81023,0.074854
85301,5213,985.62431,915.9337,69.69061,0.070707
85302,5213,2741.10224,2575.46809,165.63415,0.060426
85303,5207,774.2836,714.59825,59.68535,0.077085
85304,5207,355.58335,322.42941,33.15394,0.093238
85305,5207,309.91275,279.42953,30.48322,0.098361
85306,5207,353.03861,317.22474,35.81387,0.101445
86001,7527,334.17392,329.24618,4.92774,0.014746
86002,7524,285.04505,279.95495,5.0901,0.017857
86003,7524,162.80783,152.6925,10.11533,0.06213
86004,7508,141.24846,121.21162,20.03684,0.141855
86005,7530,272.22003,243.57252,28.64751,0.105237
86006,7524,218.18046,197.84357,20.33689,0.093211
86007,7508,505.13595,471.00513,34.13082,0.067568
86008,7530,161.21217,151.51856,9.69361,0.06013
86009,7508,493.24158,436.75102,56.49056,0.114529
86010,7524,596.60471,550.21543,46.38928,0.077755
86011,7527,70.68338,70.68338,0.0,0.0
86012,7524,58.66667,53.77778,4.88889,0.083333
86013,7530,41.31818,41.31818,0.0,0.0
86014,7508,850.66307,763.98906,86.67401,0.10189
86015,7527,470.94742,398.06923,72.87819,0.154748
86016,7524,1089.27109,1064.16135,25.10974,0.023052
86017,7524,534.24552,450.75389,83.49163,0.15628
86018,7530,141.88316,137.16749,4.71567,0.033236
86019,7508,1515.98836,1402.00552,113.98284,0.075187
86020,7508,127.37796,117.43132,9.94664,0.078088
86022,7530,79.41007,70.35296,9.05711,0.114055
86023,7530,104.0767,82.75805,21.31865,0.204836
86024,7524,731.99146,672.80459,59.18687,0.080857
86025,7524,174.28684,153.41651,20.87033,0.119747
86026,7530,284.26174,252.72607,31.53567,0.110939
86027,7524,877.94886,787.64205,90.30681,0.102861
86028,7524,541.5,526.17453,15.32547,0.028302
86029,7524,324.84948,295.58708,29.2624,0.09008
86031,7524,765.45401,715.42433,50.02968,0.065359
86032,7508,982.50398,922.04958,60.4544,0.061531
86034,7524,284.70486,274.07443,10.63043,0.037338
86035,7524,57.0,57.0,0.0,0.0
86036,7530,455.07928,411.77295,43.30633,0.095162
86037,7524,210.0,185.0,25.0,0.119048
86038,7524,121.05216,99.97306,21.0791,0.174132
86039,7524,332.32394,286.55372,45.77022,0.137728
86040,7524,110.82233,100.82353,9.9988,0.090224
86041,7524,4765.9766,4113.23285,652.74375,0.136959
86042,7508,376.56361,340.88318,35.68043,0.094753
86044,7530,289.69954,274.81259,14.88695,0.051388
86045,7524,708.73397,674.23726,34.49671,0.048674
86046,7508,821.38219,731.91674,89.46545,0.108921
86047,7508,247.64574,219.17001,28.47573,0.114986
86048,7524,606.62451,581.76285,24.86166,0.040984
86049,7530,210.29121,194.51199,15.77922,0.075035
86050,7524,395.80195,370.30298,25.49897,0.064424
86051,7524,113.93023,94.11628,19.81395,0.173913
86052,7524,485.46873,444.27634,41.19239,0.084851
86053,7524,1041.73228,997.08661,44.64567,0.042857
86054,7524,134.62897,114.68815,19.94082,0.148117
86055,7524,123.9403,108.44776,15.49254,0.125
86058,7524,345.67307,290.17036,55.50271,0.160564
86059,7524,278.47679,246.65888,31.81791,0.114257
86061,7524,373.93237,338.56039,35.37198,0.094595
86062,7524,2381.98256,2073.33271,308.64985,0.129577
86063,7527,77.12,62.66,14.46,0.1875
86064,7524,247.73097,237.657,10.07397,0.040665
86065,7524,514.98923,494.4592,20.53003,0.039865
86066,7508,12557.00506,10294.32359,2262.68147,0.180193
86068,7524,503.23435,443.38137,59.85298,0.118937
86069,7530,110.28205,95.89744,14.38461,0.130435
86070,7524,2996.74078,2738.21123,258.52955,0.08627
86072,7508,157.18128,142.77318,14.4081,0.091665
86073,7524,203.61268,194.15443,9.45825,0.046452
86074,7524,460.17786,413.66975,46.50811,0.101066
86075,7524,395.55556,341.16667,54.38889,0.1375
86076,7524,1579.45541,1494.77376,84.68165,0.053614
86077,7524,560.66314,494.73858,65.92456,0.117583
86078,7524,792.79378,674.62007,118.17371,0.14906
86079,7530,272.06996,232.78166,39.2883,0.144405
86080,7524,212.71298,192.80642,19.90656,0.093584
86081,7508,606.75014,569.04119,37.70895,0.062149
86082,7524,1908.52969,1767.89786,140.63183,0.073686
86083,7524,556.30376,536.90708,19.39668,0.034867
86084,7524,75.31912,70.50407,4.81505,0.063929
86085,7524,137.12162,117.32172,19.7999,0.144397
86086,7508,411.18304,376.49045,34.69259,0.084373
86087,7530,75.07692,65.69231,9.38461,0.125
86088,7524,496.05882,471.00535,25.05347,0.050505
86089,7524,140.1023,120.35566,19.74664,0.140944
86090,7530,87.61905,76.66667,10.95238,0.125
86091,7524,173.51692,163.95464,9.56228,0.055109
86092,7508,1365.64051,1172.07259,193.56792,0.141741
86093,7530,81.5,71.91176,9.58824,0.117647
86094,7524,294.0088,284.09911,9.90969,0.033705
86095,7524,1503.39175,1358.06581,145.32594,0.096665
86096,7508,293.53365,278.86157,14.67208,0.049984
86097,7524,184.90419,169.51,15.39419,0.083255
86098,7524,74.48276,74.48276,0.0,0.0
86099,7524,560.09271,515.85194,44.24077,0.078988
86100,7524,1655.42017,1565.61123,89.80894,0.054251
86102,7524,366.63143,324.72208,41.90935,0.114309
86103,7524,643.07244,591.51675,51.55569,0.080171
86104,7524,166.84714,141.13966,25.70748,0.154078
86105,7524,216.38917,206.56368,9.82549,0.045407
86106,7530,57.14286,57.14286,0.0,0.0
86107,7524,248.9592,224.07931,24.87989,0.099936
86108,7530,179.77094,149.99885,29.77209,0.165611
86109,7530,95.70153,90.67694,5.02459,0.052503
86110,7524,122.57234,110.80459,11.76775,0.096007
86111,7508,729.1437,694.18475,34.95895,0.047945
86112,7524,393.64716,343.93755,49.70961,0.12628
86113,7524,1388.58644,1298.67797,89.90847,0.064748
86114,7524,568.18182,523.71542,44.4664,0.078261
86115,7524,3658.95594,3382.33525,276.62069,0.075601
86116,7524,361.07237,350.90132,10.17105,0.028169
86117,7524,226.08276,216.15028,9.93248,0.043933
86118,7524,154.94737,154.94737,0.0,0.0
86119,7524,131.51436,115.742,15.77236,0.119929
86120,7524,444.95553,380.00244,64.95309,0.145977
86121,7524,749.2504,674.16104,75.08936,0.100219
86122,7524,43.71429,24.28571,19.42858,0.444445
86123,7524,1520.16283,1393.67839,126.48444,0.083205
86124,7524,592.00851,581.97447,10.03404,0.016949
86125,7508,255.52462,235.50432,20.0203,0.07835
86126,7524,288.46245,267.60959,20.85286,0.07229
86127,7508,221.5988,211.94274,9.65606,0.043575
86128,7508,1026.28033,951.18619,75.09414,0.073171
86129,7508,240.06356,230.17539,9.88817,0.04119
86130,7508,176.90131,142.73853,34.16278,0.193118
86131,7524,475.73415,445.10087,30.63328,0.064392
86132,7524,99.18026,99.18026,0.0,0.0
86133,7524,1512.09813,1415.31756,96.78057,0.064004
86134,7524,108.69915,88.82979,19.86936,0.182792
86135,7524,293.0,273.78689,19.21311,0.065574
86136,7502,152.41304,133.0983,19.31474,0.126726
86137,7530,2773.16138,2430.47724,342.68414,0.123572
86138,7527,56.81476,56.81476,0.0,0.0
86139,7524,1061.0625,946.49375,114.56875,0.107975
