zone_id,target_year,cae_section,births_cae,a10
1870708,2013,I,10.0,G
1870708,2013,J,0.0,J
1870708,2013,L,0.0,L
1870708,2013,M,2.0,MN
1870708,2013,N,4.0,MN
1870708,2013,P,2.0,OPQ
1870708,2013,Q,1.0,OPQ
1870708,2013,R,0.0,RSU
1870708,2013,S,0.0,RSU
1870708,2014,A,36.0,A
1870708,2014,B,0.0,BE
1870708,2014,C,0.0,BE
1870708,2014,D,0.0,BE
1870708,2014,E,0.0,BE
1870708,2014,F,3.0,F
1870708,2014,G,3.0,G
1870708,2014,H,0.0,G
1870708,2014,I,3.0,G
1870708,2014,J,0.0,J
1870708,2014,L,0.0,L
1870708,2014,M,1.0,MN
1870708,2014,N,5.0,MN
1870708,2014,P,2.0,OPQ
1870708,2014,Q,1.0,OPQ
1870708,2014,R,0.0,RSU
1870708,2014,S,1.0,RSU
1870708,2015,A,9.0,A
1870708,2015,B,0.0,BE
1870708,2015,C,0.0,BE
1870708,2015,D,0.0,BE
1870708,2015,E,0.0,BE
1870708,2015,F,1.0,F
1870708,2015,G,5.0,G
1870708,2015,H,1.0,G
1870708,2015,I,7.0,G
1870708,2015,J,0.0,J
1870708,2015,L,1.0,L
1870708,2015,M,2.0,MN
1870708,2015,N,6.0,MN
1870708,2015,P,1.0,OPQ
1870708,2015,Q,1.0,OPQ
1870708,2015,R,1.0,RSU
1870708,2015,S,0.0,RSU
1870708,2016,A,9.0,A
1870708,2016,B,0.0,BE
1870708,2016,C,1.0,BE
1870708,2016,D,0.0,BE
1870708,2016,E,0.0,BE
1870708,2016,F,0.0,F
1870708,2016,G,3.0,G
1870708,2016,H,0.0,G
1870708,2016,I,2.0,G
1870708,2016,J,0.0,J
1870708,2016,L,0.0,L
1870708,2016,M,0.0,MN
1870708,2016,N,4.0,MN
1870708,2016,P,1.0,OPQ
1870708,2016,Q,1.0,OPQ
1870708,2016,R,1.0,RSU
1870708,2016,S,1.0,RSU
1870708,2017,A,11.0,A
1870708,2017,B,0.0,BE
1870708,2017,C,2.0,BE
1870708,2017,D,0.0,BE
1870708,2017,E,0.0,BE
1870708,2017,F,0.0,F
1870708,2017,G,5.0,G
1870708,2017,H,0.0,G
1870708,2017,I,6.0,G
1870708,2017,J,1.0,J
1870708,2017,L,0.0,L
1870708,2017,M,3.0,MN
1870708,2017,N,9.0,MN
1870708,2017,P,0.0,OPQ
1870708,2017,Q,2.0,OPQ
1870708,2017,R,1.0,RSU
1870708,2017,S,5.0,RSU
1870708,2018,A,11.0,A
1870708,2018,B,0.0,BE
1870708,2018,C,1.0,BE
1870708,2018,D,0.0,BE
1870708,2018,E,0.0,BE
1870708,2018,F,3.0,F
1870708,2018,G,4.0,G
1870708,2018,H,0.0,G
1870708,2018,I,9.0,G
1870708,2018,J,0.0,J
1870708,2018,L,0.0,L
1870708,2018,M,2.0,MN
1870708,2018,N,13.0,MN
1870708,2018,P,3.0,OPQ
1870708,2018,Q,1.0,OPQ
1870708,2018,R,1.0,RSU
1870708,2018,S,1.0,RSU
1870708,2019,A,6.0,A
1870708,2019,B,0.0,BE
1870708,2019,C,1.0,BE
1870708,2019,D,0.0,BE
1870708,2019,E,0.0,BE
1870708,2019,F,2.0,F
1870708,2019,G,3.0,G
1870708,2019,H,0.0,G
1870708,2019,I,10.0,G
1870708,2019,J,0.0,J
1870708,2019,L,0.0,L
1870708,2019,M,3.0,MN
1870708,2019,N,13.0,MN
1870708,2019,P,1.0,OPQ
1870708,2019,Q,2.0,OPQ
1870708,2019,R,1.0,RSU
1870708,2019,S,2.0,RSU
1870708,2020,A,10.0,A
1870708,2020,B,0.0,BE
1870708,2020,C,1.0,BE
1870708,2020,D,1.0,BE
1870708,2020,E,0.0,BE
1870708,2020,F,3.0,F
1870708,2020,G,3.0,G
1870708,2020,H,0.0,G
1870708,2020,I,7.0,G
1870708,2020,J,0.0,J
1870708,2020,L,2.0,L
1870708,2020,M,1.0,MN
1870708,2020,N,14.0,MN
1870708,2020,P,2.0,OPQ
1870708,2020,Q,1.0,OPQ
1870708,2020,R,0.0,RSU
1870708,2020,S,0.0,RSU
1870708,2021,A,9.0,A
1870708,2021,B,0.0,BE
1870708,2021,C,0.0,BE
1870708,2021,D,0.0,BE
1870708,2021,E,0.0,BE
1870708,2021,F,1.0,F
1870708,2021,G,3.0,G
1870708,2021,H,1.0,G
1870708,2021,I,2.0,G
1870708,2021,J,0.0,J
1870708,2021,L,0.0,L
1870708,2021,M,0.0,MN
1870708,2021,N,11.0,MN
1870708,2021,P,1.0,OPQ
1870708,2021,Q,1.0,OPQ
1870708,2021,R,0.0,RSU
1870708,2021,S,1.0,RSU
1870708,2022,A,11.0,A
1870708,2022,B,0.0,BE
1870708,2022,C,1.0,BE
1870708,2022,D,0.0,BE
1870708,2022,E,0.0,BE
1870708,2022,F,2.0,F
1870708,2022,G,2.0,G
1870708,2022,H,1.0,G
1870708,2022,I,4.0,G
1870708,2022,J,0.0,J
1870708,2022,L,0.0,L
1870708,2022,M,0.0,MN
1870708,2022,N,11.0,MN
1870708,2022,P,0.0,OPQ
1870708,2022,Q,2.0,OPQ
1870708,2022,R,1.0,RSU
1870708,2022,S,0.0,RSU
1870709,2008,A,25.0,A
1870709,2008,B,1.0,BE
1870709,2008,C,4.0,BE
1870709,2008,D,0.0,BE
1870709,2008,E,0.0,BE
1870709,2008,F,7.0,F
1870709,2008,G,10.0,G
1870709,2008,H,0.0,G
1870709,2008,I,12.0,G
1870709,2008,J,1.0,J
1870709,2008,L,0.0,L
1870709,2008,M,1.0,MN
1870709,2008,N,34.0,MN
1870709,2008,P,3.0,OPQ
1870709,2008,Q,3.0,OPQ
1870709,2008,R,1.0,RSU
1870709,2008,S,3.0,RSU
1870709,2009,A,9.0,A
1870709,2009,B,0.0,BE
1870709,2009,C,1.0,BE
1870709,2009,D,0.0,BE
1870709,2009,E,0.0,BE
1870709,2009,F,7.0,F
1870709,2009,G,6.0,G
1870709,2009,H,1.0,G
1870709,2009,I,11.0,G
1870709,2009,J,0.0,J
1870709,2009,L,1.0,L
1870709,2009,M,4.0,MN
1870709,2009,N,18.0,MN
1870709,2009,P,6.0,OPQ
1870709,2009,Q,2.0,OPQ
1870709,2009,R,1.0,RSU
1870709,2009,S,3.0,RSU
1870709,2010,A,14.0,A
1870709,2010,B,0.0,BE
1870709,2010,C,1.0,BE
1870709,2010,D,0.0,BE
1870709,2010,E,0.0,BE
1870709,2010,F,1.0,F
1870709,2010,G,9.0,G
1870709,2010,H,1.0,G
1870709,2010,I,7.0,G
1870709,2010,J,0.0,J
1870709,2010,L,1.0,L
1870709,2010,M,3.0,MN
1870709,2010,N,30.0,MN
1870709,2010,P,3.0,OPQ
1870709,2010,Q,3.0,OPQ
1870709,2010,R,0.0,RSU
1870709,2010,S,2.0,RSU
1870709,2011,A,23.0,A
1870709,2011,B,0.0,BE
1870709,2011,C,4.0,BE
1870709,2011,D,0.0,BE
1870709,2011,E,0.0,BE
1870709,2011,F,5.0,F
1870709,2011,G,3.0,G
1870709,2011,H,0.0,G
1870709,2011,I,14.0,G
1870709,2011,J,0.0,J
1870709,2011,L,0.0,L
1870709,2011,M,1.0,MN
1870709,2011,N,41.0,MN
1870709,2011,P,4.0,OPQ
1870709,2011,Q,1.0,OPQ
1870709,2011,R,0.0,RSU
1870709,2011,S,1.0,RSU
1870709,2012,A,123.0,A
1870709,2012,B,0.0,BE
1870709,2012,C,0.0,BE
1870709,2012,D,0.0,BE
1870709,2012,E,0.0,BE
1870709,2012,F,9.0,F
1870709,2012,G,14.0,G
1870709,2012,H,0.0,G
1870709,2012,I,7.0,G
1870709,2012,J,1.0,J
1870709,2012,L,0.0,L
1870709,2012,M,4.0,MN
1870709,2012,N,49.0,MN
1870709,2012,P,4.0,OPQ
1870709,2012,Q,3.0,OPQ
1870709,2012,R,0.0,RSU
1870709,2012,S,2.0,RSU
1870709,2013,A,80.0,A
1870709,2013,B,0.0,BE
1870709,2013,C,4.0,BE
1870709,2013,D,0.0,BE
1870709,2013,E,0.0,BE
1870709,2013,F,15.0,F
1870709,2013,G,8.0,G
1870709,2013,H,1.0,G
1870709,2013,I,19.0,G
1870709,2013,J,1.0,J
1870709,2013,L,0.0,L
1870709,2013,M,5.0,MN
1870709,2013,N,34.0,MN
1870709,2013,P,7.0,OPQ
1870709,2013,Q,1.0,OPQ
1870709,2013,R,0.0,RSU
1870709,2013,S,2.0,RSU
1870709,2014,A,78.0,A
1870709,2014,B,0.0,BE
1870709,2014,C,5.0,BE
1870709,2014,D,0.0,BE
1870709,2014,E,0.0,BE
1870709,2014,F,10.0,F
1870709,2014,G,10.0,G
1870709,2014,H,0.0,G
1870709,2014,I,11.0,G
1870709,2014,J,0.0,J
1870709,2014,L,0.0,L
1870709,2014,M,6.0,MN
1870709,2014,N,23.0,MN
1870709,2014,P,9.0,OPQ
1870709,2014,Q,5.0,OPQ
1870709,2014,R,1.0,RSU
1870709,2014,S,2.0,RSU
1870709,2015,A,37.0,A
1870709,2015,B,0.0,BE
1870709,2015,C,0.0,BE
1870709,2015,D,0.0,BE
1870709,2015,E,0.0,BE
1870709,2015,F,6.0,F
1870709,2015,G,9.0,G
1870709,2015,H,2.0,G
1870709,2015,I,12.0,G
1870709,2015,J,0.0,J
1870709,2015,L,0.0,L
1870709,2015,M,2.0,MN
1870709,2015,N,19.0,MN
1870709,2015,P,5.0,OPQ
1870709,2015,Q,3.0,OPQ
1870709,2015,R,0.0,RSU
1870709,2015,S,3.0,RSU
1870709,2016,A,41.0,A
1870709,2016,B,0.0,BE
1870709,2016,C,6.0,BE
1870709,2016,D,0.0,BE
1870709,2016,E,0.0,BE
1870709,2016,F,2.0,F
1870709,2016,G,7.0,G
1870709,2016,H,0.0,G
1870709,2016,I,13.0,G
1870709,2016,J,1.0,J
1870709,2016,L,3.0,L
1870709,2016,M,3.0,MN
1870709,2016,N,11.0,MN
1870709,2016,P,2.0,OPQ
1870709,2016,Q,8.0,OPQ
1870709,2016,R,1.0,RSU
1870709,2016,S,2.0,RSU
1870709,2017,A,46.0,A
1870709,2017,B,0.0,BE
1870709,2017,C,1.0,BE
1870709,2017,D,0.0,BE
1870709,2017,E,0.0,BE
1870709,2017,F,8.0,F
1870709,2017,G,7.0,G
1870709,2017,H,0.0,G
1870709,2017,I,8.0,G
1870709,2017,J,2.0,J
1870709,2017,L,1.0,L
1870709,2017,M,3.0,MN
1870709,2017,N,31.0,MN
1870709,2017,P,3.0,OPQ
1870709,2017,Q,7.0,OPQ
1870709,2017,R,2.0,RSU
1870709,2017,S,2.0,RSU
1870709,2018,A,36.0,A
1870709,2018,B,0.0,BE
1870709,2018,C,7.0,BE
1870709,2018,D,0.0,BE
1870709,2018,E,0.0,BE
1870709,2018,F,7.0,F
1870709,2018,G,8.0,G
1870709,2018,H,0.0,G
1870709,2018,I,12.0,G
1870709,2018,J,0.0,J
1870709,2018,L,1.0,L
1870709,2018,M,3.0,MN
1870709,2018,N,26.0,MN
1870709,2018,P,8.0,OPQ
1870709,2018,Q,2.0,OPQ
1870709,2018,R,3.0,RSU
1870709,2018,S,2.0,RSU
1870709,2019,A,31.0,A
1870709,2019,B,0.0,BE
1870709,2019,C,0.0,BE
1870709,2019,D,0.0,BE
1870709,2019,E,0.0,BE
1870709,2019,F,1.0,F
1870709,2019,G,5.0,G
1870709,2019,H,0.0,G
1870709,2019,I,5.0,G
1870709,2019,J,0.0,J
1870709,2019,L,1.0,L
1870709,2019,M,3.0,MN
1870709,2019,N,27.0,MN
1870709,2019,P,3.0,OPQ
1870709,2019,Q,5.0,OPQ
1870709,2019,R,1.0,RSU
1870709,2019,S,0.0,RSU
1870709,2020,A,38.0,A
1870709,2020,B,0.0,BE
1870709,2020,C,1.0,BE
1870709,2020,D,0.0,BE
1870709,2020,E,0.0,BE
1870709,2020,F,3.0,F
1870709,2020,G,11.0,G
1870709,2020,H,1.0,G
1870709,2020,I,8.0,G
1870709,2020,J,2.0,J
1870709,2020,L,1.0,L
1870709,2020,M,4.0,MN
1870709,2020,N,15.0,MN
1870709,2020,P,6.0,OPQ
1870709,2020,Q,6.0,OPQ
1870709,2020,R,1.0,RSU
1870709,2020,S,0.0,RSU
1870709,2021,A,29.0,A
1870709,2021,B,0.0,BE
1870709,2021,C,0.0,BE
1870709,2021,D,0.0,BE
1870709,2021,E,0.0,BE
1870709,2021,F,2.0,F
1870709,2021,G,7.0,G
1870709,2021,H,0.0,G
1870709,2021,I,1.0,G
1870709,2021,J,0.0,J
1870709,2021,L,5.0,L
1870709,2021,M,5.0,MN
1870709,2021,N,36.0,MN
1870709,2021,P,3.0,OPQ
1870709,2021,Q,5.0,OPQ
1870709,2021,R,2.0,RSU
1870709,2021,S,2.0,RSU
1870709,2022,A,40.0,A
1870709,2022,B,0.0,BE
1870709,2022,C,2.0,BE
1870709,2022,D,1.0,BE
1870709,2022,E,0.0,BE
1870709,2022,F,4.0,F
1870709,2022,G,5.0,G
1870709,2022,H,1.0,G
1870709,2022,I,2.0,G
1870709,2022,J,1.0,J
1870709,2022,L,1.0,L
1870709,2022,M,4.0,MN
1870709,2022,N,28.0,MN
1870709,2022,P,6.0,OPQ
1870709,2022,Q,5.0,OPQ
1870709,2022,R,2.0,RSU
1870709,2022,S,1.0,RSU
1870710,2008,A,13.0,A
1870710,2008,B,0.0,BE
1870710,2008,C,1.0,BE
1870710,2008,D,0.0,BE
1870710,2008,E,0.0,BE
1870710,2008,F,15.0,F
1870710,2008,G,12.0,G
1870710,2008,H,1.0,G
1870710,2008,I,9.0,G
1870710,2008,J,1.0,J
1870710,2008,L,0.0,L
1870710,2008,M,3.0,MN
1870710,2008,N,25.0,MN
1870710,2008,P,7.0,OPQ
1870710,2008,Q,3.0,OPQ
1870710,2008,R,4.0,RSU
1870710,2008,S,2.0,RSU
1870710,2009,A,16.0,A
1870710,2009,B,0.0,BE
1870710,2009,C,1.0,BE
1870710,2009,D,0.0,BE
1870710,2009,E,0.0,BE
1870710,2009,F,10.0,F
1870710,2009,G,12.0,G
1870710,2009,H,0.0,G
1870710,2009,I,6.0,G
1870710,2009,J,1.0,J
1870710,2009,L,0.0,L
1870710,2009,M,4.0,MN
1870710,2009,N,16.0,MN
1870710,2009,P,6.0,OPQ
1870710,2009,Q,2.0,OPQ
1870710,2009,R,1.0,RSU
1870710,2009,S,1.0,RSU
1870710,2010,A,14.0,A
1870710,2010,B,0.0,BE
1870710,2010,C,2.0,BE
1870710,2010,D,0.0,BE
1870710,2010,E,0.0,BE
1870710,2010,F,11.0,F
1870710,2010,G,9.0,G
1870710,2010,H,0.0,G
1870710,2010,I,8.0,G
1870710,2010,J,0.0,J
1870710,2010,L,0.0,L
1870710,2010,M,3.0,MN
1870710,2010,N,10.0,MN
1870710,2010,P,8.0,OPQ
1870710,2010,Q,5.0,OPQ
1870710,2010,R,0.0,RSU
1870710,2010,S,1.0,RSU
1870710,2011,A,22.0,A
1870710,2011,B,0.0,BE
1870710,2011,C,3.0,BE
1870710,2011,D,0.0,BE
1870710,2011,E,0.0,BE
1870710,2011,F,12.0,F
1870710,2011,G,18.0,G
1870710,2011,H,2.0,G
1870710,2011,I,10.0,G
1870710,2011,J,1.0,J
1870710,2011,L,1.0,L
1870710,2011,M,5.0,MN
1870710,2011,N,19.0,MN
1870710,2011,P,3.0,OPQ
1870710,2011,Q,5.0,OPQ
1870710,2011,R,1.0,RSU
1870710,2011,S,1.0,RSU
1870710,2012,A,16.0,A
1870710,2012,B,0.0,BE
1870710,2012,C,2.0,BE
1870710,2012,D,0.0,BE
1870710,2012,E,0.0,BE
1870710,2012,F,5.0,F
1870710,2012,G,15.0,G
1870710,2012,H,1.0,G
1870710,2012,I,10.0,G
1870710,2012,J,0.0,J
1870710,2012,L,0.0,L
1870710,2012,M,3.0,MN
1870710,2012,N,12.0,MN
1870710,2012,P,5.0,OPQ
1870710,2012,Q,3.0,OPQ
1870710,2012,R,1.0,RSU
1870710,2012,S,3.0,RSU
1870710,2013,A,41.0,A
1870710,2013,B,0.0,BE
1870710,2013,C,5.0,BE
1870710,2013,D,0.0,BE
1870710,2013,E,1.0,BE
1870710,2013,F,17.0,F
1870710,2013,G,15.0,G
1870710,2013,H,0.0,G
1870710,2013,I,12.0,G
1870710,2013,J,0.0,J
1870710,2013,L,0.0,L
1870710,2013,M,4.0,MN
1870710,2013,N,33.0,MN
1870710,2013,P,4.0,OPQ
1870710,2013,Q,5.0,OPQ
1870710,2013,R,1.0,RSU
1870710,2013,S,1.0,RSU
1870710,2014,A,25.0,A
1870710,2014,B,0.0,BE
1870710,2014,C,4.0,BE
1870710,2014,D,0.0,BE
1870710,2014,E,0.0,BE
1870710,2014,F,11.0,F
1870710,2014,G,12.0,G
1870710,2014,H,2.0,G
1870710,2014,I,9.0,G
1870710,2014,J,0.0,J
1870710,2014,L,0.0,L
1870710,2014,M,6.0,MN
1870710,2014,N,23.0,MN
1870710,2014,P,5.0,OPQ
1870710,2014,Q,0.0,OPQ
1870710,2014,R,0.0,RSU
1870710,2014,S,2.0,RSU
1870710,2015,A,40.0,A
1870710,2015,B,0.0,BE
1870710,2015,C,7.0,BE
1870710,2015,D,1.0,BE
1870710,2015,E,0.0,BE
1870710,2015,F,14.0,F
1870710,2015,G,18.0,G
1870710,2015,H,2.0,G
1870710,2015,I,9.0,G
1870710,2015,J,0.0,J
1870710,2015,L,1.0,L
1870710,2015,M,5.0,MN
1870710,2015,N,18.0,MN
1870710,2015,P,3.0,OPQ
1870710,2015,Q,4.0,OPQ
1870710,2015,R,2.0,RSU
1870710,2015,S,5.0,RSU
1870710,2016,A,34.0,A
1870710,2016,B,0.0,BE
1870710,2016,C,8.0,BE
1870710,2016,D,2.0,BE
1870710,2016,E,0.0,BE
1870710,2016,F,7.0,F
1870710,2016,G,13.0,G
1870710,2016,H,1.0,G
1870710,2016,I,10.0,G
1870710,2016,J,0.0,J
1870710,2016,L,1.0,L
1870710,2016,M,3.0,MN
1870710,2016,N,21.0,MN
1870710,2016,P,3.0,OPQ
1870710,2016,Q,9.0,OPQ
1870710,2016,R,1.0,RSU
1870710,2016,S,0.0,RSU
1870710,2017,A,61.0,A
1870710,2017,B,0.0,BE
1870710,2017,C,5.0,BE
1870710,2017,D,0.0,BE
1870710,2017,E,0.0,BE
1870710,2017,F,7.0,F
1870710,2017,G,11.0,G
1870710,2017,H,1.0,G
1870710,2017,I,6.0,G
1870710,2017,J,0.0,J
1870710,2017,L,0.0,L
1870710,2017,M,1.0,MN
1870710,2017,N,22.0,MN
1870710,2017,P,1.0,OPQ
1870710,2017,Q,9.0,OPQ
1870710,2017,R,2.0,RSU
1870710,2017,S,1.0,RSU
1870710,2018,A,49.0,A
1870710,2018,B,1.0,BE
1870710,2018,C,3.0,BE
1870710,2018,D,0.0,BE
1870710,2018,E,0.0,BE
1870710,2018,F,6.0,F
1870710,2018,G,11.0,G
1870710,2018,H,3.0,G
1870710,2018,I,10.0,G
1870710,2018,J,0.0,J
1870710,2018,L,2.0,L
1870710,2018,M,10.0,MN
1870710,2018,N,14.0,MN
1870710,2018,P,4.0,OPQ
1870710,2018,Q,6.0,OPQ
1870710,2018,R,5.0,RSU
1870710,2018,S,0.0,RSU
1870710,2019,A,37.0,A
1870710,2019,B,0.0,BE
1870710,2019,C,4.0,BE
1870710,2019,D,0.0,BE
1870710,2019,E,0.0,BE
1870710,2019,F,9.0,F
1870710,2019,G,14.0,G
1870710,2019,H,1.0,G
1870710,2019,I,13.0,G
1870710,2019,J,1.0,J
1870710,2019,L,0.0,L
1870710,2019,M,7.0,MN
1870710,2019,N,7.0,MN
1870710,2019,P,6.0,OPQ
1870710,2019,Q,6.0,OPQ
1870710,2019,R,1.0,RSU
1870710,2019,S,2.0,RSU
1870710,2020,A,23.0,A
1870710,2020,B,0.0,BE
1870710,2020,C,2.0,BE
1870710,2020,D,0.0,BE
1870710,2020,E,0.0,BE
1870710,2020,F,11.0,F
1870710,2020,G,6.0,G
1870710,2020,H,3.0,G
1870710,2020,I,8.0,G
1870710,2020,J,1.0,J
1870710,2020,L,0.0,L
1870710,2020,M,5.0,MN
1870710,2020,N,16.0,MN
1870710,2020,P,5.0,OPQ
1870710,2020,Q,1.0,OPQ
1870710,2020,R,2.0,RSU
1870710,2020,S,3.0,RSU
1870710,2021,A,29.0,A
1870710,2021,B,0.0,BE
1870710,2021,C,4.0,BE
1870710,2021,D,0.0,BE
1870710,2021,E,0.0,BE
1870710,2021,F,3.0,F
1870710,2021,G,10.0,G
1870710,2021,H,0.0,G
1870710,2021,I,3.0,G
1870710,2021,J,1.0,J
1870710,2021,L,1.0,L
1870710,2021,M,4.0,MN
1870710,2021,N,18.0,MN
1870710,2021,P,6.0,OPQ
1870710,2021,Q,10.0,OPQ
1870710,2021,R,2.0,RSU
1870710,2021,S,1.0,RSU
1870710,2022,A,31.0,A
1870710,2022,B,0.0,BE
1870710,2022,C,4.0,BE
1870710,2022,D,0.0,BE
1870710,2022,E,0.0,BE
1870710,2022,F,7.0,F
1870710,2022,G,15.0,G
1870710,2022,H,0.0,G
1870710,2022,I,6.0,G
1870710,2022,J,0.0,J
1870710,2022,L,3.0,L
1870710,2022,M,5.0,MN
1870710,2022,N,28.0,MN
1870710,2022,P,7.0,OPQ
1870710,2022,Q,7.0,OPQ
1870710,2022,R,6.0,RSU
1870710,2022,S,2.0,RSU
1870711,2008,A,25.0,A
1870711,2008,B,0.0,BE
1870711,2008,C,11.0,BE
1870711,2008,D,0.0,BE
1870711,2008,E,0.0,BE
1870711,2008,F,7.0,F
1870711,2008,G,32.0,G
1870711,2008,H,2.0,G
1870711,2008,I,13.0,G
1870711,2008,J,2.0,J
1870711,2008,L,1.0,L
1870711,2008,M,9.0,MN
1870711,2008,N,45.0,MN
1870711,2008,P,14.0,OPQ
1870711,2008,Q,6.0,OPQ
1870711,2008,R,9.0,RSU
1870711,2008,S,5.0,RSU
1870711,2009,A,25.0,A
1870711,2009,B,0.0,BE
1870711,2009,C,4.0,BE
1870711,2009,D,0.0,BE
1870711,2009,E,0.0,BE
1870711,2009,F,11.0,F
1870711,2009,G,12.0,G
1870711,2009,H,4.0,G
1870711,2009,I,17.0,G
1870711,2009,J,0.0,J
1870711,2009,L,4.0,L
1870711,2009,M,8.0,MN
1870711,2009,N,24.0,MN
1870711,2009,P,22.0,OPQ
1870711,2009,Q,7.0,OPQ
1870711,2009,R,7.0,RSU
1870711,2009,S,4.0,RSU
1870711,2010,A,27.0,A
1870711,2010,B,0.0,BE
1870711,2010,C,2.0,BE
1870711,2010,D,0.0,BE
1870711,2010,E,0.0,BE
1870711,2010,F,7.0,F
1870711,2010,G,22.0,G
1870711,2010,H,0.0,G
1870711,2010,I,15.0,G
1870711,2010,J,0.0,J
1870711,2010,L,3.0,L
1870711,2010,M,9.0,MN
1870711,2010,N,20.0,MN
1870711,2010,P,22.0,OPQ
1870711,2010,Q,4.0,OPQ
1870711,2010,R,1.0,RSU
1870711,2010,S,2.0,RSU
1870711,2011,A,50.0,A
1870711,2011,B,0.0,BE
1870711,2011,C,3.0,BE
1870711,2011,D,1.0,BE
1870711,2011,E,0.0,BE
1870711,2011,F,1.0,F
1870711,2011,G,30.0,G
1870711,2011,H,2.0,G
1870711,2011,I,14.0,G
1870711,2011,J,0.0,J
1870711,2011,L,1.0,L
1870711,2011,M,7.0,MN
1870711,2011,N,21.0,MN
1870711,2011,P,12.0,OPQ
1870711,2011,Q,9.0,OPQ
1870711,2011,R,8.0,RSU
1870711,2011,S,5.0,RSU
1870711,2012,A,19.0,A
1870711,2012,B,0.0,BE
1870711,2012,C,4.0,BE
1870711,2012,D,0.0,BE
1870711,2012,E,0.0,BE
1870711,2012,F,7.0,F
1870711,2012,G,13.0,G
1870711,2012,H,1.0,G
1870711,2012,I,17.0,G
1870711,2012,J,0.0,J
1870711,2012,L,2.0,L
1870711,2012,M,1.0,MN
1870711,2012,N,27.0,MN
1870711,2012,P,9.0,OPQ
1870711,2012,Q,7.0,OPQ
1870711,2012,R,6.0,RSU
1870711,2012,S,9.0,RSU
1870711,2013,A,26.0,A
1870711,2013,B,0.0,BE
1870711,2013,C,8.0,BE
1870711,2013,D,0.0,BE
1870711,2013,E,0.0,BE
1870711,2013,F,7.0,F
1870711,2013,G,29.0,G
1870711,2013,H,2.0,G
1870711,2013,I,23.0,G
1870711,2013,J,1.0,J
1870711,2013,L,0.0,L
1870711,2013,M,13.0,MN
1870711,2013,N,20.0,MN
1870711,2013,P,11.0,OPQ
1870711,2013,Q,8.0,OPQ
1870711,2013,R,4.0,RSU
1870711,2013,S,2.0,RSU
1870711,2014,A,48.0,A
1870711,2014,B,0.0,BE
1870711,2014,C,4.0,BE
1870711,2014,D,0.0,BE
1870711,2014,E,0.0,BE
1870711,2014,F,8.0,F
1870711,2014,G,21.0,G
1870711,2014,H,3.0,G
1870711,2014,I,15.0,G
1870711,2014,J,1.0,J
1870711,2014,L,0.0,L
1870711,2014,M,4.0,MN
1870711,2014,N,12.0,MN
1870711,2014,P,13.0,OPQ
1870711,2014,Q,9.0,OPQ
1870711,2014,R,9.0,RSU
1870711,2014,S,8.0,RSU
1870711,2015,A,39.0,A
1870711,2015,B,0.0,BE
1870711,2015,C,5.0,BE
1870711,2015,D,2.0,BE
1870711,2015,E,0.0,BE
1870711,2015,F,7.0,F
1870711,2015,G,16.0,G
1870711,2015,H,2.0,G
1870711,2015,I,19.0,G
1870711,2015,J,3.0,J
1870711,2015,L,1.0,L
1870711,2015,M,5.0,MN
1870711,2015,N,31.0,MN
1870711,2015,P,7.0,OPQ
1870711,2015,Q,5.0,OPQ
1870711,2015,R,6.0,RSU
1870711,2015,S,8.0,RSU
1870711,2016,A,24.0,A
1870711,2016,B,0.0,BE
1870711,2016,C,8.0,BE
1870711,2016,D,2.0,BE
1870711,2016,E,0.0,BE
1870711,2016,F,10.0,F
1870711,2016,G,17.0,G
1870711,2016,H,0.0,G
1870711,2016,I,12.0,G
1870711,2016,J,1.0,J
1870711,2016,L,5.0,L
1870711,2016,M,6.0,MN
1870711,2016,N,30.0,MN
1870711,2016,P,12.0,OPQ
1870711,2016,Q,8.0,OPQ
1870711,2016,R,9.0,RSU
1870711,2016,S,9.0,RSU
1870711,2017,A,34.0,A
1870711,2017,B,0.0,BE
1870711,2017,C,6.0,BE
1870711,2017,D,0.0,BE
1870711,2017,E,0.0,BE
1870711,2017,F,7.0,F
1870711,2017,G,22.0,G
1870711,2017,H,0.0,G
1870711,2017,I,24.0,G
1870711,2017,J,1.0,J
1870711,2017,L,3.0,L
1870711,2017,M,3.0,MN
1870711,2017,N,29.0,MN
1870711,2017,P,15.0,OPQ
1870711,2017,Q,15.0,OPQ
1870711,2017,R,5.0,RSU
1870711,2017,S,7.0,RSU
1870711,2018,A,52.0,A
1870711,2018,B,0.0,BE
1870711,2018,C,12.0,BE
1870711,2018,D,0.0,BE
1870711,2018,E,0.0,BE
1870711,2018,F,16.0,F
1870711,2018,G,32.0,G
1870711,2018,H,2.0,G
1870711,2018,I,29.0,G
1870711,2018,J,3.0,J
1870711,2018,L,3.0,L
1870711,2018,M,17.0,MN
1870711,2018,N,33.0,MN
1870711,2018,P,13.0,OPQ
1870711,2018,Q,14.0,OPQ
1870711,2018,R,5.0,RSU
1870711,2018,S,6.0,RSU
1870711,2019,A,35.0,A
1870711,2019,B,0.0,BE
1870711,2019,C,8.0,BE
1870711,2019,D,0.0,BE
1870711,2019,E,0.0,BE
1870711,2019,F,14.0,F
1870711,2019,G,16.0,G
1870711,2019,H,1.0,G
1870711,2019,I,28.0,G
1870711,2019,J,0.0,J
1870711,2019,L,4.0,L
1870711,2019,M,10.0,MN
1870711,2019,N,25.0,MN
1870711,2019,P,13.0,OPQ
