ZE2020,source_year,side_stock_total_t_minus_1,side_stock_be_t_minus_1,side_stock_fz_t_minus_1,side_stock_gi_t_minus_1,side_stock_jz_t_minus_1,side_stock_kz_t_minus_1,side_stock_lz_t_minus_1,side_stock_mn_t_minus_1,side_stock_oq_t_minus_1,side_stock_ru_t_minus_1,side_stock_growth_1y_t_minus_1,target_year
9301,2016,39987,2261,4364,9486,1501,1903,2381,8336,6697,3058,0.028710349617967035,2017
9301,2017,41261,2365,4455,9627,1573,2055,2410,8625,7006,3145,0.03186035461525005,2018
9301,2018,44156,2448,4618,10026,1757,2207,2590,9389,7585,3536,0.07016310801967962,2019
9301,2019,46930,2595,4839,10494,1896,2328,2697,10265,7946,3870,0.06282271944922546,2020
9301,2020,48803,2657,4953,10746,2042,2505,2821,10962,8098,4019,0.039910505007457964,2021
9301,2021,52962,2874,5280,11456,2311,2773,3056,12197,8606,4409,0.08522017089113376,2022
9301,2022,55819,3133,5449,11551,2496,3079,3262,13057,8935,4857,0.05394433744949212,2023
9301,2023,57226,3157,5523,11526,2508,3219,3243,13744,9226,5080,0.02520647091492134,2024
9302,2014,6089,262,598,1582,58,103,1056,539,1428,463,,2015
9302,2015,6156,257,571,1636,59,106,1003,544,1468,512,0.011003448842174413,2016
9302,2016,6135,260,577,1651,62,100,971,542,1468,504,-0.003411306042884976,2017
9302,2017,6075,278,584,1615,68,113,918,536,1438,525,-0.009779951100244544,2018
9302,2018,6252,296,583,1634,68,120,910,567,1502,572,0.02913580246913572,2019
9302,2019,6406,311,585,1628,79,138,877,634,1567,587,0.02463211772232876,2020
9302,2020,6509,329,584,1610,81,138,822,692,1632,621,0.016078676241024104,2021
9302,2021,6712,363,627,1677,88,150,762,761,1599,685,0.031187586418804703,2022
9302,2022,7059,394,649,1698,88,162,730,843,1727,768,0.05169845053635269,2023
9302,2023,6902,411,681,1675,111,177,490,900,1693,764,-0.022241110638900663,2024
9303,2014,9334,649,1764,2676,138,249,422,1262,1276,898,,2015
9303,2015,9593,665,1790,2723,141,268,443,1305,1333,925,0.027748017998714403,2016
9303,2016,9993,674,1851,2828,154,293,457,1406,1403,927,0.041697070780777556,2017
9303,2017,10274,686,1857,2860,159,319,472,1495,1449,977,0.028119683778645044,2018
9303,2018,11060,727,1938,3028,178,357,516,1661,1589,1066,0.07650379598987733,2019
9303,2019,11743,735,2057,3122,225,382,542,1808,1684,1188,0.06175406871609401,2020
9303,2020,12227,796,2118,3191,245,401,569,1947,1718,1242,0.04121604360044273,2021
9303,2021,13356,869,2322,3371,279,443,593,2183,1869,1427,0.09233663204383746,2022
9303,2022,14417,950,2411,3536,306,491,668,2487,1965,1603,0.07943995208146148,2023
9303,2023,14854,985,2438,3513,327,521,674,2721,1998,1677,0.03031143788582913,2024
9304,2014,49019,2471,6765,12861,1588,1892,4000,9201,6127,4114,,2015
9304,2015,50002,2471,6794,12966,1617,2005,4094,9569,6323,4163,0.020053448662763484,2016
9304,2016,51346,2487,6853,13074,1677,2118,4221,9913,6743,4260,0.026878924843006358,2017
9304,2017,52346,2539,6827,13168,1762,2232,4455,10058,6930,4375,0.019475713784910198,2018
9304,2018,54885,2627,7025,13392,1920,2339,4671,10816,7426,4669,0.04850418370076026,2019
9304,2019,57801,2685,7242,13963,2085,2417,4948,11674,7732,5055,0.05312927029242953,2020
9304,2020,59676,2798,7469,14141,2198,2537,5210,12227,7893,5203,0.03243888514039539,2021
9304,2021,64105,3021,7839,15121,2432,2708,5563,13433,8208,5780,0.0742174408472418,2022
9304,2022,67372,3187,8009,15396,2610,2895,5838,14558,8506,6373,0.05096326339599089,2023
9304,2023,69531,3289,8142,15404,2666,2989,5964,15592,8696,6789,0.0320459538087039,2024
9305,2014,7468,489,1371,2070,124,224,475,1033,986,696,,2015
9305,2015,7679,506,1340,2118,126,235,469,1091,1071,723,0.028253883235136668,2016
9305,2016,7875,525,1371,2164,124,260,466,1151,1089,725,0.025524156791248753,2017
9305,2017,7939,534,1369,2165,143,276,460,1164,1106,722,0.008126984126984205,2018
9305,2018,8398,561,1411,2266,147,302,477,1316,1166,752,0.05781584582441113,2019
9305,2019,8855,601,1437,2355,152,323,507,1419,1237,824,0.05441771850440591,2020
9305,2020,9138,618,1477,2400,163,335,507,1504,1273,861,0.03195934500282327,2021
9305,2021,10024,699,1601,2600,193,374,549,1707,1343,958,0.09695775880936752,2022
9305,2022,10447,719,1648,2665,220,391,581,1850,1351,1022,0.04219872306464478,2023
9305,2023,10595,730,1665,2689,246,422,485,1912,1366,1080,0.014166746434383093,2024
9306,2014,11665,865,1732,3694,177,339,733,1657,1360,1108,,2015
9306,2015,12017,910,1771,3778,187,371,734,1710,1450,1106,0.03017573939134155,2016
9306,2016,12182,924,1738,3793,193,361,750,1778,1523,1122,0.013730548389781161,2017
9306,2017,12362,931,1767,3792,197,398,760,1834,1580,1103,0.014775898867181114,2018
9306,2018,12964,985,1850,3925,205,440,772,1970,1628,1189,0.04869762174405445,2019
9306,2019,13497,980,1898,4003,225,467,785,2151,1719,1269,0.04111385374884291,2020
9306,2020,13859,1025,1927,4049,241,510,801,2275,1740,1291,0.02682077498703417,2021
9306,2021,14933,1085,2050,4215,277,576,872,2563,1803,1492,0.07749476874233352,2022
9306,2022,15699,1144,2058,4357,298,600,909,2796,1939,1598,0.051295787852407404,2023
9306,2023,16062,1202,2075,4370,322,649,870,3017,1909,1648,0.023122491878463602,2024
9307,2014,6987,425,1038,2159,99,163,633,723,1108,639,,2015
9307,2015,7055,438,1038,2164,98,172,625,753,1126,641,0.009732360097323589,2016
9307,2016,7093,451,1022,2149,96,186,611,758,1193,627,0.005386250885896615,2017
9307,2017,7208,454,1001,2205,95,193,629,767,1241,623,0.016213167912025872,2018
9307,2018,7441,489,1023,2200,96,207,661,828,1287,650,0.03232519422863489,2019
9307,2019,7718,527,1052,2220,110,215,628,891,1340,735,0.0372261792769788,2020
9307,2020,7818,556,1068,2216,132,223,617,946,1340,720,0.01295672454003638,2021
9307,2021,8384,600,1146,2380,148,234,625,1056,1395,800,0.07239703248912766,2022
9307,2022,8755,655,1163,2421,150,254,628,1135,1460,889,0.04425095419847325,2023
9307,2023,8722,703,1231,2419,149,268,373,1207,1453,919,-0.003769274700171299,2024
9308,2014,9461,563,2000,2573,146,258,512,1389,1165,855,,2015
9308,2015,9620,587,2007,2609,139,275,493,1453,1194,863,0.016805834478385018,2016
9308,2016,9839,585,2015,2685,145,276,506,1490,1250,887,0.02276507276507278,2017
9308,2017,9966,600,2031,2695,144,285,507,1503,1326,875,0.012907815834942493,2018
9308,2018,10446,626,2146,2745,173,294,525,1620,1374,943,0.0481637567730282,2019
9308,2019,11068,667,2219,2927,177,310,516,1764,1480,1008,0.05954432318590852,2020
9308,2020,11481,714,2283,2931,199,327,543,1865,1551,1068,0.037314781351644344,2021
9308,2021,12505,783,2470,3125,249,358,584,2090,1672,1174,0.08919083703510156,2022
9308,2022,13299,827,2558,3225,262,393,618,2344,1735,1337,0.06349460215913627,2023
9308,2023,13788,845,2644,3304,258,407,593,2564,1784,1389,0.03676968193097219,2024
9309,2014,12190,528,1940,3619,174,473,956,2013,1508,979,,2015
9309,2015,12480,538,1925,3720,181,478,963,2095,1584,996,0.0237899917965545,2016
9309,2016,12739,554,1934,3686,176,506,998,2152,1710,1023,0.02075320512820511,2017
9309,2017,12916,555,1891,3744,178,553,998,2205,1756,1036,0.013894340215087508,2018
9309,2018,13641,566,1988,3828,210,620,1033,2348,1923,1125,0.05613192938990408,2019
9309,2019,14329,607,2066,3915,248,646,1034,2570,2026,1217,0.05043618503042291,2020
9309,2020,15028,636,2185,4037,288,692,1041,2770,2100,1279,0.04878218996440786,2021
9309,2021,16324,681,2328,4277,337,753,1167,3117,2264,1400,0.08623902049507581,2022
9309,2022,17187,740,2451,4442,352,798,1212,3413,2249,1530,0.05286694437637829,2023
9309,2023,17650,755,2510,4428,351,828,1198,3647,2315,1618,0.026938965497178113,2024
9310,2014,10575,662,1273,2728,173,326,1589,1092,1908,824,,2015
9310,2015,10745,683,1244,2752,186,339,1606,1134,1951,850,0.016075650118203333,2016
9310,2016,10964,718,1270,2751,176,365,1616,1146,2035,887,0.020381572824569538,2017
9310,2017,11068,728,1297,2757,188,378,1582,1194,2050,894,0.009485589201021494,2018
9310,2018,11556,774,1352,2756,195,410,1601,1250,2233,985,0.0440910733646549,2019
9310,2019,11982,798,1384,2827,203,435,1582,1392,2312,1049,0.03686396677050885,2020
9310,2020,12236,852,1403,2877,216,467,1503,1460,2397,1061,0.02119846436321149,2021
9310,2021,13036,982,1490,3013,239,512,1486,1667,2471,1176,0.06538084341287997,2022
9310,2022,13795,1052,1568,3094,249,552,1456,1833,2670,1321,0.058223381405339,2023
9310,2023,13403,1054,1599,3073,268,573,844,1934,2698,1360,-0.028416092787241776,2024
9311,2014,7537,582,1092,2212,135,221,452,1125,1045,673,,2015
9311,2015,7741,594,1116,2244,130,225,446,1173,1135,678,0.027066472071115788,2016
9311,2016,7871,600,1136,2275,143,228,447,1176,1193,673,0.016793695904921746,2017
9311,2017,8091,627,1132,2296,138,250,431,1233,1278,706,0.027950705120060926,2018
9311,2018,8481,664,1157,2348,161,255,445,1359,1338,754,0.04820170559881354,2019
9311,2019,8883,713,1178,2381,162,273,444,1496,1389,847,0.0474000707463742,2020
9311,2020,9137,761,1218,2414,166,284,452,1597,1382,863,0.028593943487560614,2021
9311,2021,9801,835,1280,2558,182,309,486,1770,1441,940,0.07267155521505964,2022
9311,2022,10372,884,1345,2658,201,332,523,1867,1499,1063,0.05825936128966425,2023
9311,2023,10531,888,1371,2633,217,349,462,1983,1526,1102,0.015329733898958642,2024
9312,2014,91288,4790,10071,25741,2574,3662,4551,15910,17193,6796,,2015
9312,2015,93701,4811,10237,26119,2676,3890,4732,16581,17827,6828,0.02643282797300861,2016
9312,2016,95825,4804,10361,26285,2749,4074,4920,17263,18374,6995,0.022667847728412793,2017
9312,2017,98248,4874,10519,26400,2834,4302,5048,17906,19138,7227,0.025285677015392638,2018
9312,2018,104050,4964,10927,27499,3181,4548,5275,19350,20523,7783,0.05905463724452398,2019
9312,2019,111151,5232,11713,28995,3513,4900,5550,21186,21559,8503,0.06824603555982711,2020
9312,2020,115830,5423,12281,29954,3796,5107,5861,22349,22018,9041,0.04209588757636018,2021
9312,2021,126910,5922,13289,32297,4247,5575,6512,25279,23466,10323,0.09565742899076235,2022
9312,2022,132860,6235,13900,32197,4552,6074,6893,27293,24243,11473,0.04688361831218968,2023
9312,2023,136567,6355,14151,32204,4852,6441,7100,28742,24896,11826,0.02790155050429033,2024
9313,2014,18783,1312,2512,5894,370,587,923,2458,3066,1661,,2015
9313,2015,19363,1346,2554,5986,373,645,950,2625,3220,1664,0.030878986317414592,2016
9313,2016,19760,1327,2526,6084,391,651,953,2707,3412,1709,0.020503021226049745,2017
9313,2017,20344,1309,2541,6290,393,692,966,2845,3536,1772,0.029554655870445368,2018
9313,2018,21466,1338,2604,6519,427,736,1011,3074,3843,1914,0.05515139598898933,2019
9313,2019,22683,1375,2706,6801,469,787,1038,3334,4038,2135,0.0566943072766235,2020
9313,2020,23537,1454,2832,6974,499,818,1069,3546,4164,2181,0.0376493409161045,2021
9313,2021,25503,1558,3032,7477,565,870,1161,3924,4448,2468,0.08352806219994058,2022
9313,2022,26782,1606,3145,7555,599,945,1213,4334,4596,2789,0.05015096263184726,2023
9313,2023,27431,1654,3223,7593,640,991,1176,4573,4683,2898,0.024232693600179323,2024
9314,2014,6072,270,855,1860,75,175,513,827,910,587,,2015
9314,2015,6198,260,857,1949,101,176,514,831,922,588,0.02075098814229248,2016
9314,2016,6337,259,835,1983,98,188,535,870,949,620,0.022426589222329874,2017
9314,2017,6430,246,831,1986,105,205,550,920,968,619,0.014675714060280898,2018
9314,2018,6772,269,841,2024,117,226,601,980,1052,662,0.05318818040435458,2019
9314,2019,7125,277,837,2086,130,244,626,1086,1110,729,0.052126402835203756,2020
9314,2020,7434,294,859,2094,139,260,661,1183,1194,750,0.0433684210526315,2021
9314,2021,8097,323,893,2200,168,273,754,1406,1244,836,0.089184826472962,2022
9314,2022,8548,355,922,2239,180,284,801,1553,1284,930,0.055699641842657854,2023
9314,2023,8803,380,953,2210,175,306,839,1644,1311,985,0.029831539541413266,2024
9315,2014,59142,2448,8562,16342,1501,2025,3963,10349,9143,4809,,2015
9315,2015,61037,2468,8689,16679,1551,2164,4032,10817,9695,4942,0.03204152717189146,2016
9315,2016,62546,2493,8747,17059,1617,2290,4167,11421,9808,4944,0.024722709176401292,2017
9315,2017,63560,2473,8517,17141,1654,2448,4324,11739,10147,5117,0.01621206791801244,2018
9315,2018,66806,2460,8520,17902,1787,2599,4539,12744,10821,5434,0.05106985525487717,2019
9315,2019,70253,2552,8886,18758,1920,2705,4661,13687,11263,5821,0.05159716193156294,2020
9315,2020,72531,2613,9173,19189,2051,2790,4872,14317,11520,6006,0.032425661537585526,2021
9315,2021,78634,2815,9783,20445,2353,3041,5206,16078,12127,6786,0.08414333181674039,2022
9315,2022,82601,3022,10202,20677,2556,3259,5465,17455,12420,7545,0.05044891522750983,2023
9315,2023,84182,3115,10320,20625,2700,3373,5533,18089,12541,7886,0.019140204113751613,2024
9316,2014,5067,364,757,1598,69,162,387,650,661,419,,2015
9316,2015,5219,376,785,1630,63,174,370,680,700,441,0.029998026445628545,2016
9316,2016,5184,366,753,1643,61,182,358,704,693,424,-0.006706265568116487,2017
9316,2017,5309,377,770,1680,68,192,353,705,736,428,0.024112654320987748,2018
9316,2018,5565,381,790,1716,78,209,367,778,783,463,0.048220003767187825,2019
9316,2019,5780,408,806,1755,83,227,359,819,804,519,0.038634321653189474,2020
9316,2020,6007,399,837,1774,94,230,358,918,863,534,0.039273356401384074,2021
9316,2021,6507,444,911,1906,107,251,369,1061,862,596,0.083236224404861,2022
9316,2022,6802,463,921,1943,109,258,393,1127,921,667,0.04533579222375894,2023
9316,2023,6802,464,904,1967,111,280,278,1204,915,679,0.0,2024
9317,2014,9567,475,1420,3155,97,286,997,1772,640,725,,2015
9317,2015,9948,488,1449,3243,102,314,1015,1907,705,725,0.03982439636249602,2016
9317,2016,10050,498,1445,3231,102,326,1008,1966,761,713,0.010253317249698357,2017
9317,2017,10115,500,1453,3221,102,354,1013,1979,765,728,0.006467661691542226,2018
9317,2018,10567,496,1478,3359,108,368,1046,2095,825,792,0.0446861097380129,2019
9317,2019,10988,520,1520,3407,113,390,1049,2276,836,877,0.03984101447903843,2020
9317,2020,11304,533,1558,3429,125,430,1067,2396,842,924,0.028758645795413207,2021
9317,2021,12291,559,1670,3565,146,481,1188,2744,883,1055,0.08731422505307851,2022
9317,2022,13092,580,1719,3641,160,537,1295,3072,931,1157,0.06516963631925798,2023
9317,2023,13490,610,1738,3639,161,584,1299,3293,946,1220,0.03040024442407585,2024
9318,2014,44832,2344,6513,12846,783,1459,2474,6531,7838,4044,,2015
9318,2015,46086,2367,6591,13221,822,1521,2519,6748,8171,4126,0.0279710920770877,2016
9318,2016,47023,2388,6675,13335,865,1624,2567,6973,8416,4180,0.020331554051121747,2017
9318,2017,47643,2441,6624,13139,934,1674,2622,7231,8687,4291,0.013185037109499698,2018
9318,2018,50595,2641,6857,13615,991,1801,2757,7966,9342,4625,0.06196083370064853,2019
9318,2019,53130,2701,7204,13959,1066,1948,2894,8576,9783,4999,0.05010376519418913,2020
9318,2020,55040,2751,7405,14374,1160,2055,3035,9104,9943,5213,0.03594955768868813,2021
9318,2021,59426,3005,7901,15255,1313,2202,3349,10201,10395,5805,0.07968749999999991,2022
9318,2022,62354,3206,8100,15302,1450,2369,3616,11142,10786,6383,0.04927136270319399,2023
9318,2023,63828,3328,8197,15173,1501,2521,3583,11891,11055,6579,0.023639221220771667,2024
9401,2014,9646,556,1662,2976,177,272,518,1513,1292,680,,2015
9401,2015,10033,577,1711,3030,196,305,547,1602,1333,732,0.04012025710138922,2016
9401,2016,10375,577,1710,3042,199,359,574,1724,1401,789,0.034087511212997024,2017
9401,2017,10759,600,1708,3101,208,390,606,1831,1515,800,0.03701204819277115,2018
9401,2018,11422,632,1770,3231,223,410,648,2001,1634,873,0.061622827400316105,2019
9401,2019,11986,649,1893,3307,228,459,671,2148,1703,928,0.049378392575730956,2020
9401,2020,12300,651,1937,3355,264,519,671,2241,1727,935,0.02619723010178543,2021
9401,2021,13276,761,2043,3580,282,567,735,2469,1818,1021,0.07934959349593496,2022
9401,2022,14013,808,2102,3673,300,618,791,2713,1901,1107,0.05551370894847851,2023
9401,2023,14352,864,2136,3654,321,640,791,2865,1929,1152,0.02419182187968305,2024
9402,2014,9946,636,1842,3014,148,294,543,1499,1317,653,,2015
9402,2015,10403,676,1902,3079,154,323,538,1604,1406,721,0.04594811984717473,2016
9402,2016,10794,703,1940,3174,153,350,562,1676,1462,774,0.037585311929251075,2017
9402,2017,11044,703,1991,3162,179,371,574,1699,1564,801,0.02316101537891413,2018
9402,2018,11638,748,2101,3218,185,392,607,1843,1697,847,0.05378486055776888,2019
9402,2019,12226,785,2215,3300,207,426,636,1997,1749,911,0.05052414504210345,2020
9402,2020,12488,797,2239,3284,215,457,656,2089,1812,939,0.021429739898576772,2021
9402,2021,13599,901,2395,3467,252,528,710,2384,1899,1063,0.08896540679051901,2022
9402,2022,14087,936,2392,3562,259,563,729,2510,2001,1135,0.03588499154349578,2023
9402,2023,14512,977,2405,3571,282,609,736,2664,2076,1192,0.03016965997018528,2024
9403,2014,2943,153,495,1044,30,59,289,399,279,195,,2015
9403,2015,3062,169,499,1087,30,64,291,425,288,209,0.040434930343187236,2016
9403,2016,3099,180,500,1117,27,64,288,427,275,221,0.012083605486610027,2017
9403,2017,3139,181,519,1108,30,70,296,418,296,221,0.012907389480477649,2018
9403,2018,3271,189,505,1159,32,73,299,462,316,236,0.04205160879260905,2019
9403,2019,3421,208,519,1187,37,83,280,512,344,251,0.04585753592173658,2020
9403,2020,3481,221,522,1198,47,80,265,540,352,256,0.01753873136509787,2021
9403,2021,3747,248,568,1265,50,92,280,583,369,292,0.07641482332663019,2022
9403,2022,3929,261,574,1314,53,101,304,647,380,295,0.048572191086202254,2023
9403,2023,4045,261,588,1344,54,103,301,685,387,322,0.029524051921608452,2024
9404,2014,1249,97,215,462,27,19,86,134,141,68,,2015
9404,2015,1273,104,204,471,26,18,82,139,147,82,0.019215372297838318,2016
9404,2016,1299,109,201,465,26,18,81,150,157,92,0.0204241948153967,2017
9404,2017,1320,106,204,460,28,17,81,151,182,91,0.01616628175519641,2018
9404,2018,1373,107,204,483,28,22,79,171,189,90,0.04015151515151505,2019
9404,2019,1386,113,198,501,21,24,78,177,180,94,0.009468317552804084,2020
9404,2020,1448,110,201,502,27,30,81,203,190,104,0.044733044733044736,2021
9404,2021,1572,124,225,516,36,36,82,238,208,107,0.08563535911602216,2022
9404,2022,1618,129,247,516,30,38,89,244,209,116,0.029262086513994978,2023
9404,2023,1675,129,243,528,35,43,83,274,216,124,0.035228677379480766,2024
9405,2014,1588,123,313,455,23,34,136,229,152,123,,2015
9405,2015,1637,130,330,471,25,38,138,222,156,127,0.03085642317380355,2016
9405,2016,1685,151,318,469,23,36,138,243,171,136,0.029321930360415305,2017
9405,2017,1723,152,335,469,25,43,133,245,176,145,0.022551928783382857,2018
9405,2018,1781,161,350,470,21,53,133,268,184,141,0.03366221706326167,2019
9405,2019,1880,166,365,478,23,59,140,292,202,155,0.05558674901740601,2020
9405,2020,1974,175,365,499,23,65,147,307,217,176,0.050000000000000044,2021
9405,2021,2166,195,382,572,27,77,150,356,217,190,0.09726443768996962,2022
9405,2022,2315,227,391,605,25,84,158,400,225,200,0.06879039704524459,2023
9405,2023,2358,257,414,612,25,85,114,400,234,217,0.018574514038876888,2024
9406,2014,4016,172,823,1437,33,86,320,581,328,236,,2015
9406,2015,4196,180,843,1485,36,102,327,623,344,256,0.044820717131474064,2016
9406,2016,4412,204,859,1533,40,108,350,676,372,270,0.05147759771210669,2017
9406,2017,4544,207,898,1546,42,124,356,715,390,266,0.029918404351767958,2018
9406,2018,4904,213,931,1626,46,150,387,813,446,292,0.079225352112676,2019
9406,2019,5275,231,1049,1688,42,169,404,914,467,311,0.07565252854812399,2020
9406,2020,5516,227,1122,1723,49,194,430,993,455,323,0.04568720379146929,2021
9406,2021,6036,272,1178,1849,54,216,462,1127,504,374,0.09427121102248015,2022
9406,2022,6513,297,1245,1968,64,230,482,1265,543,419,0.07902584493041753,2023
9406,2023,6809,307,1286,2011,60,247,478,1387,575,458,0.045447566405650175,2024
9407,2014,1449,87,279,542,9,26,96,188,132,90,,2015
9407,2015,1487,91,291,556,9,30,94,190,130,96,0.026224982746721803,2016
9407,2016,1504,99,294,560,8,31,93,206,120,93,0.01143241425689312,2017
9407,2017,1536,102,295,555,8,40,94,221,129,92,0.02127659574468077,2018
9407,2018,1640,101,297,582,14,40,89,255,145,117,0.06770833333333326,2019
9407,2019,1700,108,304,595,16,40,94,271,157,115,0.03658536585365857,2020
9407,2020,1748,106,328,596,17,40,95,293,155,118,0.028235294117647136,2021
