ze2020,libze2020,reg,year,is_structural_anomaly,anomaly_reason,bpe_evolution_commune_type_presence_total,side_stocks_et_total,side_stocks_ul_total,flores_et_total,side_creations_et_total,filosofi_s_hh_tax_weighted_proxy,filosofi_s_dir_tax_di_weighted_proxy,population_total,active_lr_total,employed_lr_total,unemployed_lr_total,unemployment_rate_est,jobs_lt_total,jobs_lt_per_1000_pop,side_stocks_et_per_1000_pop,bpe_facilities_total,bpe_facilities_per_1000_pop,flores_presential_unit_loc_total,flores_productive_unit_loc_total,observed_feature_count,has_any_feature_value,is_source_year_row,is_training_eligible_panel_v0
8412,La Plaine du Forez,84,2019,0,,1421,6528.0,5875.0,3038.0,916,,,,,,,,,,,,,,,5,1,1,1
8412,La Plaine du Forez,84,2020,0,,,6786.0,6132.0,3045.0,930,61.458357,-13.214365,,,,,,,,,,,,,6,1,1,1
8412,La Plaine du Forez,84,2021,0,,,7248.0,6555.0,3128.0,1131,44.487794,-13.813497,89634.0,40453.481274,37023.935467,3429.545806,0.084778,30485.10287,340.106465,80.862173,3325.0,37.095299,,,16,1,1,1
8412,La Plaine du Forez,84,2022,0,,,,,,1130,,,90407.0,40887.69934,37590.86104,3296.8383,0.080632,31003.78043999999,342.935618,,,,,,8,1,1,1
8412,La Plaine du Forez,84,2023,0,,,7735.0,7060.0,,1144,,,,,,,,,,85.557534,3862.0,42.717931,,,6,1,1,1
8412,La Plaine du Forez,84,2024,0,,1524,,,,,,,,,,,,,,,4032.0,44.598317,2140.0,1167.0,5,1,1,1
8413,La Tarentaise,84,2019,0,,1887,19885.0,17804.0,7507.0,2319,,,,,,,,,,,,,,,5,1,1,1
8413,La Tarentaise,84,2020,0,,,20385.0,18304.0,7456.0,2306,71.060209,-15.279985,,,,,,,,,,,,,6,1,1,1
8413,La Tarentaise,84,2021,0,,,21447.0,19039.0,7660.0,2591,54.696225,-15.351477,113724.0,56595.655646,53022.884429,3572.771216,0.063128,58936.053926,518.23761,188.588161,7532.0,66.230523,,,16,1,1,1
8413,La Tarentaise,84,2022,0,,,,,,2724,,,113831.0,56094.19958,52712.98883,3381.21075,0.060277,59311.228530000015,521.046363,,,,,,8,1,1,1
8413,La Tarentaise,84,2023,0,,,22505.0,20009.0,,2579,,,,,,,,,,197.70537,8628.0,75.796576,,,6,1,1,1
8413,La Tarentaise,84,2024,0,,1917,,,,,,,,,,,,,,,8650.0,75.989845,6366.0,1587.0,5,1,1,1
8414,La Vallée de l'Arve,84,2019,0,,902,8106.0,7205.0,3401.0,1102,,,,,,,,,,,,,,,5,1,1,1
8414,La Vallée de l'Arve,84,2020,0,,,8380.0,7488.0,3445.0,1162,80.062828,-15.144778,,,,,,,,,,,,,6,1,1,1
8414,La Vallée de l'Arve,84,2021,0,,,8903.0,7959.0,3502.0,1457,57.794848,-15.18119,90959.0,46798.771405,42484.653417,4314.117988,0.092184,37885.557696,416.512469,97.879264,3322.0,36.521949,,,16,1,1,1
8414,La Vallée de l'Arve,84,2022,0,,,,,,1402,,,91822.0,47163.33127,43071.03219,4092.29908,0.086769,38162.03968,415.608892,,,,,,8,1,1,1
8414,La Vallée de l'Arve,84,2023,0,,,9448.0,8475.0,,1364,,,,,,,,,,102.894731,4072.0,44.346671,,,6,1,1,1
8414,La Vallée de l'Arve,84,2024,0,,939,,,,,,,,,,,,,,,4124.0,44.912984,2374.0,1243.0,5,1,1,1
8415,Le Chablais,84,2019,0,,1289,11954.0,10685.0,4692.0,1712,,,,,,,,,,,,,,,5,1,1,1
8415,Le Chablais,84,2020,0,,,12339.0,11130.0,4661.0,1938,81.430626,-17.76965,,,,,,,,,,,,,6,1,1,1
8415,Le Chablais,84,2021,0,,,13299.0,11962.0,4761.0,2081,59.535675,-17.973163,116527.0,59166.892734,53804.392232,5362.500503,0.090633,40397.26801,346.67732,114.128056,5101.0,43.775262,,,16,1,1,1
8415,Le Chablais,84,2022,0,,,,,,2157,,,117774.0,59845.27485,54602.33048,5242.94437,0.087608,40570.64834000001,344.478818,,,,,,8,1,1,1
8415,Le Chablais,84,2023,0,,,14069.0,12737.0,,2078,,,,,,,,,,119.457605,5859.0,49.747822,,,6,1,1,1
8415,Le Chablais,84,2024,0,,1313,,,,,,,,,,,,,,,5899.0,50.087456,3836.0,1054.0,5,1,1,1
8416,Le Genevois Français,84,2019,0,,3464,22424.0,19736.0,9174.0,4195,,,,,,,,,,,,,,,5,1,1,1
8416,Le Genevois Français,84,2020,0,,,23462.0,20791.0,9201.0,4826,88.381738,-15.46955,,,,,,,,,,,,,6,1,1,1
8416,Le Genevois Français,84,2021,0,,,25551.0,22723.0,9594.0,5427,49.063202,-15.312341,399368.0,212071.197768,190461.317781,21609.879988,0.101899,96175.724943,240.819808,63.978586,10676.0,26.732237,,,16,1,1,1
8416,Le Genevois Français,84,2022,0,,,,,,5366,,,406202.0,216929.91518,195818.79403,21111.12115,0.097318,95247.87786000004,234.48402,,,,,,8,1,1,1
8416,Le Genevois Français,84,2023,0,,,27062.0,24293.0,,5173,,,,,,,,,,66.622025,12708.0,31.284927,,,6,1,1,1
8416,Le Genevois Français,84,2024,0,,3736,,,,,,,,,,,,,,,13028.0,32.072713,7171.0,2530.0,5,1,1,1
8417,Le Livradois,84,2019,0,,1633,6010.0,5459.0,2800.0,753,,,,,,,,,,,,,,,5,1,1,1
8417,Le Livradois,84,2020,0,,,6157.0,5581.0,2782.0,763,62.577901,-13.048511,,,,,,,,,,,,,6,1,1,1
8417,Le Livradois,84,2021,0,,,6536.0,5949.0,2877.0,1000,44.489693,-13.433621,83975.0,35956.187333,31897.25791,4058.929423,0.112885,29597.427745,352.455228,77.832688,3442.0,40.988389,,,16,1,1,1
8417,Le Livradois,84,2022,0,,,,,,1041,,,84289.0,36496.00605,32636.00812,3859.99793,0.105765,30030.07581,356.275146,,,,,,8,1,1,1
8417,Le Livradois,84,2023,0,,,6926.0,6326.0,,987,,,,,,,,,,82.169678,3913.0,46.423614,,,6,1,1,1
8417,Le Livradois,84,2024,0,,1658,,,,,,,,,,,,,,,3922.0,46.530389,1949.0,1004.0,5,1,1,1
8418,Le Mont Blanc,84,2019,0,,794,11392.0,10229.0,3823.0,1489,,,,,,,,,,,,,,,5,1,1,1
8418,Le Mont Blanc,84,2020,0,,,11786.0,10639.0,3808.0,1452,74.650848,-18.056177,,,,,,,,,,,,,6,1,1,1
8418,Le Mont Blanc,84,2021,0,,,12496.0,11259.0,3917.0,1607,60.392683,-17.609387,61399.0,31442.256135,29873.181198,1569.074937,0.049903,30242.976524,492.564643,203.52123,4135.0,67.346374,,,16,1,1,1
8418,Le Mont Blanc,84,2022,0,,,,,,1713,,,61326.0,31560.64238,30112.84331,1447.79907,0.045874,30419.94842,496.036729,,,,,,8,1,1,1
8418,Le Mont Blanc,84,2023,0,,,13472.0,12191.0,,1685,,,,,,,,,,219.67844,4848.0,79.05293,,,6,1,1,1
8418,Le Mont Blanc,84,2024,0,,810,,,,,,,,,,,,,,,4858.0,79.215993,3180.0,848.0,5,1,1,1
8419,Le Puy-en-Velay,84,2019,0,,2394,8930.0,8066.0,4548.0,1065,,,,,,,,,,,,,,,5,1,1,1
8419,Le Puy-en-Velay,84,2020,0,,,9107.0,8254.0,4508.0,1110,60.753607,-13.897113,,,,,,,,,,,,,6,1,1,1
8419,Le Puy-en-Velay,84,2021,0,,,9700.0,8820.0,4626.0,1373,46.531892,-14.180381,117471.0,51382.500034,46528.393113,4854.106922,0.09447,46012.976498,391.696474,82.573571,5150.0,43.840607,,,16,1,1,1
8419,Le Puy-en-Velay,84,2022,0,,,,,,1440,,,118012.0,51894.95504,47214.1289,4680.82614,0.090198,46767.16144,396.291576,,,,,,8,1,1,1
8419,Le Puy-en-Velay,84,2023,0,,,10124.0,9259.0,,1395,,,,,,,,,,85.787886,5697.0,48.274752,,,6,1,1,1
8419,Le Puy-en-Velay,84,2024,0,,2428,,,,,,,,,,,,,,,5857.0,49.630546,3269.0,1494.0,5,1,1,1
8420,Les Sources de la Loire,84,2019,0,,1487,6279.0,5678.0,2945.0,739,,,,,,,,,,,,,,,5,1,1,1
8420,Les Sources de la Loire,84,2020,0,,,6458.0,5890.0,2960.0,815,65.498743,-13.319418,,,,,,,,,,,,,6,1,1,1
8420,Les Sources de la Loire,84,2021,0,,,6951.0,6335.0,3040.0,965,46.220359,-13.886575,84474.0,37969.305703,34850.324491,3118.981212,0.082145,29588.202245,350.264013,82.285674,3468.0,41.054052,,,16,1,1,1
8420,Les Sources de la Loire,84,2022,0,,,,,,1075,,,84792.0,38274.88827,35346.14511,2928.74316,0.076519,30013.42934,353.965343,,,,,,8,1,1,1
8420,Les Sources de la Loire,84,2023,0,,,7577.0,6955.0,,1031,,,,,,,,,,89.359845,3958.0,46.678932,,,6,1,1,1
8420,Les Sources de la Loire,84,2024,0,,1527,,,,,,,,,,,,,,,4065.0,47.940843,2039.0,1100.0,5,1,1,1
8421,Lyon,84,2019,0,,9901,181903.0,158847.0,42818.0,39565,,,,,,,,,,,,,,,5,1,1,1
8421,Lyon,84,2020,0,,,191089.0,167822.0,43438.0,39178,78.75077,-18.080716,,,,,,,,,,,,,6,1,1,1
8421,Lyon,84,2021,0,,,206958.0,181603.0,45653.0,42491,59.229287,-18.116961,1882952.0,913618.909841,814573.921445,99044.988395,0.10841,909044.628307,482.776315,109.911458,45241.0,24.026635,,,16,1,1,1
8421,Lyon,84,2022,0,,,,,,42303,,,1901587.0,930290.64305,835621.38051,94669.26254,0.101763,927360.8613799994,487.677325,,,,,,8,1,1,1
8421,Lyon,84,2023,0,,,218875.0,194016.0,,40654,,,,,,,,,,115.101229,52577.0,27.649011,,,6,1,1,1
8421,Lyon,84,2024,0,,10252,,,,,,,,,,,,,,,78856.0,41.468521,44650.0,30113.0,5,1,1,1
8422,Montélimar,84,2019,0,,1237,9039.0,8092.0,3704.0,1383,,,,,,,,,,,,,,,5,1,1,1
8422,Montélimar,84,2020,0,,,9411.0,8403.0,3745.0,1450,64.408675,-14.686251,,,,,,,,,,,,,6,1,1,1
8422,Montélimar,84,2021,0,,,10130.0,9078.0,3917.0,1747,47.286495,-14.940104,104509.0,46848.573294,40734.977977,6113.595317,0.130497,41232.29976,394.533483,96.929451,4414.0,42.235597,,,16,1,1,1
8422,Montélimar,84,2022,0,,,,,,1692,,,104590.0,47286.42277,41652.63668,5633.78609,0.119142,41694.25741999999,398.644779,,,,,,8,1,1,1
8422,Montélimar,84,2023,0,,,10763.0,9702.0,,1710,,,,,,,,,,102.906588,5120.0,48.953055,,,6,1,1,1
8422,Montélimar,84,2024,0,,1299,,,,,,,,,,,,,,,5154.0,49.278134,2748.0,1290.0,5,1,1,1
8423,Montluçon,84,2019,0,,1602,6907.0,6081.0,3332.0,946,,,,,,,,,,,,,,,5,1,1,1
8423,Montluçon,84,2020,0,,,6986.0,6142.0,3304.0,980,55.59268,-13.102153,,,,,,,,,,,,,6,1,1,1
8423,Montluçon,84,2021,0,,,7270.0,6407.0,3384.0,1180,43.696336,-13.331482,115295.0,47644.485462,41404.25942,6240.226042,0.130975,41277.83061,358.01926,63.05564,3904.0,33.860965,,,16,1,1,1
8423,Montluçon,84,2022,0,,,,,,1227,,,114938.0,47612.58668,41553.77355,6058.81313,0.127252,41385.67628000003,360.06957,,,,,,8,1,1,1
8423,Montluçon,84,2023,0,,,7442.0,6620.0,,1296,,,,,,,,,,64.747951,4404.0,38.31631,,,6,1,1,1
8423,Montluçon,84,2024,0,,1649,,,,,,,,,,,,,,,4558.0,39.656162,2431.0,940.0,5,1,1,1
8424,Moulins,84,2019,0,,1666,5898.0,5188.0,3157.0,766,,,,,,,,,,,,,,,5,1,1,1
8424,Moulins,84,2020,0,,,5965.0,5282.0,3127.0,842,59.351163,-13.612154,,,,,,,,,,,,,6,1,1,1
8424,Moulins,84,2021,0,,,6312.0,5586.0,3170.0,1089,47.119227,-13.827179,97068.0,41483.224666,36722.55342,4760.671246,0.114761,37853.993735,389.973974,65.026579,3379.0,34.810648,,,16,1,1,1
8424,Moulins,84,2022,0,,,,,,1090,,,96993.0,40960.59037,36446.78196,4513.80841,0.110199,37964.94462999999,391.419429,,,,,,8,1,1,1
8424,Moulins,84,2023,0,,,6383.0,5696.0,,1085,,,,,,,,,,65.808873,3825.0,39.435836,,,6,1,1,1
8424,Moulins,84,2024,0,,1728,,,,,,,,,,,,,,,3946.0,40.683348,2151.0,1027.0,5,1,1,1
8425,Oyonnax,84,2019,0,,663,4144.0,3649.0,2078.0,612,,,,,,,,,,,,,,,5,1,1,1
8425,Oyonnax,84,2020,0,,,4297.0,3801.0,2099.0,613,67.917931,-13.291857,,,,,,,,,,,,,6,1,1,1
8425,Oyonnax,84,2021,0,,,4466.0,3976.0,2131.0,653,42.992458,-13.664208,56834.0,26000.285184,22971.069162,3029.216021,0.116507,25130.912379,442.180955,78.579723,1836.0,32.304606,,,16,1,1,1
8425,Oyonnax,84,2022,0,,,,,,781,,,57026.0,25874.80071,23207.06615,2667.73456,0.103102,25252.484170000007,442.824048,,,,,,8,1,1,1
8425,Oyonnax,84,2023,0,,,4713.0,4243.0,,731,,,,,,,,,,82.646512,2217.0,38.877003,,,6,1,1,1
8425,Oyonnax,84,2024,0,,690,,,,,,,,,,,,,,,2241.0,39.297864,1240.0,932.0,5,1,1,1
8426,Roanne,84,2019,0,,1613,9562.0,8453.0,4134.0,1382,,,,,,,,,,,,,,,5,1,1,1
8426,Roanne,84,2020,0,,,9878.0,8832.0,4132.0,1545,60.000614,-13.249368,,,,,,,,,,,,,6,1,1,1
8426,Roanne,84,2021,0,,,10552.0,9435.0,4282.0,1687,44.776015,-13.546927,134421.0,57521.114148,51321.880384,6199.233764,0.107773,51622.633767,384.036972,78.499639,4542.0,33.789363,,,16,1,1,1
8426,Roanne,84,2022,0,,,,,,1803,,,134975.0,58034.1513,52094.18435,5939.96695,0.102353,52378.340090000005,388.059567,,,,,,8,1,1,1
8426,Roanne,84,2023,0,,,11060.0,10030.0,,1733,,,,,,,,,,81.9411,5181.0,38.384886,,,6,1,1,1
8426,Roanne,84,2024,0,,1681,,,,,,,,,,,,,,,5357.0,39.688831,3012.0,1462.0,5,1,1,1
8427,Romans-sur-Isère,84,2019,0,,1083,7991.0,7189.0,3338.0,1223,,,,,,,,,,,,,,,5,1,1,1
8427,Romans-sur-Isère,84,2020,0,,,8460.0,7610.0,3410.0,1365,61.587863,-14.810307,,,,,,,,,,,,,6,1,1,1
8427,Romans-sur-Isère,84,2021,0,,,9137.0,8241.0,3468.0,1636,48.015341,-14.524819,97607.0,44651.902859,39583.78148,5068.121379,0.113503,36233.102839,371.214184,93.610089,3767.0,38.593543,,,16,1,1,1
8427,Romans-sur-Isère,84,2022,0,,,,,,1494,,,98474.0,44789.48646,40122.13092,4667.35554,0.104206,36856.79701,374.279475,,,,,,8,1,1,1
8427,Romans-sur-Isère,84,2023,0,,,9573.0,8696.0,,1481,,,,,,,,,,97.213478,4494.0,45.636412,,,6,1,1,1
8427,Romans-sur-Isère,84,2024,0,,1166,,,,,,,,,,,,,,,4421.0,44.895099,2328.0,1181.0,5,1,1,1
8428,Saint-Étienne,84,2019,0,,3791,38359.0,34174.0,16647.0,6687,,,,,,,,,,,,,,,5,1,1,1
8428,Saint-Étienne,84,2020,0,,,39880.0,35663.0,16771.0,7240,66.149404,-13.849855,,,,,,,,,,,,,6,1,1,1
8428,Saint-Étienne,84,2021,0,,,42970.0,38411.0,17316.0,8243,46.490036,-14.145009,548226.0,240683.754482,210490.736423,30193.018059,0.125447,207968.678574,379.348441,78.380084,17753.0,32.382631,,,16,1,1,1
8428,Saint-Étienne,84,2022,0,,,,,,8142,,,550278.0,243527.07574,214085.11022,29441.96552,0.120898,209830.31403,381.316924,,,,,,8,1,1,1
8428,Saint-Étienne,84,2023,0,,,45438.0,41189.0,,7874,,,,,,,,,,82.572809,20792.0,37.784538,,,6,1,1,1
8428,Saint-Étienne,84,2024,0,,3959,,,,,,,,,,,,,,,21096.0,38.336986,11873.0,5862.0,5,1,1,1
8429,Saint-Flour,84,2019,0,,880,2828.0,2538.0,1496.0,292,,,,,,,,,,,,,,,5,1,1,1
8429,Saint-Flour,84,2020,0,,,2837.0,2565.0,1473.0,282,61.8,-13.9,,,,,,,,,,,,,6,1,1,1
8429,Saint-Flour,84,2021,0,,,2952.0,2657.0,1518.0,343,44.0,-13.7,34211.0,15160.835632,14141.132349,1019.703282,0.067259,14328.730073,418.834003,86.288036,1674.0,48.93163,,,16,1,1,1
8429,Saint-Flour,84,2022,0,,,,,,392,,,33947.0,15179.01745,14234.08749,944.92996,0.062252,14300.676499999998,421.26481,,,,,,8,1,1,1
8429,Saint-Flour,84,2023,0,,,2824.0,2531.0,,376,,,,,,,,,,83.1885,1845.0,54.349427,,,6,1,1,1
8429,Saint-Flour,84,2024,0,,877,,,,,,,,,,,,,,,1897.0,55.881227,1046.0,483.0,5,1,1,1
8430,Tarare,84,2019,0,,910,3870.0,3493.0,1749.0,565,,,,,,,,,,,,,,,5,1,1,1
8430,Tarare,84,2020,0,,,3951.0,3560.0,1739.0,568,63.411418,-12.505702,,,,,,,,,,,,,6,1,1,1
8430,Tarare,84,2021,0,,,4220.0,3842.0,1821.0,645,44.092374,-13.116719,57592.0,26146.965468,23605.825452,2541.140016,0.097187,20175.631905,350.320043,73.274066,2044.0,35.49104,,,16,1,1,1
8430,Tarare,84,2022,0,,,,,,717,,,58007.0,26400.97429,24042.33543,2358.63886,0.089339,20370.258060000004,351.168963,,,,,,8,1,1,1
8430,Tarare,84,2023,0,,,4528.0,4165.0,,731,,,,,,,,,,78.059545,2307.0,39.771062,,,6,1,1,1
8430,Tarare,84,2024,0,,912,,,,,,,,,,,,,,,2342.0,40.374438,1185.0,660.0,5,1,1,1
8431,Valence,84,2019,0,,3083,25224.0,22330.0,10907.0,3948,,,,,,,,,,,,,,,5,1,1,1
8431,Valence,84,2020,0,,,26281.0,23318.0,10995.0,4210,67.899336,-14.945988,,,,,,,,,,,,,6,1,1,1
8431,Valence,84,2021,0,,,28367.0,25219.0,11392.0,4809,51.11468,-15.380984,295701.0,136212.806012,120374.166874,15838.639139,0.116279,128191.857016,433.51851,95.931363,11483.0,38.833146,,,16,1,1,1
8431,Valence,84,2022,0,,,,,,4713,,,296815.0,137918.56138,122937.30262,14981.25876,0.108624,130069.26028999996,438.216601,,,,,,8,1,1,1
8431,Valence,84,2023,0,,,30074.0,26945.0,,4587,,,,,,,,,,101.322373,13344.0,44.957297,,,6,1,1,1
8431,Valence,84,2024,0,,3174,,,,,,,,,,,,,,,13576.0,45.738928,7637.0,4035.0,5,1,1,1
8432,Vichy,84,2019,0,,2135,9703.0,8550.0,4619.0,1302,,,,,,,,,,,,,,,5,1,1,1
8432,Vichy,84,2020,0,,,9993.0,8818.0,4586.0,1382,54.859469,-14.019276,,,,,,,,,,,,,6,1,1,1
8432,Vichy,84,2021,0,,,10689.0,9467.0,4743.0,1772,45.086866,-14.335044,143752.0,59801.975899,52263.40431,7538.571589,0.126059,48900.209543,340.170638,74.357226,5286.0,36.771662,,,16,1,1,1
8432,Vichy,84,2022,0,,,,,,1933,,,143993.0,60059.41123,53077.64988,6981.76135,0.116248,49715.02170000002,345.25999,,,,,,8,1,1,1
8432,Vichy,84,2023,0,,,11348.0,10134.0,,1886,,,,,,,,,,78.809387,6157.0,42.759023,,,6,1,1,1
8432,Vichy,84,2024,0,,2262,,,,,,,,,,,,,,,6347.0,44.078532,3448.0,1414.0,5,1,1,1
8433,Vienne-Annonay,84,2019,0,,3265,17957.0,16050.0,7924.0,2844,,,,,,,,,,,,,,,5,1,1,1
8433,Vienne-Annonay,84,2020,0,,,18646.0,16733.0,7972.0,3047,67.989676,-13.933545,,,,,,,,,,,,,6,1,1,1
8433,Vienne-Annonay,84,2021,0,,,20092.0,18068.0,8272.0,3466,48.488207,-14.339906,251102.0,114368.581724,102235.808334,12132.77339,0.106085,88822.43335,353.730489,80.015293,9178.0,36.550884,,,16,1,1,1
8433,Vienne-Annonay,84,2022,0,,,,,,3723,,,253422.0,116192.6083,104584.73645,11607.87185,0.099902,90434.40086000008,356.853,,,,,,8,1,1,1
8433,Vienne-Annonay,84,2023,0,,,21393.0,19460.0,,3667,,,,,,,,,,84.416507,10777.0,42.525905,,,6,1,1,1
8433,Vienne-Annonay,84,2024,0,,3414,,,,,,,,,,,,,,,10988.0,43.358509,5636.0,2713.0,5,1,1,1
8434,Villefranche-sur-Saône,84,2019,0,,2099,14943.0,13401.0,6504.0,2371,,,,,,,,,,,,,,,5,1,1,1
8434,Villefranche-sur-Saône,84,2020,0,,,15628.0,14063.0,6606.0,2595,72.273196,-14.945945,,,,,,,,,,,,,6,1,1,1
8434,Villefranche-sur-Saône,84,2021,0,,,17051.0,15328.0,6866.0,2997,53.72525,-15.257393,183196.0,87653.550661,79984.722635,7668.828026,0.08749,65235.197893,356.0951,93.075176,6778.0,36.998624,,,16,1,1,1
8434,Villefranche-sur-Saône,84,2022,0,,,,,,3027,,,185331.0,88945.5262,81321.71623,7623.80997,0.085713,66568.96128000002,359.189565,,,,,,8,1,1,1
8434,Villefranche-sur-Saône,84,2023,0,,,18537.0,16776.0,,2927,,,,,,,,,,100.021043,7835.0,42.275712,,,6,1,1,1
8434,Villefranche-sur-Saône,84,2024,0,,2245,,,,,,,,,,,,,,,7936.0,42.820683,4328.0,2787.0,5,1,1,1
8435,Voiron,84,2019,0,,2715,15668.0,14201.0,6115.0,2521,,,,,,,,,,,,,,,5,1,1,1
8435,Voiron,84,2020,0,,,16309.0,14859.0,6110.0,2517,71.367642,-14.882781,,,,,,,,,,,,,6,1,1,1
8435,Voiron,84,2021,0,,,17531.0,15999.0,6333.0,2934,54.138432,-15.134756,200490.0,93485.813626,85084.399194,8401.414432,0.089868,64180.374456,320.117584,87.44077,7633.0,38.071724,,,16,1,1,1
8435,Voiron,84,2022,0,,,,,,3121,,,202251.0,94733.95833,86485.84104,8248.11729,0.087066,65526.90086000004,323.988019,,,,,,8,1,1,1
8435,Voiron,84,2023,0,,,18893.0,17381.0,,2859,,,,,,,,,,93.41363,8948.0,44.242056,,,6,1,1,1
8435,Voiron,84,2024,0,,2867,,,,,,,,,,,,,,,9093.0,44.958987,4181.0,2337.0,5,1,1,1
9301,Aix-en-Provence,93,2019,0,,2635,46930.0,41395.0,16974.0,8322,,,,,,,,,,,,,,,5,1,1,1
9301,Aix-en-Provence,93,2020,0,,,48803.0,43327.0,17252.0,8206,75.121958,-19.165257,,,,,,,,,,,,,6,1,1,1
9301,Aix-en-Provence,93,2021,0,,,52962.0,47159.0,18042.0,9801,61.840921,-19.478356,411067.0,193661.975585,173967.482884,19694.492701,0.101695,180484.099679,439.062488,128.840311,18065.0,43.946607,,,16,1,1,1
9301,Aix-en-Provence,93,2022,0,,,,,,9957,,,414016.0,195750.20365,177112.16113,18638.04252,0.095213,184831.16626,446.434839,,,,,,8,1,1,1
9301,Aix-en-Provence,93,2023,0,,,57226.0,51305.0,,9420,,,,,,,,,,138.221711,20538.0,49.606778,,,6,1,1,1
9301,Aix-en-Provence,93,2024,0,,2771,,,,,,,,,,,,,,,21045.0,50.831369,11404.0,7380.0,5,1,1,1
9302,Briançon,93,2019,0,,936,6406.0,5819.0,2323.0,636,,,,,,,,,,,,,,,5,1,1,1
9302,Briançon,93,2020,0,,,6509.0,5930.0,2299.0,651,66.49165,-14.285908,,,,,,,,,,,,,6,1,1,1
9302,Briançon,93,2021,0,,,6712.0,6104.0,2347.0,730,49.255094,-14.576685,33304.0,16080.959715,15130.45474,950.504975,0.059107,16128.971078,484.295312,201.537353,2795.0,83.923853,,,16,1,1,1
9302,Briançon,93,2022,0,,,,,,767,,,33484.0,16649.16188,15718.72606,930.43582,0.055885,16410.41745,490.097284,,,,,,8,1,1,1
9302,Briançon,93,2023,0,,,6902.0,6250.0,,765,,,,,,,,,,206.1283,3385.0,101.093059,,,6,1,1,1
9302,Briançon,93,2024,0,,984,,,,,,,,,,,,,,,3490.0,104.228885,2005.0,418.0,5,1,1,1
9303,Brignoles,93,2019,0,,1475,11743.0,10604.0,4144.0,2143,,,,,,,,,,,,,,,5,1,1,1
9303,Brignoles,93,2020,0,,,12227.0,11135.0,4246.0,2242,65.579358,-14.536887,,,,,,,,,,,,,6,1,1,1
9303,Brignoles,93,2021,0,,,13356.0,12184.0,4532.0,2715,50.03512,-15.014255,137469.0,60229.028024,52315.293622,7913.734401,0.131394,38246.485954,278.218987,97.15645,5825.0,42.37319,,,16,1,1,1
9303,Brignoles,93,2022,0,,,,,,2990,,,139160.0,61510.11551,54332.60304,7177.51247,0.116688,39682.38357999999,285.156536,,,,,,8,1,1,1
9303,Brignoles,93,2023,0,,,14854.0,13666.0,,2654,,,,,,,,,,106.740443,6902.0,49.597586,,,6,1,1,1
9303,Brignoles,93,2024,0,,1527,,,,,,,,,,,,,,,7057.0,50.711411,3128.0,1598.0,5,1,1,1
9304,Cannes,93,2019,0,,2248,57801.0,51999.0,20284.0,9946,,,,,,,,,,,,,,,5,1,1,1
9304,Cannes,93,2020,0,,,59676.0,53982.0,20104.0,10116,69.40665,-18.914744,,,,,,,,,,,,,6,1,1,1
9304,Cannes,93,2021,0,,,64105.0,58169.0,20803.0,11990,56.999335,-18.962949,435050.0,194629.961183,171168.745903,23461.21528,0.120543,175545.838089,403.507271,147.350879,24493.0,56.299276,,,16,1,1,1
9304,Cannes,93,2022,0,,,,,,12645,,,437995.0,196276.1362,174576.66257,21699.47363,0.110556,178409.17282999997,407.331529,,,,,,8,1,1,1
9304,Cannes,93,2023,0,,,69531.0,63431.0,,12063,,,,,,,,,,158.748388,28306.0,64.626309,,,6,1,1,1
9304,Cannes,93,2024,0,,2307,,,,,,,,,,,,,,,28720.0,65.571525,14619.0,6898.0,5,1,1,1
9305,Carpentras,93,2019,0,,871,8855.0,8160.0,3607.0,1475,,,,,,,,,,,,,,,5,1,1,1
9305,Carpentras,93,2020,0,,,9138.0,8423.0,3636.0,1438,66.066893,-14.764592,,,,,,,,,,,,,6,1,1,1
9305,Carpentras,93,2021,0,,,10024.0,9200.0,3814.0,1842,45.825555,-15.174934,98307.0,43207.487131,37271.692501,5935.79463,0.137379,30319.970614,308.421278,101.966289,3936.0,40.037841,,,16,1,1,1
9305,Carpentras,93,2022,0,,,,,,1744,,,98399.0,43660.35043,38027.14862,5633.20181,0.129023,30647.38372000001,311.460317,,,,,,8,1,1,1
9305,Carpentras,93,2023,0,,,10595.0,9873.0,,1749,,,,,,,,,,107.673858,4617.0,46.921209,,,6,1,1,1
9305,Carpentras,93,2024,0,,906,,,,,,,,,,,,,,,4713.0,47.896828,2324.0,1620.0,5,1,1,1
9306,Cavaillon,93,2019,0,,1526,13497.0,12351.0,5477.0,2037,,,,,,,,,,,,,,,5,1,1,1
9306,Cavaillon,93,2020,0,,,13859.0,12746.0,5487.0,2058,65.356749,-14.795502,,,,,,,,,,,,,6,1,1,1
9306,Cavaillon,93,2021,0,,,14933.0,13706.0,5721.0,2485,46.875998,-15.284679,125072.0,54712.969458,47425.758361,7287.211097,0.13319,46580.390545,372.428605,119.395228,5849.0,46.765063,,,16,1,1,1
9306,Cavaillon,93,2022,0,,,,,,2406,,,125253.0,54606.55722,47732.42829,6874.12893,0.125885,47135.69963,376.323917,,,,,,8,1,1,1
9306,Cavaillon,93,2023,0,,,16062.0,14885.0,,2415,,,,,,,,,,128.236449,6695.0,53.451814,,,6,1,1,1
9306,Cavaillon,93,2024,0,,1577,,,,,,,,,,,,,,,6887.0,54.984711,3638.0,2300.0,5,1,1,1
9307,Digne-les-Bains,93,2019,0,,1754,7718.0,6917.0,3667.0,1111,,,,,,,,,,,,,,,5,1,1,1
