idcom,idcomtxt,idreg,idregtxt,iddep,iddeptxt,epci24,epci24txt,scot,aav2020,aav2020txt,aav2020_typo,naf09art10,art09act10,art09hab10,art09mix10,art09rou10,art09fer10,art09inc10,naf10art11,art10act11,art10hab11,art10mix11,art10rou11,art10fer11,art10inc11,naf11art12,art11act12,art11hab12,art11mix12,art11rou12,art11fer12,art11inc12,naf12art13,art12act13,art12hab13,art12mix13,art12rou13,art12fer13,art12inc13,naf13art14,art13act14,art13hab14,art13mix14,art13rou14,art13fer14,art13inc14,naf14art15,art14act15,art14hab15,art14mix15,art14rou15,art14fer15,art14inc15,naf15art16,art15act16,art15hab16,art15mix16,art15rou16,art15fer16,art15inc16,naf16art17,art16act17,art16hab17,art16mix17,art16rou17,art16fer17,art16inc17,naf17art18,art17act18,art17hab18,art17mix18,art17rou18,art17fer18,art17inc18,naf18art19,art18act19,art18hab19,art18mix19,art18rou19,art18fer19,art18inc19,naf19art20,art19act20,art19hab20,art19mix20,art19rou20,art19fer20,art19inc20,naf20art21,art20act21,art20hab21,art20mix21,art20rou21,art20fer21,art20inc21,naf21art22,art21act22,art21hab22,art21mix22,art21rou22,art21fer22,art21inc22,naf22art23,art22act23,art22hab23,art22mix23,art22rou23,art22fer23,art22inc23,naf23art24,art23act24,art23hab24,art23mix24,art23rou24,art23fer24,art23inc24,naf09art24,art09act24,art09hab24,art09mix24,art09inc24,art09rou24,art09fer24,artcom0924,pop15,pop21,pop1521,men15,men21,men1521,emp15,emp21,emp1521,mepart1521,menhab1521,artpop1521,surfcom2024
51619,Le Vieil-Dampierre,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,780,0,780,0,0,0,0,780,0,780,0,0,0,0,1960,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,0,2340,0,0,0,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6215,89,6126,0,0,0,0,0.04,123,110,-13,52,50,-3,21,19,-2,-140.85,-112.78,-27.31,13845611
51620,Vienne-la-Ville,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,2490,0,2031,0,459,0,0,2491,0,2032,0,459,0,0,500,0,500,0,0,0,0,24310,0,24310,0,0,0,0,0,0,0,0,0,0,0,1670,0,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,0,2638,0,0,0,0,34099,0,33181,0,0,918,0,0.45,172,166,-6,85,87,3,35,27,-9,0.0,0.0,0.0,7505423
51621,Vienne-le-Château,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,663,0,663,0,0,0,0,663,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7271,0,7271,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,8000,0,0,0,0,1,0,0,0,1,0,0,1070,0,1070,0,0,0,0,0,0,0,0,0,0,0,7279,6410,500,0,369,0,0,30947,6410,18167,0,6000,370,0,0.06,525,515,-10,210,210,0,197,195,-3,-2.14,0.0,-1400.1,51407027
51622,Ville-Dommange,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,4232,1804,1744,0,4,0,680,4232,1805,1745,0,5,0,677,0,0,0,0,0,0,0,2914,0,2914,0,0,0,0,663,0,663,0,0,0,0,0,0,0,0,0,0,0,3148,0,3148,0,0,0,0,1664,963,687,0,14,0,0,0,0,0,0,0,0,0,889,0,865,0,24,0,0,5599,400,618,4581,0,0,0,0,0,0,0,0,0,0,210,0,210,0,0,0,0,0,0,0,0,0,0,0,1094,0,1094,0,0,0,0,24645,4972,13688,4581,1357,47,0,0.73,402,404,2,177,178,1,160,138,-22,-18.58,1.88,5650.0,3373621
51623,Ville-en-Selve,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,271,291,20,101,122,21,91,86,-4,0.0,0.0,0.0,8914275
51624,Ville-en-Tardenois,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,362,0,362,0,0,0,0,362,0,362,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,1500,0,0,0,0,0,0,0,500,0,0,0,0,0,500,782,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,589,0,0,0,0,4008,0,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8103,0,6103,0,2000,0,0,0.07,659,650,-9,244,266,22,145,139,-6,29.75,40.9,-597.67,11343649
51625,Villeneuve-la-Lionne,44,Grand Est,51,Marne,200066835,Communauté de communes de Sézanne-Sud Ouest Marnais,SCoT du Pays de Brie et Champagne,20,Paris,20,1462,0,1462,0,0,0,0,1463,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2644,0,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,1210,1710,0,0,0,0,0,0,0,0,0,0,0,8489,1210,7279,0,0,0,0,0.06,288,278,-10,122,126,5,13,17,4,0.0,0.0,0.0,15293542
51626,La Villeneuve-lès-Charleville,44,Grand Est,51,Marne,245100888,Communauté de communes de la Brie Champenoise,SCoT du Pays de Brie et Champagne,20,Sézanne,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,967,0,0,0,0,12062,0,0,0,0,0,12062,500,0,500,0,0,0,0,0,0,0,0,0,0,0,1022,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,1185,0,0,0,0,0,0,0,0,0,0,0,16936,0,3674,0,12062,1200,0,0.15,114,120,6,45,60,15,17,21,4,13.25,98.55,2264.0,11117209
51627,Villeneuve-Renneville-Chevigny,44,Grand Est,51,Marne,200067684,"Communauté d'agglomération Épernay, Coteaux et Plaine de Champagne","SCoT d""Epernay et sa Région (SCOTER)",20,Blancs-Coteaux,20,3386,0,3386,0,0,0,0,3386,0,3386,0,0,0,0,16653,0,16653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159,0,4159,0,0,0,0,3338,0,2641,695,2,0,0,0,0,0,0,0,0,0,6737,0,6737,0,0,0,0,14269,0,14252,0,17,0,0,889,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,194,0,0,0,0,0,0,0,0,0,0,0,53011,0,52297,695,0,19,0,0.31,312,325,13,125,135,10,47,43,-4,2.38,4.08,1941.0,17261716
51628,Villeneuve-Saint-Vistre-et-Villevotte,44,Grand Est,51,Marne,200066835,Communauté de communes de Sézanne-Sud Ouest Marnais,SCoT du Pays de Brie et Champagne,20,Sézanne,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,1011,1000,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,500,500,0,1011,5,0,0.02,123,121,-2,55,55,0,18,26,8,18000.0,,-2.5,9600108
51629,Villers-Allerand,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,250,0,250,0,0,0,0,250,0,250,0,0,0,0,801,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18681,0,17550,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,236,0,0,0,0,772,0,0,772,0,0,0,2161,0,2161,0,0,0,0,54250,0,54250,0,0,0,0,0,0,0,0,0,0,0,2598,0,2598,0,0,0,0,397,0,397,0,0,0,0,80396,0,78493,1903,0,0,0,0.65,880,935,55,305,341,36,169,208,39,13.06,6.36,1043.98,12356498
51630,Villers-aux-Bois,44,Grand Est,51,Marne,200067684,"Communauté d'agglomération Épernay, Coteaux et Plaine de Champagne","SCoT d""Epernay et sa Région (SCOTER)",20,Épernay,20,600,0,0,600,0,0,0,600,0,0,600,0,0,0,3171,0,1973,1198,0,0,0,2433,0,2433,0,0,0,0,1716,0,1716,0,0,0,0,1473,0,1473,0,0,0,0,1521,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,738,0,0,0,0,750,0,750,0,0,0,0,330,0,277,0,53,0,0,13332,0,10881,2398,0,53,0,0.26,325,330,5,132,137,5,36,31,-5,0.0,32.87,304.2,5060000
51631,Villers-aux-Nœuds,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,1333,0,633,0,0,0,700,1334,0,634,0,0,0,700,0,0,0,0,0,0,0,2092,0,2092,0,0,0,0,475,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22414,0,17656,0,4758,0,0,0,0,0,0,0,0,0,35038,34310,691,0,37,0,0,7597,0,6070,0,1527,0,0,3149,0,3149,0,0,0,0,701,0,701,0,0,0,0,0,0,0,0,0,0,0,600,0,600,0,0,0,0,74733,34310,32701,0,1400,6322,0,1.15,172,297,125,68,108,40,22,26,4,6.45,14.51,545.58,6472732
51632,Villers-en-Argonne,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,30232,0,480,0,2266,13333,14153,30232,0,481,0,2267,13333,14151,3972,0,3648,0,324,0,0,447,0,447,0,0,0,0,1168,0,1168,0,0,0,0,4194,0,1641,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,404,0,0,0,0,0,0,0,0,0,0,0,72085,0,9705,2553,28304,4857,26666,0.75,231,222,-9,106,101,-5,45,36,-8,-97.49,-34.82,-159.56,9579140
51633,Villers-Franqueux,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,857,0,776,0,42,0,39,857,0,777,0,43,0,37,0,0,0,0,0,0,0,795,0,795,0,0,0,0,7805,1546,6259,0,0,0,0,376,0,376,0,0,0,0,3085,1190,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,1120,0,0,0,0,791,0,395,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15686,2736,12393,0,76,481,0,0.48,297,300,3,124,124,0,102,64,-38,-74.06,0.0,1665.33,3258217
51634,Villers-le-Château,44,Grand Est,51,Marne,200066876,Communauté d'agglomération de Châlons-en-Champagne,SCoT du Pays de Châlons-en-Champagne,20,Châlons-en-Champagne,20,6408,1535,3505,0,130,0,1238,6408,1535,3505,0,131,0,1237,4202,0,4202,0,0,0,0,1595,0,1595,0,0,0,0,5419,0,5419,0,0,0,0,24893,0,24893,0,0,0,0,0,0,0,0,0,0,0,1060,0,1038,0,22,0,0,5945,0,5889,0,56,0,0,2029,0,2029,0,0,0,0,0,0,0,0,0,0,0,1278,0,1278,0,0,0,0,0,0,0,0,0,0,0,1600,0,1600,0,0,0,0,893,0,893,0,0,0,0,61730,3070,55846,0,2475,339,0,0.30,245,295,50,104,118,13,19,18,-1,11.64,12.7,206.24,20795571
51635,Villers-le-Sec,44,Grand Est,51,Marne,200067379,Communauté de communes Côtes de Champagne et Val de Saulx,SCoT du Pays Vitryat,30,Commune hors attraction des villes,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5499,0,1919,3580,0,0,0,0,0,0,0,0,0,0,111,0,111,0,0,0,0,703,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7706,0,4126,3580,0,0,0,0.13,121,108,-13,56,54,-2,15,10,-5,0.0,0.0,0.0,5841466
51636,Villers-Marmery,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,621,0,299,185,98,0,39,621,0,299,185,99,0,38,0,0,0,0,0,0,0,500,500,0,0,0,0,0,4625,4625,0,0,0,0,0,2990,0,0,0,2990,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,30478,0,22192,0,8286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16838,0,16838,0,0,0,0,0,0,0,0,0,0,0,57173,5125,40128,370,77,11473,0,0.54,540,558,18,240,254,15,198,209,11,8.39,6.61,1721.0,10686449
51638,Villeseneux,44,Grand Est,51,Marne,200067684,"Communauté d'agglomération Épernay, Coteaux et Plaine de Champagne","SCoT d""Epernay et sa Région (SCOTER)",20,Châlons-en-Champagne,20,2590,0,2590,0,0,0,0,2590,0,2590,0,0,0,0,741,0,741,0,0,0,0,0,0,0,0,0,0,0,12297,0,8785,0,0,0,3512,21,0,21,0,0,0,0,15614,15614,0,0,0,0,0,2532,0,2532,0,0,0,0,970,0,970,0,0,0,0,5617,4715,902,0,0,0,0,0,0,0,0,0,0,0,980,0,980,0,0,0,0,1319,0,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45271,20329,21430,0,3512,0,0,0.17,244,202,-42,88,77,-11,23,20,-3,-5.06,-20.43,-612.21,25925888
51639,La Ville-sous-Orbais,44,Grand Est,51,Marne,200066850,Communauté de communes des Paysages de la Champagne,"SCoT d""Epernay et sa Région (SCOTER)",30,Commune hors attraction des villes,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,142,0,0,0,0,0,0,0,0,0,0,0,1350,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492,0,1492,0,0,0,0,0.01,52,40,-12,30,23,-6,10,9,-2,0.0,0.0,0.0,11137811
51640,Ville-sur-Tourbe,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,6045,0,6045,0,0,0,0,6046,0,6046,0,0,0,0,6210,0,4210,0,0,0,2000,1050,0,1050,0,0,0,0,1611,0,1611,0,0,0,0,0,0,0,0,0,0,0,1290,0,1290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,0,3798,0,0,0,0,0,0,0,0,0,0,557,0,557,0,0,0,0,1987,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28594,0,22796,3798,2000,0,0,0.25,246,212,-34,101,88,-13,39,17,-22,-62.0,-70.38,-166.03,11218039
51641,Villevenard,44,Grand Est,51,Marne,200066850,Communauté de communes des Paysages de la Champagne,"SCoT d""Epernay et sa Région (SCOTER)",30,Commune hors attraction des villes,30,1489,0,1489,0,0,0,0,1490,0,1490,0,0,0,0,1906,0,844,1062,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1723,0,1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,0,1211,0,0,0,0,1408,0,1408,0,0,0,0,9267,0,8205,1062,0,0,0,0.07,212,196,-16,95,90,-5,117,110,-7,-69.65,-29.02,-107.69,13430149
51642,Villiers-aux-Corneilles,44,Grand Est,51,Marne,200066835,Communauté de communes de Sézanne-Sud Ouest Marnais,SCoT du Pays de Brie et Champagne,20,Romilly-sur-Seine,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,771,0,771,0,0,0,0,1610,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,762,0,0,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,4143,0,4143,0,0,0,0,0.07,106,110,4,41,55,14,9,8,-1,0.0,0.0,0.0,5928150
51643,Vinay,44,Grand Est,51,Marne,200067684,"Communauté d'agglomération Épernay, Coteaux et Plaine de Champagne","SCoT d""Epernay et sa Région (SCOTER)",20,Épernay,20,525,0,525,0,0,0,0,525,0,525,0,0,0,0,92,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,2626,0,426,0,0,56,98,0,0,0,98,0,0,1639,1503,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012,4129,3211,426,56,190,0,0.26,602,541,-61,247,236,-10,257,191,-66,-237.06,,-52.56,3137140
51644,Vincelles,44,Grand Est,51,Marne,200066850,Communauté de communes des Paysages de la Champagne,"SCoT d""Epernay et sa Région (SCOTER)",30,Commune hors attraction des villes,30,2257,115,2142,0,0,0,0,2257,115,2142,0,0,0,0,511,0,107,0,0,0,404,0,0,0,0,0,0,0,504,0,122,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,320,0,0,0,0,1034,0,789,0,245,0,0,0,0,0,0,0,0,0,6947,294,5622,0,404,627,0,0.20,299,320,21,135,139,4,113,119,6,1562.5,,3.05,3547888
51645,Vindey,44,Grand Est,51,Marne,200066835,Communauté de communes de Sézanne-Sud Ouest Marnais,SCoT du Pays de Brie et Champagne,20,Sézanne,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,126,108,-18,56,49,-7,31,31,0,0.0,0.0,0.0,8006442
51646,Virginy,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,2476,0,2476,0,0,0,0,2476,0,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4952,0,4952,0,0,0,0,0.04,85,82,-3,43,35,-8,15,13,-2,0.0,0.0,0.0,12242477
51647,Vitry-en-Perthois,44,Grand Est,51,Marne,200067379,Communauté de communes Côtes de Champagne et Val de Saulx,SCoT du Pays Vitryat,20,Vitry-le-François,20,14220,6158,1682,0,28,0,6352,14220,6159,1683,0,29,0,6349,1653,0,1653,0,0,0,0,0,0,0,0,0,0,0,2508,0,2508,0,0,0,0,1041,0,1041,0,0,0,0,0,0,0,0,0,0,0,1059,0,1059,0,0,0,0,1004,0,1004,0,0,0,0,1392,0,1392,0,0,0,0,0,0,0,0,0,0,0,2510,936,1574,0,0,0,0,4010,4010,0,0,0,0,0,1793,1368,425,0,0,0,0,308,36,215,0,57,0,0,45718,18667,14236,0,12701,114,0,0.26,860,838,-22,389,382,-8,186,171,-15,-38.56,-15.91,-271.14,17689433
51648,Vitry-la-Ville,44,Grand Est,51,Marne,200043438,Communauté de communes de la Moivre à la Coole,SCoT du Pays de Châlons-en-Champagne,20,Châlons-en-Champagne,20,4870,0,4370,500,0,0,0,4870,0,4370,500,0,0,0,2413,0,2413,0,0,0,0,45353,10083,4139,0,0,0,31131,2197,0,2197,0,0,0,0,46651,0,17584,0,2176,0,26891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,1172,2654,0,241,0,0,0,0,0,0,0,0,0,464,464,0,0,0,0,0,112115,11719,38957,1000,58022,2417,0,1.22,356,378,22,141,151,10,110,92,-18,-73.17,81.3,55.91,9212865
51649,Vitry-le-François,44,Grand Est,51,Marne,200034718,"Communauté de communes de Vitry, Champagne et Der",SCoT du Pays Vitryat,11,Vitry-le-François,11,9639,3198,3085,0,3356,0,0,9639,3198,3085,0,3356,0,0,1381,0,1381,0,0,0,0,14399,13895,504,0,0,0,0,3207,0,3178,0,29,0,0,19757,7524,745,0,11487,0,1,4382,0,1595,0,2787,0,0,4789,0,4509,0,280,0,0,1228,0,1228,0,0,0,0,1876,395,1063,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,850,0,0,0,0,1784,0,1772,0,12,0,0,72931,28210,22995,0,1,21725,0,1.14,12805,11454,-1351,6052,5689,-363,7032,6808,-224,-478.21,-432.4,-9.09,6372657
51650,Voilemont,44,Grand Est,51,Marne,200042703,Communauté de communes de l'Argonne Champenoise,,20,Sainte-Menehould,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220,0,0,0,0,0,6220,9759,0,3500,0,6259,0,0,0.17,43,47,4,20,20,0,8,5,-3,-769.23,,9.75,5865669
51652,Vouarces,44,Grand Est,51,Marne,200066835,Communauté de communes de Sézanne-Sud Ouest Marnais,SCoT du Pays de Brie et Champagne,30,Commune hors attraction des villes,30,1297,0,1297,0,0,0,0,1298,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5676,0,5676,0,0,0,0,0,0,0,0,0,0,0,2381,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10652,2381,8271,0,0,0,0,0.18,69,59,-10,35,28,-6,21,19,-1,-33.6,,-238.1,5989114
51654,Vouillers,44,Grand Est,51,Marne,200068666,Communauté d'agglomération de Saint-Dizier Der et Blaise,SCoT Nord Haute-Marne,20,Saint-Dizier,20,1325,0,1325,0,0,0,0,1326,0,1326,0,0,0,0,10933,0,8379,0,0,0,2554,0,0,0,0,0,0,0,651,0,651,0,0,0,0,0,0,0,0,0,0,0,6790,0,4200,0,0,0,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6195,0,6195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27220,0,22076,0,5144,0,0,0.33,248,256,8,85,99,14,30,29,-1,10.01,13.47,1623.13,8274259
51655,Vouzy,44,Grand Est,51,Marne,200067684,"Communauté d'agglomération Épernay, Coteaux et Plaine de Champagne","SCoT d""Epernay et sa Région (SCOTER)",20,Blancs-Coteaux,20,215,0,210,0,4,0,1,215,0,210,0,5,0,0,3457,0,3457,0,0,0,0,0,0,0,0,0,0,0,5702,0,3880,1074,748,0,0,2297,0,2297,0,0,0,0,0,0,0,0,0,0,0,7248,0,2294,0,0,0,4954,346,0,346,0,0,0,0,0,0,0,0,0,0,0,806,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,1750,0,0,0,0,250,0,250,0,0,0,0,22286,0,15500,1074,4955,757,0,0.24,294,294,0,120,129,9,22,28,6,17.86,26.12,,9423940
51656,Vraux,44,Grand Est,51,Marne,200066876,Communauté d'agglomération de Châlons-en-Champagne,SCoT du Pays de Châlons-en-Champagne,20,Châlons-en-Champagne,20,1015,0,1015,0,0,0,0,1015,0,1015,0,0,0,0,1195,0,1190,0,5,0,0,0,0,0,0,0,0,0,8428,0,0,0,0,0,8428,5463,0,5401,0,62,0,0,6481,0,6481,0,0,0,0,14781,0,14781,0,0,0,0,1404,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315,0,3315,0,0,0,0,0,0,0,0,0,0,0,3891,0,3891,0,0,0,0,2,0,0,0,0,0,2,46990,0,38493,0,8430,67,0,0.37,465,461,-4,185,183,-2,60,52,-8,-3.85,-0.77,-6495.25,12786845
51657,Vrigny,44,Grand Est,51,Marne,200067213,Communauté urbaine du Grand Reims,SCoT de la région remoise - CU du Grand Reims,20,Reims,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9622,0,0,0,947,0,8675,0,0,0,0,0,0,0,1797,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11955,0,1797,0,8675,1483,0,0.27,214,246,32,88,105,17,79,92,12,166.94,94.6,56.16,4484986
