ID,BedrijfstakkenBranchesSBI2008,RegioS,Perioden,OprichtingenVanVestigingen_1
110877,403400 ,CR04  ,2019JJ00,45.0
110878,403400 ,CR04  ,2020JJ00,55.0
110879,403400 ,CR04  ,2021JJ00,40.0
110880,403400 ,CR04  ,2022JJ00,30.0
110881,403400 ,CR04  ,2023JJ00,35.0
110882,403400 ,CR04  ,2024JJ00,30.0
110883,403400 ,CR04  ,2025JJ00,30.0
110884,403400 ,CR05  ,2007JJ00,15.0
110885,403400 ,CR05  ,2008JJ00,20.0
110886,403400 ,CR05  ,2009JJ00,25.0
110887,403400 ,CR05  ,2010JJ00,15.0
110888,403400 ,CR05  ,2011JJ00,15.0
110889,403400 ,CR05  ,2012JJ00,5.0
110890,403400 ,CR05  ,2013JJ00,15.0
110891,403400 ,CR05  ,2014JJ00,20.0
110892,403400 ,CR05  ,2015JJ00,20.0
110893,403400 ,CR05  ,2016JJ00,15.0
110894,403400 ,CR05  ,2017JJ00,20.0
110895,403400 ,CR05  ,2018JJ00,15.0
110896,403400 ,CR05  ,2019JJ00,25.0
110897,403400 ,CR05  ,2020JJ00,20.0
110898,403400 ,CR05  ,2021JJ00,15.0
110899,403400 ,CR05  ,2022JJ00,10.0
110900,403400 ,CR05  ,2023JJ00,20.0
110901,403400 ,CR05  ,2024JJ00,5.0
110902,403400 ,CR05  ,2025JJ00,15.0
110903,403400 ,CR06  ,2007JJ00,55.0
110904,403400 ,CR06  ,2008JJ00,30.0
110905,403400 ,CR06  ,2009JJ00,50.0
110906,403400 ,CR06  ,2010JJ00,30.0
110907,403400 ,CR06  ,2011JJ00,55.0
110908,403400 ,CR06  ,2012JJ00,35.0
110909,403400 ,CR06  ,2013JJ00,35.0
110910,403400 ,CR06  ,2014JJ00,45.0
110911,403400 ,CR06  ,2015JJ00,30.0
110912,403400 ,CR06  ,2016JJ00,25.0
110913,403400 ,CR06  ,2017JJ00,35.0
110914,403400 ,CR06  ,2018JJ00,20.0
110915,403400 ,CR06  ,2019JJ00,30.0
110916,403400 ,CR06  ,2020JJ00,25.0
110917,403400 ,CR06  ,2021JJ00,25.0
110918,403400 ,CR06  ,2022JJ00,20.0
110919,403400 ,CR06  ,2023JJ00,30.0
110920,403400 ,CR06  ,2024JJ00,15.0
110921,403400 ,CR06  ,2025JJ00,15.0
110922,403400 ,CR07  ,2007JJ00,45.0
110923,403400 ,CR07  ,2008JJ00,40.0
110924,403400 ,CR07  ,2009JJ00,55.0
110925,403400 ,CR07  ,2010JJ00,35.0
110926,403400 ,CR07  ,2011JJ00,40.0
110927,403400 ,CR07  ,2012JJ00,45.0
110928,403400 ,CR07  ,2013JJ00,45.0
110929,403400 ,CR07  ,2014JJ00,35.0
110930,403400 ,CR07  ,2015JJ00,20.0
110931,403400 ,CR07  ,2016JJ00,40.0
110932,403400 ,CR07  ,2017JJ00,35.0
110933,403400 ,CR07  ,2018JJ00,30.0
110934,403400 ,CR07  ,2019JJ00,35.0
110935,403400 ,CR07  ,2020JJ00,30.0
110936,403400 ,CR07  ,2021JJ00,40.0
110937,403400 ,CR07  ,2022JJ00,15.0
110938,403400 ,CR07  ,2023JJ00,25.0
110939,403400 ,CR07  ,2024JJ00,25.0
110940,403400 ,CR07  ,2025JJ00,15.0
110941,403400 ,CR08  ,2007JJ00,25.0
110942,403400 ,CR08  ,2008JJ00,30.0
110943,403400 ,CR08  ,2009JJ00,35.0
110944,403400 ,CR08  ,2010JJ00,30.0
110945,403400 ,CR08  ,2011JJ00,30.0
110946,403400 ,CR08  ,2012JJ00,20.0
110947,403400 ,CR08  ,2013JJ00,35.0
110948,403400 ,CR08  ,2014JJ00,35.0
110949,403400 ,CR08  ,2015JJ00,25.0
110950,403400 ,CR08  ,2016JJ00,30.0
110951,403400 ,CR08  ,2017JJ00,20.0
110952,403400 ,CR08  ,2018JJ00,30.0
110953,403400 ,CR08  ,2019JJ00,15.0
110954,403400 ,CR08  ,2020JJ00,20.0
110955,403400 ,CR08  ,2021JJ00,20.0
110956,403400 ,CR08  ,2022JJ00,15.0
110957,403400 ,CR08  ,2023JJ00,25.0
110958,403400 ,CR08  ,2024JJ00,15.0
110959,403400 ,CR08  ,2025JJ00,15.0
110960,403400 ,CR09  ,2007JJ00,30.0
110961,403400 ,CR09  ,2008JJ00,25.0
110962,403400 ,CR09  ,2009JJ00,25.0
110963,403400 ,CR09  ,2010JJ00,25.0
110964,403400 ,CR09  ,2011JJ00,30.0
110965,403400 ,CR09  ,2012JJ00,20.0
110966,403400 ,CR09  ,2013JJ00,25.0
110967,403400 ,CR09  ,2014JJ00,30.0
110968,403400 ,CR09  ,2015JJ00,25.0
110969,403400 ,CR09  ,2016JJ00,20.0
110970,403400 ,CR09  ,2017JJ00,15.0
110971,403400 ,CR09  ,2018JJ00,20.0
110972,403400 ,CR09  ,2019JJ00,15.0
110973,403400 ,CR09  ,2020JJ00,15.0
110974,403400 ,CR09  ,2021JJ00,15.0
110975,403400 ,CR09  ,2022JJ00,10.0
110976,403400 ,CR09  ,2023JJ00,10.0
110977,403400 ,CR09  ,2024JJ00,15.0
110978,403400 ,CR09  ,2025JJ00,15.0
110979,403400 ,CR10  ,2007JJ00,70.0
110980,403400 ,CR10  ,2008JJ00,55.0
110981,403400 ,CR10  ,2009JJ00,75.0
110982,403400 ,CR10  ,2010JJ00,65.0
110983,403400 ,CR10  ,2011JJ00,75.0
110984,403400 ,CR10  ,2012JJ00,55.0
110985,403400 ,CR10  ,2013JJ00,70.0
110986,403400 ,CR10  ,2014JJ00,55.0
110987,403400 ,CR10  ,2015JJ00,55.0
110988,403400 ,CR10  ,2016JJ00,60.0
110989,403400 ,CR10  ,2017JJ00,55.0
110990,403400 ,CR10  ,2018JJ00,45.0
110991,403400 ,CR10  ,2019JJ00,60.0
110992,403400 ,CR10  ,2020JJ00,45.0
110993,403400 ,CR10  ,2021JJ00,50.0
110994,403400 ,CR10  ,2022JJ00,35.0
110995,403400 ,CR10  ,2023JJ00,60.0
110996,403400 ,CR10  ,2024JJ00,45.0
110997,403400 ,CR10  ,2025JJ00,35.0
110998,403400 ,CR11  ,2007JJ00,30.0
110999,403400 ,CR11  ,2008JJ00,20.0
111000,403400 ,CR11  ,2009JJ00,35.0
111001,403400 ,CR11  ,2010JJ00,30.0
111002,403400 ,CR11  ,2011JJ00,30.0
111003,403400 ,CR11  ,2012JJ00,25.0
111004,403400 ,CR11  ,2013JJ00,30.0
111005,403400 ,CR11  ,2014JJ00,35.0
111006,403400 ,CR11  ,2015JJ00,15.0
111007,403400 ,CR11  ,2016JJ00,25.0
111008,403400 ,CR11  ,2017JJ00,30.0
111009,403400 ,CR11  ,2018JJ00,15.0
111010,403400 ,CR11  ,2019JJ00,15.0
111011,403400 ,CR11  ,2020JJ00,25.0
111012,403400 ,CR11  ,2021JJ00,20.0
111013,403400 ,CR11  ,2022JJ00,15.0
111014,403400 ,CR11  ,2023JJ00,20.0
111015,403400 ,CR11  ,2024JJ00,25.0
111016,403400 ,CR11  ,2025JJ00,15.0
111017,403400 ,CR12  ,2007JJ00,100.0
111018,403400 ,CR12  ,2008JJ00,90.0
111019,403400 ,CR12  ,2009JJ00,105.0
111020,403400 ,CR12  ,2010JJ00,115.0
111021,403400 ,CR12  ,2011JJ00,100.0
111022,403400 ,CR12  ,2012JJ00,100.0
111023,403400 ,CR12  ,2013JJ00,100.0
111024,403400 ,CR12  ,2014JJ00,115.0
111025,403400 ,CR12  ,2015JJ00,85.0
111026,403400 ,CR12  ,2016JJ00,90.0
111027,403400 ,CR12  ,2017JJ00,85.0
111028,403400 ,CR12  ,2018JJ00,100.0
111029,403400 ,CR12  ,2019JJ00,80.0
111030,403400 ,CR12  ,2020JJ00,80.0
111031,403400 ,CR12  ,2021JJ00,75.0
111032,403400 ,CR12  ,2022JJ00,70.0
111033,403400 ,CR12  ,2023JJ00,75.0
111034,403400 ,CR12  ,2024JJ00,55.0
111035,403400 ,CR12  ,2025JJ00,75.0
111036,403400 ,CR13  ,2007JJ00,140.0
111037,403400 ,CR13  ,2008JJ00,165.0
111038,403400 ,CR13  ,2009JJ00,180.0
111039,403400 ,CR13  ,2010JJ00,115.0
111040,403400 ,CR13  ,2011JJ00,130.0
111041,403400 ,CR13  ,2012JJ00,125.0
111042,403400 ,CR13  ,2013JJ00,120.0
111043,403400 ,CR13  ,2014JJ00,110.0
111044,403400 ,CR13  ,2015JJ00,110.0
111045,403400 ,CR13  ,2016JJ00,100.0
111046,403400 ,CR13  ,2017JJ00,100.0
111047,403400 ,CR13  ,2018JJ00,130.0
111048,403400 ,CR13  ,2019JJ00,95.0
111049,403400 ,CR13  ,2020JJ00,90.0
111050,403400 ,CR13  ,2021JJ00,105.0
111051,403400 ,CR13  ,2022JJ00,85.0
111052,403400 ,CR13  ,2023JJ00,120.0
111053,403400 ,CR13  ,2024JJ00,105.0
111054,403400 ,CR13  ,2025JJ00,90.0
111055,403400 ,CR14  ,2007JJ00,65.0
111056,403400 ,CR14  ,2008JJ00,75.0
111057,403400 ,CR14  ,2009JJ00,70.0
111058,403400 ,CR14  ,2010JJ00,85.0
111059,403400 ,CR14  ,2011JJ00,55.0
111060,403400 ,CR14  ,2012JJ00,75.0
111061,403400 ,CR14  ,2013JJ00,70.0
111062,403400 ,CR14  ,2014JJ00,70.0
111063,403400 ,CR14  ,2015JJ00,65.0
111064,403400 ,CR14  ,2016JJ00,70.0
111065,403400 ,CR14  ,2017JJ00,50.0
111066,403400 ,CR14  ,2018JJ00,50.0
111067,403400 ,CR14  ,2019JJ00,50.0
111068,403400 ,CR14  ,2020JJ00,35.0
111069,403400 ,CR14  ,2021JJ00,50.0
111070,403400 ,CR14  ,2022JJ00,45.0
111071,403400 ,CR14  ,2023JJ00,60.0
111072,403400 ,CR14  ,2024JJ00,35.0
111073,403400 ,CR14  ,2025JJ00,40.0
111074,403400 ,CR15  ,2007JJ00,195.0
111075,403400 ,CR15  ,2008JJ00,160.0
111076,403400 ,CR15  ,2009JJ00,210.0
111077,403400 ,CR15  ,2010JJ00,180.0
111078,403400 ,CR15  ,2011JJ00,180.0
111079,403400 ,CR15  ,2012JJ00,155.0
111080,403400 ,CR15  ,2013JJ00,150.0
111081,403400 ,CR15  ,2014JJ00,155.0
111082,403400 ,CR15  ,2015JJ00,130.0
111083,403400 ,CR15  ,2016JJ00,155.0
111084,403400 ,CR15  ,2017JJ00,140.0
111085,403400 ,CR15  ,2018JJ00,125.0
111086,403400 ,CR15  ,2019JJ00,155.0
111087,403400 ,CR15  ,2020JJ00,140.0
111088,403400 ,CR15  ,2021JJ00,135.0
111089,403400 ,CR15  ,2022JJ00,130.0
111090,403400 ,CR15  ,2023JJ00,150.0
111091,403400 ,CR15  ,2024JJ00,145.0
111092,403400 ,CR15  ,2025JJ00,100.0
111093,403400 ,CR16  ,2007JJ00,60.0
111094,403400 ,CR16  ,2008JJ00,35.0
111095,403400 ,CR16  ,2009JJ00,60.0
111096,403400 ,CR16  ,2010JJ00,50.0
111097,403400 ,CR16  ,2011JJ00,40.0
111098,403400 ,CR16  ,2012JJ00,45.0
111099,403400 ,CR16  ,2013JJ00,45.0
111100,403400 ,CR16  ,2014JJ00,35.0
111101,403400 ,CR16  ,2015JJ00,40.0
111102,403400 ,CR16  ,2016JJ00,35.0
111103,403400 ,CR16  ,2017JJ00,35.0
111104,403400 ,CR16  ,2018JJ00,40.0
111105,403400 ,CR16  ,2019JJ00,40.0
111106,403400 ,CR16  ,2020JJ00,55.0
111107,403400 ,CR16  ,2021JJ00,50.0
111108,403400 ,CR16  ,2022JJ00,30.0
111109,403400 ,CR16  ,2023JJ00,45.0
111110,403400 ,CR16  ,2024JJ00,35.0
111111,403400 ,CR16  ,2025JJ00,20.0
111112,403400 ,CR17  ,2007JJ00,455.0
111113,403400 ,CR17  ,2008JJ00,370.0
111114,403400 ,CR17  ,2009JJ00,450.0
111115,403400 ,CR17  ,2010JJ00,350.0
111116,403400 ,CR17  ,2011JJ00,375.0
111117,403400 ,CR17  ,2012JJ00,335.0
111118,403400 ,CR17  ,2013JJ00,305.0
111119,403400 ,CR17  ,2014JJ00,335.0
111120,403400 ,CR17  ,2015JJ00,325.0
111121,403400 ,CR17  ,2016JJ00,330.0
111122,403400 ,CR17  ,2017JJ00,340.0
111123,403400 ,CR17  ,2018JJ00,340.0
111124,403400 ,CR17  ,2019JJ00,360.0
111125,403400 ,CR17  ,2020JJ00,280.0
111126,403400 ,CR17  ,2021JJ00,305.0
111127,403400 ,CR17  ,2022JJ00,315.0
111128,403400 ,CR17  ,2023JJ00,410.0
111129,403400 ,CR17  ,2024JJ00,340.0
111130,403400 ,CR17  ,2025JJ00,295.0
111131,403400 ,CR18  ,2007JJ00,80.0
111132,403400 ,CR18  ,2008JJ00,80.0
111133,403400 ,CR18  ,2009JJ00,95.0
111134,403400 ,CR18  ,2010JJ00,85.0
111135,403400 ,CR18  ,2011JJ00,70.0
111136,403400 ,CR18  ,2012JJ00,55.0
111137,403400 ,CR18  ,2013JJ00,60.0
111138,403400 ,CR18  ,2014JJ00,60.0
111139,403400 ,CR18  ,2015JJ00,75.0
111140,403400 ,CR18  ,2016JJ00,55.0
111141,403400 ,CR18  ,2017JJ00,75.0
111142,403400 ,CR18  ,2018JJ00,55.0
111143,403400 ,CR18  ,2019JJ00,70.0
111144,403400 ,CR18  ,2020JJ00,60.0
111145,403400 ,CR18  ,2021JJ00,60.0
111146,403400 ,CR18  ,2022JJ00,60.0
111147,403400 ,CR18  ,2023JJ00,65.0
111148,403400 ,CR18  ,2024JJ00,55.0
111149,403400 ,CR18  ,2025JJ00,55.0
111150,403400 ,CR19  ,2007JJ00,75.0
111151,403400 ,CR19  ,2008JJ00,65.0
111152,403400 ,CR19  ,2009JJ00,75.0
111153,403400 ,CR19  ,2010JJ00,65.0
111154,403400 ,CR19  ,2011JJ00,70.0
111155,403400 ,CR19  ,2012JJ00,55.0
111156,403400 ,CR19  ,2013JJ00,60.0
111157,403400 ,CR19  ,2014JJ00,55.0
111158,403400 ,CR19  ,2015JJ00,65.0
111159,403400 ,CR19  ,2016JJ00,55.0
111160,403400 ,CR19  ,2017JJ00,55.0
111161,403400 ,CR19  ,2018JJ00,60.0
111162,403400 ,CR19  ,2019JJ00,50.0
111163,403400 ,CR19  ,2020JJ00,50.0
111164,403400 ,CR19  ,2021JJ00,50.0
111165,403400 ,CR19  ,2022JJ00,45.0
111166,403400 ,CR19  ,2023JJ00,50.0
111167,403400 ,CR19  ,2024JJ00,45.0
111168,403400 ,CR19  ,2025JJ00,40.0
111169,403400 ,CR20  ,2007JJ00,50.0
111170,403400 ,CR20  ,2008JJ00,50.0
111171,403400 ,CR20  ,2009JJ00,55.0
111172,403400 ,CR20  ,2010JJ00,35.0
111173,403400 ,CR20  ,2011JJ00,35.0
111174,403400 ,CR20  ,2012JJ00,35.0
111175,403400 ,CR20  ,2013JJ00,40.0
111176,403400 ,CR20  ,2014JJ00,45.0
111177,403400 ,CR20  ,2015JJ00,30.0
111178,403400 ,CR20  ,2016JJ00,40.0
111179,403400 ,CR20  ,2017JJ00,30.0
111180,403400 ,CR20  ,2018JJ00,35.0
111181,403400 ,CR20  ,2019JJ00,30.0
111182,403400 ,CR20  ,2020JJ00,45.0
111183,403400 ,CR20  ,2021JJ00,30.0
111184,403400 ,CR20  ,2022JJ00,30.0
111185,403400 ,CR20  ,2023JJ00,30.0
111186,403400 ,CR20  ,2024JJ00,35.0
111187,403400 ,CR20  ,2025JJ00,25.0
111188,403400 ,CR21  ,2007JJ00,70.0
111189,403400 ,CR21  ,2008JJ00,90.0
111190,403400 ,CR21  ,2009JJ00,60.0
111191,403400 ,CR21  ,2010JJ00,75.0
111192,403400 ,CR21  ,2011JJ00,75.0
111193,403400 ,CR21  ,2012JJ00,80.0
111194,403400 ,CR21  ,2013JJ00,75.0
111195,403400 ,CR21  ,2014JJ00,70.0
111196,403400 ,CR21  ,2015JJ00,85.0
111197,403400 ,CR21  ,2016JJ00,75.0
111198,403400 ,CR21  ,2017JJ00,75.0
111199,403400 ,CR21  ,2018JJ00,90.0
111200,403400 ,CR21  ,2019JJ00,80.0
111201,403400 ,CR21  ,2020JJ00,75.0
111202,403400 ,CR21  ,2021JJ00,60.0
111203,403400 ,CR21  ,2022JJ00,70.0
111204,403400 ,CR21  ,2023JJ00,70.0
111205,403400 ,CR21  ,2024JJ00,65.0
111206,403400 ,CR21  ,2025JJ00,60.0
111207,403400 ,CR22  ,2007JJ00,40.0
111208,403400 ,CR22  ,2008JJ00,35.0
111209,403400 ,CR22  ,2009JJ00,55.0
111210,403400 ,CR22  ,2010JJ00,35.0
111211,403400 ,CR22  ,2011JJ00,30.0
111212,403400 ,CR22  ,2012JJ00,40.0
111213,403400 ,CR22  ,2013JJ00,30.0
111214,403400 ,CR22  ,2014JJ00,35.0
111215,403400 ,CR22  ,2015JJ00,40.0
111216,403400 ,CR22  ,2016JJ00,35.0
111217,403400 ,CR22  ,2017JJ00,20.0
111218,403400 ,CR22  ,2018JJ00,40.0
111219,403400 ,CR22  ,2019JJ00,35.0
111220,403400 ,CR22  ,2020JJ00,30.0
111221,403400 ,CR22  ,2021JJ00,30.0
111222,403400 ,CR22  ,2022JJ00,35.0
111223,403400 ,CR22  ,2023JJ00,60.0
111224,403400 ,CR22  ,2024JJ00,35.0
111225,403400 ,CR22  ,2025JJ00,40.0
111226,403400 ,CR23  ,2007JJ00,560.0
111227,403400 ,CR23  ,2008JJ00,465.0
111228,403400 ,CR23  ,2009JJ00,620.0
111229,403400 ,CR23  ,2010JJ00,535.0
111230,403400 ,CR23  ,2011JJ00,575.0
111231,403400 ,CR23  ,2012JJ00,445.0
111232,403400 ,CR23  ,2013JJ00,520.0
111233,403400 ,CR23  ,2014JJ00,575.0
111234,403400 ,CR23  ,2015JJ00,540.0
111235,403400 ,CR23  ,2016JJ00,545.0
111236,403400 ,CR23  ,2017JJ00,470.0
111237,403400 ,CR23  ,2018JJ00,505.0
111238,403400 ,CR23  ,2019JJ00,535.0
111239,403400 ,CR23  ,2020JJ00,500.0
111240,403400 ,CR23  ,2021JJ00,515.0
111241,403400 ,CR23  ,2022JJ00,515.0
111242,403400 ,CR23  ,2023JJ00,635.0
111243,403400 ,CR23  ,2024JJ00,560.0
111244,403400 ,CR23  ,2025JJ00,505.0
111245,403400 ,CR24  ,2007JJ00,110.0
111246,403400 ,CR24  ,2008JJ00,110.0
111247,403400 ,CR24  ,2009JJ00,110.0
111248,403400 ,CR24  ,2010JJ00,105.0
111249,403400 ,CR24  ,2011JJ00,95.0
111250,403400 ,CR24  ,2012JJ00,75.0
111251,403400 ,CR24  ,2013JJ00,105.0
111252,403400 ,CR24  ,2014JJ00,90.0
111253,403400 ,CR24  ,2015JJ00,80.0
111254,403400 ,CR24  ,2016JJ00,85.0
111255,403400 ,CR24  ,2017JJ00,80.0
111256,403400 ,CR24  ,2018JJ00,80.0
111257,403400 ,CR24  ,2019JJ00,75.0
111258,403400 ,CR24  ,2020JJ00,90.0
111259,403400 ,CR24  ,2021JJ00,70.0
111260,403400 ,CR24  ,2022JJ00,80.0
111261,403400 ,CR24  ,2023JJ00,85.0
111262,403400 ,CR24  ,2024JJ00,75.0
111263,403400 ,CR24  ,2025JJ00,80.0
111264,403400 ,CR25  ,2007JJ00,115.0
111265,403400 ,CR25  ,2008JJ00,100.0
111266,403400 ,CR25  ,2009JJ00,125.0
111267,403400 ,CR25  ,2010JJ00,90.0
111268,403400 ,CR25  ,2011JJ00,110.0
111269,403400 ,CR25  ,2012JJ00,95.0
111270,403400 ,CR25  ,2013JJ00,100.0
111271,403400 ,CR25  ,2014JJ00,115.0
111272,403400 ,CR25  ,2015JJ00,90.0
111273,403400 ,CR25  ,2016JJ00,95.0
111274,403400 ,CR25  ,2017JJ00,105.0
111275,403400 ,CR25  ,2018JJ00,110.0
111276,403400 ,CR25  ,2019JJ00,105.0
111277,403400 ,CR25  ,2020JJ00,110.0
111278,403400 ,CR25  ,2021JJ00,85.0
111279,403400 ,CR25  ,2022JJ00,100.0
111280,403400 ,CR25  ,2023JJ00,85.0
111281,403400 ,CR25  ,2024JJ00,80.0
111282,403400 ,CR25  ,2025JJ00,95.0
111283,403400 ,CR26  ,2007JJ00,280.0
111284,403400 ,CR26  ,2008JJ00,280.0
111285,403400 ,CR26  ,2009JJ00,330.0
111286,403400 ,CR26  ,2010JJ00,275.0
111287,403400 ,CR26  ,2011JJ00,240.0
111288,403400 ,CR26  ,2012JJ00,245.0
111289,403400 ,CR26  ,2013JJ00,280.0
111290,403400 ,CR26  ,2014JJ00,275.0
111291,403400 ,CR26  ,2015JJ00,230.0
111292,403400 ,CR26  ,2016JJ00,290.0
111293,403400 ,CR26  ,2017JJ00,265.0
111294,403400 ,CR26  ,2018JJ00,285.0
111295,403400 ,CR26  ,2019JJ00,290.0
111296,403400 ,CR26  ,2020JJ00,245.0
111297,403400 ,CR26  ,2021JJ00,285.0
111298,403400 ,CR26  ,2022JJ00,310.0
111299,403400 ,CR26  ,2023JJ00,340.0
111300,403400 ,CR26  ,2024JJ00,290.0
111301,403400 ,CR26  ,2025JJ00,260.0
111302,403400 ,CR27  ,2007JJ00,55.0
111303,403400 ,CR27  ,2008JJ00,45.0
111304,403400 ,CR27  ,2009JJ00,55.0
111305,403400 ,CR27  ,2010JJ00,45.0
111306,403400 ,CR27  ,2011JJ00,35.0
111307,403400 ,CR27  ,2012JJ00,40.0
111308,403400 ,CR27  ,2013JJ00,40.0
111309,403400 ,CR27  ,2014JJ00,35.0
111310,403400 ,CR27  ,2015JJ00,25.0
111311,403400 ,CR27  ,2016JJ00,45.0
111312,403400 ,CR27  ,2017JJ00,45.0
111313,403400 ,CR27  ,2018JJ00,30.0
111314,403400 ,CR27  ,2019JJ00,45.0
111315,403400 ,CR27  ,2020JJ00,30.0
111316,403400 ,CR27  ,2021JJ00,35.0
111317,403400 ,CR27  ,2022JJ00,45.0
111318,403400 ,CR27  ,2023JJ00,60.0
111319,403400 ,CR27  ,2024JJ00,45.0
111320,403400 ,CR27  ,2025JJ00,35.0
111321,403400 ,CR28  ,2007JJ00,85.0
111322,403400 ,CR28  ,2008JJ00,90.0
111323,403400 ,CR28  ,2009JJ00,95.0
111324,403400 ,CR28  ,2010JJ00,60.0
111325,403400 ,CR28  ,2011JJ00,70.0
111326,403400 ,CR28  ,2012JJ00,60.0
111327,403400 ,CR28  ,2013JJ00,50.0
111328,403400 ,CR28  ,2014JJ00,60.0
111329,403400 ,CR28  ,2015JJ00,65.0
111330,403400 ,CR28  ,2016JJ00,50.0
111331,403400 ,CR28  ,2017JJ00,55.0
111332,403400 ,CR28  ,2018JJ00,65.0
111333,403400 ,CR28  ,2019JJ00,70.0
111334,403400 ,CR28  ,2020JJ00,70.0
111335,403400 ,CR28  ,2021JJ00,55.0
111336,403400 ,CR28  ,2022JJ00,50.0
111337,403400 ,CR28  ,2023JJ00,70.0
111338,403400 ,CR28  ,2024JJ00,60.0
111339,403400 ,CR28  ,2025JJ00,60.0
111340,403400 ,CR29  ,2007JJ00,425.0
111341,403400 ,CR29  ,2008JJ00,400.0
111342,403400 ,CR29  ,2009JJ00,460.0
111343,403400 ,CR29  ,2010JJ00,400.0
111344,403400 ,CR29  ,2011JJ00,390.0
111345,403400 ,CR29  ,2012JJ00,290.0
111346,403400 ,CR29  ,2013JJ00,370.0
111347,403400 ,CR29  ,2014JJ00,395.0
111348,403400 ,CR29  ,2015JJ00,350.0
111349,403400 ,CR29  ,2016JJ00,360.0
111350,403400 ,CR29  ,2017JJ00,350.0
111351,403400 ,CR29  ,2018JJ00,360.0
111352,403400 ,CR29  ,2019JJ00,375.0
111353,403400 ,CR29  ,2020JJ00,400.0
111354,403400 ,CR29  ,2021JJ00,355.0
111355,403400 ,CR29  ,2022JJ00,415.0
111356,403400 ,CR29  ,2023JJ00,490.0
111357,403400 ,CR29  ,2024JJ00,390.0
111358,403400 ,CR29  ,2025JJ00,325.0
111359,403400 ,CR30  ,2007JJ00,75.0
111360,403400 ,CR30  ,2008JJ00,80.0
111361,403400 ,CR30  ,2009JJ00,80.0
111362,403400 ,CR30  ,2010JJ00,85.0
111363,403400 ,CR30  ,2011JJ00,85.0
111364,403400 ,CR30  ,2012JJ00,60.0
111365,403400 ,CR30  ,2013JJ00,90.0
111366,403400 ,CR30  ,2014JJ00,80.0
111367,403400 ,CR30  ,2015JJ00,85.0
111368,403400 ,CR30  ,2016JJ00,75.0
111369,403400 ,CR30  ,2017JJ00,60.0
111370,403400 ,CR30  ,2018JJ00,65.0
111371,403400 ,CR30  ,2019JJ00,55.0
111372,403400 ,CR30  ,2020JJ00,65.0
111373,403400 ,CR30  ,2021JJ00,55.0
111374,403400 ,CR30  ,2022JJ00,70.0
111375,403400 ,CR30  ,2023JJ00,80.0
111376,403400 ,CR30  ,2024JJ00,60.0
111377,403400 ,CR30  ,2025JJ00,60.0
111378,403400 ,CR31  ,2007JJ00,20.0
111379,403400 ,CR31  ,2008JJ00,20.0
111380,403400 ,CR31  ,2009JJ00,15.0
111381,403400 ,CR31  ,2010JJ00,5.0
111382,403400 ,CR31  ,2011JJ00,15.0
111383,403400 ,CR31  ,2012JJ00,10.0
111384,403400 ,CR31  ,2013JJ00,10.0
111385,403400 ,CR31  ,2014JJ00,25.0
111386,403400 ,CR31  ,2015JJ00,10.0
111387,403400 ,CR31  ,2016JJ00,15.0
111388,403400 ,CR31  ,2017JJ00,10.0
111389,403400 ,CR31  ,2018JJ00,5.0
111390,403400 ,CR31  ,2019JJ00,10.0
111391,403400 ,CR31  ,2020JJ00,10.0
111392,403400 ,CR31  ,2021JJ00,15.0
111393,403400 ,CR31  ,2022JJ00,5.0
111394,403400 ,CR31  ,2023JJ00,15.0
111395,403400 ,CR31  ,2024JJ00,5.0
111396,403400 ,CR31  ,2025JJ00,5.0
111397,403400 ,CR32  ,2007JJ00,45.0
111398,403400 ,CR32  ,2008JJ00,30.0
111399,403400 ,CR32  ,2009JJ00,35.0
111400,403400 ,CR32  ,2010JJ00,40.0
111401,403400 ,CR32  ,2011JJ00,35.0
111402,403400 ,CR32  ,2012JJ00,40.0
111403,403400 ,CR32  ,2013JJ00,40.0
111404,403400 ,CR32  ,2014JJ00,50.0
111405,403400 ,CR32  ,2015JJ00,40.0
111406,403400 ,CR32  ,2016JJ00,35.0
111407,403400 ,CR32  ,2017JJ00,55.0
111408,403400 ,CR32  ,2018JJ00,40.0
111409,403400 ,CR32  ,2019JJ00,35.0
111410,403400 ,CR32  ,2020JJ00,50.0
111411,403400 ,CR32  ,2021JJ00,35.0
111412,403400 ,CR32  ,2022JJ00,25.0
111413,403400 ,CR32  ,2023JJ00,50.0
111414,403400 ,CR32  ,2024JJ00,20.0
111415,403400 ,CR32  ,2025JJ00,20.0
111416,403400 ,CR33  ,2007JJ00,160.0
111417,403400 ,CR33  ,2008JJ00,165.0
111418,403400 ,CR33  ,2009JJ00,190.0
111419,403400 ,CR33  ,2010JJ00,145.0
111420,403400 ,CR33  ,2011JJ00,160.0
111421,403400 ,CR33  ,2012JJ00,145.0
111422,403400 ,CR33  ,2013JJ00,160.0
111423,403400 ,CR33  ,2014JJ00,150.0
111424,403400 ,CR33  ,2015JJ00,120.0
111425,403400 ,CR33  ,2016JJ00,125.0
111426,403400 ,CR33  ,2017JJ00,130.0
111427,403400 ,CR33  ,2018JJ00,125.0
111428,403400 ,CR33  ,2019JJ00,110.0
111429,403400 ,CR33  ,2020JJ00,105.0
111430,403400 ,CR33  ,2021JJ00,125.0
111431,403400 ,CR33  ,2022JJ00,130.0
111432,403400 ,CR33  ,2023JJ00,125.0
111433,403400 ,CR33  ,2024JJ00,105.0
111434,403400 ,CR33  ,2025JJ00,110.0
