ze2020,ze2020_label,year,sector_code,sector_label,sector_establishment_creations,total_establishment_creations,sector_share,sector_rank_in_ze_year,mask_sector_available
9307,Digne-les-Bains,2017,OQ,"Public administration, education and health",127.0,834,0.15227817745803357,2,1
9307,Digne-les-Bains,2017,RU,Arts and other services,95.0,834,0.11390887290167866,3,1
9307,Digne-les-Bains,2018,BE,Industry and energy,63.0,883,0.07134767836919592,6,1
9307,Digne-les-Bains,2018,FZ,Construction,101.0,883,0.1143827859569649,4,1
9307,Digne-les-Bains,2018,GI,"Trade, transport and hospitality",302.0,883,0.3420158550396376,1,1
9307,Digne-les-Bains,2018,JZ,Information and communication,24.0,883,0.027180067950169876,7,1
9307,Digne-les-Bains,2018,KZ,Financial and insurance activities,16.0,883,0.01812004530011325,9,1
9307,Digne-les-Bains,2018,LZ,Real estate activities,24.0,883,0.027180067950169876,7,1
9307,Digne-les-Bains,2018,MN,Professional and administrative services,148.0,883,0.16761041902604756,2,1
9307,Digne-les-Bains,2018,OQ,"Public administration, education and health",115.0,883,0.13023782559456398,3,1
9307,Digne-les-Bains,2018,RU,Arts and other services,90.0,883,0.10192525481313704,5,1
9307,Digne-les-Bains,2019,BE,Industry and energy,143.0,1111,0.12871287128712872,4,1
9307,Digne-les-Bains,2019,FZ,Construction,118.0,1111,0.10621062106210621,6,1
9307,Digne-les-Bains,2019,GI,"Trade, transport and hospitality",325.0,1111,0.2925292529252925,1,1
9307,Digne-les-Bains,2019,JZ,Information and communication,30.0,1111,0.027002700270027002,7,1
9307,Digne-les-Bains,2019,KZ,Financial and insurance activities,17.0,1111,0.0153015301530153,9,1
9307,Digne-les-Bains,2019,LZ,Real estate activities,24.0,1111,0.021602160216021602,8,1
9307,Digne-les-Bains,2019,MN,Professional and administrative services,166.0,1111,0.1494149414941494,2,1
9307,Digne-les-Bains,2019,OQ,"Public administration, education and health",148.0,1111,0.1332133213321332,3,1
9307,Digne-les-Bains,2019,RU,Arts and other services,140.0,1111,0.126012601260126,5,1
9307,Digne-les-Bains,2020,BE,Industry and energy,146.0,1107,0.13188798554652212,3,1
9307,Digne-les-Bains,2020,FZ,Construction,130.0,1107,0.11743450767841011,5,1
9307,Digne-les-Bains,2020,GI,"Trade, transport and hospitality",340.0,1107,0.3071364046973803,1,1
9307,Digne-les-Bains,2020,JZ,Information and communication,29.0,1107,0.026196928635953028,8,1
9307,Digne-les-Bains,2020,KZ,Financial and insurance activities,22.0,1107,0.01987353206865402,9,1
9307,Digne-les-Bains,2020,LZ,Real estate activities,34.0,1107,0.03071364046973803,7,1
9307,Digne-les-Bains,2020,MN,Professional and administrative services,169.0,1107,0.15266485998193316,2,1
9307,Digne-les-Bains,2020,OQ,"Public administration, education and health",144.0,1107,0.13008130081300814,4,1
9307,Digne-les-Bains,2020,RU,Arts and other services,93.0,1107,0.08401084010840108,6,1
9307,Digne-les-Bains,2021,BE,Industry and energy,164.0,1325,0.12377358490566037,3,1
9307,Digne-les-Bains,2021,FZ,Construction,135.0,1325,0.1018867924528302,5,1
9307,Digne-les-Bains,2021,GI,"Trade, transport and hospitality",372.0,1325,0.2807547169811321,1,1
9307,Digne-les-Bains,2021,JZ,Information and communication,46.0,1325,0.03471698113207547,8,1
9307,Digne-les-Bains,2021,KZ,Financial and insurance activities,28.0,1325,0.021132075471698115,9,1
9307,Digne-les-Bains,2021,LZ,Real estate activities,49.0,1325,0.0369811320754717,7,1
9307,Digne-les-Bains,2021,MN,Professional and administrative services,247.0,1325,0.18641509433962264,2,1
9307,Digne-les-Bains,2021,OQ,"Public administration, education and health",125.0,1325,0.09433962264150944,6,1
9307,Digne-les-Bains,2021,RU,Arts and other services,159.0,1325,0.12,4,1
9307,Digne-les-Bains,2022,BE,Industry and energy,180.0,1473,0.12219959266802444,4,1
9307,Digne-les-Bains,2022,FZ,Construction,168.0,1473,0.11405295315682282,5,1
9307,Digne-les-Bains,2022,GI,"Trade, transport and hospitality",398.0,1473,0.2701968771215207,1,1
9307,Digne-les-Bains,2022,JZ,Information and communication,31.0,1473,0.021045485403937542,8,1
9307,Digne-les-Bains,2022,KZ,Financial and insurance activities,25.0,1473,0.01697216564833673,9,1
9307,Digne-les-Bains,2022,LZ,Real estate activities,46.0,1473,0.031228784792939578,7,1
9307,Digne-les-Bains,2022,MN,Professional and administrative services,275.0,1473,0.18669382213170402,2,1
9307,Digne-les-Bains,2022,OQ,"Public administration, education and health",148.0,1473,0.10047522063815342,6,1
9307,Digne-les-Bains,2022,RU,Arts and other services,202.0,1473,0.13713509843856075,3,1
9307,Digne-les-Bains,2023,BE,Industry and energy,197.0,1377,0.1430646332607117,3,1
9307,Digne-les-Bains,2023,FZ,Construction,147.0,1377,0.10675381263616558,5,1
9307,Digne-les-Bains,2023,GI,"Trade, transport and hospitality",321.0,1377,0.23311546840958605,1,1
9307,Digne-les-Bains,2023,JZ,Information and communication,33.0,1377,0.023965141612200435,8,1
9307,Digne-les-Bains,2023,KZ,Financial and insurance activities,28.0,1377,0.020334059549745823,9,1
9307,Digne-les-Bains,2023,LZ,Real estate activities,38.0,1377,0.027596223674655047,7,1
9307,Digne-les-Bains,2023,MN,Professional and administrative services,284.0,1377,0.20624546114742193,2,1
9307,Digne-les-Bains,2023,OQ,"Public administration, education and health",138.0,1377,0.10021786492374728,6,1
9307,Digne-les-Bains,2023,RU,Arts and other services,191.0,1377,0.13870733478576616,4,1
9307,Digne-les-Bains,2024,BE,Industry and energy,158.0,1379,0.11457577955039884,5,1
9307,Digne-les-Bains,2024,FZ,Construction,130.0,1379,0.09427121102248005,6,1
9307,Digne-les-Bains,2024,GI,"Trade, transport and hospitality",318.0,1379,0.23060188542422044,1,1
9307,Digne-les-Bains,2024,JZ,Information and communication,43.0,1379,0.03118201595358956,8,1
9307,Digne-les-Bains,2024,KZ,Financial and insurance activities,31.0,1379,0.022480058013052938,9,1
9307,Digne-les-Bains,2024,LZ,Real estate activities,69.0,1379,0.05003625815808557,7,1
9307,Digne-les-Bains,2024,MN,Professional and administrative services,291.0,1379,0.21102248005801305,2,1
9307,Digne-les-Bains,2024,OQ,"Public administration, education and health",161.0,1379,0.116751269035533,4,1
9307,Digne-les-Bains,2024,RU,Arts and other services,178.0,1379,0.12907904278462654,3,1
9307,Digne-les-Bains,2025,BE,Industry and energy,194.0,1433,0.13538032100488487,3,1
9307,Digne-les-Bains,2025,FZ,Construction,151.0,1433,0.10537334263782275,6,1
9307,Digne-les-Bains,2025,GI,"Trade, transport and hospitality",333.0,1433,0.23237962316817865,1,1
9307,Digne-les-Bains,2025,JZ,Information and communication,47.0,1433,0.03279832519190509,8,1
9307,Digne-les-Bains,2025,KZ,Financial and insurance activities,27.0,1433,0.01884159106769016,9,1
9307,Digne-les-Bains,2025,LZ,Real estate activities,58.0,1433,0.040474528960223306,7,1
9307,Digne-les-Bains,2025,MN,Professional and administrative services,303.0,1433,0.21144452198185626,2,1
9307,Digne-les-Bains,2025,OQ,"Public administration, education and health",155.0,1433,0.10816468946266573,5,1
9307,Digne-les-Bains,2025,RU,Arts and other services,165.0,1433,0.1151430565247732,4,1
9308,Draguignan,2012,BE,Industry and energy,89.0,1560,0.05705128205128205,6,1
9308,Draguignan,2012,FZ,Construction,362.0,1560,0.23205128205128206,2,1
9308,Draguignan,2012,GI,"Trade, transport and hospitality",442.0,1560,0.2833333333333333,1,1
9308,Draguignan,2012,JZ,Information and communication,33.0,1560,0.021153846153846155,8,1
9308,Draguignan,2012,KZ,Financial and insurance activities,32.0,1560,0.020512820512820513,9,1
9308,Draguignan,2012,LZ,Real estate activities,56.0,1560,0.035897435897435895,7,1
9308,Draguignan,2012,MN,Professional and administrative services,233.0,1560,0.14935897435897436,3,1
9308,Draguignan,2012,OQ,"Public administration, education and health",120.0,1560,0.07692307692307693,5,1
9308,Draguignan,2012,RU,Arts and other services,193.0,1560,0.12371794871794872,4,1
9308,Draguignan,2013,BE,Industry and energy,71.0,1440,0.049305555555555554,6,1
9308,Draguignan,2013,FZ,Construction,309.0,1440,0.21458333333333332,2,1
9308,Draguignan,2013,GI,"Trade, transport and hospitality",430.0,1440,0.2986111111111111,1,1
9308,Draguignan,2013,JZ,Information and communication,26.0,1440,0.018055555555555554,8,1
9308,Draguignan,2013,KZ,Financial and insurance activities,19.0,1440,0.013194444444444444,9,1
9308,Draguignan,2013,LZ,Real estate activities,28.0,1440,0.019444444444444445,7,1
9308,Draguignan,2013,MN,Professional and administrative services,254.0,1440,0.1763888888888889,3,1
9308,Draguignan,2013,OQ,"Public administration, education and health",124.0,1440,0.08611111111111111,5,1
9308,Draguignan,2013,RU,Arts and other services,179.0,1440,0.12430555555555556,4,1
9308,Draguignan,2014,BE,Industry and energy,85.0,1496,0.056818181818181816,6,1
9308,Draguignan,2014,FZ,Construction,309.0,1496,0.20655080213903743,2,1
9308,Draguignan,2014,GI,"Trade, transport and hospitality",456.0,1496,0.3048128342245989,1,1
9308,Draguignan,2014,JZ,Information and communication,24.0,1496,0.016042780748663103,9,1
9308,Draguignan,2014,KZ,Financial and insurance activities,25.0,1496,0.016711229946524065,8,1
9308,Draguignan,2014,LZ,Real estate activities,28.0,1496,0.01871657754010695,7,1
9308,Draguignan,2014,MN,Professional and administrative services,287.0,1496,0.19184491978609625,3,1
9308,Draguignan,2014,OQ,"Public administration, education and health",130.0,1496,0.08689839572192513,5,1
9308,Draguignan,2014,RU,Arts and other services,152.0,1496,0.10160427807486631,4,1
9308,Draguignan,2015,BE,Industry and energy,75.0,1407,0.053304904051172705,6,1
9308,Draguignan,2015,FZ,Construction,281.0,1407,0.19971570717839374,2,1
9308,Draguignan,2015,GI,"Trade, transport and hospitality",430.0,1407,0.30561478322672353,1,1
9308,Draguignan,2015,JZ,Information and communication,24.0,1407,0.017057569296375266,9,1
9308,Draguignan,2015,KZ,Financial and insurance activities,27.0,1407,0.019189765458422176,8,1
9308,Draguignan,2015,LZ,Real estate activities,31.0,1407,0.02203269367448472,7,1
9308,Draguignan,2015,MN,Professional and administrative services,246.0,1407,0.17484008528784648,3,1
9308,Draguignan,2015,OQ,"Public administration, education and health",138.0,1407,0.09808102345415778,5,1
9308,Draguignan,2015,RU,Arts and other services,155.0,1407,0.11016346837242359,4,1
9308,Draguignan,2016,BE,Industry and energy,74.0,1444,0.05124653739612189,6,1
9308,Draguignan,2016,FZ,Construction,270.0,1444,0.18698060941828254,2,1
9308,Draguignan,2016,GI,"Trade, transport and hospitality",488.0,1444,0.3379501385041551,1,1
9308,Draguignan,2016,JZ,Information and communication,28.0,1444,0.019390581717451522,8,1
9308,Draguignan,2016,KZ,Financial and insurance activities,21.0,1444,0.014542936288088643,9,1
9308,Draguignan,2016,LZ,Real estate activities,43.0,1444,0.029778393351800554,7,1
9308,Draguignan,2016,MN,Professional and administrative services,252.0,1444,0.1745152354570637,3,1
9308,Draguignan,2016,OQ,"Public administration, education and health",152.0,1444,0.10526315789473684,4,1
9308,Draguignan,2016,RU,Arts and other services,116.0,1444,0.08033240997229917,5,1
9308,Draguignan,2017,BE,Industry and energy,79.0,1530,0.05163398692810457,6,1
9308,Draguignan,2017,FZ,Construction,301.0,1530,0.19673202614379084,2,1
9308,Draguignan,2017,GI,"Trade, transport and hospitality",520.0,1530,0.33986928104575165,1,1
9308,Draguignan,2017,JZ,Information and communication,22.0,1530,0.01437908496732026,8,1
9308,Draguignan,2017,KZ,Financial and insurance activities,19.0,1530,0.01241830065359477,9,1
9308,Draguignan,2017,LZ,Real estate activities,56.0,1530,0.036601307189542485,7,1
9308,Draguignan,2017,MN,Professional and administrative services,234.0,1530,0.15294117647058825,3,1
9308,Draguignan,2017,OQ,"Public administration, education and health",135.0,1530,0.08823529411764706,5,1
9308,Draguignan,2017,RU,Arts and other services,164.0,1530,0.10718954248366012,4,1
9308,Draguignan,2018,BE,Industry and energy,77.0,1658,0.046441495778045835,6,1
9308,Draguignan,2018,FZ,Construction,287.0,1658,0.17310012062726177,3,1
9308,Draguignan,2018,GI,"Trade, transport and hospitality",554.0,1658,0.3341375150784077,1,1
9308,Draguignan,2018,JZ,Information and communication,32.0,1658,0.019300361881785282,8,1
9308,Draguignan,2018,KZ,Financial and insurance activities,28.0,1658,0.016887816646562123,9,1
9308,Draguignan,2018,LZ,Real estate activities,48.0,1658,0.028950542822677925,7,1
9308,Draguignan,2018,MN,Professional and administrative services,307.0,1658,0.18516284680337755,2,1
9308,Draguignan,2018,OQ,"Public administration, education and health",146.0,1658,0.08805790108564536,5,1
9308,Draguignan,2018,RU,Arts and other services,179.0,1658,0.10796139927623644,4,1
9308,Draguignan,2019,BE,Industry and energy,115.0,1913,0.06011500261369577,6,1
9308,Draguignan,2019,FZ,Construction,326.0,1913,0.17041296393099845,3,1
9308,Draguignan,2019,GI,"Trade, transport and hospitality",567.0,1913,0.29639309984317824,1,1
9308,Draguignan,2019,JZ,Information and communication,39.0,1913,0.020386826973340304,8,1
9308,Draguignan,2019,KZ,Financial and insurance activities,37.0,1913,0.01934134866701516,9,1
9308,Draguignan,2019,LZ,Real estate activities,56.0,1913,0.029273392577104027,7,1
9308,Draguignan,2019,MN,Professional and administrative services,381.0,1913,0.1991636173549399,2,1
9308,Draguignan,2019,OQ,"Public administration, education and health",205.0,1913,0.10716152639832724,4,1
9308,Draguignan,2019,RU,Arts and other services,187.0,1913,0.09775222164140095,5,1
9308,Draguignan,2020,BE,Industry and energy,123.0,1915,0.06422976501305483,6,1
9308,Draguignan,2020,FZ,Construction,351.0,1915,0.18328981723237597,3,1
9308,Draguignan,2020,GI,"Trade, transport and hospitality",571.0,1915,0.29817232375979114,1,1
9308,Draguignan,2020,JZ,Information and communication,53.0,1915,0.027676240208877285,8,1
9308,Draguignan,2020,KZ,Financial and insurance activities,35.0,1915,0.018276762402088774,9,1
9308,Draguignan,2020,LZ,Real estate activities,72.0,1915,0.03759791122715405,7,1
9308,Draguignan,2020,MN,Professional and administrative services,355.0,1915,0.185378590078329,2,1
9308,Draguignan,2020,OQ,"Public administration, education and health",174.0,1915,0.09086161879895562,5,1
9308,Draguignan,2020,RU,Arts and other services,181.0,1915,0.09451697127937336,4,1
9308,Draguignan,2021,BE,Industry and energy,145.0,2461,0.05891913856156034,6,1
9308,Draguignan,2021,FZ,Construction,378.0,2461,0.15359609914668834,3,1
9308,Draguignan,2021,GI,"Trade, transport and hospitality",732.0,2461,0.2974400650142219,1,1
9308,Draguignan,2021,JZ,Information and communication,81.0,2461,0.0329134498171475,8,1
9308,Draguignan,2021,KZ,Financial and insurance activities,51.0,2461,0.02072328321820398,9,1
9308,Draguignan,2021,LZ,Real estate activities,91.0,2461,0.03697683868346201,7,1
9308,Draguignan,2021,MN,Professional and administrative services,494.0,2461,0.2007314099959366,2,1
9308,Draguignan,2021,OQ,"Public administration, education and health",252.0,2461,0.10239739943112555,4,1
9308,Draguignan,2021,RU,Arts and other services,237.0,2461,0.0963023161316538,5,1
9308,Draguignan,2022,BE,Industry and energy,186.0,2467,0.07539521686258614,6,1
9308,Draguignan,2022,FZ,Construction,399.0,2467,0.16173490068909607,3,1
9308,Draguignan,2022,GI,"Trade, transport and hospitality",558.0,2467,0.2261856505877584,2,1
9308,Draguignan,2022,JZ,Information and communication,57.0,2467,0.02310498581272801,9,1
9308,Draguignan,2022,KZ,Financial and insurance activities,61.0,2467,0.024726388325901905,8,1
9308,Draguignan,2022,LZ,Real estate activities,97.0,2467,0.039319010944466964,7,1
9308,Draguignan,2022,MN,Professional and administrative services,597.0,2467,0.2419943250912039,1,1
9308,Draguignan,2022,OQ,"Public administration, education and health",200.0,2467,0.08107012565869477,5,1
9308,Draguignan,2022,RU,Arts and other services,312.0,2467,0.12646939602756385,4,1
9308,Draguignan,2023,BE,Industry and energy,171.0,2486,0.06878519710378117,6,1
9308,Draguignan,2023,FZ,Construction,356.0,2486,0.14320193081255028,3,1
9308,Draguignan,2023,GI,"Trade, transport and hospitality",587.0,2486,0.23612228479485117,2,1
9308,Draguignan,2023,JZ,Information and communication,69.0,2486,0.02775543041029767,8,1
9308,Draguignan,2023,KZ,Financial and insurance activities,49.0,2486,0.019710378117457763,9,1
9308,Draguignan,2023,LZ,Real estate activities,112.0,2486,0.04505229283990346,7,1
9308,Draguignan,2023,MN,Professional and administrative services,642.0,2486,0.2582461786001609,1,1
9308,Draguignan,2023,OQ,"Public administration, education and health",203.0,2486,0.08165728077232502,5,1
9308,Draguignan,2023,RU,Arts and other services,297.0,2486,0.11946902654867257,4,1
9308,Draguignan,2024,BE,Industry and energy,193.0,2636,0.07321699544764795,6,1
9308,Draguignan,2024,FZ,Construction,411.0,2636,0.15591805766312594,3,1
9308,Draguignan,2024,GI,"Trade, transport and hospitality",548.0,2636,0.2078907435508346,2,1
9308,Draguignan,2024,JZ,Information and communication,82.0,2636,0.03110773899848255,8,1
9308,Draguignan,2024,KZ,Financial and insurance activities,42.0,2636,0.015933232169954476,9,1
9308,Draguignan,2024,LZ,Real estate activities,129.0,2636,0.048937784522003036,7,1
9308,Draguignan,2024,MN,Professional and administrative services,678.0,2636,0.2572078907435508,1,1
9308,Draguignan,2024,OQ,"Public administration, education and health",200.0,2636,0.07587253414264036,5,1
9308,Draguignan,2024,RU,Arts and other services,353.0,2636,0.13391502276176023,4,1
9308,Draguignan,2025,BE,Industry and energy,182.0,2795,0.06511627906976744,6,1
9308,Draguignan,2025,FZ,Construction,366.0,2795,0.13094812164579606,3,1
